,power
1572912000,390
1572912900,346
1572913800,344
1572914700,307
1572915600,346
1572916500,389
1572917400,394
1572918300,402
1572919200,416
1572920100,404
1572921000,440
1572921900,435
1572922800,405
1572923700,418
1572924600,454
1572925500,459
1572926400,472
1572927300,595
1572928200,711
1572929100,648
1572930000,681
1572930900,735
1572931800,578
1572932700,568
1572933600,559
1572934500,511
1572935400,623
1572936300,656
1572937200,672
1572938100,687
1572939000,730
1572939900,791
1572940800,999
1572941700,1037
1572942600,647
1572943500,451
1572944400,713
1572945300,737
1572946200,440
1572947100,479
1572948000,705
1572948900,805
1572949800,1181
1572950700,1327
1572951600,847
1572952500,1089
1572953400,583
1572954300,565
1572955200,1025
1572956100,686
1572957000,870
1572957900,1238
1572958800,2087
1572959700,1190
1572960600,1141
1572961500,962
1572962400,743
1572963300,655
1572964200,737
1572965100,1327
1572966000,943
1572966900,815
1572967800,1287
1572968700,1424
1572969600,1672
1572970500,1715
1572971400,1013
1572972300,963
1572973200,1012
1572974100,1112
1572975000,1340
1572975900,916
1572976800,905
1572977700,1031
1572978600,938
1572979500,1019
1572980400,1037
1572981300,888
1572982200,788
1572983100,746
1572984000,606
1572984900,598
1572985800,652
1572986700,575
1572987600,501
1572988500,520
1572989400,989
1572990300,1091
1572991200,976
1572992100,500
1572993000,458
1572993900,458
1572994800,504
1572995700,454
1572996600,453
1572997500,459
1572998400,463
1572999300,403
1573000200,355
1573001100,327
1573002000,360
1573002900,357
1573003800,330
1573004700,357
1573005600,858
1573006500,902
1573007400,940
1573008300,577
1573009200,431
1573010100,458
1573011000,450
1573011900,443
1573012800,479
1573013700,688
1573014600,815
1573015500,688
1573016400,639
1573017300,677
1573018200,559
1573019100,559
1573020000,578
1573020900,584
1573021800,510
1573022700,724
1573023600,710
1573024500,696
1573025400,637
1573026300,635
1573027200,410
1573028100,692
1573029000,620
1573029900,559
1573030800,619
1573031700,937
1573032600,867
1573033500,932
1573034400,1495
1573035300,1384
1573036200,1495
1573037100,740
1573038000,475
1573038900,563
1573039800,649
1573040700,1338
1573041600,1076
1573042500,811
1573043400,1013
1573044300,506
1573045200,428
1573046100,475
1573047000,523
1573047900,430
1573048800,624
1573049700,560
1573050600,557
1573051500,701
1573052400,691
1573053300,666
1573054200,773
1573055100,990
1573056000,1069
1573056900,2236
1573057800,1407
1573058700,1429
1573059600,1065
1573060500,1261
1573061400,1143
1573062300,1110
1573063200,876
1573064100,952
1573065000,929
1573065900,1077
1573066800,1187
1573067700,1102
1573068600,1467
1573069500,1193
1573070400,1246
1573071300,1232
1573072200,1219
1573073100,1364
1573074000,1231
1573074900,1168
1573075800,830
1573076700,624
1573077600,559
1573078500,535
1573079400,558
1573080300,481
1573081200,463
1573082100,448
1573083000,434
1573083900,479
1573084800,425
1573085700,482
1573086600,369
1573087500,299
1573088400,307
1573089300,365
1573090200,337
1573091100,353
1573092000,838
1573092900,854
1573093800,905
1573094700,854
1573095600,423
