,power
1563840000,837
1563840900,785
1563841800,780
1563842700,835
1563843600,810
1563844500,864
1563845400,824
1563846300,860
1563847200,814
1563848100,877
1563849000,818
1563849900,891
1563850800,799
1563851700,853
1563852600,978
1563853500,639
1563854400,740
1563855300,864
1563856200,716
1563857100,723
1563858000,749
1563858900,702
1563859800,667
1563860700,748
1563861600,1411
1563862500,1434
1563863400,960
1563864300,817
1563865200,1448
1563866100,1124
1563867000,2251
1563867900,1846
1563868800,1574
1563869700,1298
1563870600,946
1563871500,1698
1563872400,1017
1563873300,771
1563874200,1211
1563875100,1613
1563876000,1161
1563876900,682
1563877800,705
1563878700,887
1563879600,1331
1563880500,1505
1563881400,1310
1563882300,661
1563883200,727
1563884100,1427
1563885000,1112
1563885900,706
1563886800,1888
1563887700,1433
1563888600,1309
1563889500,670
1563890400,1066
1563891300,784
1563892200,1171
1563893100,1764
1563894000,2694
1563894900,1605
1563895800,1052
1563896700,1461
1563897600,1248
1563898500,4099
1563899400,3440
1563900300,2359
1563901200,3401
1563902100,2764
1563903000,2821
1563903900,2875
1563904800,2715
1563905700,3283
1563906600,3513
1563907500,3382
1563908400,2989
1563909300,2088
1563910200,1531
1563911100,1587
1563912000,1453
1563912900,1102
1563913800,1196
1563914700,942
1563915600,1308
1563916500,1156
1563917400,979
1563918300,1021
1563919200,1587
1563920100,1294
1563921000,1064
1563921900,1041
1563922800,1049
1563923700,1171
1563924600,1080
1563925500,1119
1563926400,1081
1563927300,1058
1563928200,1446
1563929100,949
1563930000,951
1563930900,873
1563931800,895
1563932700,939
1563933600,843
1563934500,804
1563935400,933
1563936300,804
1563937200,947
1563938100,980
1563939000,806
1563939900,692
1563940800,718
1563941700,827
1563942600,745
1563943500,818
1563944400,904
1563945300,716
1563946200,738
1563947100,716
1563948000,1639
1563948900,2238
1563949800,1402
1563950700,1689
1563951600,1131
1563952500,1438
1563953400,1283
1563954300,1523
1563955200,1288
1563956100,1317
1563957000,1573
1563957900,1668
1563958800,1016
1563959700,977
1563960600,930
1563961500,840
1563962400,840
1563963300,1097
1563964200,920
1563965100,1228
1563966000,1710
1563966900,1595
1563967800,948
1563968700,701
1563969600,774
1563970500,1310
1563971400,1322
1563972300,1376
1563973200,855
1563974100,826
1563975000,780
1563975900,1383
1563976800,1566
1563977700,1603
1563978600,1152
1563979500,1342
1563980400,2053
1563981300,1786
1563982200,1446
1563983100,3822
1563984000,4025
1563984900,3146
1563985800,2617
1563986700,2507
1563987600,2687
1563988500,2960
1563989400,3072
1563990300,3312
1563991200,2672
1563992100,2880
1563993000,3443
1563993900,4158
1563994800,3592
1563995700,3148
1563996600,3217
1563997500,3000
1563998400,3172
1563999300,2283
1564000200,1659
1564001100,1137
1564002000,1120
1564002900,872
1564003800,956
1564004700,1074
1564005600,1089
1564006500,1014
1564007400,1001
1564008300,894
1564009200,849
1564010100,905
1564011000,880
1564011900,926
1564012800,1282
1564013700,1097
1564014600,1073
1564015500,1067
1564016400,1041
1564017300,1031
1564018200,1086
1564019100,1012
1564020000,1021
1564020900,1291
1564021800,1134
1564022700,876
1564023600,845
1564024500,1230
1564025400,1220
1564026300,642
1564027200,682
1564028100,789
1564029000,769
1564029900,1026
1564030800,2509
1564031700,1741
1564032600,1545
1564033500,1059
1564034400,1687
1564035300,1470
1564036200,1154
1564037100,1286
1564038000,1355
1564038900,1837
1564039800,1926
1564040700,1274
1564041600,999
1564042500,828
1564043400,773
1564044300,1108
1564045200,1179
1564046100,775
1564047000,723
1564047900,1048
1564048800,1183
1564049700,762
1564050600,752
1564051500,855
1564052400,821
1564053300,866
1564054200,1049
1564055100,788
1564056000,848
1564056900,976
1564057800,1094
1564058700,1074
1564059600,1450
1564060500,1554
1564061400,1594
1564062300,1500
1564063200,908
1564064100,1310
1564065000,1027
1564065900,1491
1564066800,2562
1564067700,3049
1564068600,3205
1564069500,2952
1564070400,2514
1564071300,3868
1564072200,3029
1564073100,3169
1564074000,2526
1564074900,3062
1564075800,3482
1564076700,3307
1564077600,4159
1564078500,3356
1564079400,3354
1564080300,3205
1564081200,3258
1564082100,2146
1564083000,2419
1564083900,2190
1564084800,2062
1564085700,1621
1564086600,1508
1564087500,1360
1564088400,1007
1564089300,806
1564090200,740
1564091100,1073
1564092000,1331
1564092900,1079
1564093800,1098
1564094700,1093
1564095600,1131
1564096500,1090
1564097400,932
1564098300,898
1564099200,1022
1564100100,1288
1564101000,959
1564101900,935
1564102800,959
1564103700,899
1564104600,928
1564105500,876
1564106400,826
1564107300,783
1564108200,944
1564109100,996
1564110000,1240
1564110900,902
1564111800,950
1564112700,957
1564113600,881
1564114500,934
1564115400,869
1564116300,952
1564117200,826
1564118100,865
1564119000,1058
1564119900,1288
1564120800,1006
1564121700,1491
1564122600,1028
1564123500,961
1564124400,1500
1564125300,1747
1564126200,1363
1564127100,1016
1564128000,906
1564128900,770
1564129800,1258
1564130700,887
1564131600,739
1564132500,1136
1564133400,819
1564134300,1095
1564135200,659
1564136100,649
1564137000,1159
1564137900,1455
1564138800,1642
1564139700,1165
1564140600,1214
1564141500,960
1564142400,859
1564143300,801
1564144200,770
1564145100,969
1564146000,992
1564146900,1069
1564147800,719
1564148700,1457
1564149600,1736
1564150500,1684
1564151400,2299
1564152300,1920
1564153200,1620
1564154100,2041
1564155000,1421
1564155900,1321
1564156800,2253
1564157700,4495
1564158600,3344
1564159500,2615
1564160400,2152
1564161300,3441
1564162200,2851
1564163100,3386
1564164000,2787
1564164900,3421
1564165800,2708
1564166700,3263
1564167600,2358
1564168500,1945
1564169400,1415
1564170300,1587
1564171200,1259
1564172100,1226
1564173000,1227
1564173900,1227
1564174800,1145
1564175700,1092
1564176600,882
1564177500,790
1564178400,1034
1564179300,1245
1564180200,1451
1564181100,1054
1564182000,1017
1564182900,1166
1564183800,1045
1564184700,1110
1564185600,1044
1564186500,1039
1564187400,925
1564188300,1055
1564189200,1101
1564190100,1075
1564191000,871
1564191900,815
1564192800,877
1564193700,900
1564194600,904
1564195500,1008
1564196400,1189
1564197300,922
1564198200,863
1564199100,670
1564200000,673
1564200900,820
1564201800,795
1564202700,720
1564203600,1056
1564204500,1405
1564205400,837
1564206300,787
1564207200,1183
1564208100,1664
1564209000,1446
1564209900,1224
1564210800,1429
1564211700,1379
1564212600,1272
1564213500,1001
1564214400,1770
1564215300,2358
1564216200,1152
1564217100,851
1564218000,1345
1564218900,831
1564219800,1022
1564220700,779
1564221600,838
1564222500,815
1564223400,854
1564224300,806
1564225200,691
1564226100,793
1564227000,986
1564227900,891
1564228800,1048
1564229700,1063
1564230600,1698
1564231500,1709
1564232400,1779
1564233300,1624
1564234200,1419
1564235100,1428
1564236000,2161
1564236900,2885
1564237800,3057
1564238700,2653
1564239600,2160
1564240500,2009
1564241400,1762
1564242300,2965
1564243200,2973
1564244100,4858
1564245000,3932
1564245900,3907
1564246800,4314
1564247700,3681
1564248600,4609
1564249500,3997
1564250400,5413
1564251300,4393
1564252200,4263
1564253100,4138
1564254000,5653
1564254900,5246
1564255800,4835
1564256700,3022
1564257600,3093
1564258500,2253
1564259400,2110
1564260300,1920
1564261200,1586
1564262100,1339
1564263000,1262
1564263900,1144
1564264800,1339
1564265700,1238
1564266600,1134
1564267500,1195
1564268400,1334
1564269300,1080
1564270200,998
1564271100,1056
1564272000,1066
1564272900,1104
1564273800,1042
1564274700,1060
1564275600,1044
1564276500,940
1564277400,914
1564278300,979
1564279200,1018
1564280100,1016
1564281000,1021
1564281900,935
1564282800,955
1564283700,984
1564284600,907
1564285500,674
1564286400,768
1564287300,758
1564288200,720
1564289100,729
1564290000,1069
1564290900,992
1564291800,714
1564292700,802
1564293600,880
1564294500,952
1564295400,845
1564296300,847
1564297200,794
1564298100,998
1564299000,1016
1564299900,2003
1564300800,1553
1564301700,972
1564302600,1135
1564303500,1288
1564304400,1721
1564305300,1197
1564306200,1112
1564307100,1187
1564308000,1277
1564308900,1464
1564309800,1354
1564310700,1141
1564311600,1116
1564312500,843
1564313400,795
1564314300,769
1564315200,867
1564316100,967
1564317000,1207
1564317900,1312
1564318800,1815
1564319700,1831
1564320600,1777
1564321500,1537
1564322400,2141
1564323300,1660
1564324200,1898
1564325100,3144
1564326000,2233
1564326900,4019
1564327800,5074
1564328700,4070
1564329600,4623
1564330500,3059
1564331400,3101
1564332300,3565
1564333200,3728
1564334100,3279
1564335000,3828
1564335900,3581
1564336800,3447
1564337700,4020
1564338600,4219
1564339500,3432
1564340400,3370
1564341300,4200
1564342200,3511
1564343100,2460
1564344000,2416
1564344900,1648
1564345800,1362
1564346700,1448
1564347600,1078
1564348500,910
1564349400,934
1564350300,963
1564351200,1346
1564352100,1362
1564353000,970
1564353900,1059
1564354800,1024
1564355700,1080
1564356600,1090
1564357500,1287
1564358400,1019
1564359300,966
1564360200,931
1564361100,857
1564362000,767
1564362900,1041
1564363800,1043
1564364700,783
1564365600,785
1564366500,814
1564367400,848
1564368300,839
1564369200,1183
1564370100,1036
1564371000,804
1564371900,604
1564372800,663
1564373700,641
1564374600,690
1564375500,1085
1564376400,966
1564377300,768
1564378200,729
1564379100,684
1564380000,819
1564380900,1066
1564381800,810
1564382700,1019
1564383600,974
1564384500,1241
1564385400,1288
1564386300,1137
1564387200,1111
1564388100,981
1564389000,1256
1564389900,1080
