,power
1563840000,354
1563840900,283
1563841800,299
1563842700,328
1563843600,404
1563844500,340
1563845400,306
1563846300,327
1563847200,312
1563848100,319
1563849000,390
1563849900,416
1563850800,356
1563851700,547
1563852600,556
1563853500,616
1563854400,810
1563855300,754
1563856200,723
1563857100,478
1563858000,494
1563858900,533
1563859800,533
1563860700,418
1563861600,386
1563862500,927
1563863400,767
1563864300,417
1563865200,463
1563866100,727
1563867000,897
1563867900,690
1563868800,554
1563869700,452
1563870600,390
1563871500,725
1563872400,1011
1563873300,794
1563874200,779
1563875100,1198
1563876000,877
1563876900,558
1563877800,423
1563878700,400
1563879600,410
1563880500,473
1563881400,420
1563882300,421
1563883200,366
1563884100,474
1563885000,425
1563885900,464
1563886800,491
1563887700,505
1563888600,395
1563889500,418
1563890400,536
1563891300,472
1563892200,392
1563893100,471
1563894000,505
1563894900,528
1563895800,624
1563896700,750
1563897600,563
1563898500,727
1563899400,619
1563900300,1282
1563901200,942
1563902100,681
1563903000,826
1563903900,640
1563904800,774
1563905700,749
1563906600,779
1563907500,669
1563908400,683
1563909300,850
1563910200,828
1563911100,890
1563912000,881
1563912900,1168
1563913800,1286
1563914700,1196
1563915600,1060
1563916500,747
1563917400,722
1563918300,688
1563919200,686
1563920100,549
1563921000,483
1563921900,403
1563922800,330
1563923700,320
1563924600,355
1563925500,301
1563926400,322
1563927300,361
1563928200,394
1563929100,354
1563930000,280
1563930900,326
1563931800,370
1563932700,292
1563933600,378
1563934500,410
1563935400,345
1563936300,372
1563937200,386
1563938100,628
1563939000,608
1563939900,542
1563940800,537
1563941700,678
1563942600,629
1563943500,638
1563944400,721
1563945300,575
1563946200,589
1563947100,643
1563948000,575
1563948900,607
1563949800,653
1563950700,936
1563951600,668
1563952500,549
1563953400,549
1563954300,893
1563955200,784
1563956100,457
1563957000,534
1563957900,409
1563958800,612
1563959700,1181
1563960600,764
1563961500,477
1563962400,596
1563963300,487
1563964200,442
1563965100,508
1563966000,472
1563966900,372
1563967800,406
1563968700,456
1563969600,543
1563970500,541
1563971400,466
1563972300,1037
1563973200,623
1563974100,789
1563975000,626
1563975900,541
1563976800,409
1563977700,417
1563978600,376
1563979500,552
1563980400,680
1563981300,481
1563982200,406
1563983100,883
1563984000,748
1563984900,858
1563985800,663
1563986700,598
1563987600,580
1563988500,793
1563989400,1002
