,power
1569283200,1208
1569284100,1224
1569285000,1218
1569285900,1214
1569286800,1218
1569287700,1204
1569288600,1224
1569289500,1198
1569290400,1030
1569291300,1122
1569292200,1178
1569293100,1204
1569294000,1208
1569294900,1200
1569295800,1202
1569296700,1204
1569297600,1208
1569298500,950
1569299400,1150
1569300300,1202
1569301200,1208
1569302100,1208
1569303000,1208
1569303900,1216
1569304800,1222
1569305700,1124
1569306600,1088
1569307500,1174
1569308400,1212
1569309300,1230
1569310200,1270
1569311100,1278
1569312000,1314
1569312900,1354
1569313800,1402
1569314700,1290
1569315600,1268
1569316500,1244
1569317400,1252
1569318300,1506
1569319200,1340
1569320100,1252
1569321000,1248
1569321900,1580
1569322800,1272
1569323700,1252
1569324600,1392
1569325500,1452
1569326400,1256
1569327300,1484
1569328200,1374
1569329100,1260
1569330000,1598
1569330900,1262
1569331800,1614
1569332700,1262
1569333600,1602
1569334500,1276
1569335400,1578
1569336300,1360
1569337200,1490
1569338100,1536
1569339000,1292
1569339900,1578
1569340800,1254
1569341700,1570
1569342600,1240
1569343500,1542
1569344400,1230
1569345300,1298
1569346200,1538
1569347100,1252
1569348000,1402
1569348900,1440
1569349800,1264
1569350700,1256
1569351600,1526
1569352500,1266
1569353400,1260
1569354300,1252
1569355200,1404
1569356100,1422
1569357000,1224
1569357900,1228
1569358800,1228
1569359700,1228
1569360600,1232
1569361500,1230
1569362400,1328
1569363300,1318
1569364200,1354
1569365100,1232
1569366000,1208
1569366900,1216
1569367800,1228
1569368700,1220
1569369600,1216
1569370500,1212
1569371400,1216
1569372300,1224
1569373200,1218
1569374100,1226
1569375000,1212
1569375900,1066
1569376800,1160
1569377700,1218
1569378600,1106
1569379500,1194
1569380400,1204
1569381300,1218
1569382200,1206
1569383100,1212
1569384000,1198
1569384900,1196
1569385800,1214
1569386700,1030
1569387600,1096
1569388500,1198
1569389400,1200
1569390300,1200
1569391200,1212
1569392100,1206
1569393000,1190
1569393900,1218
1569394800,1210
1569395700,1210
1569396600,1240
1569397500,1226
1569398400,1220
1569399300,1236
1569400200,1252
1569401100,1258
1569402000,1248
1569402900,1252
1569403800,1242
1569404700,1216
1569405600,1594
1569406500,1252
1569407400,1248
1569408300,1528
1569409200,1312
1569410100,1256
1569411000,1370
1569411900,1468
1569412800,1258
1569413700,1498
1569414600,1344
1569415500,1352
1569416400,1504
1569417300,1290
1569418200,1592
1569419100,1284
1569420000,1578
1569420900,1322
1569421800,1538
