,power
1569283200,406
1569284100,314
1569285000,306
1569285900,330
1569286800,324
1569287700,264
1569288600,294
1569289500,318
1569290400,262
1569291300,312
1569292200,388
1569293100,316
1569294000,318
1569294900,386
1569295800,370
1569296700,408
1569297600,1996
1569298500,650
1569299400,544
1569300300,980
1569301200,776
1569302100,690
1569303000,708
1569303900,472
1569304800,546
1569305700,570
1569306600,1180
1569307500,706
1569308400,802
1569309300,1794
1569310200,776
1569311100,652
1569312000,1440
1569312900,1922
1569313800,732
1569314700,570
1569315600,582
1569316500,566
1569317400,582
1569318300,938
1569319200,620
1569320100,632
1569321000,698
1569321900,1968
1569322800,1084
1569323700,938
1569324600,1160
1569325500,1244
1569326400,1256
1569327300,1158
1569328200,926
1569329100,586
1569330000,584
1569330900,596
1569331800,588
1569332700,624
1569333600,628
1569334500,634
1569335400,552
1569336300,664
1569337200,708
1569338100,654
1569339000,596
1569339900,1064
1569340800,1636
1569341700,1534
1569342600,936
1569343500,684
1569344400,606
1569345300,612
1569346200,752
1569347100,790
1569348000,636
1569348900,600
1569349800,760
1569350700,792
1569351600,778
1569352500,758
1569353400,756
1569354300,722
1569355200,682
1569356100,814
1569357000,752
1569357900,666
1569358800,610
1569359700,572
1569360600,564
1569361500,530
1569362400,612
1569363300,534
1569364200,540
1569365100,596
1569366000,600
1569366900,520
1569367800,456
1569368700,442
1569369600,276
1569370500,178
1569371400,236
1569372300,220
1569373200,218
1569374100,276
1569375000,258
1569375900,286
1569376800,266
1569377700,296
1569378600,296
1569379500,264
1569380400,244
1569381300,272
1569382200,302
1569383100,354
1569384000,1678
1569384900,1412
1569385800,1976
1569386700,2198
1569387600,2794
1569388500,2114
1569389400,830
1569390300,1830
1569391200,2028
1569392100,1498
1569393000,1310
1569393900,2358
1569394800,1258
1569395700,1152
1569396600,938
1569397500,576
1569398400,530
1569399300,502
1569400200,534
1569401100,496
1569402000,582
1569402900,456
1569403800,514
1569404700,510
1569405600,500
1569406500,574
1569407400,700
1569408300,544
1569409200,592
1569410100,572
1569411000,544
1569411900,542
1569412800,582
1569413700,640
1569414600,606
1569415500,630
1569416400,792
1569417300,670
1569418200,660
1569419100,646
1569420000,660
1569420900,646
1569421800,688
1569422700,678
1569423600,638
1569424500,658
1569425400,656
1569426300,618
1569427200,582
1569428100,556
1569429000,504
1569429900,388
1569430800,422
1569431700,442
1569432600,438
1569433500,466
1569434400,528
1569435300,608
1569436200,624
1569437100,632
1569438000,588
1569438900,568
1569439800,582
1569440700,570
1569441600,528
1569442500,552
1569443400,568
1569444300,544
1569445200,528
1569446100,580
1569447000,530
1569447900,436
1569448800,416
1569449700,354
1569450600,314
1569451500,318
1569452400,334
1569453300,212
1569454200,242
1569455100,268
1569456000,298
1569456900,230
1569457800,260
1569458700,322
1569459600,256
1569460500,250
1569461400,320
1569462300,314
1569463200,250
1569464100,260
1569465000,290
1569465900,224
1569466800,240
1569467700,232
1569468600,184
1569469500,204
1569470400,406
1569471300,396
1569472200,424
1569473100,374
1569474000,460
1569474900,474
1569475800,636
1569476700,638
1569477600,578
1569478500,622
1569479400,578
1569480300,540
1569481200,526
1569482100,524
1569483000,558
1569483900,506
1569484800,410
1569485700,408
1569486600,440
1569487500,450
1569488400,424
1569489300,482
1569490200,606
1569491100,554
1569492000,572
1569492900,594
1569493800,560
1569494700,598
1569495600,550
1569496500,534
1569497400,668
1569498300,704
1569499200,744
1569500100,698
1569501000,702
1569501900,670
1569502800,640
1569503700,850
1569504600,672
1569505500,536
1569506400,794
1569507300,656
1569508200,708
1569509100,644
1569510000,642
1569510900,802
1569511800,2274
1569512700,736
1569513600,708
1569514500,524
1569515400,472
1569516300,536
1569517200,1126
1569518100,1096
1569519000,450
1569519900,1114
1569520800,1380
1569521700,434
1569522600,562
1569523500,640
1569524400,712
1569525300,660
1569526200,626
1569527100,686
1569528000,424
1569528900,434
1569529800,474
1569530700,516
1569531600,484
1569532500,472
1569533400,456
1569534300,450
1569535200,480
1569536100,392
1569537000,420
1569537900,454
1569538800,444
1569539700,270
1569540600,234
1569541500,278
1569542400,290
1569543300,196
1569544200,196
1569545100,266
1569546000,208
1569546900,198
1569547800,290
1569548700,322
1569549600,252
1569550500,250
1569551400,316
1569552300,250
1569553200,262
1569554100,282
1569555000,270
1569555900,264
1569556800,554
1569557700,466
1569558600,346
1569559500,512
1569560400,502
1569561300,522
1569562200,526
1569563100,390
1569564000,352
1569564900,488
1569565800,530
1569566700,578
1569567600,538
1569568500,478
1569569400,468
1569570300,534
1569571200,506
1569572100,470
1569573000,524
1569573900,410
1569574800,444
1569575700,532
1569576600,486
1569577500,482
1569578400,636
1569579300,538
1569580200,528
1569581100,532
1569582000,530
1569582900,508
1569583800,542
1569584700,666
1569585600,542
1569586500,510
1569587400,588
1569588300,582
1569589200,594
1569590100,586
1569591000,1172
1569591900,816
1569592800,652
1569593700,1046
1569594600,1670
1569595500,1798
1569596400,1152
1569597300,664
1569598200,552
1569599100,630
1569600000,548
1569600900,490
1569601800,542
1569602700,518
1569603600,470
1569604500,576
1569605400,680
1569606300,708
1569607200,750
1569608100,806
1569609000,794
1569609900,754
1569610800,834
1569611700,840
1569612600,896
1569613500,966
1569614400,852
1569615300,834
1569616200,734
1569617100,736
1569618000,802
1569618900,662
1569619800,588
1569620700,668
1569621600,574
1569622500,534
1569623400,446
1569624300,302
1569625200,284
1569626100,272
1569627000,298
1569627900,300
1569628800,252
1569629700,258
1569630600,318
1569631500,276
1569632400,294
1569633300,322
1569634200,266
1569635100,268
1569636000,242
1569636900,252
1569637800,174
1569638700,218
1569639600,224
1569640500,280
1569641400,272
1569642300,264
1569643200,398
1569644100,260
1569645000,402
1569645900,332
1569646800,528
1569647700,434
1569648600,442
1569649500,518
1569650400,648
1569651300,690
1569652200,614
1569653100,844
1569654000,700
1569654900,654
1569655800,626
1569656700,620
