,power
1569283200,587
1569284100,786
1569285000,788
1569285900,779
1569286800,774
1569287700,778
1569288600,598
1569289500,45
1569290400,58
1569291300,54
1569292200,48
1569293100,44
1569294000,290
1569294900,224
1569295800,283
1569296700,247
1569297600,262
1569298500,260
1569299400,230
1569300300,223
1569301200,212
1569302100,216
1569303000,203
1569303900,249
1569304800,219
1569305700,510
1569306600,604
1569307500,384
1569308400,442
1569309300,455
1569310200,424
1569311100,412
1569312000,409
1569312900,415
1569313800,415
1569314700,418
1569315600,420
1569316500,410
1569317400,430
1569318300,437
1569319200,448
1569320100,411
1569321000,392
1569321900,366
1569322800,381
1569323700,412
1569324600,411
1569325500,403
1569326400,413
1569327300,390
1569328200,482
1569329100,430
1569330000,413
1569330900,410
1569331800,353
1569332700,344
1569333600,382
1569334500,400
1569335400,420
1569336300,426
1569337200,430
1569338100,416
1569339000,524
1569339900,536
1569340800,504
1569341700,464
1569342600,473
1569343500,491
1569344400,496
1569345300,494
1569346200,581
1569347100,594
1569348000,587
1569348900,583
1569349800,474
1569350700,453
1569351600,427
1569352500,426
1569353400,421
1569354300,410
1569355200,265
1569356100,195
1569357000,191
1569357900,233
1569358800,183
1569359700,142
1569360600,45
1569361500,43
1569362400,45
1569363300,53
1569364200,50
1569365100,29
1569366000,52
1569366900,56
1569367800,53
1569368700,36
1569369600,591
1569370500,768
1569371400,776
1569372300,778
1569373200,776
1569374100,775
1569375000,402
1569375900,61
1569376800,46
1569377700,33
1569378600,30
1569379500,32
1569380400,196
1569381300,293
1569382200,224
1569383100,252
1569384000,273
1569384900,258
1569385800,212
1569386700,201
1569387600,205
1569388500,216
1569389400,215
1569390300,232
1569391200,233
1569392100,230
1569393000,285
1569393900,313
1569394800,327
1569395700,327
1569396600,321
1569397500,327
1569398400,330
1569399300,327
1569400200,380
1569401100,395
1569402000,414
1569402900,407
1569403800,390
1569404700,386
1569405600,397
1569406500,406
1569407400,373
1569408300,336
1569409200,359
1569410100,423
1569411000,416
1569411900,394
1569412800,392
1569413700,396
1569414600,408
1569415500,404
1569416400,389
1569417300,377
1569418200,389
1569419100,400
1569420000,409
1569420900,384
1569421800,378
1569422700,378
1569423600,395
1569424500,394
1569425400,333
1569426300,318
1569427200,533
1569428100,405
1569429000,505
1569429900,402
1569430800,463
1569431700,548
1569432600,481
1569433500,487
1569434400,520
1569435300,519
1569436200,475
1569437100,421
1569438000,383
1569438900,343
1569439800,377
1569440700,379
1569441600,259
1569442500,224
1569443400,189
1569444300,179
1569445200,166
1569446100,172
1569447000,156
1569447900,144
1569448800,181
1569449700,148
1569450600,97
1569451500,75
1569452400,70
1569453300,51
1569454200,29
1569455100,38
1569456000,650
1569456900,792
1569457800,789
1569458700,782
1569459600,775
1569460500,772
1569461400,766
1569462300,765
1569463200,764
1569464100,754
1569465000,47
1569465900,53
1569466800,204
1569467700,225
1569468600,225
1569469500,332
1569470400,365
1569471300,258
1569472200,223
1569473100,220
1569474000,235
1569474900,231
1569475800,206
1569476700,214
1569477600,217
1569478500,214
1569479400,290
1569480300,310
1569481200,329
1569482100,356
1569483000,350
1569483900,819
1569484800,846
1569485700,362
1569486600,378
1569487500,411
1569488400,415
1569489300,397
1569490200,402
1569491100,443
1569492000,507
1569492900,422
1569493800,394
1569494700,411
1569495600,451
1569496500,459
1569497400,455
1569498300,469
1569499200,456
1569500100,402
1569501000,395
1569501900,386
1569502800,380
1569503700,366
1569504600,358
1569505500,361
1569506400,376
1569507300,388
1569508200,515
1569509100,871
1569510000,604
1569510900,588
1569511800,384
1569512700,391
1569513600,359
1569514500,371
1569515400,364
1569516300,401
1569517200,398
1569518100,401
1569519000,379
1569519900,369
1569520800,443
1569521700,531
1569522600,493
1569523500,438
1569524400,476
1569525300,464
1569526200,406
1569527100,395
1569528000,217
1569528900,180
1569529800,172
1569530700,157
1569531600,146
1569532500,138
1569533400,86
1569534300,71
1569535200,72
1569536100,77
1569537000,53
1569537900,35
1569538800,40
1569539700,40
1569540600,31
1569541500,29
1569542400,644
1569543300,775
1569544200,796
1569545100,788
1569546000,776
1569546900,765
1569547800,774
1569548700,769
1569549600,544
1569550500,30
1569551400,35
1569552300,40
1569553200,203
1569554100,302
1569555000,295
1569555900,289
1569556800,278
1569557700,245
1569558600,211
1569559500,201
1569560400,577
1569561300,531
1569562200,222
1569563100,234
1569564000,293
1569564900,261
1569565800,293
1569566700,321
1569567600,332
1569568500,347
1569569400,348
1569570300,343
1569571200,340
1569572100,341
1569573000,355
1569573900,406
1569574800,427
1569575700,406
1569576600,396
1569577500,402
1569578400,412
1569579300,409
1569580200,394
1569581100,385
1569582000,411
1569582900,500
1569583800,413
1569584700,399
1569585600,391
1569586500,409
1569587400,380
1569588300,351
1569589200,352
1569590100,378
1569591000,386
1569591900,371
1569592800,405
1569593700,387
1569594600,382
1569595500,393
1569596400,393
1569597300,392
1569598200,381
1569599100,398
1569600000,464
1569600900,850
1569601800,502
1569602700,398
1569603600,407
1569604500,452
1569605400,421
1569606300,454
1569607200,465
1569608100,440
1569609000,459
1569609900,383
1569610800,440
1569611700,461
1569612600,330
1569613500,315
1569614400,155
1569615300,150
1569616200,168
1569617100,179
1569618000,195
1569618900,165
1569619800,149
1569620700,134
1569621600,60
1569622500,50
1569623400,48
1569624300,59
1569625200,53
1569626100,40
1569627000,39
1569627900,39
