,power
1573516800,1332
1573517700,1352
1573518600,1266
1573519500,1282
1573520400,1246
1573521300,1126
1573522200,1294
1573523100,1011
1573524000,1218
1573524900,2847
1573525800,4152
1573526700,2961
1573527600,1175
1573528500,1068
1573529400,1067
1573530300,1137
1573531200,1221
1573532100,1432
1573533000,1230
1573533900,1682
1573534800,1175
1573535700,1451
1573536600,1292
1573537500,1312
1573538400,1388
1573539300,1407
1573540200,1362
1573541100,2815
1573542000,3048
1573542900,3299
1573543800,2892
1573544700,2705
1573545600,2533
1573546500,2730
1573547400,2827
1573548300,3097
1573549200,3799
1573550100,5878
1573551000,4511
1573551900,2319
1573552800,2289
1573553700,2526
1573554600,3014
1573555500,2105
1573556400,2674
1573557300,1873
1573558200,1468
1573559100,1632
1573560000,1471
1573560900,2378
1573561800,2154
1573562700,1861
1573563600,1709
1573564500,1855
1573565400,2736
1573566300,2932
1573567200,2847
1573568100,2908
1573569000,2063
1573569900,2480
1573570800,1719
1573571700,2066
1573572600,2059
1573573500,2037
1573574400,1835
1573575300,1825
1573576200,1934
1573577100,2266
1573578000,2566
1573578900,2956
1573579800,3728
1573580700,3639
1573581600,4086
1573582500,4019
1573583400,4062
1573584300,3491
1573585200,3335
1573586100,2297
1573587000,1926
1573587900,1806
1573588800,2218
1573589700,3006
1573590600,2201
1573591500,2143
1573592400,2076
1573593300,2378
1573594200,2081
1573595100,1749
1573596000,1515
1573596900,1282
1573597800,1312
1573598700,1293
1573599600,1126
1573600500,1360
1573601400,1271
1573602300,1257
1573603200,1133
1573604100,1002
1573605000,1043
1573605900,1223
1573606800,1164
1573607700,1234
1573608600,1037
1573609500,1018
1573610400,1051
1573611300,2782
1573612200,4133
1573613100,3466
1573614000,1519
1573614900,1148
1573615800,1194
1573616700,2604
1573617600,2551
1573618500,2758
1573619400,2379
1573620300,2534
1573621200,1204
1573622100,1747
1573623000,1614
1573623900,1394
1573624800,1598
1573625700,2293
1573626600,2786
1573627500,3065
1573628400,3656
1573629300,3919
1573630200,4010
1573631100,4037
1573632000,3374
1573632900,3427
1573633800,3423
1573634700,2796
1573635600,2679
1573636500,4708
1573637400,5188
1573638300,3768
1573639200,2557
1573640100,2298
1573641000,3117
1573641900,3532
1573642800,2957
1573643700,2233
1573644600,1766
1573645500,1621
1573646400,1385
1573647300,2492
1573648200,2640
1573649100,2288
1573650000,2898
1573650900,2508
1573651800,3098
1573652700,2900
1573653600,3146
1573654500,1934
1573655400,1513
1573656300,1607
1573657200,2062
1573658100,3243
1573659000,2577
1573659900,2597
1573660800,2364
1573661700,2786
1573662600,3167
1573663500,3184
1573664400,3631
1573665300,4223
1573666200,4063
1573667100,3695
1573668000,4002
1573668900,4488
1573669800,3868
1573670700,4053
1573671600,3641
1573672500,2788
1573673400,3214
1573674300,1748
1573675200,1704
1573676100,1806
1573677000,1738
1573677900,1547
1573678800,1474
1573679700,1469
1573680600,1538
1573681500,2773
1573682400,1856
1573683300,1577
1573684200,2490
1573685100,3590
1573686000,3298
1573686900,2742
1573687800,2710
1573688700,2606
1573689600,2614
1573690500,2584
1573691400,2639
1573692300,2538
1573693200,1294
1573694100,1086
1573695000,1099
1573695900,1040
1573696800,1103
1573697700,3034
1573698600,4150
1573699500,2874
1573700400,1248
1573701300,1239
1573702200,1336
1573703100,2693
1573704000,2550
1573704900,2642
1573705800,2361
1573706700,2953
1573707600,1588
1573708500,1539
1573709400,1414
1573710300,1458
1573711200,1611
1573712100,3177
1573713000,3357
1573713900,2989
1573714800,3052
1573715700,3418
1573716600,3460
1573717500,2459
1573718400,2974
1573719300,2954
1573720200,3198
1573721100,3379
1573722000,3779
1573722900,3788
1573723800,2836
1573724700,4548
1573725600,6018
1573726500,3626
1573727400,3062
1573728300,2392
1573729200,2109
1573730100,2017
1573731000,2191
1573731900,1876
1573732800,2034
1573733700,2244
1573734600,2967
1573735500,2489
1573736400,2120
1573737300,2270
1573738200,2347
1573739100,2135
1573740000,2061
1573740900,1920
1573741800,1790
1573742700,1478
1573743600,1458
1573744500,1656
1573745400,1882
1573746300,1552
1573747200,2399
1573748100,2435
1573749000,2334
1573749900,2599
1573750800,3330
1573751700,3704
1573752600,3625
1573753500,3559
1573754400,4047
1573755300,4913
1573756200,4545
1573757100,4559
1573758000,2669
1573758900,2315
1573759800,1695
1573760700,1832
1573761600,1591
1573762500,1557
1573763400,1650
1573764300,1988
1573765200,2057
1573766100,1493
1573767000,1563
1573767900,3089
1573768800,3018
1573769700,3101
1573770600,3071
1573771500,2983
1573772400,2937
1573773300,2941
1573774200,3031
1573775100,2888
1573776000,2939
1573776900,2867
1573777800,2871
1573778700,2761
1573779600,2942
1573780500,2740
1573781400,2766
1573782300,2774
1573783200,2191
1573784100,3065
1573785000,4050
1573785900,3466
1573786800,1753
1573787700,1663
1573788600,1888
1573789500,3238
1573790400,2755
1573791300,2872
1573792200,2563
1573793100,2281
1573794000,1382
1573794900,1585
1573795800,1515
1573796700,1209
1573797600,1495
1573798500,2131
1573799400,2314
1573800300,2321
1573801200,2312
1573802100,3110
1573803000,3541
1573803900,3878
1573804800,3111
1573805700,2570
1573806600,2929
1573807500,3530
1573808400,2856
1573809300,3157
1573810200,4510
1573811100,4192
1573812000,2461
1573812900,2183
1573813800,1694
1573814700,1547
1573815600,1372
1573816500,2944
1573817400,3108
1573818300,2203
1573819200,2016
1573820100,2497
1573821000,2049
1573821900,2728
1573822800,1835
1573823700,2210
1573824600,2276
1573825500,3009
1573826400,2433
1573827300,2923
1573828200,3643
1573829100,2661
1573830000,1522
1573830900,1651
1573831800,1725
1573832700,1792
1573833600,2202
1573834500,2010
1573835400,2149
1573836300,2130
1573837200,2449
1573838100,3261
1573839000,3423
1573839900,3684
1573840800,4667
1573841700,3749
1573842600,3920
1573843500,3008
1573844400,2582
1573845300,2034
1573846200,2477
1573847100,1936
1573848000,1747
1573848900,1858
1573849800,1955
1573850700,1940
1573851600,2404
1573852500,2760
1573853400,2668
1573854300,2454
1573855200,2574
1573856100,1515
1573857000,1355
1573857900,1290
1573858800,1516
1573859700,1283
1573860600,1366
1573861500,1353
1573862400,1331
1573863300,1227
1573864200,1379
1573865100,1240
1573866000,1227
1573866900,1157
1573867800,1071
1573868700,1147
1573869600,1059
1573870500,2874
1573871400,4089
1573872300,3279
1573873200,1528
1573874100,1098
1573875000,1282
1573875900,2659
1573876800,2368
1573877700,2552
1573878600,2215
1573879500,2925
1573880400,1644
1573881300,1395
1573882200,1344
1573883100,1247
1573884000,1579
1573884900,1716
1573885800,2978
1573886700,2285
1573887600,1508
1573888500,1761
1573889400,3021
1573890300,3236
1573891200,3213
1573892100,3557
1573893000,3129
1573893900,4028
1573894800,2662
1573895700,3420
1573896600,4556
1573897500,2931
1573898400,2042
1573899300,2874
1573900200,1741
1573901100,2376
1573902000,2169
1573902900,1911
1573903800,1767
1573904700,1828
1573905600,1628
1573906500,2513
1573907400,2960
1573908300,3009
1573909200,2593
1573910100,1482
1573911000,1365
1573911900,1388
1573912800,1502
1573913700,2098
1573914600,1475
1573915500,1605
1573916400,1683
1573917300,1775
1573918200,2469
1573919100,2485
1573920000,2968
1573920900,2907
1573921800,2761
1573922700,2701
1573923600,2986
1573924500,3413
1573925400,3642
1573926300,2904
1573927200,3540
1573928100,4024
1573929000,3912
1573929900,3703
1573930800,3059
1573931700,2768
1573932600,2887
1573933500,3408
1573934400,2727
1573935300,2026
1573936200,2172
1573937100,1896
1573938000,1529
1573938900,1630
1573939800,1587
1573940700,1642
1573941600,1700
1573942500,1374
1573943400,1346
1573944300,1257
1573945200,1261
1573946100,1254
1573947000,1306
1573947900,1197
1573948800,1112
1573949700,1145
1573950600,1166
1573951500,1095
1573952400,1072
1573953300,1272
1573954200,1097
1573955100,1300
1573956000,1257
1573956900,2993
1573957800,4167
1573958700,2559
1573959600,1365
1573960500,1134
1573961400,1253
1573962300,2175
1573963200,2204
1573964100,2230
1573965000,2401
1573965900,2420
1573966800,2272
1573967700,1361
1573968600,1109
1573969500,2315
1573970400,2589
1573971300,2621
1573972200,2924
1573973100,2576
1573974000,2117
1573974900,2761
1573975800,3201
1573976700,2322
1573977600,2817
1573978500,2295
1573979400,2754
1573980300,3340
1573981200,3154
1573982100,3300
1573983000,4194
1573983900,4701
1573984800,2265
1573985700,1727
1573986600,3064
1573987500,2806
1573988400,1731
1573989300,1511
1573990200,1506
1573991100,1688
1573992000,1986
1573992900,1561
1573993800,1426
1573994700,1448
1573995600,2668
1573996500,3745
1573997400,4772
1573998300,3917
1573999200,3694
1574000100,3725
1574001000,2858
1574001900,2637
1574002800,2959
1574003700,2750
1574004600,2760
1574005500,3052
1574006400,3226
1574007300,3381
1574008200,3470
1574009100,3918
1574010000,3457
1574010900,3925
1574011800,4967
1574012700,6970
1574013600,5714
1574014500,4708
1574015400,4417
1574016300,2504
1574017200,1839
1574018100,2224
1574019000,1707
1574019900,1753
1574020800,1589
1574021700,1747
1574022600,2728
1574023500,2333
1574024400,2159
1574025300,2075
1574026200,1969
1574027100,2044
1574028000,1915
1574028900,1595
1574029800,1386
1574030700,1511
1574031600,1459
1574032500,1221
1574033400,1259
1574034300,1221
1574035200,1171
1574036100,1149
1574037000,1114
1574037900,1307
1574038800,1116
1574039700,1124
1574040600,1200
1574041500,1050
1574042400,1315
1574043300,3042
1574044200,4413
1574045100,2554
1574046000,1126
1574046900,1220
1574047800,1203
1574048700,2361
1574049600,2488
1574050500,2686
1574051400,2237
1574052300,2895
1574053200,2305
1574054100,1324
1574055000,1266
1574055900,1207
1574056800,1356
1574057700,1582
1574058600,3308
1574059500,3194
1574060400,3702
1574061300,4737
1574062200,4805
1574063100,3566
1574064000,3660
