,power
1573516800,448
1573517700,464
1573518600,422
1573519500,387
1573520400,389
1573521300,434
1573522200,486
1573523100,415
1573524000,405
1573524900,411
1573525800,397
1573526700,434
1573527600,463
1573528500,427
1573529400,270
1573530300,244
1573531200,238
1573532100,262
1573533000,301
1573533900,336
1573534800,252
1573535700,272
1573536600,269
1573537500,285
1573538400,320
1573539300,693
1573540200,895
1573541100,1546
1573542000,1473
1573542900,1382
1573543800,967
1573544700,875
1573545600,1206
1573546500,1213
1573547400,853
1573548300,862
1573549200,923
1573550100,913
1573551000,857
1573551900,849
1573552800,904
1573553700,885
1573554600,903
1573555500,899
1573556400,911
1573557300,868
1573558200,857
1573559100,871
1573560000,902
1573560900,875
1573561800,827
1573562700,819
1573563600,975
1573564500,923
1573565400,889
1573566300,622
1573567200,348
1573568100,340
1573569000,432
1573569900,396
1573570800,318
1573571700,343
1573572600,360
1573573500,713
1573574400,1118
1573575300,908
1573576200,929
1573577100,971
1573578000,925
1573578900,1022
1573579800,969
1573580700,947
1573581600,921
1573582500,984
1573583400,905
1573584300,896
1573585200,980
1573586100,830
1573587000,1237
1573587900,1844
1573588800,1423
1573589700,892
1573590600,674
1573591500,572
1573592400,538
1573593300,573
1573594200,529
1573595100,584
1573596000,332
1573596900,300
1573597800,215
1573598700,268
1573599600,239
1573600500,289
1573601400,426
1573602300,404
1573603200,406
1573604100,429
1573605000,553
1573605900,445
1573606800,433
1573607700,421
1573608600,431
1573609500,458
1573610400,541
1573611300,449
1573612200,429
1573613100,422
1573614000,442
1573614900,487
1573615800,327
1573616700,246
1573617600,260
1573618500,248
1573619400,235
1573620300,265
1573621200,342
1573622100,298
1573623000,275
1573623900,278
1573624800,534
1573625700,1650
1573626600,1821
1573627500,1661
1573628400,1018
1573629300,2129
1573630200,1881
1573631100,1202
1573632000,1607
1573632900,1286
1573633800,1196
1573634700,1248
1573635600,1038
1573636500,1365
1573637400,920
1573638300,899
1573639200,890
1573640100,1080
1573641000,1181
1573641900,1034
1573642800,1101
1573643700,894
1573644600,912
1573645500,1027
1573646400,1076
1573647300,1019
1573648200,917
1573649100,837
1573650000,437
1573650900,401
1573651800,1021
1573652700,577
1573653600,595
1573654500,649
1573655400,260
1573656300,271
1573657200,283
1573658100,227
1573659000,277
1573659900,253
1573660800,293
1573661700,279
1573662600,282
1573663500,250
1573664400,240
1573665300,793
1573666200,1307
1573667100,839
1573668000,473
1573668900,462
1573669800,427
1573670700,506
1573671600,442
1573672500,627
1573673400,790
1573674300,577
1573675200,967
1573676100,1003
1573677000,948
1573677900,965
1573678800,813
1573679700,499
1573680600,508
1573681500,569
1573682400,338
1573683300,247
1573684200,225
1573685100,235
1573686000,241
1573686900,223
1573687800,426
1573688700,388
1573689600,418
1573690500,421
1573691400,456
1573692300,411
1573693200,379
1573694100,412
1573695000,436
1573695900,506
1573696800,453
1573697700,440
1573698600,423
1573699500,435
1573700400,429
1573701300,527
1573702200,266
1573703100,243
1573704000,248
1573704900,220
1573705800,265
1573706700,322
1573707600,322
1573708500,241
1573709400,290
1573710300,271
1573711200,420
1573712100,909
1573713000,1191
1573713900,1647
1573714800,1503
1573715700,1355
1573716600,1002
1573717500,900
1573718400,896
1573719300,901
1573720200,974
1573721100,974
1573722000,1406
1573722900,1401
1573723800,1082
1573724700,951
1573725600,897
1573726500,971
1573727400,936
1573728300,850
1573729200,825
1573730100,839
1573731000,872
1573731900,856
1573732800,902
1573733700,890
1573734600,530
1573735500,338
1573736400,335
1573737300,343
1573738200,324
1573739100,364
1573740000,294
1573740900,309
1573741800,344
1573742700,342
1573743600,311
1573744500,308
1573745400,340
1573746300,762
1573747200,878
1573748100,886
1573749000,740
1573749900,429
1573750800,470
1573751700,425
1573752600,442
1573753500,597
1573754400,1151
1573755300,1392
1573756200,1416
1573757100,1388
1573758000,1038
1573758900,840
1573759800,798
1573760700,651
1573761600,785
1573762500,542
1573763400,543
1573764300,547
1573765200,627
1573766100,609
1573767000,717
1573767900,525
1573768800,319
1573769700,293
1573770600,301
1573771500,339
1573772400,352
1573773300,269
1573774200,393
1573775100,419
1573776000,417
1573776900,479
1573777800,458
1573778700,467
1573779600,414
1573780500,430
1573781400,454
1573782300,407
1573783200,469
1573784100,465
1573785000,416
1573785900,461
1573786800,425
1573787700,404
1573788600,321
1573789500,291
1573790400,213
1573791300,209
1573792200,293
1573793100,238
1573794000,286
1573794900,475
1573795800,307
1573796700,281
1573797600,340
1573798500,931
1573799400,851
1573800300,870
1573801200,1061
1573802100,1458
1573803000,1200
1573803900,931
1573804800,1000
1573805700,883
1573806600,923
1573807500,846
1573808400,835
1573809300,883
1573810200,911
1573811100,903
1573812000,940
1573812900,931
1573813800,1129
1573814700,1237
1573815600,1088
1573816500,1317
1573817400,1129
1573818300,1088
1573819200,944
1573820100,988
1573821000,1330
1573821900,1649
1573822800,915
1573823700,1468
1573824600,1070
1573825500,926
1573826400,974
1573827300,1154
1573828200,1015
1573829100,1067
1573830000,761
1573830900,543
1573831800,2187
1573832700,1884
1573833600,1192
1573834500,1142
1573835400,1089
1573836300,1034
1573837200,1097
1573838100,1097
1573839000,1085
1573839900,1160
1573840800,1251
1573841700,1163
1573842600,1145
1573843500,1102
1573844400,1088
1573845300,1149
1573846200,1240
1573847100,795
1573848000,978
1573848900,1102
1573849800,1128
1573850700,1187
1573851600,2098
1573852500,1791
1573853400,1246
1573854300,1063
1573855200,533
1573856100,585
1573857000,510
1573857900,497
1573858800,248
1573859700,213
1573860600,397
1573861500,416
1573862400,468
1573863300,432
1573864200,394
1573865100,413
1573866000,499
1573866900,439
1573867800,414
1573868700,460
1573869600,420
1573870500,502
1573871400,452
1573872300,408
1573873200,434
1573874100,426
1573875000,284
1573875900,355
1573876800,276
1573877700,223
1573878600,257
1573879500,228
1573880400,265
1573881300,286
1573882200,318
1573883100,260
1573884000,345
1573884900,575
1573885800,1056
1573886700,1301
1573887600,997
1573888500,695
1573889400,475
1573890300,451
1573891200,380
1573892100,411
1573893000,606
1573893900,900
1573894800,282
1573895700,973
1573896600,935
1573897500,663
1573898400,321
1573899300,276
1573900200,277
1573901100,269
1573902000,356
1573902900,268
1573903800,304
1573904700,289
1573905600,351
1573906500,410
1573907400,428
1573908300,448
1573909200,449
1573910100,281
1573911000,265
1573911900,356
1573912800,303
1573913700,316
1573914600,366
1573915500,521
1573916400,771
1573917300,800
1573918200,813
1573919100,982
1573920000,959
1573920900,1809
1573921800,1978
1573922700,1703
1573923600,1456
1573924500,1202
1573925400,1139
1573926300,1164
1573927200,1125
1573928100,1776
1573929000,1414
1573929900,1777
1573930800,1532
1573931700,1361
1573932600,1383
1573933500,1336
1573934400,1934
1573935300,1182
1573936200,747
1573937100,920
1573938000,1011
1573938900,936
1573939800,789
1573940700,814
1573941600,655
1573942500,668
