,power
1572912000,1819
1572912900,1813
1572913800,1781
1572914700,1779
1572915600,1751
1572916500,1817
1572917400,1818
1572918300,1769
1572919200,1751
1572920100,1720
1572921000,1747
1572921900,1775
1572922800,1868
1572923700,1723
1572924600,1745
1572925500,1800
1572926400,1798
1572927300,2301
1572928200,2084
1572929100,4433
1572930000,3956
1572930900,2539
1572931800,4772
1572932700,2756
1572933600,2049
1572934500,2091
1572935400,2439
1572936300,3297
1572937200,1984
1572938100,2417
1572939000,2729
1572939900,2157
1572940800,2173
1572941700,3252
1572942600,2112
1572943500,2306
1572944400,2321
1572945300,2339
1572946200,2056
1572947100,1886
1572948000,1819
1572948900,1974
1572949800,2188
1572950700,1862
1572951600,1906
1572952500,1857
1572953400,2249
1572954300,1886
1572955200,1936
1572956100,2060
1572957000,1809
1572957900,1837
1572958800,4440
1572959700,4826
1572960600,4082
1572961500,1896
1572962400,1939
1572963300,2347
1572964200,1995
1572965100,2270
1572966000,3780
1572966900,2301
1572967800,4429
1572968700,2433
1572969600,2980
1572970500,4901
1572971400,2149
1572972300,2403
1572973200,4623
1572974100,2013
1572975000,3147
1572975900,3100
1572976800,2126
1572977700,4185
1572978600,2378
1572979500,3622
1572980400,2844
1572981300,2617
1572982200,3963
1572983100,1808
1572984000,2675
1572984900,3364
1572985800,1893
1572986700,2926
1572987600,2938
1572988500,1844
1572989400,1890
1572990300,1997
1572991200,1881
1572992100,1696
1572993000,1720
1572993900,1735
1572994800,1752
1572995700,1717
1572996600,1760
1572997500,1712
1572998400,1736
1572999300,1778
1573000200,1696
1573001100,1661
1573002000,1759
1573002900,1753
1573003800,1727
1573004700,1678
1573005600,1709
1573006500,1694
1573007400,1771
1573008300,1735
1573009200,1727
1573010100,1697
1573011000,1704
1573011900,1767
1573012800,1797
1573013700,2293
1573014600,3286
1573015500,3948
1573016400,2188
1573017300,2479
1573018200,3210
1573019100,4935
1573020000,2393
1573020900,1968
1573021800,4554
1573022700,2444
1573023600,1898
1573024500,4588
1573025400,2259
1573026300,1960
1573027200,4560
1573028100,4861
1573029000,1990
1573029900,2253
1573030800,2358
1573031700,2270
1573032600,2902
1573033500,4646
1573034400,2127
1573035300,2013
1573036200,1818
1573037100,1954
1573038000,1833
1573038900,1775
1573039800,1827
1573040700,3578
1573041600,2322
1573042500,1907
1573043400,1847
1573044300,1819
1573045200,4163
1573046100,3025
1573047000,2574
1573047900,3673
1573048800,3671
1573049700,2805
1573050600,5128
1573051500,2740
1573052400,3421
1573053300,3580
1573054200,2748
1573055100,5152
1573056000,2377
1573056900,2321
1573057800,2299
1573058700,4802
1573059600,2426
1573060500,2167
1573061400,2016
1573062300,4000
1573063200,2951
1573064100,2380
1573065000,2040
1573065900,3296
1573066800,3372
1573067700,2039
1573068600,2004
1573069500,2183
1573070400,2091
1573071300,3130
1573072200,2766
1573073100,2422
1573074000,3576
1573074900,2505
1573075800,2033
1573076700,1873
1573077600,1809
1573078500,1855
1573079400,1713
1573080300,1739
1573081200,1786
1573082100,1742
1573083000,1777
1573083900,1750
1573084800,1804
1573085700,1732
1573086600,1682
1573087500,1713
1573088400,1777
1573089300,1736
1573090200,1746
1573091100,1677
1573092000,1718
1573092900,1728
1573093800,1742
1573094700,1734
1573095600,1699
1573096500,1752
1573097400,1763
1573098300,1819
1573099200,1716
1573100100,1811
1573101000,2096
1573101900,4861
1573102800,4925
1573103700,2741
1573104600,3548
1573105500,4113
1573106400,1916
1573107300,4191
1573108200,2648
1573109100,1914
1573110000,3717
1573110900,1894
1573111800,1925
1573112700,3494
1573113600,2316
1573114500,4947
1573115400,2938
1573116300,2082
1573117200,2320
1573118100,2228
1573119000,2214
1573119900,2245
1573120800,1911
1573121700,1839
1573122600,2178
1573123500,2085
1573124400,1850
1573125300,3093
1573126200,3174
1573127100,2705
1573128000,1932
1573128900,1839
1573129800,1845
1573130700,4177
1573131600,4485
1573132500,1790
1573133400,1805
1573134300,1790
1573135200,1880
1573136100,1935
1573137000,3269
1573137900,2447
1573138800,2416
1573139700,4666
1573140600,2279
1573141500,4076
1573142400,3650
1573143300,2497
1573144200,2094
1573145100,4096
1573146000,2092
1573146900,2021
1573147800,2046
1573148700,2021
1573149600,1987
1573150500,2054
1573151400,3528
1573152300,2090
1573153200,2198
1573154100,2374
1573155000,3685
1573155900,2839
1573156800,2243
1573157700,2004
1573158600,2046
1573159500,2034
1573160400,2132
1573161300,2408
1573162200,2293
1573163100,2351
1573164000,1881
1573164900,1799
1573165800,1721
1573166700,1801
1573167600,1748
1573168500,1728
1573169400,1709
1573170300,1745
1573171200,1743
1573172100,1693
1573173000,1707
1573173900,1632
1573174800,1683
1573175700,1728
1573176600,1745
1573177500,1703
1573178400,1688
1573179300,1723
1573180200,1700
1573181100,1722
1573182000,1702
1573182900,1693
1573183800,1783
1573184700,1764
1573185600,1760
1573186500,1732
1573187400,4136
1573188300,4878
1573189200,4882
1573190100,5585
1573191000,3031
1573191900,3391
1573192800,4585
1573193700,2770
1573194600,4078
1573195500,4824
1573196400,4856
1573197300,3775
1573198200,1912
1573199100,1902
1573200000,2030
1573200900,2157
1573201800,2408
1573202700,2712
1573203600,4169
1573204500,2029
1573205400,2330
1573206300,1961
1573207200,1802
1573208100,1841
1573209000,1874
1573209900,1756
1573210800,1785
1573211700,1906
1573212600,2091
1573213500,1804
1573214400,1861
1573215300,1853
1573216200,1839
1573217100,1896
1573218000,1782
1573218900,1730
1573219800,4433
1573220700,1862
1573221600,1960
1573222500,1926
1573223400,3051
1573224300,1976
1573225200,1836
1573226100,3757
1573227000,2201
1573227900,2149
1573228800,2131
1573229700,3248
1573230600,3018
1573231500,2008
1573232400,2070
1573233300,2285
1573234200,3449
1573235100,4586
1573236000,1989
1573236900,2004
1573237800,2029
1573238700,2044
1573239600,2423
1573240500,3413
1573241400,1954
1573242300,1870
1573243200,1962
1573244100,1916
1573245000,2974
1573245900,3584
1573246800,2214
1573247700,2246
1573248600,2201
1573249500,2072
1573250400,1973
1573251300,1708
1573252200,1692
1573253100,1649
1573254000,1720
1573254900,1608
1573255800,1662
1573256700,1716
1573257600,1631
1573258500,1594
1573259400,1706
1573260300,1694
1573261200,1644
1573262100,1649
1573263000,1671
1573263900,1651
1573264800,1650
1573265700,1620
1573266600,1706
1573267500,1666
1573268400,1668
1573269300,1626
1573270200,1631
1573271100,2819
1573272000,4632
1573272900,4530
1573273800,4471
1573274700,4570
1573275600,4393
1573276500,2677
1573277400,4790
1573278300,4692
1573279200,2177
1573280100,4111
1573281000,2363
1573281900,4117
1573282800,5435
1573283700,4725
1573284600,1942
1573285500,1802
1573286400,1665
1573287300,1591
1573288200,2263
1573289100,2335
1573290000,2096
1573290900,1838
1573291800,1824
1573292700,1621
1573293600,1584
1573294500,1545
1573295400,1518
1573296300,1664
1573297200,1530
1573298100,1586
1573299000,1651
1573299900,1687
1573300800,1670
1573301700,1585
1573302600,1573
1573303500,1591
1573304400,1645
1573305300,1565
1573306200,1527
1573307100,1575
1573308000,1542
1573308900,1604
1573309800,1755
1573310700,1593
1573311600,1639
1573312500,2292
1573313400,1753
1573314300,2071
1573315200,2073
1573316100,1774
1573317000,1691
1573317900,1732
1573318800,2002
1573319700,1653
1573320600,1734
1573321500,1579
1573322400,1716
1573323300,1626
1573324200,1707
1573325100,1609
1573326000,2455
1573326900,1921
1573327800,1716
1573328700,1672
1573329600,1477
1573330500,1639
1573331400,1601
1573332300,1596
1573333200,1708
1573334100,1699
1573335000,1709
1573335900,1477
1573336800,1553
1573337700,1383
1573338600,1356
1573339500,1343
1573340400,1347
1573341300,1375
1573342200,1313
1573343100,1331
1573344000,1452
1573344900,1368
1573345800,1356
1573346700,1374
1573347600,1406
1573348500,1399
1573349400,1329
1573350300,1320
1573351200,1383
1573352100,1410
1573353000,1499
1573353900,2051
1573354800,2285
1573355700,1442
1573356600,2215
1573357500,1880
1573358400,1343
1573359300,1391
1573360200,1397
1573361100,1457
1573362000,1623
1573362900,1759
1573363800,4849
1573364700,4384
1573365600,1589
1573366500,4391
1573367400,2668
1573368300,2324
1573369200,4257
1573370100,1617
1573371000,3177
1573371900,2411
1573372800,1662
1573373700,3450
1573374600,1686
1573375500,2044
1573376400,4162
1573377300,1969
1573378200,3613
1573379100,1959
1573380000,2350
1573380900,2953
1573381800,1873
1573382700,2571
1573383600,2278
1573384500,2076
1573385400,2634
1573386300,1856
1573387200,1659
1573388100,1590
1573389000,1594
1573389900,1687
1573390800,2171
1573391700,2330
1573392600,2251
1573393500,2176
1573394400,1813
1573395300,1556
1573396200,1767
1573397100,3816
1573398000,2063
1573398900,1845
1573399800,3892
1573400700,4681
1573401600,2877
1573402500,1771
1573403400,1789
1573404300,1888
1573405200,4272
1573406100,3732
1573407000,1842
1573407900,2226
1573408800,1775
1573409700,3709
1573410600,2653
1573411500,1653
1573412400,2980
1573413300,5320
1573414200,2117
1573415100,3694
1573416000,2839
1573416900,1611
1573417800,1641
1573418700,1695
1573419600,1661
1573420500,1659
1573421400,1520
1573422300,1495
1573423200,1557
1573424100,1377
1573425000,1421
1573425900,1449
1573426800,1402
1573427700,1347
