,power
1572912000,1016
1572912900,996
1572913800,1055
1572914700,1008
1572915600,990
1572916500,956
1572917400,956
1572918300,1007
1572919200,982
1572920100,1027
1572921000,1039
1572921900,1016
1572922800,965
1572923700,979
1572924600,999
1572925500,1006
1572926400,1023
1572927300,2282
1572928200,2387
1572929100,2322
1572930000,1674
1572930900,1131
1572931800,1095
1572932700,1145
1572933600,1018
1572934500,1082
1572935400,1067
1572936300,1253
1572937200,1244
1572938100,1193
1572939000,2068
1572939900,2292
1572940800,2453
1572941700,2445
1572942600,2987
1572943500,2823
1572944400,2570
1572945300,2515
1572946200,2504
1572947100,2570
1572948000,3020
1572948900,3199
1572949800,2733
1572950700,4575
1572951600,4034
1572952500,3587
1572953400,3160
1572954300,4099
1572955200,2676
1572956100,3276
1572957000,3214
1572957900,1921
1572958800,1743
1572959700,1668
1572960600,1561
1572961500,1616
1572962400,1538
1572963300,1963
1572964200,2092
1572965100,2393
1572966000,2519
1572966900,1983
1572967800,1955
1572968700,2625
1572969600,4765
1572970500,6189
1572971400,3804
1572972300,2620
1572973200,2081
1572974100,2281
1572975000,2647
1572975900,1916
1572976800,2058
1572977700,2191
1572978600,1306
1572979500,1232
1572980400,1298
1572981300,1311
1572982200,1290
1572983100,1283
1572984000,1332
1572984900,1477
1572985800,1318
1572986700,1053
1572987600,2801
1572988500,1840
1572989400,1559
1572990300,1125
1572991200,1079
1572992100,1008
1572993000,1065
1572993900,977
1572994800,1001
1572995700,948
1572996600,991
1572997500,975
1572998400,1035
1572999300,1010
1573000200,1083
1573001100,1010
1573002000,993
1573002900,957
1573003800,1006
1573004700,951
1573005600,1013
1573006500,1011
1573007400,1112
1573008300,1008
1573009200,1018
1573010100,953
1573011000,1004
1573011900,950
1573012800,972
1573013700,2252
1573014600,2234
1573015500,1792
1573016400,1216
1573017300,1135
1573018200,1111
1573019100,1112
1573020000,1557
1573020900,1320
1573021800,1348
1573022700,1652
1573023600,1714
1573024500,1670
1573025400,2613
1573026300,2404
1573027200,2494
1573028100,2462
1573029000,2808
1573029900,2792
1573030800,2907
1573031700,2895
1573032600,3187
1573033500,2372
1573034400,1374
1573035300,1386
1573036200,1313
1573037100,1400
1573038000,1287
1573038900,3611
1573039800,3718
1573040700,3466
1573041600,2733
1573042500,2165
1573043400,1531
1573044300,1643
1573045200,1353
1573046100,1323
1573047000,1479
1573047900,1457
1573048800,1422
1573049700,1393
1573050600,1437
1573051500,1589
1573052400,2749
1573053300,2131
1573054200,1368
1573055100,1375
1573056000,1399
1573056900,1440
1573057800,1359
1573058700,1362
1573059600,1418
1573060500,1418
1573061400,1325
1573062300,1426
1573063200,1388
1573064100,1465
1573065000,1131
1573065900,1233
1573066800,1134
1573067700,1137
1573068600,1097
1573069500,1077
1573070400,1124
1573071300,1067
1573072200,1198
1573073100,1119
1573074000,3055
1573074900,2183
1573075800,1986
1573076700,1816
1573077600,1698
1573078500,1620
1573079400,1521
1573080300,1181
1573081200,1139
1573082100,1133
1573083000,1072
1573083900,1110
1573084800,1090
1573085700,1086
1573086600,1090
1573087500,1082
1573088400,1135
1573089300,1121
1573090200,1179
1573091100,1104
1573092000,1109
1573092900,1077
1573093800,1103
1573094700,1089
1573095600,1117
1573096500,1127
1573097400,1139
1573098300,1182
1573099200,1160
1573100100,2437
1573101000,2266
1573101900,2111
1573102800,1464
1573103700,1272
1573104600,1246
1573105500,1274
1573106400,1295
1573107300,1253
1573108200,1398
1573109100,1419
1573110000,1339
1573110900,1257
1573111800,1269
1573112700,1312
1573113600,1513
1573114500,1460
1573115400,1847
1573116300,1649
1573117200,1711
1573118100,1651
1573119000,2016
1573119900,2952
1573120800,3072
1573121700,2713
1573122600,3436
1573123500,3304
1573124400,2719
1573125300,3612
1573126200,3554
1573127100,3420
1573128000,2386
1573128900,2286
1573129800,2164
1573130700,2157
1573131600,1598
1573132500,1621
1573133400,1954
