,power
1573516800,479
1573517700,896
1573518600,557
1573519500,881
1573520400,579
1573521300,818
1573522200,655
1573523100,753
1573524000,696
1573524900,814
1573525800,797
1573526700,706
1573527600,657
1573528500,640
1573529400,707
1573530300,611
1573531200,780
1573532100,708
1573533000,754
1573533900,576
1573534800,611
1573535700,396
1573536600,923
1573537500,440
1573538400,636
1573539300,376
1573540200,828
1573541100,514
1573542000,811
1573542900,351
1573543800,740
1573544700,319
1573545600,698
1573546500,281
1573547400,739
1573548300,346
1573549200,720
1573550100,376
1573551000,827
1573551900,492
1573552800,740
1573553700,361
1573554600,770
1573555500,417
1573556400,1019
1573557300,1146
1573558200,987
1573559100,672
1573560000,1001
1573560900,571
1573561800,973
1573562700,612
1573563600,985
1573564500,577
1573565400,923
1573566300,538
1573567200,959
1573568100,487
1573569000,961
1573569900,513
1573570800,936
1573571700,549
1573572600,1212
1573573500,801
1573574400,894
1573575300,363
1573576200,802
1573577100,470
1573578000,862
1573578900,447
1573579800,817
1573580700,369
1573581600,770
1573582500,509
1573583400,778
1573584300,281
1573585200,751
1573586100,276
1573587000,709
1573587900,293
1573588800,718
1573589700,239
1573590600,744
1573591500,293
1573592400,714
1573593300,330
1573594200,652
1573595100,906
1573596000,1040
1573596900,362
1573597800,1241
1573598700,424
1573599600,541
1573600500,334
1573601400,602
1573602300,313
1573603200,851
1573604100,615
1573605000,812
1573605900,656
1573606800,821
1573607700,657
1573608600,719
1573609500,606
1573610400,700
1573611300,607
1573612200,705
1573613100,621
1573614000,659
1573614900,672
1573615800,642
1573616700,642
1573617600,799
1573618500,749
1573619400,672
1573620300,761
1573621200,438
1573622100,570
1573623000,478
1573623900,614
1573624800,389
1573625700,628
1573626600,419
1573627500,644
1573628400,495
1573629300,795
1573630200,641
1573631100,730
1573632000,494
1573632900,674
1573633800,467
1573634700,684
1573635600,446
1573636500,661
1573637400,458
1573638300,688
1573639200,431
1573640100,673
1573641000,393
1573641900,736
1573642800,577
1573643700,1512
1573644600,626
1573645500,958
1573646400,635
1573647300,1005
1573648200,522
1573649100,961
1573650000,570
1573650900,992
1573651800,522
1573652700,959
1573653600,477
1573654500,939
1573655400,546
1573656300,937
1573657200,530
1573658100,821
1573659000,519
1573659900,979
1573660800,541
1573661700,636
1573662600,444
1573663500,603
1573664400,467
1573665300,675
1573666200,520
1573667100,965
1573668000,530
1573668900,694
1573669800,540
1573670700,682
1573671600,607
1573672500,656
1573673400,604
1573674300,660
1573675200,624
1573676100,592
1573677000,650
1573677900,644
1573678800,695
1573679700,587
1573680600,678
1573681500,498
1573682400,667
1573683300,316
1573684200,619
1573685100,260
1573686000,647
1573686900,209
1573687800,656
1573688700,195
1573689600,923
1573690500,489
1573691400,962
1573692300,465
1573693200,861
1573694100,399
1573695000,845
1573695900,438
1573696800,822
1573697700,453
1573698600,821
1573699500,481
1573700400,780
1573701300,501
1573702200,760
1573703100,458
1573704000,877
1573704900,551
1573705800,810
1573706700,520
1573707600,597
1573708500,377
1573709400,746
1573710300,458
1573711200,673
1573712100,524
1573713000,700
1573713900,561
1573714800,827
1573715700,755
1573716600,786
1573717500,401
1573718400,664
1573719300,490
1573720200,581
1573721100,522
1573722000,548
1573722900,729
1573723800,461
1573724700,688
1573725600,378
1573726500,831
1573727400,740
1573728300,1371
1573729200,647
1573730100,986
1573731000,506
1573731900,909
1573732800,525
1573733700,871
1573734600,558
1573735500,805
1573736400,616
1573737300,724
1573738200,609
1573739100,767
1573740000,564
1573740900,759
1573741800,640
1573742700,661
1573743600,671
1573744500,705
1573745400,764
1573746300,707
1573747200,708
1573748100,543
1573749000,821
1573749900,465
1573750800,712
1573751700,369
1573752600,856
1573753500,342
1573754400,745
1573755300,252
1573756200,740
1573757100,285
1573758000,728
1573758900,242
1573759800,738
1573760700,357
1573761600,764
1573762500,372
1573763400,694
1573764300,369
1573765200,587
1573766100,380
1573767000,476
1573767900,428
1573768800,466
1573769700,434
1573770600,500
1573771500,577
1573772400,1208
1573773300,547
1573774200,840
1573775100,798
1573776000,668
1573776900,774
1573777800,642
1573778700,854
1573779600,584
1573780500,877
1573781400,516
1573782300,809
1573783200,472
1573784100,867
1573785000,426
1573785900,851
1573786800,448
1573787700,860
1573788600,424
1573789500,880
1573790400,482
1573791300,888
1573792200,495
1573793100,897
1573794000,272
1573794900,744
1573795800,717
1573796700,786
1573797600,295
1573798500,758
1573799400,372
1573800300,908
1573801200,345
1573802100,731
1573803000,666
1573803900,1116
1573804800,441
1573805700,790
