,power
1563840000,749
1563840900,613
1563841800,642
1563842700,623
1563843600,702
1563844500,836
1563845400,660
1563846300,794
1563847200,680
1563848100,626
1563849000,862
1563849900,584
1563850800,730
1563851700,853
1563852600,479
1563853500,689
1563854400,382
1563855300,613
1563856200,611
1563857100,789
1563858000,1556
1563858900,2065
1563859800,2844
1563860700,2660
1563861600,1920
1563862500,2536
1563863400,2836
1563864300,2486
1563865200,2795
1563866100,2483
1563867000,1960
1563867900,2964
1563868800,2428
1563869700,1555
1563870600,1992
1563871500,1892
1563872400,2206
1563873300,2335
1563874200,1871
1563875100,1542
1563876000,840
1563876900,1807
1563877800,1685
1563878700,1481
1563879600,796
1563880500,772
1563881400,756
1563882300,1565
1563883200,793
1563884100,1137
1563885000,2910
1563885900,2702
1563886800,2137
1563887700,2141
1563888600,1910
1563889500,2089
1563890400,1673
1563891300,1834
1563892200,1816
1563893100,1695
1563894000,2175
1563894900,1903
1563895800,2347
1563896700,1684
1563897600,1570
1563898500,1388
1563899400,831
1563900300,762
1563901200,743
1563902100,857
1563903000,779
1563903900,676
1563904800,549
1563905700,881
1563906600,956
1563907500,1162
1563908400,1130
1563909300,1320
1563910200,1291
1563911100,1669
1563912000,1360
1563912900,1181
1563913800,648
1563914700,912
1563915600,964
1563916500,697
1563917400,890
1563918300,692
1563919200,668
1563920100,492
1563921000,829
1563921900,474
1563922800,350
1563923700,1033
1563924600,380
1563925500,473
1563926400,800
1563927300,478
1563928200,282
1563929100,605
1563930000,862
1563930900,327
1563931800,684
1563932700,817
1563933600,360
1563934500,563
1563935400,642
1563936300,580
1563937200,593
1563938100,706
1563939000,650
1563939900,513
1563940800,505
1563941700,478
1563942600,514
1563943500,995
1563944400,1708
1563945300,1748
1563946200,2423
1563947100,1643
1563948000,1589
1563948900,2166
1563949800,1514
1563950700,1703
1563951600,1980
1563952500,1578
1563953400,2078
1563954300,2046
1563955200,2285
1563956100,2361
1563957000,2211
1563957900,1968
1563958800,2676
1563959700,2038
1563960600,1944
1563961500,1994
1563962400,1252
1563963300,2531
1563964200,1331
1563965100,1059
1563966000,586
1563966900,669
1563967800,779
1563968700,950
1563969600,1169
1563970500,1680
1563971400,1735
1563972300,2487
1563973200,2340
1563974100,2125
1563975000,1824
1563975900,1900
1563976800,1918
1563977700,1752
1563978600,1949
1563979500,1796
1563980400,2097
1563981300,1853
1563982200,1717
1563983100,2372
1563984000,1912
1563984900,1089
1563985800,791
1563986700,1274
1563987600,766
1563988500,826
1563989400,1527
1563990300,841
1563991200,796
1563992100,1162
1563993000,809
1563993900,1004
1563994800,980
1563995700,1580
1563996600,901
1563997500,1321
1563998400,1401
1563999300,1074
1564000200,897
1564001100,1067
1564002000,806
1564002900,851
1564003800,817
1564004700,768
1564005600,641
1564006500,847
1564007400,537
1564008300,745
1564009200,653
1564010100,750
1564011000,481
1564011900,639
1564012800,630
1564013700,669
1564014600,284
1564015500,939
1564016400,683
1564017300,514
1564018200,685
1564019100,626
1564020000,670
1564020900,641
1564021800,626
1564022700,616
1564023600,716
