,power
1572912000,507
1572912900,448
1572913800,473
1572914700,499
1572915600,470
1572916500,511
1572917400,447
1572918300,469
1572919200,472
1572920100,498
1572921000,492
1572921900,513
1572922800,443
1572923700,482
1572924600,294
1572925500,299
1572926400,273
1572927300,342
1572928200,295
1572929100,351
1572930000,387
1572930900,411
1572931800,375
1572932700,333
1572933600,408
1572934500,990
1572935400,1691
1572936300,1546
1572937200,1133
1572938100,1013
1572939000,916
1572939900,1102
1572940800,1207
1572941700,1397
1572942600,1095
1572943500,1130
1572944400,1033
1572945300,1123
1572946200,1172
1572947100,1148
1572948000,1366
1572948900,1213
1572949800,1146
1572950700,1154
1572951600,1145
1572952500,1180
1572953400,1120
1572954300,1414
1572955200,1437
1572956100,1390
1572957000,1055
1572957900,1082
1572958800,929
1572959700,770
1572960600,813
1572961500,772
1572962400,930
1572963300,1096
1572964200,994
1572965100,1397
1572966000,1007
1572966900,589
1572967800,726
1572968700,1158
1572969600,1115
1572970500,1957
1572971400,2516
1572972300,1347
1572973200,1204
1572974100,1272
1572975000,1237
1572975900,1260
1572976800,1279
1572977700,1227
1572978600,1258
1572979500,1300
1572980400,1374
1572981300,1311
1572982200,1264
1572983100,754
1572984000,856
1572984900,845
1572985800,920
1572986700,922
1572987600,952
1572988500,897
1572989400,889
1572990300,799
1572991200,680
1572992100,667
1572993000,610
1572993900,553
1572994800,240
1572995700,271
1572996600,418
1572997500,405
1572998400,448
1572999300,424
1573000200,419
1573001100,482
1573002000,402
1573002900,450
1573003800,446
1573004700,415
1573005600,429
1573006500,432
1573007400,485
1573008300,434
1573009200,432
1573010100,431
1573011000,264
1573011900,243
1573012800,243
1573013700,285
1573014600,291
1573015500,270
1573016400,273
1573017300,265
1573018200,263
1573019100,293
1573020000,465
1573020900,907
1573021800,862
1573022700,1462
1573023600,1259
1573024500,2056
1573025400,1534
1573026300,1162
1573027200,1223
1573028100,1334
1573029000,1157
1573029900,1332
1573030800,1169
1573031700,990
1573032600,1123
1573033500,1891
1573034400,1208
1573035300,1023
1573036200,1215
1573037100,1317
1573038000,1440
1573038900,1208
1573039800,1244
1573040700,1198
1573041600,1181
1573042500,1375
1573043400,1236
1573044300,1181
1573045200,1601
1573046100,927
1573047000,1072
1573047900,895
1573048800,400
1573049700,936
1573050600,325
1573051500,331
1573052400,303
1573053300,295
1573054200,380
1573055100,411
1573056000,845
1573056900,1013
1573057800,1130
1573058700,1303
1573059600,1251
1573060500,1656
1573061400,1427
1573062300,1579
1573063200,1490
1573064100,2070
1573065000,1789
1573065900,1614
1573066800,1580
1573067700,1907
1573068600,1661
1573069500,1851
1573070400,1865
1573071300,1956
1573072200,1880
1573073100,1964
1573074000,2001
1573074900,2075
1573075800,1981
1573076700,1285
1573077600,683
1573078500,518
1573079400,526
1573080300,549
1573081200,299
1573082100,290
1573083000,436
1573083900,439
1573084800,420
1573085700,448
1573086600,442
1573087500,518
1573088400,435
1573089300,440
1573090200,419
1573091100,440
1573092000,479
1573092900,447
1573093800,527
1573094700,465
1573095600,437
1573096500,462
1573097400,302
1573098300,265
1573099200,249
1573100100,321
1573101000,263
1573101900,305
1573102800,298
1573103700,262
1573104600,347
1573105500,941
1573106400,931
1573107300,979
1573108200,917
1573109100,1157
1573110000,1656
1573110900,1529
1573111800,1508
1573112700,914
1573113600,1017
1573114500,920
1573115400,1124
1573116300,1805
1573117200,1174
1573118100,950
1573119000,910
1573119900,913
1573120800,931
1573121700,949
1573122600,945
1573123500,1416
1573124400,1466
1573125300,1230
1573126200,1156
1573127100,1804
1573128000,1911
1573128900,1199
1573129800,1249
1573130700,1147
1573131600,1072
1573132500,840
1573133400,1009
1573134300,1262
1573135200,563
1573136100,1189
1573137000,566
1573137900,559
1573138800,557
1573139700,833
1573140600,1150
1573141500,1070
1573142400,1130
1573143300,610
1573144200,586
1573145100,559
1573146000,579
1573146900,614
1573147800,593
1573148700,1024
1573149600,1035
1573150500,1015
1573151400,775
1573152300,658
1573153200,770
1573154100,658
1573155000,663
1573155900,629
1573156800,569
1573157700,614
1573158600,546
1573159500,560
1573160400,735
1573161300,761
1573162200,761
1573163100,671
1573164000,494
1573164900,472
1573165800,426
1573166700,333
1573167600,231
1573168500,221
1573169400,407
1573170300,387
1573171200,380
1573172100,434
1573173000,545
1573173900,474
1573174800,485
1573175700,449
1573176600,415
1573177500,423
1573178400,391
1573179300,471
1573180200,430
1573181100,372
1573182000,420
1573182900,423
1573183800,226
1573184700,238
1573185600,269
1573186500,270
1573187400,241
1573188300,306
1573189200,264
1573190100,294
1573191000,267
1573191900,284
1573192800,388
1573193700,827
1573194600,807
