,power
1563840000,41
1563840900,65
1563841800,45
1563842700,16
1563843600,16
1563844500,16
1563845400,34
1563846300,38
1563847200,29
1563848100,16
1563849000,484
1563849900,16
1563850800,36
1563851700,38
1563852600,25
1563853500,16
1563854400,17
1563855300,16
1563856200,38
1563857100,127
1563858000,466
1563858900,17
1563859800,16
1563860700,87
1563861600,39
1563862500,36
1563863400,20
1563864300,15
1563865200,18
1563866100,21
1563867000,38
1563867900,37
1563868800,19
1563869700,15
1563870600,97
1563871500,877
1563872400,858
1563873300,489
1563874200,459
1563875100,521
1563876000,435
1563876900,700
1563877800,267
1563878700,60
1563879600,54
1563880500,40
1563881400,39
1563882300,24
1563883200,20
1563884100,15
1563885000,18
1563885900,40
1563886800,40
1563887700,36
1563888600,20
1563889500,15
1563890400,14
1563891300,24
1563892200,37
1563893100,35
1563894000,35
1563894900,22
1563895800,15
1563896700,22
1563897600,60
1563898500,68
1563899400,64
1563900300,42
1563901200,41
1563902100,61
1563903000,83
1563903900,70
1563904800,62
1563905700,38
1563906600,37
1563907500,57
1563908400,52
1563909300,106
1563910200,86
1563911100,77
1563912000,1214
1563912900,1176
1563913800,1148
1563914700,459
1563915600,27
1563916500,41
1563917400,47
1563918300,44
1563919200,26
1563920100,27
1563921000,37
1563921900,35
1563922800,41
1563923700,16
1563924600,539
1563925500,33
1563926400,36
1563927300,26
1563928200,15
1563929100,15
1563930000,34
1563930900,36
1563931800,23
1563932700,15
1563933600,17
1563934500,195
1563935400,326
1563936300,22
1563937200,15
1563938100,15
1563939000,33
1563939900,36
1563940800,22
1563941700,15
1563942600,15
1563943500,78
1563944400,95
1563945300,28
1563946200,16
1563947100,15
1563948000,31
1563948900,36
1563949800,27
1563950700,15
1563951600,15
1563952500,21
1563953400,37
1563954300,34
1563955200,68
1563956100,46
1563957000,52
1563957900,69
1563958800,68
1563959700,34
1563960600,16
1563961500,18
1563962400,17
1563963300,38
1563964200,37
1563965100,28
1563966000,155
1563966900,122
1563967800,38
1563968700,46
1563969600,32
1563970500,15
1563971400,92
1563972300,145
1563973200,54
1563974100,41
1563975000,33
1563975900,14
1563976800,45
1563977700,43
1563978600,37
1563979500,37
1563980400,34
1563981300,16
1563982200,18
1563983100,36
1563984000,62
1563984900,73
1563985800,71
1563986700,54
1563987600,37
1563988500,42
1563989400,41
1563990300,76
1563991200,77
1563992100,73
1563993000,58
1563993900,52
1563994800,33
1563995700,179
1563996600,84
1563997500,101
1563998400,1134
1563999300,1110
1564000200,1120
1564001100,1145
1564002000,318
1564002900,52
1564003800,25
1564004700,25
1564005600,32
1564006500,48
1564007400,47
1564008300,33
1564009200,26
1564010100,26
1564011000,44
1564011900,670
1564012800,49
1564013700,16
1564014600,15
1564015500,23
1564016400,36
1564017300,37
1564018200,21
1564019100,15
1564020000,16
1564020900,31
