,power
1573516800,465
1573517700,544
1573518600,438
1573519500,504
1573520400,439
1573521300,529
1573522200,401
1573523100,521
1573524000,856
1573524900,656
1573525800,750
1573526700,562
1573527600,541
1573528500,441
1573529400,495
1573530300,651
1573531200,1258
1573532100,2787
1573533000,2413
1573533900,2246
1573534800,7788
1573535700,7076
1573536600,3442
1573537500,3682
1573538400,3282
1573539300,2653
1573540200,6145
1573541100,4704
1573542000,2817
1573542900,1970
1573543800,1065
1573544700,1443
1573545600,921
1573546500,784
1573547400,952
1573548300,1879
1573549200,2299
1573550100,1638
1573551000,1826
1573551900,2615
1573552800,2510
1573553700,1369
1573554600,1451
1573555500,1685
1573556400,1260
1573557300,1344
1573558200,956
1573559100,1228
1573560000,707
1573560900,753
1573561800,873
1573562700,1063
1573563600,1085
1573564500,2842
1573565400,4144
1573566300,922
1573567200,842
1573568100,751
1573569000,1367
1573569900,3582
1573570800,3581
1573571700,3465
1573572600,4747
1573573500,5490
1573574400,6200
1573575300,5600
1573576200,4730
1573577100,7573
1573578000,6698
1573578900,3061
1573579800,1674
1573580700,1670
1573581600,1606
1573582500,1461
1573583400,1561
1573584300,1367
1573585200,1485
1573586100,1306
1573587000,1370
1573587900,1492
1573588800,1405
1573589700,1252
1573590600,1203
1573591500,1323
1573592400,5885
1573593300,6006
1573594200,2103
1573595100,626
1573596000,550
1573596900,546
1573597800,467
1573598700,386
1573599600,541
1573600500,391
1573601400,593
1573602300,448
1573603200,605
1573604100,399
1573605000,535
1573605900,431
1573606800,480
1573607700,449
1573608600,462
1573609500,428
1573610400,462
1573611300,491
1573612200,463
1573613100,410
1573614000,422
1573614900,475
1573615800,614
1573616700,808
1573617600,1679
1573618500,2851
1573619400,3091
1573620300,3068
1573621200,7921
1573622100,7256
1573623000,4039
1573623900,3664
1573624800,3611
1573625700,3297
1573626600,2373
1573627500,4545
1573628400,6369
1573629300,3200
1573630200,1228
1573631100,948
1573632000,1914
1573632900,2625
1573633800,1361
1573634700,904
1573635600,1207
1573636500,1236
1573637400,1518
1573638300,2357
1573639200,2644
1573640100,1680
1573641000,785
1573641900,1903
1573642800,1988
1573643700,1675
1573644600,1226
1573645500,1453
1573646400,2212
1573647300,2859
1573648200,878
1573649100,788
1573650000,1372
1573650900,2222
1573651800,695
1573652700,598
1573653600,696
1573654500,908
1573655400,1205
1573656300,1623
1573657200,2557
1573658100,2204
1573659000,3441
1573659900,4109
1573660800,4042
1573661700,6387
1573662600,8612
1573663500,7896
1573664400,3569
1573665300,2541
1573666200,2697
1573667100,2152
1573668000,1769
1573668900,1539
1573669800,1508
1573670700,1515
1573671600,1943
1573672500,2056
1573673400,2180
1573674300,1776
1573675200,1696
1573676100,1463
1573677000,1531
1573677900,2404
1573678800,5920
1573679700,6120
1573680600,2314
1573681500,1388
1573682400,544
1573683300,558
1573684200,599
1573685100,591
1573686000,500
1573686900,467
1573687800,500
1573688700,570
1573689600,597
1573690500,491
1573691400,492
1573692300,445
1573693200,425
1573694100,491
1573695000,424
1573695900,407
1573696800,451
1573697700,512
1573698600,513
1573699500,474
1573700400,429
1573701300,804
1573702200,523
1573703100,1024
1573704000,2839
1573704900,3520
1573705800,3527
1573706700,3270
1573707600,8508
1573708500,7615
1573709400,5242
1573710300,4785
1573711200,3673
1573712100,2748
1573713000,5012
1573713900,5923
1573714800,2342
1573715700,1060
1573716600,682
1573717500,728
1573718400,863
1573719300,1191
1573720200,896
1573721100,1037
1573722000,1337
1573722900,848
1573723800,870
1573724700,719
1573725600,667
1573726500,1232
1573727400,1056
1573728300,950
1573729200,672
1573730100,770
1573731000,943
1573731900,1884
1573732800,2618
1573733700,1851
1573734600,930
1573735500,2023
1573736400,2943
1573737300,713
1573738200,1651
1573739100,2002
1573740000,2935
1573740900,5762
1573741800,2778
1573742700,877
1573743600,1064
1573744500,2764
1573745400,3598
1573746300,4122
1573747200,5132
1573748100,6252
1573749000,7125
1573749900,9595
1573750800,5033
1573751700,2595
1573752600,1699
1573753500,2752
1573754400,5352
1573755300,2919
1573756200,3174
1573757100,2278
1573758000,1705
1573758900,1579
1573759800,2870
1573760700,2139
1573761600,1484
1573762500,1315
1573763400,1333
1573764300,1241
1573765200,5974
1573766100,6078
1573767000,2188
1573767900,691
1573768800,624
1573769700,593
1573770600,459
1573771500,480
1573772400,378
1573773300,532
1573774200,433
1573775100,467
1573776000,553
1573776900,471
1573777800,431
1573778700,416
1573779600,458
1573780500,562
1573781400,508
1573782300,527
1573783200,527
1573784100,373
1573785000,431
1573785900,459
1573786800,351
1573787700,606
1573788600,620
1573789500,1237
1573790400,2720
1573791300,2819
1573792200,3190
1573793100,4949
1573794000,9497
1573794900,7230
1573795800,5203
1573796700,3978
1573797600,3383
1573798500,2973
1573799400,4550
1573800300,6871
1573801200,3363
1573802100,714
1573803000,635
1573803900,619
1573804800,510
1573805700,504
1573806600,477
1573807500,580
1573808400,488
1573809300,591
1573810200,635
1573811100,966
1573812000,1403
1573812900,710
1573813800,680
1573814700,603
1573815600,730
1573816500,647
1573817400,707
1573818300,943
1573819200,931
1573820100,846
1573821000,846
1573821900,698
1573822800,626
1573823700,612
1573824600,984
1573825500,3014
1573826400,688
1573827300,1258
1573828200,1714
1573829100,1613
1573830000,1682
1573830900,2130
1573831800,2739
1573832700,3975
1573833600,4230
1573834500,4304
1573835400,6275
1573836300,7596
1573837200,8533
1573838100,3667
1573839000,2380
1573839900,2310
1573840800,1528
1573841700,1228
1573842600,1250
1573843500,1258
1573844400,1275
1573845300,1268
1573846200,1238
1573847100,1261
1573848000,1237
1573848900,1167
1573849800,1267
1573850700,1129
1573851600,5773
1573852500,5598
1573853400,1396
1573854300,1191
1573855200,580
1573856100,500
1573857000,499
1573857900,501
1573858800,396
1573859700,463
1573860600,410
1573861500,490
1573862400,496
1573863300,536
1573864200,428
1573865100,461
1573866000,478
1573866900,395
1573867800,458
1573868700,439
1573869600,569
1573870500,697
1573871400,557
1573872300,406
1573873200,475
1573874100,407
1573875000,657
1573875900,1372
1573876800,1926
1573877700,2195
1573878600,2179
1573879500,2887
1573880400,9017
1573881300,7554
1573882200,4246
1573883100,3422
1573884000,3451
1573884900,3487
1573885800,6399
1573886700,4788
1573887600,2510
1573888500,1508
1573889400,871
1573890300,806
1573891200,1168
1573892100,617
1573893000,1384
1573893900,1433
1573894800,822
1573895700,904
