,power
1572912000,526
1572912900,491
1572913800,893
1572914700,821
1572915600,431
1572916500,579
1572917400,455
1572918300,509
1572919200,854
1572920100,803
1572921000,511
1572921900,496
1572922800,518
1572923700,496
1572924600,672
1572925500,711
1572926400,598
1572927300,337
1572928200,380
1572929100,361
1572930000,746
1572930900,896
1572931800,691
1572932700,636
1572933600,443
1572934500,450
1572935400,493
1572936300,814
1572937200,876
1572938100,1022
1572939000,1014
1572939900,912
1572940800,498
1572941700,1406
1572942600,985
1572943500,1244
1572944400,1150
1572945300,684
1572946200,673
1572947100,923
1572948000,1089
1572948900,972
1572949800,896
1572950700,478
1572951600,619
1572952500,1120
1572953400,750
1572954300,856
1572955200,2096
1572956100,1710
1572957000,719
1572957900,1031
1572958800,839
1572959700,1456
1572960600,1804
1572961500,1410
1572962400,1864
1572963300,1114
1572964200,981
1572965100,718
1572966000,629
1572966900,873
1572967800,1628
1572968700,1346
1572969600,968
1572970500,1608
1572971400,1187
1572972300,1233
1572973200,1176
1572974100,1297
1572975000,1556
1572975900,1350
1572976800,1396
1572977700,1335
1572978600,1030
1572979500,1204
1572980400,1555
1572981300,1656
1572982200,1280
1572983100,1247
1572984000,1164
1572984900,1017
1572985800,1148
1572986700,1373
1572987600,1144
1572988500,1429
1572989400,1168
1572990300,815
1572991200,1017
1572992100,973
1572993000,961
1572993900,686
1572994800,546
1572995700,507
1572996600,444
1572997500,498
1572998400,706
1572999300,797
1573000200,706
1573001100,467
1573002000,499
1573002900,562
1573003800,440
1573004700,742
1573005600,820
1573006500,542
1573007400,546
1573008300,1205
1573009200,906
1573010100,671
1573011000,931
1573011900,630
1573012800,356
1573013700,316
1573014600,385
1573015500,495
1573016400,612
1573017300,881
1573018200,761
1573019100,688
1573020000,1453
1573020900,965
1573021800,881
1573022700,767
1573023600,986
1573024500,1244
1573025400,810
1573026300,602
1573027200,801
1573028100,775
1573029000,823
1573029900,968
1573030800,908
1573031700,517
1573032600,673
1573033500,788
1573034400,622
1573035300,1491
1573036200,1843
1573037100,1422
1573038000,1275
1573038900,934
1573039800,1454
1573040700,1840
1573041600,2331
1573042500,1646
1573043400,966
1573044300,1639
1573045200,1268
1573046100,853
1573047000,792
1573047900,1084
1573048800,1127
1573049700,1079
1573050600,870
1573051500,789
1573052400,700
1573053300,722
1573054200,945
1573055100,1092
1573056000,1442
1573056900,1422
1573057800,1325
1573058700,1576
1573059600,1412
1573060500,1313
1573061400,1433
1573062300,1532
1573063200,1350
1573064100,1331
1573065000,737
1573065900,968
1573066800,1191
1573067700,1213
1573068600,1040
1573069500,798
1573070400,963
1573071300,925
1573072200,840
1573073100,1084
1573074000,1223
1573074900,1240
1573075800,1243
1573076700,774
1573077600,838
1573078500,1105
1573079400,1120
1573080300,726
1573081200,538
1573082100,560
1573083000,672
1573083900,878
