,power
1572912000,370
1572912900,386
1572913800,372
1572914700,402
1572915600,402
1572916500,374
1572917400,369
1572918300,388
1572919200,393
1572920100,364
1572921000,379
1572921900,379
1572922800,414
1572923700,399
1572924600,391
1572925500,369
1572926400,379
1572927300,368
1572928200,376
1572929100,376
1572930000,450
1572930900,480
1572931800,423
1572932700,385
1572933600,395
1572934500,393
1572935400,466
1572936300,938
1572937200,904
1572938100,1215
1572939000,1240
1572939900,1634
1572940800,1267
1572941700,1390
1572942600,1299
1572943500,1300
1572944400,1262
1572945300,1313
1572946200,1363
1572947100,1276
1572948000,1329
1572948900,1381
1572949800,1373
1572950700,1615
1572951600,2026
1572952500,1609
1572953400,1535
1572954300,1502
1572955200,1626
1572956100,1752
1572957000,1423
1572957900,1529
1572958800,1555
1572959700,1642
1572960600,1591
1572961500,1391
1572962400,1360
1572963300,1386
1572964200,1472
1572965100,1914
1572966000,2088
1572966900,1596
1572967800,1309
1572968700,1363
1572969600,918
1572970500,951
1572971400,501
1572972300,502
1572973200,542
1572974100,549
1572975000,510
1572975900,488
1572976800,490
1572977700,524
1572978600,584
1572979500,515
1572980400,544
1572981300,521
1572982200,486
1572983100,472
1572984000,477
1572984900,468
1572985800,535
1572986700,454
1572987600,473
1572988500,464
1572989400,484
1572990300,454
1572991200,455
1572992100,385
1572993000,388
1572993900,409
1572994800,394
1572995700,382
1572996600,374
1572997500,375
1572998400,357
1572999300,370
1573000200,376
1573001100,403
1573002000,372
1573002900,419
1573003800,378
1573004700,386
1573005600,377
1573006500,374
1573007400,358
1573008300,383
1573009200,395
1573010100,384
1573011000,400
1573011900,384
1573012800,377
1573013700,379
1573014600,357
1573015500,365
1573016400,458
1573017300,445
1573018200,436
1573019100,397
1573020000,394
1573020900,425
1573021800,603
1573022700,784
1573023600,795
1573024500,942
1573025400,1595
1573026300,1492
1573027200,1271
1573028100,1568
1573029000,1064
1573029900,1047
1573030800,1221
1573031700,1127
1573032600,1588
1573033500,1707
1573034400,1173
1573035300,1527
1573036200,1726
1573037100,1631
1573038000,1593
1573038900,1393
1573039800,1456
1573040700,1112
1573041600,1040
1573042500,1060
1573043400,1373
1573044300,1442
1573045200,1016
1573046100,1066
1573047000,924
1573047900,1185
1573048800,1003
1573049700,951
1573050600,951
1573051500,942
1573052400,910
1573053300,921
1573054200,940
1573055100,1008
1573056000,916
1573056900,951
1573057800,1180
1573058700,819
1573059600,678
1573060500,547
1573061400,515
1573062300,540
1573063200,929
1573064100,515
1573065000,535
1573065900,546
1573066800,504
1573067700,861
1573068600,760
1573069500,502
1573070400,512
1573071300,500
1573072200,567
1573073100,503
1573074000,535
1573074900,509
1573075800,522
1573076700,497
1573077600,496
1573078500,494
1573079400,421
1573080300,364
1573081200,392
1573082100,387
1573083000,397
1573083900,390
1573084800,356
1573085700,370
1573086600,375
1573087500,361
1573088400,375
1573089300,393
1573090200,391
1573091100,401
1573092000,374
1573092900,376
1573093800,385
1573094700,378
1573095600,363
1573096500,378
1573097400,375
1573098300,398
1573099200,406
1573100100,377
1573101000,365
1573101900,379
1573102800,426
1573103700,447
1573104600,436
1573105500,392
1573106400,412
1573107300,388
1573108200,617
1573109100,737
1573110000,947
1573110900,1279
1573111800,1308
1573112700,1284
1573113600,1364
1573114500,1157
1573115400,1223
1573116300,1153
1573117200,1216
1573118100,1193
1573119000,1146
1573119900,1136
1573120800,1205
1573121700,1829
1573122600,1936
1573123500,1731
1573124400,1100
1573125300,1142
1573126200,959
1573127100,1011
1573128000,927
1573128900,1122
1573129800,1579
1573130700,997
1573131600,1453
1573132500,1386
1573133400,1267
1573134300,1428
1573135200,966
1573136100,1026
1573137000,986
1573137900,1005
1573138800,1000
1573139700,1036
1573140600,1031
1573141500,1047
1573142400,897
1573143300,856
1573144200,771
1573145100,734
1573146000,592
1573146900,435
1573147800,437
1573148700,473
1573149600,470
1573150500,485
1573151400,500
1573152300,522
1573153200,562
1573154100,466
1573155000,459
1573155900,455
1573156800,474
1573157700,463
1573158600,562
1573159500,499
1573160400,535
1573161300,483
1573162200,476
1573163100,473
1573164000,473
1573164900,379
1573165800,373
1573166700,367
1573167600,397
1573168500,393
1573169400,364
1573170300,348
1573171200,355
1573172100,368
1573173000,373
1573173900,369
1573174800,388
1573175700,393
1573176600,370
1573177500,347
1573178400,349
1573179300,359
1573180200,377
1573181100,390
1573182000,369
1573182900,385
1573183800,395
1573184700,361
1573185600,360
1573186500,359
1573187400,365
1573188300,374
1573189200,407
1573190100,448
1573191000,452
1573191900,411
1573192800,389
1573193700,455
1573194600,758
1573195500,612
1573196400,727
1573197300,707
1573198200,1106
1573199100,1489
1573200000,1134
1573200900,1070
1573201800,954
1573202700,1055
1573203600,1077
1573204500,1187
1573205400,1142
1573206300,1109
1573207200,1071
1573208100,1469
1573209000,1272
1573209900,1294
1573210800,1442
1573211700,1215
1573212600,1210
1573213500,1092
1573214400,1341
1573215300,1054
1573216200,1278
1573217100,1255
1573218000,1349
1573218900,1124
1573219800,1312
1573220700,856
1573221600,789
1573222500,772
1573223400,800
1573224300,851
1573225200,866
1573226100,709
1573227000,835
1573227900,710
1573228800,686
1573229700,624
1573230600,642
1573231500,584
1573232400,479
1573233300,472
1573234200,499
1573235100,489
1573236000,582
1573236900,749
1573237800,605
1573238700,545
1573239600,477
1573240500,522
1573241400,480
1573242300,443
1573243200,512
1573244100,460
1573245000,446
1573245900,464
1573246800,478
1573247700,467
1573248600,477
1573249500,447
1573250400,444
1573251300,503
1573252200,451
1573253100,385
1573254000,370
1573254900,366
1573255800,382
1573256700,373
1573257600,364
1573258500,364
1573259400,369
1573260300,351
1573261200,360
1573262100,365
1573263000,387
1573263900,378
1573264800,367
1573265700,350
1573266600,365
1573267500,364
1573268400,365
1573269300,378
1573270200,363
1573271100,370
1573272000,366
1573272900,350
1573273800,365
1573274700,391
1573275600,428
1573276500,440
1573277400,404
1573278300,385
1573279200,380
1573280100,433
1573281000,871
1573281900,623
1573282800,759
1573283700,1012
1573284600,1004
1573285500,970
1573286400,1307
1573287300,1170
1573288200,1044
1573289100,1048
1573290000,1043
1573290900,1143
1573291800,1114
1573292700,1059
1573293600,1092
1573294500,1220
1573295400,1437
1573296300,1197
1573297200,1326
1573298100,1109
1573299000,969
1573299900,1019
1573300800,975
1573301700,972
1573302600,959
1573303500,897
1573304400,1212
1573305300,1206
1573306200,875
1573307100,1102
1573308000,774
1573308900,613
1573309800,597
1573310700,551
1573311600,490
1573312500,501
1573313400,520
1573314300,565
1573315200,557
1573316100,571
1573317000,577
1573317900,685
1573318800,587
1573319700,533
1573320600,512
1573321500,483
1573322400,478
1573323300,560
1573324200,387
1573325100,397
1573326000,388
1573326900,401
1573327800,426
1573328700,427
1573329600,376
1573330500,388
1573331400,389
1573332300,400
1573333200,403
1573334100,410
1573335000,409
1573335900,415
1573336800,447
1573337700,459
1573338600,459
1573339500,448
1573340400,363
1573341300,359
1573342200,355
1573343100,363
1573344000,351
1573344900,364
1573345800,375
1573346700,394
1573347600,383
1573348500,358
1573349400,347
1573350300,369
1573351200,365
1573352100,344
1573353000,371
1573353900,366
1573354800,388
1573355700,376
1573356600,362
1573357500,359
1573358400,362
1573359300,351
1573360200,368
1573361100,366
1573362000,436
1573362900,465
1573363800,412
1573364700,368
1573365600,384
1573366500,454
1573367400,418
1573368300,627
1573369200,408
1573370100,432
1573371000,527
1573371900,430
1573372800,413
1573373700,498
1573374600,485
1573375500,467
1573376400,610
1573377300,631
1573378200,618
1573379100,587
1573380000,474
1573380900,529
1573381800,435
1573382700,415
1573383600,394
1573384500,383
1573385400,402
1573386300,380
1573387200,378
1573388100,361
1573389000,406
1573389900,398
1573390800,441
1573391700,387
1573392600,350
1573393500,362
1573394400,356
1573395300,372
1573396200,457
1573397100,446
1573398000,480
1573398900,522
1573399800,431
1573400700,454
1573401600,454
1573402500,454
1573403400,439
1573404300,1091
1573405200,815
1573406100,661
1573407000,736
1573407900,589
1573408800,629
1573409700,502
1573410600,463
1573411500,539
1573412400,484
1573413300,519
1573414200,489
1573415100,474
1573416000,464
1573416900,490
1573417800,469
1573418700,451
1573419600,438
1573420500,449
1573421400,509
1573422300,445
1573423200,436
1573424100,457
1573425000,447
1573425900,434
1573426800,429
1573427700,404
1573428600,375
1573429500,357
1573430400,349
1573431300,372
1573432200,366
1573433100,372
1573434000,378
1573434900,359
1573435800,364
1573436700,354
1573437600,347
1573438500,350
1573439400,382
1573440300,376
1573441200,375
1573442100,364
1573443000,363
1573443900,362
1573444800,348
1573445700,360
1573446600,388
1573447500,370
1573448400,415
1573449300,449
1573450200,409
1573451100,389
1573452000,381
1573452900,361
1573453800,367
1573454700,411
1573455600,373
1573456500,444
1573457400,640
1573458300,431
1573459200,411
1573460100,418
1573461000,442
1573461900,449
1573462800,698
1573463700,559
1573464600,698
1573465500,1012
1573466400,776
1573467300,697
1573468200,798
1573469100,1088
1573470000,618
1573470900,415
1573471800,394
1573472700,465
1573473600,370
1573474500,686
1573475400,475
1573476300,869
1573477200,490
1573478100,446
1573479000,429
1573479900,425
1573480800,405
1573481700,421
1573482600,477
1573483500,431
1573484400,466
1573485300,460
1573486200,440
1573487100,446
1573488000,403
1573488900,379
1573489800,368
1573490700,426
1573491600,411
1573492500,432
1573493400,381
1573494300,376
1573495200,378
1573496100,385
1573497000,386
1573497900,573
1573498800,485
1573499700,465
1573500600,436
1573501500,458
1573502400,453
1573503300,469
1573504200,462
1573505100,464
1573506000,439
1573506900,453
1573507800,425
1573508700,431
1573509600,403
1573510500,387
1573511400,348
1573512300,368
1573513200,388
1573514100,365
1573515000,348
1573515900,344
