,power
1569283200,165
1569284100,179
1569285000,154
1569285900,177
1569286800,185
1569287700,161
1569288600,164
1569289500,192
1569290400,178
1569291300,157
1569292200,159
1569293100,187
1569294000,148
1569294900,185
1569295800,287
1569296700,144
1569297600,141
1569298500,301
1569299400,218
1569300300,172
1569301200,166
1569302100,299
1569303000,491
1569303900,762
1569304800,425
1569305700,1495
1569306600,1711
1569307500,841
1569308400,895
1569309300,891
1569310200,917
1569311100,1066
1569312000,1026
1569312900,1148
1569313800,1537
1569314700,1095
1569315600,1155
1569316500,1034
1569317400,918
1569318300,1424
1569319200,1824
1569320100,1504
1569321000,631
1569321900,424
1569322800,370
1569323700,395
1569324600,513
1569325500,1244
1569326400,698
1569327300,992
1569328200,638
1569329100,734
1569330000,519
1569330900,664
1569331800,1397
1569332700,1459
1569333600,935
1569334500,870
1569335400,1638
1569336300,1149
1569337200,714
1569338100,583
1569339000,1066
1569339900,903
1569340800,779
1569341700,660
1569342600,212
1569343500,583
1569344400,401
1569345300,566
1569346200,302
1569347100,476
1569348000,462
1569348900,258
1569349800,354
1569350700,320
1569351600,322
1569352500,290
1569353400,334
1569354300,311
1569355200,326
1569356100,314
1569357000,274
1569357900,190
1569358800,205
1569359700,201
1569360600,203
1569361500,153
1569362400,166
1569363300,177
1569364200,210
1569365100,202
1569366000,151
1569366900,159
1569367800,201
1569368700,193
1569369600,168
1569370500,198
1569371400,177
1569372300,168
1569373200,214
1569374100,202
1569375000,153
1569375900,174
1569376800,192
1569377700,220
1569378600,176
1569379500,164
1569380400,143
1569381300,201
1569382200,201
1569383100,221
1569384000,183
1569384900,287
1569385800,205
1569386700,187
1569387600,229
1569388500,287
1569389400,867
1569390300,3090
1569391200,2935
1569392100,2334
1569393000,2284
1569393900,961
1569394800,785
1569395700,796
1569396600,697
1569397500,1202
1569398400,1090
1569399300,695
1569400200,651
1569401100,640
1569402000,754
1569402900,726
1569403800,673
1569404700,976
1569405600,1526
1569406500,1877
1569407400,820
1569408300,520
1569409200,551
1569410100,692
1569411000,1101
1569411900,754
1569412800,1272
1569413700,997
1569414600,1362
1569415500,1139
1569416400,1111
1569417300,1142
1569418200,638
1569419100,1128
1569420000,903
1569420900,736
1569421800,519
1569422700,1059
1569423600,1332
1569424500,909
1569425400,449
1569426300,732
1569427200,251
1569428100,192
1569429000,206
1569429900,235
1569430800,177
1569431700,333
1569432600,256
1569433500,280
1569434400,437
1569435300,338
1569436200,279
1569437100,330
1569438000,281
1569438900,267
1569439800,322
1569440700,307
1569441600,221
1569442500,146
1569443400,180
1569444300,211
1569445200,181
1569446100,188
1569447000,155
1569447900,144
1569448800,227
1569449700,181
1569450600,164
1569451500,157
1569452400,203
1569453300,174
1569454200,160
1569455100,187
1569456000,313
1569456900,213
1569457800,180
1569458700,207
1569459600,150
1569460500,193
1569461400,201
1569462300,167
1569463200,174
1569464100,204
1569465000,189
1569465900,137
1569466800,204
1569467700,226
1569468600,172
1569469500,232
1569470400,207
1569471300,243
1569472200,316
1569473100,228
1569474000,192
1569474900,413
1569475800,724
1569476700,927
1569477600,817
1569478500,627
1569479400,1073
1569480300,933
1569481200,984
1569482100,692
1569483000,725
1569483900,772
1569484800,1089
1569485700,844
1569486600,762
1569487500,700
1569488400,723
1569489300,591
1569490200,664
1569491100,672
1569492000,630
1569492900,912
1569493800,1338
1569494700,535
1569495600,504
1569496500,384
1569497400,498
1569498300,1094
1569499200,605
1569500100,613
1569501000,905
1569501900,616
1569502800,447
1569503700,379
1569504600,389
1569505500,401
1569506400,484
1569507300,327
1569508200,243
1569509100,317
1569510000,331
1569510900,381
1569511800,816
1569512700,518
1569513600,306
1569514500,393
1569515400,314
1569516300,274
1569517200,251
1569518100,242
1569519000,251
1569519900,322
1569520800,357
1569521700,347
1569522600,307
1569523500,292
1569524400,293
1569525300,336
1569526200,365
1569527100,282
1569528000,201
1569528900,194
1569529800,188
1569530700,258
1569531600,213
1569532500,192
1569533400,185
1569534300,181
1569535200,242
1569536100,205
1569537000,209
1569537900,181
1569538800,198
1569539700,226
1569540600,200
1569541500,182
1569542400,224
1569543300,201
1569544200,212
1569545100,206
1569546000,233
1569546900,176
1569547800,191
1569548700,269
1569549600,214
1569550500,228
1569551400,195
1569552300,163
1569553200,226
1569554100,192
1569555000,194
1569555900,305
1569556800,282
1569557700,202
1569558600,152
1569559500,205
1569560400,201
1569561300,327
1569562200,610
1569563100,946
1569564000,496
1569564900,772
1569565800,801
1569566700,670
1569567600,779
1569568500,648
1569569400,589
1569570300,603
1569571200,612
1569572100,569
1569573000,514
1569573900,641
1569574800,615
1569575700,601
1569576600,598
1569577500,602
1569578400,893
1569579300,999
1569580200,502
1569581100,568
1569582000,356
1569582900,705
1569583800,775
1569584700,478
1569585600,778
1569586500,794
1569587400,424
1569588300,409
1569589200,537
1569590100,486
1569591000,437
1569591900,505
1569592800,475
1569593700,429
1569594600,465
1569595500,763
1569596400,615
1569597300,681
1569598200,784
1569599100,440
1569600000,365
1569600900,276
1569601800,294
1569602700,313
1569603600,367
1569604500,355
1569605400,440
1569606300,468
1569607200,614
1569608100,408
1569609000,558
1569609900,480
1569610800,432
1569611700,287
1569612600,379
1569613500,355
1569614400,377
1569615300,249
1569616200,208
1569617100,202
1569618000,205
1569618900,195
1569619800,174
1569620700,188
1569621600,194
1569622500,190
