,power
1569283200,472
1569284100,142
1569285000,146
1569285900,127
1569286800,535
1569287700,158
1569288600,184
1569289500,137
1569290400,129
1569291300,609
1569292200,183
1569293100,162
1569294000,141
1569294900,153
1569295800,133
1569296700,108
1569297600,220
1569298500,569
1569299400,196
1569300300,135
1569301200,144
1569302100,161
1569303000,114
1569303900,126
1569304800,606
1569305700,157
1569306600,117
1569307500,115
1569308400,143
1569309300,175
1569310200,157
1569311100,134
1569312000,605
1569312900,153
1569313800,183
1569314700,147
1569315600,469
1569316500,536
1569317400,107
1569318300,120
1569319200,144
1569320100,590
1569321000,170
1569321900,132
1569322800,157
1569323700,133
1569324600,162
1569325500,192
1569326400,550
1569327300,203
1569328200,105
1569329100,137
1569330000,139
1569330900,159
1569331800,160
1569332700,167
1569333600,593
1569334500,134
1569335400,143
1569336300,199
1569337200,173
1569338100,549
1569339000,151
1569339900,171
1569340800,169
1569341700,161
1569342600,468
1569343500,318
1569344400,583
1569345300,498
1569346200,225
1569347100,272
1569348000,230
1569348900,225
1569349800,422
1569350700,504
1569351600,176
1569352500,191
1569353400,669
1569354300,208
1569355200,222
1569356100,162
1569357000,179
1569357900,173
1569358800,555
1569359700,189
1569360600,173
1569361500,167
1569362400,117
1569363300,152
1569364200,176
1569365100,140
1569366000,596
1569366900,144
1569367800,155
1569368700,164
1569369600,161
1569370500,164
1569371400,164
1569372300,118
1569373200,594
1569374100,185
1569375000,173
1569375900,139
1569376800,104
1569377700,135
1569378600,167
1569379500,147
1569380400,592
1569381300,156
1569382200,145
1569383100,113
1569384000,124
1569384900,220
1569385800,210
1569386700,303
1569387600,429
1569388500,142
1569389400,131
1569390300,148
1569391200,153
1569392100,152
1569393000,116
1569393900,146
1569394800,600
1569395700,187
1569396600,154
1569397500,99
1569398400,170
1569399300,126
1569400200,188
1569401100,1151
1569402000,218
1569402900,413
1569403800,148
1569404700,144
1569405600,961
1569406500,183
1569407400,132
1569408300,132
1569409200,154
1569410100,130
1569411000,127
1569411900,572
1569412800,501
1569413700,754
1569414600,116
1569415500,171
1569416400,176
1569417300,192
1569418200,172
1569419100,154
1569420000,606
1569420900,136
1569421800,136
1569422700,171
1569423600,164
1569424500,120
1569425400,99
1569426300,196
1569427200,562
1569428100,132
1569429000,134
1569429900,159
1569430800,152
1569431700,129
1569432600,153
1569433500,279
1569434400,687
1569435300,215
1569436200,230
1569437100,245
1569438000,232
1569438900,187
1569439800,194
1569440700,679
1569441600,148
1569442500,120
1569443400,157
1569444300,183
1569445200,151
1569446100,131
1569447000,142
1569447900,623
1569448800,138
1569449700,141
1569450600,165
1569451500,178
1569452400,143
1569453300,123
1569454200,384
1569455100,416
1569456000,140
1569456900,143
1569457800,162
1569458700,154
1569459600,142
1569460500,125
1569461400,370
1569462300,438
1569463200,204
1569464100,151
1569465000,179
1569465900,162
1569466800,134
1569467700,160
1569468600,597
1569469500,100
1569470400,143
1569471300,150
1569472200,121
1569473100,118
1569474000,146
1569474900,443
1569475800,486
1569476700,136
1569477600,151
1569478500,540
1569479400,197
1569480300,132
1569481200,179
1569482100,130
1569483000,105
1569483900,125
1569484800,607
1569485700,148
1569486600,145
1569487500,133
1569488400,160
1569489300,146
1569490200,134
1569491100,416
1569492000,393
1569492900,121
1569493800,104
1569494700,134
1569495600,156
1569496500,133
1569497400,134
1569498300,328
1569499200,470
1569500100,149
1569501000,145
1569501900,169
1569502800,161
1569503700,119
1569504600,313
1569505500,434
1569506400,234
1569507300,151
1569508200,139
1569509100,163
1569510000,150
1569510900,146
1569511800,619
1569512700,187
1569513600,160
1569514500,119
1569515400,139
1569516300,515
1569517200,487
1569518100,169
1569519000,268
1569519900,868
1569520800,324
1569521700,202
1569522600,353
1569523500,544
1569524400,345
1569525300,157
1569526200,202
1569527100,200
1569528000,194
1569528900,170
1569529800,181
1569530700,615
1569531600,136
1569532500,132
1569533400,190
1569534300,180
1569535200,126
1569536100,110
1569537000,132
1569537900,571
1569538800,113
1569539700,151
1569540600,178
1569541500,141
1569542400,112
1569543300,122
1569544200,585
1569545100,192
1569546000,131
1569546900,120
1569547800,133
1569548700,112
1569549600,111
1569550500,183
1569551400,639
1569552300,133
1569553200,114
1569554100,182
1569555000,149
1569555900,202
1569556800,159
1569557700,146
1569558600,601
1569559500,98
1569560400,120
1569561300,183
1569562200,147
1569563100,101
1569564000,118
1569564900,400
1569565800,447
1569566700,254
1569567600,183
1569568500,161
1569569400,364
1569570300,422
1569571200,149
1569572100,177
1569573000,124
1569573900,157
1569574800,156
1569575700,171
1569576600,608
1569577500,151
1569578400,166
1569579300,142
1569580200,123
1569581100,128
1569582000,166
1569582900,177
1569583800,602
1569584700,123
1569585600,148
1569586500,115
1569587400,114
1569588300,157
1569589200,189
1569590100,628
1569591000,258
1569591900,719
1569592800,331
1569593700,334
1569594600,646
1569595500,234
1569596400,509
1569597300,193
1569598200,500
1569599100,608
1569600000,319
1569600900,323
1569601800,686
1569602700,385
1569603600,337
1569604500,462
1569605400,991
1569606300,560
1569607200,405
1569608100,329
1569609000,248
1569609900,383
1569610800,577
1569611700,238
1569612600,250
1569613500,253
1569614400,255
1569615300,256
1569616200,694
1569617100,261
1569618000,178
1569618900,109
1569619800,162
1569620700,177
1569621600,148
1569622500,148
1569623400,569
1569624300,154
1569625200,156
1569626100,142
1569627000,164
1569627900,151
1569628800,121
1569629700,130
1569630600,404
1569631500,330
1569632400,121
1569633300,135
1569634200,160
1569635100,135
1569636000,133
1569636900,149
1569637800,164
1569638700,568
1569639600,133
1569640500,147
1569641400,162
1569642300,119
1569643200,112
1569644100,165
1569645000,174
1569645900,127
1569646800,576
1569647700,144
1569648600,126
1569649500,111
1569650400,139
