,power
1572912000,380
1572912900,353
1572913800,311
1572914700,385
1572915600,357
1572916500,339
1572917400,378
1572918300,315
1572919200,370
1572920100,343
1572921000,356
1572921900,370
1572922800,330
1572923700,383
1572924600,376
1572925500,348
1572926400,401
1572927300,354
1572928200,409
1572929100,565
1572930000,2007
1572930900,1208
1572931800,1191
1572932700,1334
1572933600,1350
1572934500,1324
1572935400,1065
1572936300,951
1572937200,1336
1572938100,2057
1572939000,2513
1572939900,1595
1572940800,2334
1572941700,3083
1572942600,1473
1572943500,1291
1572944400,1618
1572945300,1301
1572946200,1551
1572947100,1346
1572948000,1645
1572948900,1550
1572949800,1559
1572950700,2484
1572951600,1215
1572952500,883
1572953400,947
1572954300,1234
1572955200,1346
1572956100,1697
1572957000,1453
1572957900,1643
1572958800,1342
1572959700,1646
1572960600,1450
1572961500,1719
1572962400,1522
1572963300,1473
1572964200,1793
1572965100,1679
1572966000,3012
1572966900,3830
1572967800,3453
1572968700,2848
1572969600,2813
1572970500,2462
1572971400,2324
1572972300,2323
1572973200,2165
1572974100,1927
1572975000,1840
1572975900,1479
1572976800,1267
1572977700,1274
1572978600,1508
1572979500,1222
1572980400,1225
1572981300,1245
1572982200,1185
1572983100,1189
1572984000,469
1572984900,352
1572985800,315
1572986700,376
1572987600,821
1572988500,791
1572989400,841
1572990300,307
1572991200,379
1572992100,343
1572993000,328
1572993900,350
1572994800,341
1572995700,370
1572996600,338
1572997500,326
1572998400,363
1572999300,320
1573000200,371
1573001100,340
1573002000,328
1573002900,351
1573003800,324
1573004700,369
1573005600,356
1573006500,297
1573007400,349
1573008300,323
1573009200,365
1573010100,342
1573011000,415
1573011900,362
1573012800,372
1573013700,362
1573014600,353
1573015500,325
1573016400,2039
1573017300,1591
1573018200,1600
1573019100,1716
1573020000,2189
1573020900,1534
1573021800,1467
1573022700,2038
1573023600,2097
1573024500,1829
1573025400,1992
1573026300,2193
1573027200,2073
1573028100,1977
1573029000,1963
1573029900,2050
1573030800,1932
1573031700,2732
1573032600,4744
1573033500,2285
1573034400,2307
1573035300,2140
1573036200,1916
1573037100,2071
1573038000,1626
1573038900,1435
1573039800,1377
1573040700,1409
1573041600,2056
1573042500,2036
1573043400,2058
1573044300,3345
1573045200,2104
1573046100,2423
1573047000,2250
1573047900,2182
1573048800,2610
1573049700,2147
1573050600,2224
1573051500,2554
1573052400,2512
1573053300,4601
1573054200,2369
1573055100,2715
1573056000,3885
1573056900,2409
1573057800,2476
1573058700,2449
1573059600,3158
1573060500,2115
1573061400,2099
1573062300,1668
1573063200,1777
1573064100,1360
1573065000,1372
1573065900,1363
1573066800,1346
1573067700,1357
1573068600,1356
1573069500,1110
1573070400,477
1573071300,377
1573072200,331
1573073100,366
1573074000,819
1573074900,848
1573075800,715
1573076700,313
1573077600,385
1573078500,366
1573079400,359
1573080300,366
1573081200,327
1573082100,409
1573083000,363
1573083900,338
1573084800,375
1573085700,362
1573086600,353
1573087500,356
1573088400,355
1573089300,366
1573090200,356
1573091100,358
1573092000,378
1573092900,360
1573093800,360
1573094700,374
1573095600,417
1573096500,371
1573097400,347
1573098300,373
1573099200,364
1573100100,361
1573101000,393
1573101900,607
1573102800,1332
1573103700,1222
1573104600,1186
1573105500,1873
1573106400,1625
1573107300,1895
1573108200,2436
1573109100,2056
1573110000,2114
1573110900,1773
1573111800,2520
1573112700,3995
1573113600,2219
1573114500,3298
1573115400,1939
1573116300,2757
1573117200,2017
1573118100,2194
1573119000,2261
1573119900,2817
1573120800,3140
1573121700,1811
1573122600,2255
1573123500,2725
1573124400,1457
1573125300,1333
1573126200,1572
1573127100,1367
1573128000,1743
1573128900,2010
1573129800,2538
1573130700,2481
1573131600,1732
1573132500,1981
1573133400,2676
