,power
1572912000,629
1572912900,498
1572913800,524
1572914700,495
1572915600,920
1572916500,702
1572917400,728
1572918300,666
1572919200,693
1572920100,578
1572921000,632
1572921900,498
1572922800,794
1572923700,634
1572924600,781
1572925500,882
1572926400,1874
1572927300,3135
1572928200,2695
1572929100,2489
1572930000,8609
1572930900,7114
1572931800,3888
1572932700,3595
1572933600,3330
1572934500,2615
1572935400,4699
1572936300,6043
1572937200,2627
1572938100,766
1572939000,785
1572939900,943
1572940800,1047
1572941700,1369
1572942600,621
1572943500,673
1572944400,1011
1572945300,1417
1572946200,3265
1572947100,1908
1572948000,1651
1572948900,2221
1572949800,1337
1572950700,1851
1572951600,2102
1572952500,1507
1572953400,917
1572954300,1198
1572955200,1481
1572956100,1350
1572957000,1829
1572957900,1703
1572958800,1373
1572959700,1580
1572960600,1703
1572961500,2003
1572962400,3531
1572963300,1742
1572964200,1077
1572965100,1424
1572966000,2003
1572966900,2302
1572967800,3167
1572968700,4473
1572969600,6919
1572970500,5752
1572971400,8195
1572972300,6549
1572973200,3035
1572974100,1608
1572975000,1644
1572975900,2063
1572976800,1681
1572977700,2133
1572978600,2951
1572979500,1376
1572980400,1767
1572981300,1342
1572982200,1232
1572983100,1418
1572984000,1780
1572984900,1672
1572985800,1103
1572986700,1182
1572987600,5836
1572988500,6010
1572989400,1741
1572990300,772
1572991200,495
1572992100,518
1572993000,486
1572993900,491
1572994800,409
1572995700,459
1572996600,766
1572997500,624
1572998400,533
1572999300,460
1573000200,461
1573001100,386
1573002000,456
1573002900,436
1573003800,519
1573004700,431
1573005600,472
1573006500,417
1573007400,474
1573008300,429
1573009200,665
1573010100,798
1573011000,770
1573011900,2159
1573012800,3420
1573013700,3660
1573014600,3055
1573015500,1693
1573016400,6808
1573017300,8870
1573018200,5988
1573019100,3929
1573020000,3064
1573020900,2820
1573021800,5757
1573022700,5148
1573023600,2514
1573024500,814
1573025400,831
1573026300,895
1573027200,856
1573028100,1940
1573029000,1967
1573029900,942
1573030800,923
1573031700,868
1573032600,890
1573033500,894
1573034400,1339
1573035300,1341
1573036200,1772
1573037100,2302
1573038000,2681
1573038900,1802
1573039800,1182
1573040700,1850
1573041600,3144
1573042500,3072
1573043400,3092
1573044300,1388
1573045200,2931
1573046100,1709
1573047000,1459
1573047900,2101
1573048800,1028
1573049700,4090
1573050600,1148
1573051500,1027
1573052400,957
1573053300,1884
1573054200,2511
1573055100,3481
1573056000,5460
1573056900,5897
1573057800,6978
1573058700,8989
1573059600,4274
1573060500,2160
1573061400,2039
1573062300,1865
1573063200,1666
1573064100,1562
1573065000,1993
1573065900,1406
1573066800,1887
1573067700,2511
1573068600,2266
1573069500,1453
1573070400,1438
1573071300,1211
1573072200,1117
1573073100,1166
1573074000,5846
1573074900,6004
1573075800,2082
1573076700,498
1573077600,479
1573078500,415
1573079400,518
1573080300,416
1573081200,548
1573082100,513
1573083000,423
1573083900,482
1573084800,462
1573085700,518
1573086600,410
1573087500,442
1573088400,490
1573089300,472
1573090200,511
1573091100,383
1573092000,553
1573092900,389
1573093800,510
1573094700,521
1573095600,434
1573096500,496
1573097400,664
1573098300,899
1573099200,1661
1573100100,3048
1573101000,3443
1573101900,2420
1573102800,5828
1573103700,8080
1573104600,4855
1573105500,3299
1573106400,3332
1573107300,2626
1573108200,5562
1573109100,5219
1573110000,2215
1573110900,638
1573111800,832
1573112700,691
1573113600,1211
1573114500,825
1573115400,1146
1573116300,1775
1573117200,1232
1573118100,1146
1573119000,1183
1573119900,1212
1573120800,1379
1573121700,1190
1573122600,1236
1573123500,1288
1573124400,1246
1573125300,1267
1573126200,1292
1573127100,877
1573128000,1494
1573128900,1452
1573129800,1242
1573130700,1467
1573131600,1110
1573132500,1400
1573133400,1033
1573134300,932
1573135200,2989
1573136100,759
1573137000,856
1573137900,919
1573138800,1394
1573139700,2736
1573140600,3299
1573141500,4007
1573142400,6748
1573143300,6469
1573144200,8515
1573145100,6530
1573146000,3005
1573146900,2634
1573147800,2364
1573148700,2226
1573149600,1494
1573150500,1447
1573151400,2649
1573152300,2303
1573153200,1676
1573154100,1719
1573155000,1734
1573155900,1759
1573156800,1448
1573157700,1237
1573158600,1171
1573159500,1293
1573160400,5881
1573161300,5623
1573162200,1302
1573163100,600
1573164000,689
1573164900,514
1573165800,530
1573166700,434
1573167600,531
1573168500,493
1573169400,575
1573170300,737
1573171200,618
1573172100,465
1573173000,531
1573173900,774
1573174800,486
1573175700,505
1573176600,457
1573177500,552
1573178400,556
1573179300,565
1573180200,483
1573181100,532
1573182000,452
1573182900,467
1573183800,713
1573184700,996
1573185600,1503
1573186500,2699
1573187400,2489
1573188300,1524
1573189200,6482
1573190100,8527
1573191000,5249
1573191900,5211
1573192800,4486
1573193700,2539
1573194600,4792
1573195500,6175
1573196400,3204
1573197300,1069
1573198200,1763
1573199100,1413
1573200000,1740
1573200900,1421
1573201800,1437
1573202700,1673
