,power
1563840000,345
1563840900,350
1563841800,359
1563842700,352
1563843600,357
1563844500,380
1563845400,358
1563846300,371
1563847200,307
1563848100,379
1563849000,376
1563849900,338
1563850800,365
1563851700,377
1563852600,332
1563853500,355
1563854400,482
1563855300,436
1563856200,525
1563857100,553
1563858000,751
1563858900,512
1563859800,743
1563860700,1331
1563861600,945
1563862500,1174
1563863400,1158
1563864300,1139
1563865200,862
1563866100,876
1563867000,966
1563867900,994
1563868800,1328
1563869700,1197
1563870600,1093
1563871500,1100
1563872400,1973
1563873300,918
1563874200,961
1563875100,1058
1563876000,952
1563876900,987
1563877800,1155
1563878700,1561
1563879600,1054
1563880500,1985
1563881400,2258
1563882300,1167
1563883200,2050
1563884100,1086
1563885000,1115
1563885900,1017
1563886800,1034
1563887700,1242
1563888600,932
1563889500,1427
1563890400,1124
1563891300,1261
1563892200,1172
1563893100,1320
1563894000,1195
1563894900,1035
1563895800,884
1563896700,711
1563897600,609
1563898500,644
1563899400,672
1563900300,696
1563901200,689
1563902100,656
1563903000,606
1563903900,576
1563904800,764
1563905700,548
1563906600,582
1563907500,778
1563908400,390
1563909300,409
1563910200,365
1563911100,363
1563912000,845
1563912900,829
1563913800,846
1563914700,444
1563915600,371
1563916500,343
1563917400,378
1563918300,385
1563919200,350
1563920100,367
1563921000,382
1563921900,379
1563922800,374
1563923700,308
1563924600,392
1563925500,376
1563926400,350
1563927300,379
1563928200,376
1563929100,364
1563930000,349
1563930900,394
1563931800,356
1563932700,363
1563933600,371
1563934500,362
1563935400,442
1563936300,403
1563937200,374
1563938100,347
1563939000,387
1563939900,401
1563940800,500
1563941700,555
1563942600,541
1563943500,540
1563944400,632
1563945300,1115
1563946200,758
1563947100,2056
1563948000,993
1563948900,978
1563949800,955
1563950700,1098
1563951600,955
1563952500,1065
1563953400,1227
1563954300,1007
1563955200,1580
1563956100,1981
1563957000,998
1563957900,1056
1563958800,1046
1563959700,1013
1563960600,966
1563961500,1027
1563962400,1119
1563963300,823
1563964200,846
1563965100,1481
1563966000,1438
1563966900,977
1563967800,1015
1563968700,991
1563969600,1164
1563970500,1048
1563971400,1104
1563972300,1093
1563973200,1263
1563974100,1102
1563975000,1122
1563975900,1129
1563976800,1470
1563977700,2037
1563978600,1121
1563979500,1901
1563980400,998
1563981300,827
1563982200,850
1563983100,684
1563984000,637
1563984900,624
1563985800,643
1563986700,1758
1563987600,798
1563988500,559
1563989400,520
1563990300,519
1563991200,523
1563992100,679
1563993000,598
1563993900,621
1563994800,462
1563995700,438
1563996600,409
1563997500,420
1563998400,956
1563999300,1129
1564000200,513
1564001100,358
1564002000,407
1564002900,375
1564003800,363
1564004700,371
1564005600,381
1564006500,372
1564007400,370
1564008300,381
1564009200,375
1564010100,358
1564011000,400
1564011900,363
1564012800,359
1564013700,393
1564014600,384
1564015500,352
1564016400,379
1564017300,478
1564018200,348
1564019100,371
1564020000,401
1564020900,359
1564021800,365
1564022700,394
1564023600,373
1564024500,355
1564025400,427
1564026300,466
1564027200,498
1564028100,549
1564029000,530
1564029900,1051
1564030800,602
1564031700,728
1564032600,689
1564033500,1749
1564034400,860
1564035300,1799
1564036200,2985
1564037100,2260
1564038000,1409
1564038900,2612
1564039800,2125
1564040700,1297
1564041600,1160
1564042500,1218
1564043400,1380
1564044300,2088
1564045200,2359
1564046100,1217
1564047000,1121
1564047900,1457
1564048800,2194
1564049700,1115
1564050600,1205
1564051500,1016
1564052400,1529
1564053300,1110
1564054200,1150
1564055100,2359
1564056000,1053
1564056900,2792
1564057800,3416
1564058700,1753
1564059600,2690
1564060500,2798
1564061400,1637
1564062300,1592
1564063200,2481
1564064100,1192
1564065000,1060
1564065900,1004
1564066800,2003
1564067700,1825
1564068600,871
1564069500,822
1564070400,907
1564071300,806
1564072200,855
1564073100,898
1564074000,615
1564074900,641
1564075800,624
1564076700,656
1564077600,660
1564078500,589
1564079400,915
1564080300,594
1564081200,483
1564082100,398
1564083000,407
1564083900,431
1564084800,855
1564085700,862
1564086600,848
1564087500,405
1564088400,388
1564089300,391
1564090200,405
1564091100,396
1564092000,360
1564092900,395
1564093800,399
1564094700,397
1564095600,387
1564096500,390
1564097400,406
1564098300,376
1564099200,373
1564100100,404
1564101000,395
1564101900,379
1564102800,410
1564103700,391
1564104600,409
1564105500,369
1564106400,366
1564107300,439
1564108200,465
1564109100,378
1564110000,378
1564110900,392
1564111800,402
1564112700,390
1564113600,963
1564114500,989
1564115400,935
1564116300,935
1564117200,929
1564118100,945
1564119000,996
1564119900,1413
1564120800,1633
1564121700,1003
1564122600,2346
1564123500,2140
1564124400,1059
1564125300,1079
1564126200,1011
1564127100,1427
1564128000,1704
1564128900,1696
1564129800,1802
1564130700,2437
1564131600,3185
1564132500,2402
1564133400,1739
1564134300,1847
1564135200,1605
1564136100,1523
1564137000,2594
1564137900,1534
1564138800,1793
1564139700,1779
1564140600,2040
1564141500,2644
1564142400,1978
1564143300,2884
1564144200,1871
1564145100,1888
1564146000,2032
1564146900,1805
1564147800,2140
1564148700,3041
1564149600,3100
1564150500,2185
1564151400,1769
1564152300,2110
1564153200,1937
1564154100,1604
1564155000,1385
1564155900,1433
1564156800,1388
1564157700,1571
1564158600,1144
1564159500,767
1564160400,597
1564161300,611
1564162200,586
1564163100,753
1564164000,1265
1564164900,1302
1564165800,1258
1564166700,1323
1564167600,884
1564168500,442
1564169400,422
1564170300,402
1564171200,860
1564172100,874
1564173000,528
1564173900,398
1564174800,386
1564175700,393
1564176600,407
1564177500,375
1564178400,400
1564179300,386
1564180200,403
1564181100,419
1564182000,373
1564182900,401
1564183800,407
1564184700,388
1564185600,365
1564186500,418
1564187400,409
1564188300,366
1564189200,394
1564190100,413
1564191000,397
1564191900,369
1564192800,488
1564193700,420
1564194600,388
1564195500,382
1564196400,402
1564197300,380
1564198200,388
1564199100,516
1564200000,556
1564200900,556
1564201800,1058
1564202700,588
1564203600,600
1564204500,534
1564205400,560
1564206300,913
1564207200,1075
1564208100,1362
1564209000,1292
1564209900,2195
1564210800,1317
1564211700,1268
1564212600,1113
1564213500,1105
1564214400,1143
1564215300,1842
1564216200,1458
1564217100,992
1564218000,2050
1564218900,2530
1564219800,1294
1564220700,1086
1564221600,781
1564222500,758
1564223400,819
1564224300,747
1564225200,1609
1564226100,1695
1564227000,1838
1564227900,1149
1564228800,1472
1564229700,1752
1564230600,1415
1564231500,1834
1564232400,2261
1564233300,1716
1564234200,2615
1564235100,1622
1564236000,1888
1564236900,3047
1564237800,1872
1564238700,2870
1564239600,2479
1564240500,857
1564241400,786
1564242300,733
1564243200,670
1564244100,823
1564245000,809
1564245900,618
1564246800,576
1564247700,596
1564248600,570
1564249500,565
1564250400,1087
1564251300,1381
1564252200,1247
1564253100,1236
1564254000,741
1564254900,436
1564255800,392
1564256700,386
1564257600,867
1564258500,898
1564259400,718
1564260300,389
1564261200,384
1564262100,389
1564263000,418
1564263900,414
1564264800,371
1564265700,418
1564266600,401
1564267500,370
1564268400,414
1564269300,397
1564270200,386
1564271100,384
1564272000,391
1564272900,410
1564273800,364
1564274700,409
1564275600,380
1564276500,382
1564277400,384
1564278300,487
1564279200,398
1564280100,346
1564281000,409
1564281900,409
1564282800,390
1564283700,366
1564284600,373
