,heat
1569283200,4040.0
1569284100,4040.0
1569285000,4040.0
1569285900,4040.0
1569286800,1620.0
1569287700,1620.0
1569288600,1620.0
1569289500,1620.0
1569290400,640.0
1569291300,640.0
1569292200,640.0
1569293100,640.0
1569294000,260.0
1569294900,260.0
1569295800,260.0
1569296700,260.0
1569297600,100.0
1569298500,100.0
1569299400,100.0
1569300300,100.0
1569301200,40.0
1569302100,40.0
1569303000,40.0
1569303900,40.0
1569304800,20.0
1569305700,20.0
1569306600,20.0
1569307500,20.0
1569308400,48900.0
1569309300,48900.0
1569310200,48900.0
1569311100,48900.0
1569312000,19560.0
1569312900,19560.0
1569313800,19560.0
1569314700,19560.0
1569315600,7820.0
1569316500,7820.0
1569317400,7820.0
1569318300,7820.0
1569319200,3120.0
1569320100,3120.0
1569321000,3120.0
1569321900,3120.0
1569322800,13780.0
1569323700,13780.0
1569324600,13780.0
1569325500,13780.0
1569326400,14480.0
1569327300,14480.0
1569328200,14480.0
1569329100,14480.0
1569330000,8780.0
1569330900,8780.0
1569331800,8780.0
1569332700,8780.0
1569333600,3520.0
1569334500,3520.0
1569335400,3520.0
1569336300,3520.0
1569337200,1400.0
1569338100,1400.0
1569339000,1400.0
1569339900,1400.0
1569340800,560.0
1569341700,560.0
1569342600,560.0
1569343500,560.0
1569344400,220.0
1569345300,220.0
1569346200,220.0
1569347100,220.0
1569348000,100.0
1569348900,100.0
1569349800,100.0
1569350700,100.0
1569351600,8060.0
1569352500,8060.0
1569353400,8060.0
1569354300,8060.0
1569355200,3220.0
1569356100,3220.0
1569357000,3220.0
1569357900,3220.0
1569358800,20000.0
1569359700,20000.0
1569360600,20000.0
1569361500,20000.0
1569362400,32500.0
1569363300,32500.0
1569364200,32500.0
1569365100,32500.0
1569366000,34260.0
1569366900,34260.0
1569367800,34260.0
1569368700,34260.0
1569369600,13700.0
1569370500,13700.0
1569371400,13700.0
1569372300,13700.0
1569373200,5480.0
1569374100,5480.0
1569375000,5480.0
1569375900,5480.0
1569376800,2200.0
1569377700,2200.0
1569378600,2200.0
1569379500,2200.0
1569380400,13520.0
1569381300,13520.0
1569382200,13520.0
1569383100,13520.0
1569384000,5420.0
1569384900,5420.0
1569385800,5420.0
1569386700,5420.0
1569387600,2160.0
1569388500,2160.0
1569389400,2160.0
1569390300,2160.0
1569391200,35240.0
1569392100,35240.0
1569393000,35240.0
1569393900,35240.0
1569394800,58280.0
1569395700,58280.0
1569396600,58280.0
1569397500,58280.0
1569398400,48900.0
1569399300,48900.0
1569400200,48900.0
1569401100,48900.0
1569402000,19560.0
1569402900,19560.0
1569403800,19560.0
1569404700,19560.0
1569405600,7820.0
1569406500,7820.0
1569407400,7820.0
1569408300,7820.0
1569409200,3120.0
1569410100,3120.0
1569411000,3120.0
1569411900,3120.0
1569412800,1260.0
1569413700,1260.0
1569414600,1260.0
1569415500,1260.0
1569416400,500.0
1569417300,500.0
1569418200,500.0
1569419100,500.0
1569420000,200.0
1569420900,200.0
1569421800,200.0
1569422700,200.0
1569423600,80.0
1569424500,80.0
