,heat
1573516800,34000.0
1573517700,34000.0
1573518600,34000.0
1573519500,34000.0
1573520400,31560.0
1573521300,31560.0
1573522200,31560.0
1573523100,31560.0
1573524000,12620.0
1573524900,12620.0
1573525800,12620.0
1573526700,12620.0
1573527600,5040.0
1573528500,5040.0
1573529400,5040.0
1573530300,5040.0
1573531200,2020.0
1573532100,2020.0
1573533000,2020.0
1573533900,2020.0
1573534800,13060.0
1573535700,13060.0
1573536600,13060.0
1573537500,13060.0
1573538400,25880.0
1573539300,25880.0
1573540200,25880.0
1573541100,25880.0
1573542000,32780.0
1573542900,32780.0
1573543800,32780.0
1573544700,32780.0
1573545600,25400.0
1573546500,25400.0
1573547400,25400.0
1573548300,25400.0
1573549200,10160.0
1573550100,10160.0
1573551000,10160.0
1573551900,10160.0
1573552800,4060.0
1573553700,4060.0
1573554600,4060.0
1573555500,4060.0
1573556400,1620.0
1573557300,1620.0
1573558200,1620.0
1573559100,1620.0
1573560000,10760.0
1573560900,10760.0
1573561800,10760.0
1573562700,10760.0
1573563600,19840.0
1573564500,19840.0
1573565400,19840.0
1573566300,19840.0
1573567200,30140.0
1573568100,30140.0
1573569000,30140.0
1573569900,30140.0
1573570800,30300.0
1573571700,30300.0
1573572600,30300.0
1573573500,30300.0
1573574400,20580.0
1573575300,20580.0
1573576200,20580.0
1573577100,20580.0
1573578000,8240.0
1573578900,8240.0
1573579800,8240.0
1573580700,8240.0
1573581600,3300.0
1573582500,3300.0
1573583400,3300.0
1573584300,3300.0
1573585200,1320.0
1573586100,1320.0
1573587000,1320.0
1573587900,1320.0
1573588800,520.0
1573589700,520.0
1573590600,520.0
1573591500,520.0
1573592400,18200.0
1573593300,18200.0
1573594200,18200.0
1573595100,18200.0
1573596000,33120.0
1573596900,33120.0
1573597800,33120.0
1573598700,33120.0
1573599600,36280.0
1573600500,36280.0
1573601400,36280.0
1573602300,36280.0
1573603200,26440.0
1573604100,26440.0
1573605000,26440.0
1573605900,26440.0
1573606800,10580.0
1573607700,10580.0
1573608600,10580.0
1573609500,10580.0
1573610400,4220.0
1573611300,4220.0
1573612200,4220.0
1573613100,4220.0
1573614000,1700.0
1573614900,1700.0
1573615800,1700.0
1573616700,1700.0
1573617600,680.0
1573618500,680.0
1573619400,680.0
1573620300,680.0
1573621200,14220.0
1573622100,14220.0
1573623000,14220.0
1573623900,14220.0
1573624800,27800.0
1573625700,27800.0
1573626600,27800.0
1573627500,27800.0
1573628400,33260.0
1573629300,33260.0
1573630200,33260.0
1573631100,33260.0
1573632000,23980.0
1573632900,23980.0
1573633800,23980.0
1573634700,23980.0
1573635600,9600.0
1573636500,9600.0
1573637400,9600.0
1573638300,9600.0
1573639200,3840.0
1573640100,3840.0
1573641000,3840.0
1573641900,3840.0
1573642800,1540.0
1573643700,1540.0
1573644600,1540.0
1573645500,1540.0
1573646400,8240.0
1573647300,8240.0
1573648200,8240.0
1573649100,8240.0
1573650000,16540.0
1573650900,16540.0
1573651800,16540.0
1573652700,16540.0
1573653600,27660.0
1573654500,27660.0
1573655400,27660.0
1573656300,27660.0
1573657200,30420.0
1573658100,30420.0
1573659000,30420.0
1573659900,30420.0
1573660800,23460.0
1573661700,23460.0
1573662600,23460.0
1573663500,23460.0
1573664400,9380.0
1573665300,9380.0
1573666200,9380.0
1573667100,9380.0
1573668000,3760.0
1573668900,3760.0
1573669800,3760.0
1573670700,3760.0
1573671600,1500.0
1573672500,1500.0
1573673400,1500.0
1573674300,1500.0
1573675200,11340.0
1573676100,11340.0
1573677000,11340.0
1573677900,11340.0
1573678800,23380.0
1573679700,23380.0
1573680600,23380.0
1573681500,23380.0
1573682400,30460.0
1573683300,30460.0
1573684200,30460.0
1573685100,30460.0
1573686000,28620.0
1573686900,28620.0
1573687800,28620.0
1573688700,28620.0
1573689600,11440.0
1573690500,11440.0
1573691400,11440.0
1573692300,11440.0
1573693200,4580.0
1573694100,4580.0
1573695000,4580.0
1573695900,4580.0
1573696800,1840.0
1573697700,1840.0
1573698600,1840.0
1573699500,1840.0
1573700400,14600.0
1573701300,14600.0
1573702200,14600.0
1573703100,14600.0
1573704000,28220.0
1573704900,28220.0
1573705800,28220.0
1573706700,28220.0
1573707600,34560.0
1573708500,34560.0
1573709400,34560.0
1573710300,34560.0
1573711200,13820.0
1573712100,13820.0
1573713000,13820.0
1573713900,13820.0
1573714800,5520.0
1573715700,5520.0
1573716600,5520.0
1573717500,5520.0
1573718400,2220.0
1573719300,2220.0
1573720200,2220.0
1573721100,2220.0
1573722000,880.0
1573722900,880.0
1573723800,880.0
1573724700,880.0
1573725600,17480.0
1573726500,17480.0
1573727400,17480.0
1573728300,17480.0
1573729200,28880.0
1573730100,28880.0
1573731000,28880.0
1573731900,28880.0
1573732800,30460.0
1573733700,30460.0
1573734600,30460.0
1573735500,30460.0
1573736400,23000.0
1573737300,23000.0
1573738200,23000.0
1573739100,23000.0
1573740000,9200.0
1573740900,9200.0
1573741800,9200.0
1573742700,9200.0
1573743600,3680.0
1573744500,3680.0
1573745400,3680.0
1573746300,3680.0
1573747200,1480.0
1573748100,1480.0
1573749000,1480.0
1573749900,1480.0
1573750800,580.0
1573751700,580.0
1573752600,580.0
1573753500,580.0
1573754400,17800.0
1573755300,17800.0
1573756200,17800.0
1573757100,17800.0
1573758000,32900.0
1573758900,32900.0
1573759800,32900.0
1573760700,32900.0
1573761600,37240.0
1573762500,37240.0
1573763400,37240.0
1573764300,37240.0
1573765200,29000.0
1573766100,29000.0
1573767000,29000.0
1573767900,29000.0
1573768800,11600.0
1573769700,11600.0
1573770600,11600.0
1573771500,11600.0
1573772400,4640.0
1573773300,4640.0
1573774200,4640.0
1573775100,4640.0
1573776000,1860.0
1573776900,1860.0
1573777800,1860.0
1573778700,1860.0
1573779600,740.0
1573780500,740.0
1573781400,740.0
1573782300,740.0
1573783200,19980.0
1573784100,19980.0
1573785000,19980.0
1573785900,19980.0
1573786800,8000.0
1573787700,8000.0
1573788600,8000.0
1573789500,8000.0
1573790400,31080.0
1573791300,31080.0
1573792200,31080.0
1573793100,31080.0
1573794000,12440.0
1573794900,12440.0
1573795800,12440.0
1573796700,12440.0
1573797600,30520.0
1573798500,30520.0
1573799400,30520.0
1573800300,30520.0
1573801200,40800.0
1573802100,40800.0
1573803000,40800.0
1573803900,40800.0
1573804800,32080.0
1573805700,32080.0
1573806600,32080.0
1573807500,32080.0
1573808400,12840.0
1573809300,12840.0
1573810200,12840.0
1573811100,12840.0
1573812000,5140.0
1573812900,5140.0
1573813800,5140.0
1573814700,5140.0
1573815600,2060.0
1573816500,2060.0
1573817400,2060.0
1573818300,2060.0
1573819200,820.0
1573820100,820.0
1573821000,820.0
1573821900,820.0
1573822800,13320.0
1573823700,13320.0
1573824600,13320.0
1573825500,13320.0
1573826400,29000.0
1573827300,29000.0
1573828200,29000.0
1573829100,29000.0
1573830000,33440.0
1573830900,33440.0
1573831800,33440.0
1573832700,33440.0
1573833600,25260.0
1573834500,25260.0
1573835400,25260.0
1573836300,25260.0
1573837200,10100.0
1573838100,10100.0
1573839000,10100.0
1573839900,10100.0
1573840800,4040.0
1573841700,4040.0
1573842600,4040.0
1573843500,4040.0
1573844400,1620.0
1573845300,1620.0
1573846200,1620.0
1573847100,1620.0
1573848000,15100.0
1573848900,15100.0
1573849800,15100.0
1573850700,15100.0
1573851600,31080.0
1573852500,31080.0
1573853400,31080.0
1573854300,31080.0
1573855200,40240.0
1573856100,40240.0
1573857000,40240.0
1573857900,40240.0
1573858800,37960.0
1573859700,37960.0
1573860600,37960.0
1573861500,37960.0
1573862400,15180.0
1573863300,15180.0
1573864200,15180.0
1573865100,15180.0
1573866000,6080.0
1573866900,6080.0
1573867800,6080.0
1573868700,6080.0
1573869600,2420.0
1573870500,2420.0
1573871400,2420.0
1573872300,2420.0
1573873200,20740.0
1573874100,20740.0
1573875000,20740.0
1573875900,20740.0
1573876800,8300.0
1573877700,8300.0
1573878600,8300.0
1573879500,8300.0
1573880400,3320.0
1573881300,3320.0
1573882200,3320.0
1573883100,3320.0
1573884000,41560.0
1573884900,41560.0
1573885800,41560.0
1573886700,41560.0
1573887600,66960.0
1573888500,66960.0
1573889400,66960.0
1573890300,66960.0
1573891200,55080.0
1573892100,55080.0
1573893000,55080.0
1573893900,55080.0
1573894800,22020.0
1573895700,22020.0
1573896600,22020.0
1573897500,22020.0
1573898400,8820.0
1573899300,8820.0
1573900200,8820.0
1573901100,8820.0
1573902000,3520.0
1573902900,3520.0
1573903800,3520.0
1573904700,3520.0
1573905600,1400.0
1573906500,1400.0
1573907400,1400.0
1573908300,1400.0
1573909200,560.0
1573910100,560.0
1573911000,560.0
1573911900,560.0
1573912800,20000.0
1573913700,20000.0
1573914600,20000.0
1573915500,20000.0
1573916400,37100.0
1573917300,37100.0
1573918200,37100.0
1573919100,37100.0
1573920000,42000.0
1573920900,42000.0
1573921800,42000.0
