,heat
1573516800,500.0
1573517700,500.0
1573518600,500.0
1573519500,500.0
1573520400,200.0
1573521300,200.0
1573522200,200.0
1573523100,200.0
1573524000,80.0
1573524900,80.0
1573525800,80.0
1573526700,80.0
1573527600,23280.0
1573528500,23280.0
1573529400,23280.0
1573530300,23280.0
1573531200,45560.0
1573532100,45560.0
1573533000,45560.0
1573533900,45560.0
1573534800,53140.0
1573535700,53140.0
1573536600,53140.0
1573537500,53140.0
1573538400,89440.0
1573539300,89440.0
1573540200,89440.0
1573541100,89440.0
1573542000,85960.0
1573542900,85960.0
1573543800,85960.0
1573544700,85960.0
1573545600,34380.0
1573546500,34380.0
1573547400,34380.0
1573548300,34380.0
1573549200,13760.0
1573550100,13760.0
1573551000,13760.0
1573551900,13760.0
1573552800,5500.0
1573553700,5500.0
1573554600,5500.0
1573555500,5500.0
1573556400,2200.0
1573557300,2200.0
1573558200,2200.0
1573559100,2200.0
1573560000,880.0
1573560900,880.0
1573561800,880.0
1573562700,880.0
1573563600,360.0
1573564500,360.0
1573565400,360.0
1573566300,360.0
1573567200,18540.0
1573568100,18540.0
1573569000,18540.0
1573569900,18540.0
1573570800,37840.0
1573571700,37840.0
1573572600,37840.0
1573573500,37840.0
1573574400,46600.0
1573575300,46600.0
1573576200,46600.0
1573577100,46600.0
1573578000,18640.0
1573578900,18640.0
1573579800,18640.0
1573580700,18640.0
1573581600,7460.0
1573582500,7460.0
1573583400,7460.0
1573584300,7460.0
1573585200,2980.0
1573586100,2980.0
1573587000,2980.0
1573587900,2980.0
1573588800,21780.0
1573589700,21780.0
1573590600,21780.0
1573591500,21780.0
1573592400,40180.0
1573593300,40180.0
1573594200,40180.0
1573595100,40180.0
1573596000,47400.0
1573596900,47400.0
1573597800,47400.0
1573598700,47400.0
1573599600,18960.0
1573600500,18960.0
1573601400,18960.0
1573602300,18960.0
1573603200,7580.0
1573604100,7580.0
1573605000,7580.0
1573605900,7580.0
1573606800,3040.0
1573607700,3040.0
1573608600,3040.0
1573609500,3040.0
1573610400,1220.0
1573611300,1220.0
1573612200,1220.0
1573613100,1220.0
1573614000,480.0
1573614900,480.0
1573615800,480.0
1573616700,480.0
1573617600,200.0
1573618500,200.0
1573619400,200.0
1573620300,200.0
1573621200,80.0
1573622100,80.0
1573623000,80.0
1573623900,80.0
1573624800,40.0
1573625700,40.0
1573626600,40.0
1573627500,40.0
