,heat
1569283200,14621
1569284100,14621
1569285000,14621
1569285900,14621
1569286800,17737
1569287700,17737
1569288600,17737
1569289500,17737
1569290400,7095
1569291300,7095
1569292200,7095
1569293100,7095
1569294000,2842
1569294900,2842
1569295800,2842
1569296700,2842
1569297600,1137
1569298500,1137
1569299400,1137
1569300300,1137
1569301200,8568
1569302100,8568
1569303000,8568
1569303900,8568
1569304800,15789
1569305700,15789
1569306600,15789
1569307500,15789
1569308400,6316
1569309300,6316
1569310200,6316
1569311100,6316
1569312000,2526
1569312900,2526
1569313800,2526
1569314700,2526
1569315600,10189
1569316500,10189
1569317400,10189
1569318300,10189
1569319200,9474
1569320100,9474
1569321000,9474
1569321900,9474
1569322800,3789
1569323700,3789
1569324600,3789
1569325500,3789
1569326400,1516
1569327300,1516
1569328200,1516
1569329100,1516
1569330000,611
1569330900,611
1569331800,611
1569332700,611
1569333600,242
1569334500,242
1569335400,242
1569336300,242
1569337200,95
1569338100,95
1569339000,95
1569339900,95
1569340800,42
1569341700,42
1569342600,42
1569343500,42
1569344400,21
1569345300,21
1569346200,21
1569347100,21
1569348000,11
1569348900,11
1569349800,11
1569350700,11
1569351600,0
1569352500,0
1569353400,0
1569354300,0
1569355200,14958
1569356100,14958
1569357000,14958
1569357900,14958
1569358800,21800
1569359700,21800
1569360600,21800
1569361500,21800
1569362400,10200
1569363300,10200
1569364200,10200
1569365100,10200
1569366000,10674
1569366900,10674
1569367800,10674
1569368700,10674
1569369600,4274
1569370500,4274
1569371400,4274
1569372300,4274
1569373200,1705
1569374100,1705
1569375000,1705
1569375900,1705
1569376800,684
1569377700,684
1569378600,684
1569379500,684
1569380400,16105
1569381300,16105
1569382200,16105
1569383100,16105
1569384000,21800
1569384900,21800
1569385800,21800
1569386700,21800
1569387600,11147
1569388500,11147
1569389400,11147
1569390300,11147
1569391200,4463
1569392100,4463
1569393000,4463
1569393900,4463
1569394800,1779
1569395700,1779
1569396600,1779
1569397500,1779
1569398400,15253
1569399300,15253
1569400200,15253
1569401100,15253
1569402000,6105
1569402900,6105
1569403800,6105
1569404700,6105
1569405600,10042
1569406500,10042
1569407400,10042
1569408300,10042
1569409200,8779
1569410100,8779
1569411000,8779
1569411900,8779
1569412800,3516
1569413700,3516
1569414600,3516
1569415500,3516
1569416400,1400
1569417300,1400
1569418200,1400
1569419100,1400
1569420000,558
1569420900,558
1569421800,558
1569422700,558
1569423600,221
1569424500,221
1569425400,221
1569426300,221
1569427200,95
1569428100,95
1569429000,95
1569429900,95
1569430800,32
1569431700,32
1569432600,32
1569433500,32
1569434400,11
1569435300,11
1569436200,11
1569437100,11
1569438000,11
1569438900,11
1569439800,11
1569440700,11
1569441600,0
1569442500,0
1569443400,0
1569444300,0
1569445200,0
1569446100,0
1569447000,0
1569447900,0
1569448800,0
1569449700,0
1569450600,0
1569451500,0
1569452400,20463
1569453300,20463
1569454200,20463
1569455100,20463
1569456000,8189
1569456900,8189
1569457800,8189
1569458700,8189
1569459600,21800
1569460500,21800
1569461400,21800
1569462300,21800
1569463200,8916
1569464100,8916
1569465000,8916
1569465900,8916
1569466800,3568
1569467700,3568
1569468600,3568
1569469500,3568
1569470400,16537
1569471300,16537
1569472200,16537
1569473100,16537
1569474000,6621
1569474900,6621
1569475800,6621
1569476700,6621
1569477600,19684
1569478500,19684
1569479400,19684
1569480300,19684
1569481200,7874
1569482100,7874
1569483000,7874
1569483900,7874
1569484800,18242
1569485700,18242
1569486600,18242
1569487500,18242
1569488400,7295
1569489300,7295
1569490200,7295
1569491100,7295
1569492000,2916
1569492900,2916
1569493800,2916
1569494700,2916
1569495600,6779
1569496500,6779
1569497400,6779
1569498300,6779
1569499200,2705
1569500100,2705
1569501000,2705
1569501900,2705
1569502800,1084
1569503700,1084
1569504600,1084
1569505500,1084
1569506400,432
1569507300,432
1569508200,432
1569509100,432
1569510000,168
1569510900,168
1569511800,168
1569512700,168
1569513600,74
1569514500,74
1569515400,74
1569516300,74
1569517200,14442
1569518100,14442
1569519000,14442
1569519900,14442
1569520800,5779
1569521700,5779
1569522600,5779
1569523500,5779
1569524400,13042
1569525300,13042
1569526200,13042
1569527100,13042
1569528000,15147
1569528900,15147
1569529800,15147
1569530700,15147
1569531600,11147
1569532500,11147
1569533400,11147
1569534300,11147
1569535200,4453
1569536100,4453
1569537000,4453
1569537900,4453
1569538800,1779
1569539700,1779
1569540600,1779
1569541500,1779
1569542400,716
1569543300,716
1569544200,716
1569545100,716
1569546000,284
1569546900,284
1569547800,284
1569548700,284
1569549600,4379
1569550500,4379
1569551400,4379
1569552300,4379
1569553200,1747
1569554100,1747
1569555000,1747
1569555900,1747
1569556800,9442
1569557700,9442
1569558600,9442
1569559500,9442
1569560400,3779
1569561300,3779
1569562200,3779
1569563100,3779
1569564000,1505
1569564900,1505
1569565800,1505
1569566700,1505
1569567600,600
1569568500,600
1569569400,600
1569570300,600
1569571200,242
1569572100,242
1569573000,242
1569573900,242
1569574800,95
1569575700,95
1569576600,95
1569577500,95
1569578400,13074
1569579300,13074
1569580200,13074
1569581100,13074
1569582000,5232
1569582900,5232
1569583800,5232
1569584700,5232
1569585600,2095
1569586500,2095
1569587400,2095
1569588300,2095
1569589200,7200
1569590100,7200
1569591000,7200
1569591900,7200
1569592800,7179
1569593700,7179
1569594600,7179
1569595500,7179
1569596400,2874
1569597300,2874
1569598200,2874
1569599100,2874
1569600000,1147
1569600900,1147
1569601800,1147
1569602700,1147
1569603600,463
1569604500,463
1569605400,463
1569606300,463
1569607200,189
1569608100,189
1569609000,189
1569609900,189
1569610800,74
1569611700,74
1569612600,74
1569613500,74
1569614400,32
1569615300,32
1569616200,32
1569617100,32
1569618000,4558
1569618900,4558
1569619800,4558
1569620700,4558
1569621600,9632
1569622500,9632
1569623400,9632
1569624300,9632
1569625200,3853
1569626100,3853
1569627000,3853
1569627900,3853
1569628800,8947
1569629700,8947
1569630600,8947
1569631500,8947
1569632400,3579
1569633300,3579
1569634200,3579
1569635100,3579
1569636000,1432
1569636900,1432
1569637800,1432
1569638700,1432
1569639600,568
1569640500,568
1569641400,568
1569642300,568
1569643200,232
1569644100,232
1569645000,232
1569645900,232
1569646800,19926
1569647700,19926
1569648600,19926
1569649500,19926
1569650400,7968
1569651300,7968
1569652200,7968
1569653100,7968
1569654000,20179
1569654900,20179
1569655800,20179
1569656700,20179
1569657600,21800
1569658500,21800
1569659400,21800
1569660300,21800
1569661200,8884
1569662100,8884
1569663000,8884
1569663900,8884
1569664800,3558
1569665700,3558
1569666600,3558
1569667500,3558
1569668400,1421
1569669300,1421
1569670200,1421
1569671100,1421
1569672000,568
1569672900,568
1569673800,568
1569674700,568
1569675600,232
1569676500,232
1569677400,232
1569678300,232
1569679200,95
1569680100,95
1569681000,95
1569681900,95
1569682800,42
1569683700,42
1569684600,42
1569685500,42
1569686400,11
1569687300,11
1569688200,11
1569689100,11
1569690000,11
1569690900,11
1569691800,11
1569692700,11
1569693600,0
1569694500,0
1569695400,0
1569696300,0
1569697200,0
1569698100,0
1569699000,0
1569699900,0
1569700800,0
1569701700,0
1569702600,0
1569703500,0
1569704400,0
1569705300,0
1569706200,0
1569707100,0
1569708000,0
1569708900,0
1569709800,0
1569710700,0
1569711600,0
1569712500,0
1569713400,0
1569714300,0
1569715200,4568
1569716100,4568
1569717000,4568
1569717900,4568
1569718800,1832
1569719700,1832
1569720600,1832
1569721500,1832
1569722400,8189
1569723300,8189
1569724200,8189
1569725100,8189
1569726000,12347
1569726900,12347
1569727800,12347
1569728700,12347
1569729600,4937
1569730500,4937
1569731400,4937
1569732300,4937
1569733200,1979
1569734100,1979
1569735000,1979
1569735900,1979
1569736800,789
1569737700,789
1569738600,789
1569739500,789
1569740400,316
1569741300,316
1569742200,316
1569743100,316
1569744000,8821
1569744900,8821
1569745800,8821
1569746700,8821
1569747600,12200
1569748500,12200
1569749400,12200
1569750300,12200
1569751200,7032
1569752100,7032
1569753000,7032
1569753900,7032
1569754800,2811
1569755700,2811
1569756600,2811
1569757500,2811
1569758400,1126
1569759300,1126
1569760200,1126
1569761100,1126
1569762000,453
1569762900,453
1569763800,453
1569764700,453
1569765600,179
1569766500,179
1569767400,179
1569768300,179
1569769200,74
1569770100,74
1569771000,74
1569771900,74
1569772800,32
1569773700,32
1569774600,32
1569775500,32
1569776400,11
1569777300,11
1569778200,11
1569779100,11
1569780000,0
1569780900,0
1569781800,0
1569782700,0
1569783600,0
1569784500,0
1569785400,0
1569786300,0
1569787200,0
1569788100,0
1569789000,0
1569789900,0
1569790800,0
1569791700,0
1569792600,0
1569793500,0
1569794400,0
1569795300,0
1569796200,0
1569797100,0
1569798000,0
1569798900,0
1569799800,0
1569800700,0
1569801600,0
1569802500,0
1569803400,0
1569804300,0
1569805200,4547
1569806100,4547
1569807000,4547
1569807900,4547
1569808800,10368
1569809700,10368
1569810600,10368
1569811500,10368
1569812400,13832
1569813300,13832
1569814200,13832
1569815100,13832
1569816000,5526
1569816900,5526
1569817800,5526
1569818700,5526
1569819600,2211
1569820500,2211
1569821400,2211
1569822300,2211
1569823200,884
1569824100,884
1569825000,884
1569825900,884
1569826800,9095
1569827700,9095
1569828600,9095
1569829500,9095
1569830400,13316
1569831300,13316
1569832200,13316
1569833100,13316
1569834000,5326
1569834900,5326
1569835800,5326
1569836700,5326
