,heat
1573516800,1600
1573517700,1600
1573518600,1600
1573519500,1600
1573520400,642
1573521300,642
1573522200,642
1573523100,642
1573524000,253
1573524900,253
1573525800,253
1573526700,253
1573527600,105
1573528500,105
1573529400,105
1573530300,105
1573531200,42
1573532100,42
1573533000,42
1573533900,42
1573534800,21
1573535700,21
1573536600,21
1573537500,21
1573538400,35905
1573539300,35905
1573540200,35905
1573541100,35905
1573542000,44147
1573542900,44147
1573543800,44147
1573544700,44147
1573545600,34579
1573546500,34579
1573547400,34579
1573548300,34579
1573549200,13832
1573550100,13832
1573551000,13832
1573551900,13832
1573552800,5537
1573553700,5537
1573554600,5537
1573555500,5537
1573556400,2211
1573557300,2211
1573558200,2211
1573559100,2211
1573560000,884
1573560900,884
1573561800,884
1573562700,884
1573563600,358
1573564500,358
1573565400,358
1573566300,358
1573567200,137
1573568100,137
1573569000,137
1573569900,137
1573570800,53
1573571700,53
1573572600,53
1573573500,53
1573574400,3811
1573575300,3811
1573576200,3811
1573577100,3811
1573578000,10979
1573578900,10979
1573579800,10979
1573580700,10979
1573581600,15674
1573582500,15674
1573583400,15674
1573584300,15674
1573585200,15284
1573586100,15284
1573587000,15284
1573587900,15284
1573588800,6116
1573589700,6116
1573590600,6116
1573591500,6116
1573592400,2442
1573593300,2442
1573594200,2442
1573595100,2442
1573596000,979
1573596900,979
1573597800,979
1573598700,979
1573599600,389
1573600500,389
1573601400,389
1573602300,389
1573603200,158
1573604100,158
1573605000,158
1573605900,158
1573606800,63
1573607700,63
1573608600,63
1573609500,63
1573610400,21
1573611300,21
1573612200,21
1573613100,21
1573614000,11
1573614900,11
1573615800,11
1573616700,11
1573617600,0
1573618500,0
1573619400,0
1573620300,0
1573621200,0
1573622100,0
1573623000,0
1573623900,0
1573624800,35021
1573625700,35021
1573626600,35021
1573627500,35021
1573628400,42811
1573629300,42811
1573630200,42811
1573631100,42811
1573632000,33284
1573632900,33284
1573633800,33284
1573634700,33284
1573635600,13316
1573636500,13316
1573637400,13316
1573638300,13316
1573639200,5326
1573640100,5326
1573641000,5326
1573641900,5326
1573642800,2126
1573643700,2126
1573644600,2126
1573645500,2126
1573646400,853
1573647300,853
1573648200,853
1573649100,853
1573650000,337
1573650900,337
1573651800,337
1573652700,337
1573653600,137
1573654500,137
1573655400,137
1573656300,137
1573657200,53
1573658100,53
1573659000,53
1573659900,53
1573660800,4221
1573661700,4221
1573662600,4221
1573663500,4221
1573664400,11674
1573665300,11674
1573666200,11674
1573667100,11674
1573668000,16516
1573668900,16516
1573669800,16516
1573670700,16516
1573671600,15853
