,heat
1573516800,10340.0
1573517700,10340.0
1573518600,10340.0
1573519500,10340.0
1573520400,4140.0
1573521300,4140.0
1573522200,4140.0
1573523100,4140.0
1573524000,1660.0
1573524900,1660.0
1573525800,1660.0
1573526700,1660.0
1573527600,10540.0
1573528500,10540.0
1573529400,10540.0
1573530300,10540.0
1573531200,21460.0
1573532100,21460.0
1573533000,21460.0
1573533900,21460.0
1573534800,27560.0
1573535700,27560.0
1573536600,27560.0
1573537500,27560.0
1573538400,25280.0
1573539300,25280.0
1573540200,25280.0
1573541100,25280.0
1573542000,10100.0
1573542900,10100.0
1573543800,10100.0
1573544700,10100.0
1573545600,4040.0
1573546500,4040.0
1573547400,4040.0
1573548300,4040.0
1573549200,1620.0
1573550100,1620.0
1573551000,1620.0
1573551900,1620.0
1573552800,8140.0
1573553700,8140.0
1573554600,8140.0
1573555500,8140.0
1573556400,15640.0
1573557300,15640.0
1573558200,15640.0
1573559100,15640.0
1573560000,20280.0
1573560900,20280.0
1573561800,20280.0
1573562700,20280.0
1573563600,20340.0
1573564500,20340.0
1573565400,20340.0
1573566300,20340.0
1573567200,19160.0
1573568100,19160.0
1573569000,19160.0
1573569900,19160.0
1573570800,7660.0
1573571700,7660.0
1573572600,7660.0
1573573500,7660.0
1573574400,3060.0
1573575300,3060.0
1573576200,3060.0
1573577100,3060.0
1573578000,1220.0
1573578900,1220.0
1573579800,1220.0
1573580700,1220.0
1573581600,12840.0
1573582500,12840.0
1573583400,12840.0
1573584300,12840.0
1573585200,23620.0
1573586100,23620.0
1573587000,23620.0
1573587900,23620.0
1573588800,27000.0
1573589700,27000.0
1573590600,27000.0
1573591500,27000.0
1573592400,21160.0
1573593300,21160.0
1573594200,21160.0
1573595100,21160.0
1573596000,8460.0
1573596900,8460.0
1573597800,8460.0
1573598700,8460.0
1573599600,3380.0
1573600500,3380.0
1573601400,3380.0
1573602300,3380.0
1573603200,1360.0
1573604100,1360.0
1573605000,1360.0
1573605900,1360.0
1573606800,540.0
1573607700,540.0
1573608600,540.0
1573609500,540.0
1573610400,15180.0
1573611300,15180.0
1573612200,15180.0
1573613100,15180.0
1573614000,27680.0
1573614900,27680.0
1573615800,27680.0
1573616700,27680.0
1573617600,30700.0
1573618500,30700.0
1573619400,30700.0
1573620300,30700.0
1573621200,22800.0
1573622100,22800.0
1573623000,22800.0
1573623900,22800.0
1573624800,9120.0
1573625700,9120.0
1573626600,9120.0
1573627500,9120.0
1573628400,3640.0
1573629300,3640.0
1573630200,3640.0
1573631100,3640.0
1573632000,1460.0
1573632900,1460.0
1573633800,1460.0
1573634700,1460.0
1573635600,580.0
1573636500,580.0
1573637400,580.0
1573638300,580.0
1573639200,9340.0
1573640100,9340.0
1573641000,9340.0
1573641900,9340.0
1573642800,17880.0
1573643700,17880.0
1573644600,17880.0
1573645500,17880.0
1573646400,22260.0
1573647300,22260.0
1573648200,22260.0
1573649100,22260.0
1573650000,21240.0
1573650900,21240.0
1573651800,21240.0
1573652700,21240.0
1573653600,18860.0
1573654500,18860.0
1573655400,18860.0
1573656300,18860.0
1573657200,7540.0
1573658100,7540.0
1573659000,7540.0
1573659900,7540.0
1573660800,3020.0
1573661700,3020.0
1573662600,3020.0
1573663500,3020.0
1573664400,1200.0
1573665300,1200.0
1573666200,1200.0
1573667100,1200.0
1573668000,13160.0
1573668900,13160.0
1573669800,13160.0
1573670700,13160.0
1573671600,24240.0
1573672500,24240.0
1573673400,24240.0
1573674300,24240.0
1573675200,9700.0
1573676100,9700.0
1573677000,9700.0
1573677900,9700.0
1573678800,16320.0
1573679700,16320.0
1573680600,16320.0
1573681500,16320.0
1573682400,20800.0
1573683300,20800.0
1573684200,20800.0
1573685100,20800.0
1573686000,20640.0
1573686900,20640.0
1573687800,20640.0
1573688700,20640.0
1573689600,8260.0
1573690500,8260.0
1573691400,8260.0
1573692300,8260.0
1573693200,3300.0
1573694100,3300.0
1573695000,3300.0
1573695900,3300.0
1573696800,1320.0
1573697700,1320.0
1573698600,1320.0
1573699500,1320.0
1573700400,16380.0
1573701300,16380.0
1573702200,16380.0
1573703100,16380.0
1573704000,29500.0
1573704900,29500.0
1573705800,29500.0
1573706700,29500.0
1573707600,11800.0
1573708500,11800.0
1573709400,11800.0
1573710300,11800.0
1573711200,17040.0
1573712100,17040.0
1573713000,17040.0
1573713900,17040.0
1573714800,20400.0
1573715700,20400.0
1573716600,20400.0
1573717500,20400.0
1573718400,16700.0
1573719300,16700.0
1573720200,16700.0
1573721100,16700.0
1573722000,6680.0
1573722900,6680.0
1573723800,6680.0
1573724700,6680.0
1573725600,2680.0
1573726500,2680.0
1573727400,2680.0
1573728300,2680.0
1573729200,1060.0
1573730100,1060.0
1573731000,1060.0
1573731900,1060.0
1573732800,10460.0
1573733700,10460.0
1573734600,10460.0
1573735500,10460.0
1573736400,17720.0
1573737300,17720.0
1573738200,17720.0
1573739100,17720.0
1573740000,23820.0
1573740900,23820.0
1573741800,23820.0
1573742700,23820.0
1573743600,21280.0
1573744500,21280.0
1573745400,21280.0
1573746300,21280.0
1573747200,8500.0
1573748100,8500.0
1573749000,8500.0
1573749900,8500.0
1573750800,3400.0
1573751700,3400.0
1573752600,3400.0
1573753500,3400.0
1573754400,1360.0
1573755300,1360.0
1573756200,1360.0
1573757100,1360.0
1573758000,9940.0
1573758900,9940.0
1573759800,9940.0
1573760700,9940.0
1573761600,20140.0
1573762500,20140.0
1573763400,20140.0
1573764300,20140.0
1573765200,26180.0
1573766100,26180.0
1573767000,26180.0
1573767900,26180.0
1573768800,24660.0
1573769700,24660.0
1573770600,24660.0
1573771500,24660.0
1573772400,9860.0
1573773300,9860.0
1573774200,9860.0
1573775100,9860.0
1573776000,3940.0
1573776900,3940.0
1573777800,3940.0
1573778700,3940.0
1573779600,1580.0
1573780500,1580.0
1573781400,1580.0
1573782300,1580.0
1573783200,13540.0
1573784100,13540.0
1573785000,13540.0
1573785900,13540.0
1573786800,25800.0
1573787700,25800.0
1573788600,25800.0
1573789500,25800.0
1573790400,31020.0
1573791300,31020.0
1573792200,31020.0
1573793100,31020.0
1573794000,26440.0
1573794900,26440.0
1573795800,26440.0
1573796700,26440.0
1573797600,10580.0
1573798500,10580.0
1573799400,10580.0
1573800300,10580.0
1573801200,4240.0
1573802100,4240.0
1573803000,4240.0
1573803900,4240.0
1573804800,1700.0
1573805700,1700.0
1573806600,1700.0
1573807500,1700.0
1573808400,8880.0
1573809300,8880.0
1573810200,8880.0
1573811100,8880.0
1573812000,16340.0
1573812900,16340.0
1573813800,16340.0
1573814700,16340.0
1573815600,20280.0
1573816500,20280.0
1573817400,20280.0
1573818300,20280.0
1573819200,8120.0
1573820100,8120.0
1573821000,8120.0
1573821900,8120.0
1573822800,12060.0
1573823700,12060.0
1573824600,12060.0
1573825500,12060.0
1573826400,17820.0
1573827300,17820.0
1573828200,17820.0
1573829100,17820.0
1573830000,18420.0
1573830900,18420.0
1573831800,18420.0
1573832700,18420.0
1573833600,14360.0
1573834500,14360.0
1573835400,14360.0
1573836300,14360.0
1573837200,5740.0
1573838100,5740.0
1573839000,5740.0
1573839900,5740.0
1573840800,2300.0
1573841700,2300.0
1573842600,2300.0
1573843500,2300.0
1573844400,12360.0
1573845300,12360.0
1573846200,12360.0
1573847100,12360.0
