,heat
1572912000,440.0
1572912900,440.0
1572913800,440.0
1572914700,440.0
1572915600,8700.0
1572916500,8700.0
1572917400,8700.0
1572918300,8700.0
1572919200,3480.0
1572920100,3480.0
1572921000,3480.0
1572921900,3480.0
1572922800,1400.0
1572923700,1400.0
1572924600,1400.0
1572925500,1400.0
1572926400,20160.0
1572927300,20160.0
1572928200,20160.0
1572929100,20160.0
1572930000,32380.0
1572930900,32380.0
1572931800,32380.0
1572932700,32380.0
1572933600,31120.0
1572934500,31120.0
1572935400,31120.0
1572936300,31120.0
1572937200,12460.0
1572938100,12460.0
1572939000,12460.0
1572939900,12460.0
1572940800,4980.0
1572941700,4980.0
1572942600,4980.0
1572943500,4980.0
1572944400,2000.0
1572945300,2000.0
1572946200,2000.0
1572947100,2000.0
1572948000,800.0
1572948900,800.0
1572949800,800.0
1572950700,800.0
1572951600,320.0
1572952500,320.0
1572953400,320.0
1572954300,320.0
1572955200,10380.0
1572956100,10380.0
1572957000,10380.0
1572957900,10380.0
1572958800,19940.0
1572959700,19940.0
1572960600,19940.0
1572961500,19940.0
1572962400,7980.0
1572963300,7980.0
1572964200,7980.0
1572965100,7980.0
1572966000,11320.0
1572966900,11320.0
1572967800,11320.0
1572968700,11320.0
1572969600,4520.0
1572970500,4520.0
1572971400,4520.0
1572972300,4520.0
1572973200,10420.0
1572974100,10420.0
1572975000,10420.0
1572975900,10420.0
1572976800,16080.0
1572977700,16080.0
1572978600,16080.0
1572979500,16080.0
1572980400,18320.0
1572981300,18320.0
1572982200,18320.0
1572983100,18320.0
1572984000,16360.0
1572984900,16360.0
1572985800,16360.0
1572986700,16360.0
1572987600,6540.0
1572988500,6540.0
1572989400,6540.0
1572990300,6540.0
1572991200,2620.0
1572992100,2620.0
1572993000,2620.0
1572993900,2620.0
1572994800,1040.0
1572995700,1040.0
1572996600,1040.0
1572997500,1040.0
1572998400,14260.0
1572999300,14260.0
1573000200,14260.0
1573001100,14260.0
1573002000,26080.0
1573002900,26080.0
1573003800,26080.0
1573004700,26080.0
1573005600,29380.0
1573006500,29380.0
1573007400,29380.0
1573008300,29380.0
1573009200,22500.0
1573010100,22500.0
1573011000,22500.0
1573011900,22500.0
1573012800,9000.0
1573013700,9000.0
1573014600,9000.0
1573015500,9000.0
1573016400,3600.0
1573017300,3600.0
1573018200,3600.0
1573019100,3600.0
1573020000,1440.0
1573020900,1440.0
1573021800,1440.0
1573022700,1440.0
1573023600,580.0
1573024500,580.0
1573025400,580.0
1573026300,580.0
1573027200,11480.0
1573028100,11480.0
1573029000,11480.0
1573029900,11480.0
1573030800,22160.0
1573031700,22160.0
1573032600,22160.0
1573033500,22160.0
1573034400,24560.0
1573035300,24560.0
1573036200,24560.0
1573037100,24560.0
1573038000,17580.0
1573038900,17580.0
1573039800,17580.0
1573040700,17580.0
1573041600,7020.0
1573042500,7020.0
1573043400,7020.0
1573044300,7020.0
1573045200,2820.0
1573046100,2820.0
1573047000,2820.0
1573047900,2820.0
1573048800,1120.0
1573049700,1120.0
1573050600,1120.0
1573051500,1120.0
1573052400,460.0
1573053300,460.0
1573054200,460.0
1573055100,460.0
1573056000,12040.0
1573056900,12040.0
1573057800,12040.0
1573058700,12040.0
1573059600,24420.0
1573060500,24420.0
1573061400,24420.0
1573062300,24420.0
1573063200,30380.0
1573064100,30380.0
1573065000,30380.0
1573065900,30380.0
1573066800,12160.0
1573067700,12160.0
1573068600,12160.0
1573069500,12160.0
1573070400,4860.0
1573071300,4860.0
1573072200,4860.0
1573073100,4860.0
1573074000,1940.0
1573074900,1940.0
1573075800,1940.0
1573076700,1940.0
1573077600,18320.0
1573078500,18320.0
1573079400,18320.0
1573080300,18320.0
1573081200,33580.0
1573082100,33580.0
1573083000,33580.0
1573083900,33580.0
1573084800,38960.0
1573085700,38960.0
1573086600,38960.0
1573087500,38960.0
1573088400,32140.0
1573089300,32140.0
1573090200,32140.0
1573091100,32140.0
1573092000,12860.0
1573092900,12860.0
1573093800,12860.0
1573094700,12860.0
1573095600,5140.0
1573096500,5140.0
1573097400,5140.0
1573098300,5140.0
1573099200,2060.0
1573100100,2060.0
1573101000,2060.0
1573101900,2060.0
1573102800,820.0
1573103700,820.0
1573104600,820.0
1573105500,820.0
1573106400,23240.0
1573107300,23240.0
1573108200,23240.0
1573109100,23240.0
1573110000,43820.0
1573110900,43820.0
1573111800,43820.0
1573112700,43820.0
1573113600,49460.0
1573114500,49460.0
1573115400,49460.0
1573116300,49460.0
1573117200,36800.0
1573118100,36800.0
1573119000,36800.0
1573119900,36800.0
1573120800,14720.0
1573121700,14720.0
1573122600,14720.0
1573123500,14720.0
1573124400,5880.0
1573125300,5880.0
1573126200,5880.0
1573127100,5880.0
1573128000,2360.0
1573128900,2360.0
1573129800,2360.0
1573130700,2360.0
1573131600,940.0
1573132500,940.0
1573133400,940.0
1573134300,940.0
1573135200,380.0
1573136100,380.0
1573137000,380.0
1573137900,380.0
1573138800,13540.0
1573139700,13540.0
1573140600,13540.0
1573141500,13540.0
1573142400,27840.0
1573143300,27840.0
1573144200,27840.0
1573145100,27840.0
1573146000,11140.0
1573146900,11140.0
1573147800,11140.0
1573148700,11140.0
1573149600,22500.0
1573150500,22500.0
1573151400,22500.0
1573152300,22500.0
1573153200,30960.0
1573154100,30960.0
1573155000,30960.0
1573155900,30960.0
1573156800,32560.0
1573157700,32560.0
1573158600,32560.0
1573159500,32560.0
1573160400,26600.0
1573161300,26600.0
1573162200,26600.0
1573163100,26600.0
1573164000,10640.0
1573164900,10640.0
1573165800,10640.0
1573166700,10640.0
1573167600,4260.0
1573168500,4260.0
1573169400,4260.0
1573170300,4260.0
1573171200,1700.0
1573172100,1700.0
1573173000,1700.0
1573173900,1700.0
1573174800,23820.0
1573175700,23820.0
1573176600,23820.0
1573177500,23820.0
1573178400,44140.0
1573179300,44140.0
1573180200,44140.0
1573181100,44140.0
1573182000,50480.0
1573182900,50480.0
1573183800,50480.0
1573184700,50480.0
1573185600,39680.0
1573186500,39680.0
1573187400,39680.0
1573188300,39680.0
1573189200,15880.0
1573190100,15880.0
1573191000,15880.0
1573191900,15880.0
1573192800,6340.0
1573193700,6340.0
1573194600,6340.0
1573195500,6340.0
1573196400,2540.0
1573197300,2540.0
1573198200,2540.0
1573199100,2540.0
1573200000,1020.0
1573200900,1020.0
1573201800,1020.0
1573202700,1020.0
1573203600,21400.0
1573204500,21400.0
1573205400,21400.0
1573206300,21400.0
1573207200,38720.0
1573208100,38720.0
1573209000,38720.0
1573209900,38720.0
1573210800,42000.0
1573211700,42000.0
1573212600,42000.0
1573213500,42000.0
1573214400,29060.0
1573215300,29060.0
1573216200,29060.0
1573217100,29060.0
1573218000,11620.0
1573218900,11620.0
1573219800,11620.0
1573220700,11620.0
1573221600,4640.0
1573222500,4640.0
1573223400,4640.0
1573224300,4640.0
1573225200,1860.0
1573226100,1860.0
1573227000,1860.0
1573227900,1860.0
1573228800,740.0
1573229700,740.0
1573230600,740.0
1573231500,740.0
1573232400,14740.0
1573233300,14740.0
1573234200,14740.0
1573235100,14740.0
1573236000,31020.0
1573236900,31020.0
1573237800,31020.0
1573238700,31020.0
1573239600,39860.0
1573240500,39860.0
1573241400,39860.0
1573242300,39860.0
1573243200,36600.0
1573244100,36600.0
1573245000,36600.0
1573245900,36600.0
1573246800,14640.0
1573247700,14640.0
1573248600,14640.0
1573249500,14640.0
1573250400,5860.0
1573251300,5860.0
1573252200,5860.0
1573253100,5860.0
1573254000,2340.0
1573254900,2340.0
1573255800,2340.0
1573256700,2340.0
1573257600,13980.0
1573258500,13980.0
1573259400,13980.0
1573260300,13980.0
1573261200,29040.0
1573262100,29040.0
1573263000,29040.0
1573263900,29040.0
1573264800,38660.0
1573265700,38660.0
1573266600,38660.0
1573267500,38660.0
1573268400,15460.0
1573269300,15460.0
1573270200,15460.0
1573271100,15460.0
1573272000,6180.0
1573272900,6180.0
1573273800,6180.0
1573274700,6180.0
1573275600,19200.0
1573276500,19200.0
1573277400,19200.0
1573278300,19200.0
1573279200,7680.0
1573280100,7680.0
1573281000,7680.0
1573281900,7680.0
1573282800,3080.0
1573283700,3080.0
1573284600,3080.0
1573285500,3080.0
1573286400,38140.0
1573287300,38140.0
1573288200,38140.0
1573289100,38140.0
1573290000,59640.0
1573290900,59640.0
1573291800,59640.0
1573292700,59640.0
1573293600,54280.0
1573294500,54280.0
1573295400,54280.0
1573296300,54280.0
1573297200,21700.0
1573298100,21700.0
1573299000,21700.0
1573299900,21700.0
1573300800,8680.0
1573301700,8680.0
1573302600,8680.0
1573303500,8680.0
1573304400,3480.0
1573305300,3480.0
1573306200,3480.0
1573307100,3480.0
1573308000,1380.0
1573308900,1380.0
1573309800,1380.0
1573310700,1380.0
1573311600,560.0
1573312500,560.0
1573313400,560.0
1573314300,560.0
1573315200,220.0
1573316100,220.0
1573317000,220.0
1573317900,220.0
1573318800,22680.0
1573319700,22680.0
1573320600,22680.0
1573321500,22680.0
1573322400,44360.0
1573323300,44360.0
1573324200,44360.0
1573325100,44360.0
1573326000,52020.0
1573326900,52020.0
1573327800,52020.0
1573328700,52020.0
1573329600,20820.0
1573330500,20820.0
1573331400,20820.0
1573332300,20820.0
1573333200,8320.0
1573334100,8320.0
1573335000,8320.0
1573335900,8320.0
1573336800,3320.0
1573337700,3320.0
1573338600,3320.0
