,heat
1569283200,1760.0
1569284100,1760.0
1569285000,1760.0
1569285900,1760.0
1569286800,700.0
1569287700,700.0
1569288600,700.0
1569289500,700.0
1569290400,280.0
1569291300,280.0
1569292200,280.0
1569293100,280.0
1569294000,120.0
1569294900,120.0
1569295800,120.0
1569296700,120.0
1569297600,40.0
1569298500,40.0
1569299400,40.0
1569300300,40.0
1569301200,20.0
1569302100,20.0
1569303000,20.0
1569303900,20.0
1569304800,0.0
1569305700,0.0
1569306600,0.0
1569307500,0.0
1569308400,28880.0
1569309300,28880.0
1569310200,28880.0
1569311100,28880.0
1569312000,40960.0
1569312900,40960.0
1569313800,40960.0
1569314700,40960.0
1569315600,16380.0
1569316500,16380.0
1569317400,16380.0
1569318300,16380.0
1569319200,6560.0
1569320100,6560.0
1569321000,6560.0
1569321900,6560.0
1569322800,2620.0
1569323700,2620.0
1569324600,2620.0
1569325500,2620.0
1569326400,1040.0
1569327300,1040.0
1569328200,1040.0
1569329100,1040.0
1569330000,420.0
1569330900,420.0
1569331800,420.0
1569332700,420.0
1569333600,160.0
1569334500,160.0
1569335400,160.0
1569336300,160.0
1569337200,60.0
1569338100,60.0
1569339000,60.0
1569339900,60.0
1569340800,20.0
1569341700,20.0
1569342600,20.0
1569343500,20.0
1569344400,20.0
1569345300,20.0
1569346200,20.0
1569347100,20.0
1569348000,3380.0
1569348900,3380.0
1569349800,3380.0
1569350700,3380.0
1569351600,1340.0
1569352500,1340.0
1569353400,1340.0
1569354300,1340.0
1569355200,540.0
1569356100,540.0
1569357000,540.0
1569357900,540.0
1569358800,14660.0
1569359700,14660.0
1569360600,14660.0
1569361500,14660.0
1569362400,24640.0
1569363300,24640.0
1569364200,24640.0
1569365100,24640.0
1569366000,9860.0
1569366900,9860.0
1569367800,9860.0
1569368700,9860.0
1569369600,3940.0
1569370500,3940.0
1569371400,3940.0
1569372300,3940.0
1569373200,1580.0
1569374100,1580.0
1569375000,1580.0
1569375900,1580.0
1569376800,640.0
1569377700,640.0
1569378600,640.0
1569379500,640.0
1569380400,260.0
1569381300,260.0
1569382200,260.0
1569383100,260.0
1569384000,100.0
1569384900,100.0
1569385800,100.0
1569386700,100.0
1569387600,40.0
1569388500,40.0
1569389400,40.0
1569390300,40.0
1569391200,38080.0
1569392100,38080.0
1569393000,38080.0
1569393900,38080.0
1569394800,48440.0
1569395700,48440.0
1569396600,48440.0
1569397500,48440.0
1569398400,37340.0
1569399300,37340.0
1569400200,37340.0
1569401100,37340.0
1569402000,14940.0
1569402900,14940.0
1569403800,14940.0
1569404700,14940.0
1569405600,5980.0
1569406500,5980.0
1569407400,5980.0
1569408300,5980.0
1569409200,2400.0
1569410100,2400.0
1569411000,2400.0
1569411900,2400.0
1569412800,960.0
1569413700,960.0
1569414600,960.0
1569415500,960.0
1569416400,380.0
1569417300,380.0
1569418200,380.0
1569419100,380.0
1569420000,160.0
1569420900,160.0
1569421800,160.0
1569422700,160.0
1569423600,60.0
1569424500,60.0
1569425400,60.0
1569426300,60.0
1569427200,20.0
1569428100,20.0
1569429000,20.0
1569429900,20.0
1569430800,0.0
1569431700,0.0
1569432600,0.0
1569433500,0.0
1569434400,0.0
1569435300,0.0
1569436200,0.0
1569437100,0.0
1569438000,0.0
1569438900,0.0
1569439800,0.0
1569440700,0.0
1569441600,0.0
1569442500,0.0
1569443400,0.0
1569444300,0.0
1569445200,0.0
1569446100,0.0
1569447000,0.0
1569447900,0.0
1569448800,0.0
1569449700,0.0
1569450600,0.0
1569451500,0.0
