,heat
1573516800,3760.0
1573517700,3760.0
1573518600,3760.0
1573519500,3760.0
1573520400,1500.0
1573521300,1500.0
1573522200,1500.0
1573523100,1500.0
1573524000,600.0
1573524900,600.0
1573525800,600.0
1573526700,600.0
1573527600,240.0
1573528500,240.0
1573529400,240.0
1573530300,240.0
1573531200,28140.0
1573532100,28140.0
1573533000,28140.0
1573533900,28140.0
1573534800,56260.0
1573535700,56260.0
1573536600,56260.0
1573537500,56260.0
1573538400,22500.0
1573539300,22500.0
1573540200,22500.0
1573541100,22500.0
1573542000,9000.0
1573542900,9000.0
1573543800,9000.0
1573544700,9000.0
1573545600,3600.0
1573546500,3600.0
1573547400,3600.0
1573548300,3600.0
1573549200,60060.0
1573550100,60060.0
1573551000,60060.0
1573551900,60060.0
1573552800,92840.0
1573553700,92840.0
1573554600,92840.0
1573555500,92840.0
1573556400,37140.0
1573557300,37140.0
1573558200,37140.0
1573559100,37140.0
1573560000,39820.0
1573560900,39820.0
1573561800,39820.0
1573562700,39820.0
1573563600,36440.0
1573564500,36440.0
1573565400,36440.0
1573566300,36440.0
1573567200,29260.0
1573568100,29260.0
1573569000,29260.0
1573569900,29260.0
1573570800,11700.0
1573571700,11700.0
1573572600,11700.0
1573573500,11700.0
1573574400,4680.0
1573575300,4680.0
1573576200,4680.0
1573577100,4680.0
1573578000,26560.0
1573578900,26560.0
1573579800,26560.0
1573580700,26560.0
1573581600,48180.0
1573582500,48180.0
1573583400,48180.0
1573584300,48180.0
1573585200,57040.0
1573586100,57040.0
1573587000,57040.0
1573587900,57040.0
1573588800,48120.0
1573589700,48120.0
1573590600,48120.0
1573591500,48120.0
1573592400,19240.0
1573593300,19240.0
1573594200,19240.0
1573595100,19240.0
1573596000,7700.0
1573596900,7700.0
1573597800,7700.0
1573598700,7700.0
1573599600,3080.0
1573600500,3080.0
1573601400,3080.0
1573602300,3080.0
1573603200,1240.0
1573604100,1240.0
1573605000,1240.0
1573605900,1240.0
1573606800,500.0
1573607700,500.0
1573608600,500.0
1573609500,500.0
1573610400,19080.0
1573611300,19080.0
1573612200,19080.0
1573613100,19080.0
1573614000,7620.0
1573614900,7620.0
1573615800,7620.0
1573616700,7620.0
1573617600,41520.0
1573618500,41520.0
1573619400,41520.0
1573620300,41520.0
1573621200,65480.0
1573622100,65480.0
1573623000,65480.0
1573623900,65480.0
1573624800,97480.0
1573625700,97480.0
1573626600,97480.0
1573627500,97480.0
1573628400,75160.0
1573629300,75160.0
1573630200,75160.0
1573631100,75160.0
1573632000,30060.0
1573632900,30060.0
1573633800,30060.0
1573634700,30060.0
1573635600,12020.0
1573636500,12020.0
1573637400,12020.0
1573638300,12020.0
1573639200,4820.0
1573640100,4820.0
1573641000,4820.0
1573641900,4820.0
1573642800,1920.0
1573643700,1920.0
1573644600,1920.0
1573645500,1920.0
1573646400,760.0
1573647300,760.0
1573648200,760.0
1573649100,760.0
1573650000,20080.0
1573650900,20080.0
1573651800,20080.0
1573652700,20080.0
1573653600,39560.0
1573654500,39560.0
1573655400,39560.0
1573656300,39560.0
1573657200,61900.0
1573658100,61900.0
1573659000,61900.0
1573659900,61900.0
1573660800,63220.0
1573661700,63220.0
1573662600,63220.0
1573663500,63220.0
1573664400,43560.0
1573665300,43560.0
1573666200,43560.0
1573667100,43560.0
1573668000,17420.0
1573668900,17420.0
1573669800,17420.0
1573670700,17420.0
1573671600,6960.0
1573672500,6960.0
1573673400,6960.0
1573674300,6960.0
1573675200,2780.0
1573676100,2780.0
1573677000,2780.0
1573677900,2780.0
1573678800,1120.0
1573679700,1120.0
1573680600,1120.0
1573681500,1120.0
1573682400,33660.0
1573683300,33660.0
1573684200,33660.0
1573685100,33660.0
1573686000,31560.0
1573686900,31560.0
1573687800,31560.0
1573688700,31560.0
1573689600,12620.0
1573690500,12620.0
1573691400,12620.0
1573692300,12620.0
1573693200,5040.0
1573694100,5040.0
1573695000,5040.0
1573695900,5040.0
1573696800,28180.0
1573697700,28180.0
1573698600,28180.0
1573699500,28180.0
1573700400,51780.0
1573701300,51780.0
1573702200,51780.0
1573703100,51780.0
1573704000,61560.0
1573704900,61560.0
1573705800,61560.0
1573706700,61560.0
1573707600,52280.0
1573708500,52280.0
1573709400,52280.0
1573710300,52280.0
1573711200,61700.0
1573712100,61700.0
1573713000,61700.0
1573713900,61700.0
1573714800,46140.0
1573715700,46140.0
1573716600,46140.0
1573717500,46140.0
1573718400,18460.0
1573719300,18460.0
1573720200,18460.0
1573721100,18460.0
1573722000,7380.0
1573722900,7380.0
1573723800,7380.0
1573724700,7380.0
1573725600,2960.0
1573726500,2960.0
1573727400,2960.0
1573728300,2960.0
1573729200,17180.0
1573730100,17180.0
1573731000,17180.0
1573731900,17180.0
1573732800,6880.0
1573733700,6880.0
1573734600,6880.0
1573735500,6880.0
1573736400,30960.0
1573737300,30960.0
1573738200,30960.0
1573739100,30960.0
1573740000,45840.0
1573740900,45840.0
1573741800,45840.0
1573742700,45840.0
1573743600,57340.0
1573744500,57340.0
1573745400,57340.0
1573746300,57340.0
1573747200,48180.0
1573748100,48180.0
1573749000,48180.0
1573749900,48180.0
1573750800,19280.0
1573751700,19280.0
1573752600,19280.0
1573753500,19280.0
1573754400,7720.0
1573755300,7720.0
1573756200,7720.0
1573757100,7720.0
1573758000,3080.0
1573758900,3080.0
1573759800,3080.0
1573760700,3080.0
1573761600,21880.0
1573762500,21880.0
1573763400,21880.0
1573764300,21880.0
1573765200,46180.0
1573766100,46180.0
1573767000,46180.0
1573767900,46180.0
1573768800,61340.0
1573769700,61340.0
1573770600,61340.0
1573771500,61340.0
1573772400,24540.0
1573773300,24540.0
1573774200,24540.0
1573775100,24540.0
1573776000,9820.0
1573776900,9820.0
1573777800,9820.0
1573778700,9820.0
1573779600,3920.0
1573780500,3920.0
