,heat
1573516800,726
1573517700,726
1573518600,726
1573519500,726
1573520400,295
1573521300,295
1573522200,295
1573523100,295
1573524000,116
1573524900,116
1573525800,116
1573526700,116
1573527600,42
1573528500,42
1573529400,42
1573530300,42
1573531200,21
1573532100,21
1573533000,21
1573533900,21
1573534800,11
1573535700,11
1573536600,11
1573537500,11
1573538400,0
1573539300,0
1573540200,0
1573541100,0
1573542000,27000
1573542900,27000
1573543800,27000
1573544700,27000
1573545600,27000
1573546500,27000
1573547400,27000
1573548300,27000
1573549200,27000
1573550100,27000
1573551000,27000
1573551900,27000
1573552800,24116
1573553700,24116
1573554600,24116
1573555500,24116
1573556400,9653
1573557300,9653
1573558200,9653
1573559100,9653
1573560000,3863
1573560900,3863
1573561800,3863
1573562700,3863
1573563600,1547
1573564500,1547
1573565400,1547
1573566300,1547
1573567200,621
1573568100,621
1573569000,621
1573569900,621
1573570800,242
1573571700,242
1573572600,242
1573573500,242
1573574400,95
1573575300,95
1573576200,95
1573577100,95
1573578000,42
1573578900,42
1573579800,42
1573580700,42
1573581600,21
1573582500,21
1573583400,21
1573584300,21
1573585200,11
1573586100,11
1573587000,11
1573587900,11
1573588800,0
1573589700,0
1573590600,0
1573591500,0
1573592400,0
1573593300,0
1573594200,0
1573595100,0
1573596000,12137
1573596900,12137
1573597800,12137
1573598700,12137
1573599600,4853
1573600500,4853
1573601400,4853
1573602300,4853
1573603200,1937
1573604100,1937
1573605000,1937
1573605900,1937
1573606800,779
1573607700,779
1573608600,779
1573609500,779
1573610400,316
1573611300,316
1573612200,316
1573613100,316
1573614000,126
1573614900,126
1573615800,126
1573616700,126
1573617600,53
1573618500,53
1573619400,53
1573620300,53
1573621200,21
1573622100,21
1573623000,21
1573623900,21
1573624800,27000
1573625700,27000
1573626600,27000
1573627500,27000
1573628400,27000
1573629300,27000
1573630200,27000
1573631100,27000
1573632000,27000
1573632900,27000
1573633800,27000
1573634700,27000
1573635600,22421
1573636500,22421
1573637400,22421
1573638300,22421
1573639200,8968
1573640100,8968
1573641000,8968
1573641900,8968
1573642800,3589
1573643700,3589
1573644600,3589
1573645500,3589
1573646400,1432
1573647300,1432
1573648200,1432
1573649100,1432
1573650000,579
1573650900,579
1573651800,579
1573652700,579
1573653600,232
1573654500,232
1573655400,232
1573656300,232
1573657200,95
1573658100,95
1573659000,95
1573659900,95
1573660800,42
1573661700,42
1573662600,42
1573663500,42
1573664400,11
1573665300,11
1573666200,11
1573667100,11
1573668000,11
1573668900,11
1573669800,11
1573670700,11
1573671600,0
1573672500,0
1573673400,0
1573674300,0
1573675200,10695
1573676100,10695
1573677000,10695
1573677900,10695
1573678800,20705
1573679700,20705
1573680600,20705
1573681500,20705
1573682400,24211
1573683300,24211
1573684200,24211
1573685100,24211
1573686000,9684
1573686900,9684
1573687800,9684
1573688700,9684
1573689600,3874
1573690500,3874
1573691400,3874
1573692300,3874
1573693200,1547
1573694100,1547
1573695000,1547
1573695900,1547
1573696800,621
1573697700,621
1573698600,621
1573699500,621
1573700400,253
1573701300,253
1573702200,253
1573703100,253
1573704000,95
1573704900,95
1573705800,95
1573706700,95
1573707600,42
1573708500,42
1573709400,42
1573710300,42
1573711200,27000
1573712100,27000
1573713000,27000
1573713900,27000
1573714800,27000
1573715700,27000
1573716600,27000
1573717500,27000
