,heat
1573516800,1084
1573517700,1084
1573518600,1084
1573519500,1084
1573520400,6747
1573521300,6747
1573522200,6747
1573523100,6747
1573524000,2695
1573524900,2695
1573525800,2695
1573526700,2695
1573527600,12568
1573528500,12568
1573529400,12568
1573530300,12568
1573531200,13400
1573532100,13400
1573533000,13400
1573533900,13400
1573534800,13400
1573535700,13400
1573536600,13400
1573537500,13400
1573538400,13400
1573539300,13400
1573540200,13400
1573541100,13400
1573542000,13400
1573542900,13400
1573543800,13400
1573544700,13400
1573545600,6084
1573546500,6084
1573547400,6084
1573548300,6084
1573549200,2432
1573550100,2432
1573551000,2432
1573551900,2432
1573552800,968
1573553700,968
1573554600,968
1573555500,968
1573556400,389
1573557300,389
1573558200,389
1573559100,389
1573560000,4621
1573560900,4621
1573561800,4621
1573562700,4621
1573563600,9305
1573564500,9305
1573565400,9305
1573566300,9305
1573567200,12147
1573568100,12147
1573569000,12147
1573569900,12147
1573570800,12211
1573571700,12211
1573572600,12211
1573573500,12211
1573574400,11674
1573575300,11674
1573576200,11674
1573577100,11674
1573578000,4674
1573578900,4674
1573579800,4674
1573580700,4674
1573581600,1863
1573582500,1863
1573583400,1863
1573584300,1863
1573585200,747
1573586100,747
1573587000,747
1573587900,747
1573588800,7853
1573589700,7853
1573590600,7853
1573591500,7853
1573592400,13400
1573593300,13400
1573594200,13400
1573595100,13400
1573596000,13400
1573596900,13400
1573597800,13400
1573598700,13400
1573599600,6611
1573600500,6611
1573601400,6611
1573602300,6611
1573603200,2642
1573604100,2642
1573605000,2642
1573605900,2642
1573606800,1063
1573607700,1063
1573608600,1063
1573609500,1063
1573610400,421
1573611300,421
1573612200,421
1573613100,421
1573614000,168
1573614900,168
1573615800,168
1573616700,168
1573617600,5905
1573618500,5905
1573619400,5905
1573620300,5905
1573621200,12158
1573622100,12158
1573623000,12158
1573623900,12158
1573624800,4863
1573625700,4863
1573626600,4863
1573627500,4863
1573628400,13400
1573629300,13400
1573630200,13400
1573631100,13400
1573632000,13400
1573632900,13400
1573633800,13400
1573634700,13400
1573635600,9926
1573636500,9926
1573637400,9926
1573638300,9926
1573639200,3968
1573640100,3968
1573641000,3968
1573641900,3968
1573642800,1589
1573643700,1589
1573644600,1589
1573645500,1589
1573646400,632
1573647300,632
1573648200,632
1573649100,632
1573650000,5021
1573650900,5021
1573651800,5021
1573652700,5021
1573653600,9684
1573654500,9684
1573655400,9684
1573656300,9684
1573657200,3874
1573658100,3874
1573659000,3874
1573659900,3874
1573660800,1547
1573661700,1547
1573662600,1547
1573663500,1547
1573664400,13379
1573665300,13379
1573666200,13379
1573667100,13379
1573668000,13400
1573668900,13400
1573669800,13400
1573670700,13400
1573671600,13400
1573672500,13400
1573673400,13400
1573674300,13400
1573675200,8316
1573676100,8316
1573677000,8316
1573677900,8316
1573678800,3326
1573679700,3326
1573680600,3326
1573681500,3326
1573682400,1326
1573683300,1326
1573684200,1326
1573685100,1326
1573686000,537
1573686900,537
1573687800,537
1573688700,537
1573689600,211
1573690500,211
1573691400,211
1573692300,211
1573693200,84
1573694100,84
1573695000,84
1573695900,84
1573696800,7116
1573697700,7116
1573698600,7116
1573699500,7116
1573700400,2842
1573701300,2842
1573702200,2842
1573703100,2842
1573704000,1137
1573704900,1137
1573705800,1137
1573706700,1137
1573707600,13400
1573708500,13400
1573709400,13400
1573710300,13400
1573711200,13400
1573712100,13400
1573713000,13400
1573713900,13400
1573714800,13400
1573715700,13400
1573716600,13400
1573717500,13400
1573718400,13400
1573719300,13400
1573720200,13400
1573721100,13400
1573722000,8642
1573722900,8642
1573723800,8642
1573724700,8642
1573725600,3453
1573726500,3453
1573727400,3453
1573728300,3453
1573729200,1379
1573730100,1379
1573731000,1379
1573731900,1379
1573732800,558
1573733700,558
1573734600,558
1573735500,558
1573736400,221
1573737300,221
1573738200,221
1573739100,221
1573740000,84
1573740900,84
1573741800,84
1573742700,84
1573743600,32
1573744500,32
1573745400,32
1573746300,32
1573747200,11
1573748100,11
1573749000,11
1573749900,11
1573750800,7979
1573751700,7979
1573752600,7979
1573753500,7979
1573754400,13400
1573755300,13400
1573756200,13400
1573757100,13400
1573758000,13400
1573758900,13400
1573759800,13400
1573760700,13400
1573761600,13400
1573762500,13400
1573763400,13400
1573764300,13400
1573765200,5800
1573766100,5800
1573767000,5800
1573767900,5800
1573768800,2316
1573769700,2316
1573770600,2316
1573771500,2316
1573772400,926
1573773300,926
1573774200,926
1573775100,926
1573776000,368
1573776900,368
1573777800,368
1573778700,368
1573779600,147
1573780500,147
1573781400,147
1573782300,147
1573783200,63
1573784100,63
1573785000,63
1573785900,63
1573786800,12137
1573787700,12137
1573788600,12137
1573789500,12137
1573790400,13400
1573791300,13400
1573792200,13400
1573793100,13400
1573794000,13400
1573794900,13400
1573795800,13400
1573796700,13400
1573797600,9147
1573798500,9147
1573799400,9147
1573800300,9147
1573801200,11189
1573802100,11189
1573803000,11189
1573803900,11189
1573804800,12053
1573805700,12053
1573806600,12053
1573807500,12053
1573808400,9863
1573809300,9863
1573810200,9863
1573811100,9863
1573812000,3947
1573812900,3947
1573813800,3947
1573814700,3947
1573815600,1579
1573816500,1579
1573817400,1579
1573818300,1579
1573819200,632
1573820100,632
1573821000,632
1573821900,632
1573822800,6979
1573823700,6979
1573824600,6979
1573825500,6979
1573826400,11832
1573827300,11832
1573828200,11832
1573829100,11832
1573830000,13063
1573830900,13063
1573831800,13063
1573832700,13063
1573833600,13084
1573834500,13084
1573835400,13084
1573836300,13084
1573837200,10232
1573838100,10232
1573839000,10232
1573839900,10232
1573840800,4095
1573841700,4095
1573842600,4095
1573843500,4095
1573844400,1632
1573845300,1632
1573846200,1632
1573847100,1632
1573848000,653
1573848900,653
1573849800,653
1573850700,653
1573851600,12063
1573852500,12063
1573853400,12063
1573854300,12063
1573855200,13400
1573856100,13400
1573857000,13400
1573857900,13400
1573858800,13400
1573859700,13400
1573860600,13400
1573861500,13400
1573862400,6526
1573863300,6526
1573864200,6526
1573865100,6526
1573866000,2611
1573866900,2611
1573867800,2611
1573868700,2611
1573869600,1042
1573870500,1042
1573871400,1042
1573872300,1042
1573873200,7789
1573874100,7789
1573875000,7789
1573875900,7789
1573876800,13400
1573877700,13400
1573878600,13400
1573879500,13400
1573880400,6484
1573881300,6484
1573882200,6484
1573883100,6484
1573884000,13400
1573884900,13400
1573885800,13400
1573886700,13400
1573887600,13400
1573888500,13400
1573889400,13400
1573890300,13400
1573891200,13400
1573892100,13400
1573893000,13400
1573893900,13400
1573894800,11189
1573895700,11189
1573896600,11189
1573897500,11189
1573898400,4474
1573899300,4474
1573900200,4474
1573901100,4474
1573902000,1789
1573902900,1789
1573903800,1789
1573904700,1789
1573905600,716
1573906500,716
1573907400,716
1573908300,716
1573909200,284
1573910100,284
1573911000,284
1573911900,284
1573912800,6063
1573913700,6063
1573914600,6063
1573915500,6063
1573916400,12095
1573917300,12095
1573918200,12095
1573919100,12095
1573920000,13400
1573920900,13400
1573921800,13400
1573922700,13400
1573923600,13400
1573924500,13400
1573925400,13400
1573926300,13400
1573927200,13400
1573928100,13400
1573929000,13400
1573929900,13400
1573930800,6042
1573931700,6042
1573932600,6042
1573933500,6042
1573934400,2411
1573935300,2411
1573936200,2411
1573937100,2411
1573938000,968
1573938900,968
1573939800,968
1573940700,968
1573941600,389
1573942500,389
1573943400,389
1573944300,389
1573945200,158
1573946100,158
1573947000,158
1573947900,158
1573948800,8505
1573949700,8505
1573950600,8505
1573951500,8505
1573952400,13400
1573953300,13400
1573954200,13400
1573955100,13400
1573956000,13400
1573956900,13400
1573957800,13400
1573958700,13400
1573959600,13400
1573960500,13400
1573961400,13400
1573962300,13400
1573963200,6432
1573964100,6432
1573965000,6432
1573965900,6432
1573966800,2579
1573967700,2579
1573968600,2579
1573969500,2579
1573970400,9284
1573971300,9284
1573972200,9284
1573973100,9284
1573974000,13400
1573974900,13400
1573975800,13400
1573976700,13400
1573977600,13400
1573978500,13400
1573979400,13400
1573980300,13400
1573981200,13379
1573982100,13379
1573983000,13379
1573983900,13379
1573984800,5347
1573985700,5347
1573986600,5347
1573987500,5347
1573988400,2137
1573989300,2137
1573990200,2137
1573991100,2137
1573992000,853
1573992900,853
1573993800,853
1573994700,853
1573995600,347
1573996500,347
1573997400,347
1573998300,347
1573999200,9295
1574000100,9295
1574001000,9295
1574001900,9295
1574002800,13400
1574003700,13400
1574004600,13400
1574005500,13400
1574006400,6758
1574007300,6758
1574008200,6758
1574009100,6758
1574010000,9000
1574010900,9000
1574011800,9000
1574012700,9000
1574013600,10063
1574014500,10063
1574015400,10063
1574016300,10063
1574017200,9411
1574018100,9411
1574019000,9411
1574019900,9411
1574020800,3768
1574021700,3768
1574022600,3768
1574023500,3768
1574024400,1505
1574025300,1505
1574026200,1505
1574027100,1505
1574028000,5989
1574028900,5989
1574029800,5989
1574030700,5989
1574031600,2400
1574032500,2400
1574033400,2400
1574034300,2400
1574035200,958
1574036100,958
1574037000,958
1574037900,958
1574038800,379
1574039700,379
1574040600,379
1574041500,379
1574042400,9442
1574043300,9442
1574044200,9442
1574045100,9442
1574046000,13400
1574046900,13400
1574047800,13400
1574048700,13400
1574049600,13400
1574050500,13400
1574051400,13400
1574052300,13400
1574053200,13400
1574054100,13400
1574055000,13400
1574055900,13400
1574056800,13400
1574057700,13400
1574058600,13400
1574059500,13400
1574060400,10695
1574061300,10695
1574062200,10695
1574063100,10695
1574064000,4284
1574064900,4284
1574065800,4284
1574066700,4284
1574067600,1716
1574068500,1716
1574069400,1716
1574070300,1716
1574071200,684
1574072100,684
1574073000,684
1574073900,684
1574074800,6242
1574075700,6242
1574076600,6242
1574077500,6242
1574078400,11989
1574079300,11989
1574080200,11989
1574081100,11989
1574082000,4800
