,heat
1573516800,10800
1573517700,10800
1573518600,10800
1573519500,10800
1573520400,4947
1573521300,4947
1573522200,4947
1573523100,4947
1573524000,1979
1573524900,1979
1573525800,1979
1573526700,1979
1573527600,789
1573528500,789
1573529400,789
1573530300,789
1573531200,316
1573532100,316
1573533000,316
1573533900,316
1573534800,8547
1573535700,8547
1573536600,8547
1573537500,8547
1573538400,10800
1573539300,10800
1573540200,10800
1573541100,10800
1573542000,10800
1573542900,10800
1573543800,10800
1573544700,10800
1573545600,10716
1573546500,10716
1573547400,10716
1573548300,10716
1573549200,4284
1573550100,4284
1573551000,4284
1573551900,4284
1573552800,1716
1573553700,1716
1573554600,1716
1573555500,1716
1573556400,684
1573557300,684
1573558200,684
1573559100,684
1573560000,274
1573560900,274
1573561800,274
1573562700,274
1573563600,4537
1573564500,4537
1573565400,4537
1573566300,4537
1573567200,8558
1573568100,8558
1573569000,8558
1573569900,8558
1573570800,10800
1573571700,10800
1573572600,10800
1573573500,10800
1573574400,10800
1573575300,10800
1573576200,10800
1573577100,10800
1573578000,5116
1573578900,5116
1573579800,5116
1573580700,5116
1573581600,2053
1573582500,2053
1573583400,2053
1573584300,2053
1573585200,821
1573586100,821
1573587000,821
1573587900,821
1573588800,326
1573589700,326
1573590600,326
1573591500,326
1573592400,7200
1573593300,7200
1573594200,7200
1573595100,7200
1573596000,10800
1573596900,10800
1573597800,10800
1573598700,10800
1573599600,10800
1573600500,10800
1573601400,10800
1573602300,10800
1573603200,10695
1573604100,10695
1573605000,10695
1573605900,10695
1573606800,4274
1573607700,4274
1573608600,4274
1573609500,4274
1573610400,1716
1573611300,1716
1573612200,1716
1573613100,1716
1573614000,684
1573614900,684
1573615800,684
1573616700,684
1573617600,274
1573618500,274
1573619400,274
1573620300,274
1573621200,6505
1573622100,6505
1573623000,6505
1573623900,6505
1573624800,10800
1573625700,10800
1573626600,10800
1573627500,10800
1573628400,10800
1573629300,10800
1573630200,10800
1573631100,10800
1573632000,9758
1573632900,9758
1573633800,9758
1573634700,9758
1573635600,3905
1573636500,3905
1573637400,3905
1573638300,3905
1573639200,1558
1573640100,1558
1573641000,1558
1573641900,1558
1573642800,621
1573643700,621
1573644600,621
1573645500,621
1573646400,253
1573647300,253
1573648200,253
1573649100,253
1573650000,5611
1573650900,5611
1573651800,5611
1573652700,5611
1573653600,2242
1573654500,2242
1573655400,2242
1573656300,2242
1573657200,10800
1573658100,10800
1573659000,10800
1573659900,10800
1573660800,10800
1573661700,10800
1573662600,10800
1573663500,10800
1573664400,10800
1573665300,10800
1573666200,10800
1573667100,10800
1573668000,6379
1573668900,6379
1573669800,6379
1573670700,6379
1573671600,2547
1573672500,2547
1573673400,2547
1573674300,2547
1573675200,1021
1573676100,1021
1573677000,1021
1573677900,1021
1573678800,411
1573679700,411
1573680600,411
1573681500,411
