,heat
1573516800,17011
1573517700,17011
1573518600,17011
1573519500,17011
1573520400,18863
1573521300,18863
1573522200,18863
1573523100,18863
1573524000,13779
1573524900,13779
1573525800,13779
1573526700,13779
1573527600,5505
1573528500,5505
1573529400,5505
1573530300,5505
1573531200,2200
1573532100,2200
1573533000,2200
1573533900,2200
1573534800,884
1573535700,884
1573536600,884
1573537500,884
1573538400,358
1573539300,358
1573540200,358
1573541100,358
1573542000,4926
1573542900,4926
1573543800,4926
1573544700,4926
1573545600,10474
1573546500,10474
1573547400,10474
1573548300,10474
1573549200,11242
1573550100,11242
1573551000,11242
1573551900,11242
1573552800,9821
1573553700,9821
1573554600,9821
1573555500,9821
1573556400,7147
1573557300,7147
1573558200,7147
1573559100,7147
1573560000,2853
1573560900,2853
1573561800,2853
1573562700,2853
1573563600,1147
1573564500,1147
1573565400,1147
1573566300,1147
1573567200,3695
1573568100,3695
1573569000,3695
1573569900,3695
1573570800,8653
1573571700,8653
1573572600,8653
1573573500,8653
1573574400,11811
1573575300,11811
1573576200,11811
1573577100,11811
1573578000,11432
1573578900,11432
1573579800,11432
1573580700,11432
1573581600,4568
1573582500,4568
1573583400,4568
1573584300,4568
1573585200,1832
1573586100,1832
1573587000,1832
1573587900,1832
1573588800,737
1573589700,737
1573590600,737
1573591500,737
1573592400,295
1573593300,295
1573594200,295
1573595100,295
1573596000,8821
1573596900,8821
1573597800,8821
1573598700,8821
1573599600,15505
1573600500,15505
1573601400,15505
1573602300,15505
1573603200,16484
1573604100,16484
1573605000,16484
1573605900,16484
1573606800,11411
1573607700,11411
1573608600,11411
1573609500,11411
1573610400,4558
1573611300,4558
1573612200,4558
1573613100,4558
1573614000,1821
1573614900,1821
1573615800,1821
1573616700,1821
1573617600,726
1573618500,726
1573619400,726
1573620300,726
1573621200,295
1573622100,295
1573623000,295
1573623900,295
1573624800,4979
1573625700,4979
1573626600,4979
1573627500,4979
1573628400,10421
1573629300,10421
1573630200,10421
1573631100,10421
1573632000,13200
1573632900,13200
1573633800,13200
1573634700,13200
1573635600,9789
1573636500,9789
1573637400,9789
1573638300,9789
1573639200,3916
