,heat
1573516800,15400
1573517700,15400
1573518600,15400
1573519500,15400
1573520400,15400
1573521300,15400
1573522200,15400
1573523100,15400
1573524000,8916
1573524900,8916
1573525800,8916
1573526700,8916
1573527600,3568
1573528500,3568
1573529400,3568
1573530300,3568
1573531200,1421
1573532100,1421
1573533000,1421
1573533900,1421
1573534800,568
1573535700,568
1573536600,568
1573537500,568
1573538400,12737
1573539300,12737
1573540200,12737
1573541100,12737
1573542000,15400
1573542900,15400
1573543800,15400
1573544700,15400
1573545600,15400
1573546500,15400
1573547400,15400
1573548300,15400
1573549200,15400
1573550100,15400
1573551000,15400
1573551900,15400
1573552800,6800
1573553700,6800
1573554600,6800
1573555500,6800
1573556400,2716
1573557300,2716
1573558200,2716
1573559100,2716
1573560000,1084
1573560900,1084
1573561800,1084
1573562700,1084
1573563600,6474
1573564500,6474
1573565400,6474
1573566300,6474
1573567200,2589
1573568100,2589
1573569000,2589
1573569900,2589
1573570800,12842
1573571700,12842
1573572600,12842
1573573500,12842
1573574400,5137
1573575300,5137
1573576200,5137
1573577100,5137
1573578000,15400
1573578900,15400
1573579800,15400
1573580700,15400
1573581600,15400
1573582500,15400
1573583400,15400
1573584300,15400
1573585200,15400
1573586100,15400
1573587000,15400
1573587900,15400
1573588800,10821
1573589700,10821
1573590600,10821
1573591500,10821
1573592400,4326
1573593300,4326
1573594200,4326
1573595100,4326
1573596000,1726
1573596900,1726
1573597800,1726
1573598700,1726
1573599600,695
1573600500,695
1573601400,695
1573602300,695
1573603200,274
1573604100,274
1573605000,274
1573605900,274
1573606800,11347
1573607700,11347
1573608600,11347
1573609500,11347
1573610400,15400
1573611300,15400
1573612200,15400
1573613100,15400
1573614000,15400
1573614900,15400
1573615800,15400
1573616700,15400
1573617600,15400
1573618500,15400
1573619400,15400
1573620300,15400
1573621200,7989
1573622100,7989
1573623000,7989
1573623900,7989
1573624800,3200
1573625700,3200
1573626600,3200
1573627500,3200
1573628400,1284
1573629300,1284
1573630200,1284
1573631100,1284
1573632000,516
1573632900,516
1573633800,516
1573634700,516
1573635600,7284
1573636500,7284
1573637400,7284
1573638300,7284
1573639200,14421
1573640100,14421
1573641000,14421
1573641900,14421
1573642800,15400
1573643700,15400
1573644600,15400
1573645500,15400
1573646400,15400
1573647300,15400
1573648200,15400
1573649100,15400
1573650000,14495
1573650900,14495
1573651800,14495
1573652700,14495
1573653600,5800
1573654500,5800
1573655400,5800
1573656300,5800
1573657200,2316
1573658100,2316
1573659000,2316
1573659900,2316
1573660800,926
1573661700,926
1573662600,926
1573663500,926
1573664400,12063
1573665300,12063
1573666200,12063
1573667100,12063
1573668000,15400
1573668900,15400
1573669800,15400
1573670700,15400
1573671600,15400
1573672500,15400
1573673400,15400
1573674300,15400
1573675200,15400
1573676100,15400
1573677000,15400
1573677900,15400
1573678800,7821
1573679700,7821
1573680600,7821
1573681500,7821
1573682400,3126
1573683300,3126
1573684200,3126
1573685100,3126
1573686000,1253
1573686900,1253
1573687800,1253
1573688700,1253
1573689600,505
1573690500,505
1573691400,505
1573692300,505
1573693200,200
1573694100,200
1573695000,200
1573695900,200
1573696800,15400
1573697700,15400
1573698600,15400
1573699500,15400
1573700400,15400
1573701300,15400
1573702200,15400
1573703100,15400
1573704000,15400
1573704900,15400
1573705800,15400
1573706700,15400
1573707600,15400
1573708500,15400
1573709400,15400
1573710300,15400
1573711200,8716
1573712100,8716
1573713000,8716
1573713900,8716
1573714800,3484
1573715700,3484
1573716600,3484
1573717500,3484
1573718400,1389
