,heat
1573516800,3074
1573517700,3074
1573518600,3074
1573519500,3074
1573520400,1232
1573521300,1232
1573522200,1232
1573523100,1232
1573524000,7495
1573524900,7495
1573525800,7495
1573526700,7495
1573527600,13200
1573528500,13200
1573529400,13200
1573530300,13200
1573531200,13200
1573532100,13200
1573533000,13200
1573533900,13200
1573534800,13200
1573535700,13200
1573536600,13200
1573537500,13200
1573538400,7368
1573539300,7368
1573540200,7368
1573541100,7368
1573542000,2947
1573542900,2947
1573543800,2947
1573544700,2947
1573545600,1179
1573546500,1179
1573547400,1179
1573548300,1179
1573549200,7537
1573550100,7537
1573551000,7537
1573551900,7537
1573552800,11895
1573553700,11895
1573554600,11895
1573555500,11895
1573556400,13200
1573557300,13200
1573558200,13200
1573559100,13200
1573560000,13200
1573560900,13200
1573561800,13200
1573562700,13200
1573563600,11158
1573564500,11158
1573565400,11158
1573566300,11158
1573567200,4463
1573568100,4463
1573569000,4463
1573569900,4463
1573570800,1789
1573571700,1789
1573572600,1789
1573573500,1789
1573574400,716
1573575300,716
1573576200,716
1573577100,716
1573578000,8600
1573578900,8600
1573579800,8600
1573580700,8600
1573581600,13200
1573582500,13200
1573583400,13200
1573584300,13200
1573585200,13200
1573586100,13200
1573587000,13200
1573587900,13200
1573588800,13200
1573589700,13200
1573590600,13200
1573591500,13200
1573592400,7347
1573593300,7347
1573594200,7347
1573595100,7347
1573596000,2937
1573596900,2937
1573597800,2937
1573598700,2937
1573599600,1179
1573600500,1179
1573601400,1179
1573602300,1179
1573603200,474
1573604100,474
1573605000,474
1573605900,474
1573606800,7632
1573607700,7632
1573608600,7632
1573609500,7632
1573610400,13200
1573611300,13200
1573612200,13200
1573613100,13200
1573614000,13200
1573614900,13200
1573615800,13200
1573616700,13200
1573617600,13200
1573618500,13200
1573619400,13200
1573620300,13200
1573621200,6726
1573622100,6726
1573623000,6726
1573623900,6726
1573624800,2695
1573625700,2695
1573626600,2695
1573627500,2695
1573628400,1074
1573629300,1074
1573630200,1074
1573631100,1074
1573632000,432
1573632900,432
1573633800,432
1573634700,432
1573635600,168
1573636500,168
1573637400,168
1573638300,168
1573639200,12147
1573640100,12147
1573641000,12147
1573641900,12147
1573642800,4853
1573643700,4853
1573644600,4853
1573645500,4853
1573646400,13200
1573647300,13200
1573648200,13200
1573649100,13200
1573650000,13200
1573650900,13200
1573651800,13200
1573652700,13200
1573653600,13200
1573654500,13200
1573655400,13200
1573656300,13200
1573657200,13200
1573658100,13200
1573659000,13200
1573659900,13200
1573660800,5821
1573661700,5821
1573662600,5821
1573663500,5821
1573664400,2326
1573665300,2326
1573666200,2326
1573667100,2326
1573668000,926
1573668900,926
1573669800,926
1573670700,926
1573671600,6505
1573672500,6505
1573673400,6505
1573674300,6505
1573675200,13200
1573676100,13200
1573677000,13200
1573677900,13200
1573678800,13200
1573679700,13200
1573680600,13200
1573681500,13200
1573682400,13200
1573683300,13200
1573684200,13200
1573685100,13200
1573686000,6874
1573686900,6874
1573687800,6874
1573688700,6874
1573689600,2747
1573690500,2747
1573691400,2747
1573692300,2747
1573693200,1105
1573694100,1105
1573695000,1105
1573695900,1105
1573696800,8989
1573697700,8989
1573698600,8989
1573699500,8989
1573700400,13200
1573701300,13200
1573702200,13200
1573703100,13200
1573704000,13200
1573704900,13200
1573705800,13200
1573706700,13200
1573707600,13200
1573708500,13200
1573709400,13200
1573710300,13200
1573711200,7253
1573712100,7253
1573713000,7253
1573713900,7253
1573714800,2905
1573715700,2905
1573716600,2905
1573717500,2905
1573718400,1158
1573719300,1158
1573720200,1158
1573721100,1158
1573722000,463
1573722900,463
1573723800,463
1573724700,463
1573725600,8063
1573726500,8063
1573727400,8063
1573728300,8063
1573729200,13200
1573730100,13200
1573731000,13200
1573731900,13200
1573732800,13200
1573733700,13200
1573734600,13200
1573735500,13200
1573736400,13200
1573737300,13200
1573738200,13200
1573739100,13200
1573740000,5432
1573740900,5432
1573741800,5432
1573742700,5432
1573743600,2179
1573744500,2179
1573745400,2179
1573746300,2179
1573747200,874
1573748100,874
1573749000,874
1573749900,874
1573750800,6232
1573751700,6232
1573752600,6232
1573753500,6232
1573754400,13200
1573755300,13200
1573756200,13200
1573757100,13200
1573758000,13200
1573758900,13200
1573759800,13200
1573760700,13200
1573761600,13200
1573762500,13200
1573763400,13200
1573764300,13200
1573765200,7537
1573766100,7537
1573767000,7537
1573767900,7537
1573768800,3021
1573769700,3021
1573770600,3021
1573771500,3021
1573772400,1211
1573773300,1211
1573774200,1211
1573775100,1211
1573776000,8021
1573776900,8021
1573777800,8021
1573778700,8021
1573779600,13200
1573780500,13200
1573781400,13200
1573782300,13200
1573783200,6453
1573784100,6453
1573785000,6453
1573785900,6453
1573786800,13200
1573787700,13200
1573788600,13200
1573789500,13200
1573790400,13200
1573791300,13200
1573792200,13200
1573793100,13200
1573794000,13200
1573794900,13200
1573795800,13200
1573796700,13200
1573797600,13200
1573798500,13200
1573799400,13200
1573800300,13200
1573801200,5716
1573802100,5716
1573803000,5716
1573803900,5716
1573804800,2284
1573805700,2284
1573806600,2284
1573807500,2284
1573808400,916
1573809300,916
1573810200,916
1573811100,916
1573812000,7863
1573812900,7863
1573813800,7863
1573814700,7863
1573815600,13200
1573816500,13200
1573817400,13200
1573818300,13200
1573819200,5537
1573820100,5537
1573821000,5537
1573821900,5537
1573822800,2211
1573823700,2211
1573824600,2211
1573825500,2211
1573826400,11600
1573827300,11600
1573828200,11600
1573829100,11600
1573830000,13200
1573830900,13200
1573831800,13200
1573832700,13200
1573833600,6916
1573834500,6916
1573835400,6916
1573836300,6916
1573837200,10547
1573838100,10547
1573839000,10547
1573839900,10547
1573840800,13200
1573841700,13200
1573842600,13200
1573843500,13200
1573844400,13200
1573845300,13200
1573846200,13200
1573847100,13200
1573848000,13200
1573848900,13200
1573849800,13200
1573850700,13200
1573851600,6589
1573852500,6589
1573853400,6589
1573854300,6589
1573855200,2632
1573856100,2632
1573857000,2632
1573857900,2632
1573858800,1053
1573859700,1053
1573860600,1053
1573861500,1053
1573862400,13200
1573863300,13200
1573864200,13200
1573865100,13200
1573866000,13200
1573866900,13200
1573867800,13200
1573868700,13200
1573869600,10716
1573870500,10716
1573871400,10716
1573872300,10716
1573873200,13200
1573874100,13200
1573875000,13200
1573875900,13200
1573876800,13200
1573877700,13200
1573878600,13200
1573879500,13200
1573880400,13200
1573881300,13200
1573882200,13200
1573883100,13200
1573884000,7853
1573884900,7853
1573885800,7853
1573886700,7853
1573887600,3137
1573888500,3137
1573889400,3137
1573890300,3137
1573891200,1253
1573892100,1253
1573893000,1253
1573893900,1253
1573894800,13200
1573895700,13200
1573896600,13200
1573897500,13200
1573898400,13200
1573899300,13200
1573900200,13200
1573901100,13200
1573902000,13200
1573902900,13200
1573903800,13200
1573904700,13200
1573905600,13200
1573906500,13200
1573907400,13200
1573908300,13200
1573909200,6589
1573910100,6589
1573911000,6589
1573911900,6589
1573912800,2632
1573913700,2632
1573914600,2632
1573915500,2632
1573916400,1053
1573917300,1053
1573918200,1053
1573919100,1053
1573920000,9937
1573920900,9937
1573921800,9937
1573922700,9937
1573923600,13200
1573924500,13200
1573925400,13200
1573926300,13200
1573927200,13200
1573928100,13200
1573929000,13200
1573929900,13200
1573930800,13200
1573931700,13200
1573932600,13200
1573933500,13200
1573934400,10168
1573935300,10168
1573936200,10168
1573937100,10168
1573938000,4063
1573938900,4063
1573939800,4063
1573940700,4063
1573941600,1632
1573942500,1632
1573943400,1632
1573944300,1632
1573945200,653
1573946100,653
1573947000,653
1573947900,653
1573948800,11505
1573949700,11505
1573950600,11505
1573951500,11505
1573952400,13200
1573953300,13200
1573954200,13200
1573955100,13200
1573956000,13200
1573956900,13200
1573957800,13200
1573958700,13200
1573959600,13200
1573960500,13200
1573961400,13200
1573962300,13200
1573963200,7874
1573964100,7874
1573965000,7874
1573965900,7874
1573966800,3147
1573967700,3147
1573968600,3147
1573969500,3147
1573970400,1263
1573971300,1263
1573972200,1263
1573973100,1263
1573974000,505
1573974900,505
1573975800,505
1573976700,505
1573977600,9968
1573978500,9968
1573979400,9968
1573980300,9968
1573981200,13200
1573982100,13200
1573983000,13200
1573983900,13200
1573984800,13200
1573985700,13200
1573986600,13200
1573987500,13200
1573988400,13200
1573989300,13200
1573990200,13200
1573991100,13200
1573992000,7000
1573992900,7000
1573993800,7000
1573994700,7000
1573995600,2800
1573996500,2800
1573997400,2800
1573998300,2800
1573999200,1116
1574000100,1116
1574001000,1116
1574001900,1116
1574002800,453
1574003700,453
1574004600,453
1574005500,453
1574006400,9147
1574007300,9147
1574008200,9147
1574009100,9147
1574010000,13200
1574010900,13200
1574011800,13200
1574012700,13200
1574013600,13200
1574014500,13200
1574015400,13200
1574016300,13200
1574017200,13200
1574018100,13200
1574019000,13200
1574019900,13200
1574020800,6368
1574021700,6368
1574022600,6368
1574023500,6368
1574024400,2547
1574025300,2547
1574026200,2547
1574027100,2547
1574028000,1021
1574028900,1021
1574029800,1021
1574030700,1021
1574031600,411
1574032500,411
1574033400,411
1574034300,411
1574035200,9758
1574036100,9758
1574037000,9758
1574037900,9758
1574038800,3905
1574039700,3905
1574040600,3905
1574041500,3905
1574042400,13200
1574043300,13200
1574044200,13200
1574045100,13200
1574046000,6726
1574046900,6726
1574047800,6726
1574048700,6726
1574049600,13200
1574050500,13200
1574051400,13200
1574052300,13200
1574053200,13200
1574054100,13200
1574055000,13200
1574055900,13200
1574056800,13200
1574057700,13200
1574058600,13200
1574059500,13200
1574060400,8326
1574061300,8326
1574062200,8326
1574063100,8326
1574064000,3326
1574064900,3326
1574065800,3326
1574066700,3326
1574067600,1337
1574068500,1337
1574069400,1337
1574070300,1337
1574071200,537
1574072100,537
1574073000,537
1574073900,537
1574074800,7884
1574075700,7884
1574076600,7884
1574077500,7884
1574078400,13200
1574079300,13200
1574080200,13200
1574081100,13200
1574082000,13200
1574082900,13200
1574083800,13200
1574084700,13200
1574085600,13200
1574086500,13200
1574087400,13200
1574088300,13200
1574089200,5989
1574090100,5989
1574091000,5989
1574091900,5989
1574092800,2400
1574093700,2400
1574094600,2400
1574095500,2400
1574096400,958
1574097300,958
1574098200,958
1574099100,958
1574100000,379
1574100900,379
1574101800,379
1574102700,379
1574103600,10589
1574104500,10589
1574105400,10589
1574106300,10589
1574107200,13200
1574108100,13200
1574109000,13200
1574109900,13200
1574110800,13200
1574111700,13200
1574112600,13200
1574113500,13200
1574114400,13200
1574115300,13200
1574116200,13200
1574117100,13200
1574118000,6442
1574118900,6442
1574119800,6442
1574120700,6442
