,heat
1573516800,3560.0
1573517700,3560.0
1573518600,3560.0
1573519500,3560.0
1573520400,1420.0
1573521300,1420.0
1573522200,1420.0
1573523100,1420.0
1573524000,580.0
1573524900,580.0
1573525800,580.0
1573526700,580.0
1573527600,220.0
1573528500,220.0
1573529400,220.0
1573530300,220.0
1573531200,15580.0
1573532100,15580.0
1573533000,15580.0
1573533900,15580.0
1573534800,28840.0
1573535700,28840.0
1573536600,28840.0
1573537500,28840.0
1573538400,59480.0
1573539300,59480.0
1573540200,59480.0
1573541100,59480.0
1573542000,52560.0
1573542900,52560.0
1573543800,52560.0
1573544700,52560.0
1573545600,29620.0
1573546500,29620.0
1573547400,29620.0
1573548300,29620.0
1573549200,11840.0
1573550100,11840.0
1573551000,11840.0
1573551900,11840.0
1573552800,4740.0
1573553700,4740.0
1573554600,4740.0
1573555500,4740.0
1573556400,1900.0
1573557300,1900.0
1573558200,1900.0
1573559100,1900.0
1573560000,760.0
1573560900,760.0
1573561800,760.0
1573562700,760.0
1573563600,300.0
1573564500,300.0
1573565400,300.0
1573566300,300.0
1573567200,120.0
1573568100,120.0
1573569000,120.0
1573569900,120.0
1573570800,11500.0
1573571700,11500.0
1573572600,11500.0
1573573500,11500.0
1573574400,26860.0
1573575300,26860.0
1573576200,26860.0
1573577100,26860.0
1573578000,33160.0
1573578900,33160.0
1573579800,33160.0
1573580700,33160.0
1573581600,26920.0
1573582500,26920.0
1573583400,26920.0
1573584300,26920.0
1573585200,10780.0
1573586100,10780.0
1573587000,10780.0
1573587900,10780.0
1573588800,4300.0
1573589700,4300.0
1573590600,4300.0
1573591500,4300.0
1573592400,1720.0
1573593300,1720.0
1573594200,1720.0
1573595100,1720.0
1573596000,680.0
1573596900,680.0
1573597800,680.0
1573598700,680.0
1573599600,280.0
1573600500,280.0
1573601400,280.0
1573602300,280.0
1573603200,120.0
1573604100,120.0
1573605000,120.0
1573605900,120.0
1573606800,40.0
1573607700,40.0
1573608600,40.0
1573609500,40.0
1573610400,7900.0
1573611300,7900.0
1573612200,7900.0
1573613100,7900.0
1573614000,17600.0
1573614900,17600.0
1573615800,17600.0
1573616700,17600.0
1573617600,23320.0
1573618500,23320.0
1573619400,23320.0
1573620300,23320.0
1573621200,21840.0
1573622100,21840.0
1573623000,21840.0
1573623900,21840.0
1573624800,8740.0
1573625700,8740.0
1573626600,8740.0
1573627500,8740.0
1573628400,24400.0
1573629300,24400.0
1573630200,24400.0
1573631100,24400.0
1573632000,32200.0
1573632900,32200.0
1573633800,32200.0
1573634700,32200.0
1573635600,29160.0
1573636500,29160.0
1573637400,29160.0
1573638300,29160.0
1573639200,11660.0
1573640100,11660.0
1573641000,11660.0
1573641900,11660.0
1573642800,4660.0
1573643700,4660.0
1573644600,4660.0
1573645500,4660.0
1573646400,1860.0
1573647300,1860.0
1573648200,1860.0
1573649100,1860.0
1573650000,7840.0
1573650900,7840.0
1573651800,7840.0
1573652700,7840.0
1573653600,15000.0
1573654500,15000.0
1573655400,15000.0
1573656300,15000.0
1573657200,19980.0
1573658100,19980.0
1573659000,19980.0
1573659900,19980.0
1573660800,25220.0
1573661700,25220.0
1573662600,25220.0
1573663500,25220.0
1573664400,22960.0
1573665300,22960.0
1573666200,22960.0
1573667100,22960.0
1573668000,9180.0
1573668900,9180.0
1573669800,9180.0
1573670700,9180.0
1573671600,3680.0
1573672500,3680.0
1573673400,3680.0
1573674300,3680.0
1573675200,1480.0
1573676100,1480.0
1573677000,1480.0
1573677900,1480.0
1573678800,12660.0
1573679700,12660.0
1573680600,12660.0
1573681500,12660.0
1573682400,24140.0
1573683300,24140.0
1573684200,24140.0
1573685100,24140.0
1573686000,9660.0
1573686900,9660.0
1573687800,9660.0
1573688700,9660.0
1573689600,3860.0
1573690500,3860.0
1573691400,3860.0
1573692300,3860.0
1573693200,1540.0
1573694100,1540.0
1573695000,1540.0
1573695900,1540.0
1573696800,620.0
1573697700,620.0
1573698600,620.0
1573699500,620.0
1573700400,240.0
1573701300,240.0
1573702200,240.0
1573703100,240.0
1573704000,13240.0
1573704900,13240.0
1573705800,13240.0
1573706700,13240.0
1573707600,5300.0
1573708500,5300.0
1573709400,5300.0
1573710300,5300.0
1573711200,49900.0
1573712100,49900.0
1573713000,49900.0
1573713900,49900.0
1573714800,58880.0
1573715700,58880.0
1573716600,58880.0
1573717500,58880.0
1573718400,45980.0
1573719300,45980.0
1573720200,45980.0
1573721100,45980.0
1573722000,18380.0
1573722900,18380.0
1573723800,18380.0
1573724700,18380.0
1573725600,7360.0
1573726500,7360.0
1573727400,7360.0
1573728300,7360.0
1573729200,2940.0
1573730100,2940.0
1573731000,2940.0
1573731900,2940.0
1573732800,1180.0
1573733700,1180.0
1573734600,1180.0
1573735500,1180.0
1573736400,480.0
1573737300,480.0
1573738200,480.0
1573739100,480.0
1573740000,180.0
1573740900,180.0
1573741800,180.0
1573742700,180.0
1573743600,80.0
1573744500,80.0
1573745400,80.0
1573746300,80.0
1573747200,14200.0
1573748100,14200.0
1573749000,14200.0
1573749900,14200.0
1573750800,26660.0
1573751700,26660.0
1573752600,26660.0
1573753500,26660.0
1573754400,30540.0
1573755300,30540.0
1573756200,30540.0
1573757100,30540.0
1573758000,24080.0
1573758900,24080.0
1573759800,24080.0
1573760700,24080.0
1573761600,9640.0
1573762500,9640.0
1573763400,9640.0
1573764300,9640.0
1573765200,3860.0
1573766100,3860.0
1573767000,3860.0
1573767900,3860.0
1573768800,1540.0
1573769700,1540.0
1573770600,1540.0
1573771500,1540.0
1573772400,620.0
1573773300,620.0
1573774200,620.0
1573775100,620.0
1573776000,240.0
1573776900,240.0
1573777800,240.0
1573778700,240.0
1573779600,100.0
1573780500,100.0
1573781400,100.0
1573782300,100.0
1573783200,40.0
1573784100,40.0
1573785000,40.0
1573785900,40.0
1573786800,18060.0
1573787700,18060.0
1573788600,18060.0
1573789500,18060.0
1573790400,32880.0
1573791300,32880.0
1573792200,32880.0
1573793100,32880.0
1573794000,35860.0
1573794900,35860.0
1573795800,35860.0
1573796700,35860.0
1573797600,53200.0
1573798500,53200.0
1573799400,53200.0
1573800300,53200.0
1573801200,41160.0
1573802100,41160.0
1573803000,41160.0
1573803900,41160.0
1573804800,16460.0
1573805700,16460.0
1573806600,16460.0
1573807500,16460.0
1573808400,6580.0
1573809300,6580.0
1573810200,6580.0
1573811100,6580.0
1573812000,2640.0
1573812900,2640.0
1573813800,2640.0
1573814700,2640.0
1573815600,1060.0
1573816500,1060.0
1573817400,1060.0
1573818300,1060.0
1573819200,420.0
1573820100,420.0
1573821000,420.0
1573821900,420.0
1573822800,11200.0
1573823700,11200.0
1573824600,11200.0
1573825500,11200.0
1573826400,17600.0
1573827300,17600.0
1573828200,17600.0
1573829100,17600.0
1573830000,17040.0
1573830900,17040.0
1573831800,17040.0
1573832700,17040.0
1573833600,14940.0
1573834500,14940.0
1573835400,14940.0
1573836300,14940.0
1573837200,5980.0
1573838100,5980.0
1573839000,5980.0
1573839900,5980.0
1573840800,2400.0
1573841700,2400.0
1573842600,2400.0
