,heat
1573516800,420.0
1573517700,420.0
1573518600,420.0
1573519500,420.0
1573520400,21340.0
1573521300,21340.0
1573522200,21340.0
1573523100,21340.0
1573524000,41700.0
1573524900,41700.0
1573525800,41700.0
1573526700,41700.0
1573527600,16680.0
1573528500,16680.0
1573529400,16680.0
1573530300,16680.0
1573531200,27100.0
1573532100,27100.0
1573533000,27100.0
1573533900,27100.0
1573534800,33240.0
1573535700,33240.0
1573536600,33240.0
1573537500,33240.0
1573538400,53820.0
1573539300,53820.0
1573540200,53820.0
1573541100,53820.0
1573542000,54560.0
1573542900,54560.0
1573543800,54560.0
1573544700,54560.0
1573545600,21820.0
1573546500,21820.0
1573547400,21820.0
1573548300,21820.0
1573549200,8720.0
1573550100,8720.0
1573551000,8720.0
1573551900,8720.0
1573552800,3500.0
1573553700,3500.0
1573554600,3500.0
1573555500,3500.0
1573556400,1400.0
1573557300,1400.0
1573558200,1400.0
1573559100,1400.0
1573560000,11320.0
1573560900,11320.0
1573561800,11320.0
1573562700,11320.0
1573563600,22860.0
1573564500,22860.0
1573565400,22860.0
1573566300,22860.0
1573567200,9140.0
1573568100,9140.0
1573569000,9140.0
1573569900,9140.0
1573570800,29480.0
1573571700,29480.0
1573572600,29480.0
1573573500,29480.0
1573574400,42400.0
1573575300,42400.0
1573576200,42400.0
1573577100,42400.0
1573578000,40800.0
1573578900,40800.0
1573579800,40800.0
1573580700,40800.0
1573581600,16320.0
1573582500,16320.0
1573583400,16320.0
1573584300,16320.0
1573585200,6520.0
1573586100,6520.0
1573587000,6520.0
1573587900,6520.0
1573588800,2620.0
1573589700,2620.0
1573590600,2620.0
1573591500,2620.0
1573592400,1040.0
1573593300,1040.0
1573594200,1040.0
1573595100,1040.0
1573596000,20840.0
1573596900,20840.0
1573597800,20840.0
1573598700,20840.0
1573599600,8340.0
1573600500,8340.0
1573601400,8340.0
1573602300,8340.0
1573603200,3340.0
1573604100,3340.0
1573605000,3340.0
1573605900,3340.0
1573606800,15720.0
1573607700,15720.0
1573608600,15720.0
1573609500,15720.0
1573610400,29260.0
1573611300,29260.0
1573612200,29260.0
1573613100,29260.0
1573614000,35640.0
1573614900,35640.0
1573615800,35640.0
1573616700,35640.0
1573617600,31360.0
1573618500,31360.0
1573619400,31360.0
1573620300,31360.0
1573621200,12540.0
1573622100,12540.0
1573623000,12540.0
1573623900,12540.0
1573624800,27700.0
1573625700,27700.0
1573626600,27700.0
1573627500,27700.0
1573628400,37540.0
1573629300,37540.0
1573630200,37540.0
1573631100,37540.0
1573632000,36420.0
1573632900,36420.0
1573633800,36420.0
1573634700,36420.0
1573635600,14560.0
1573636500,14560.0
1573637400,14560.0
1573638300,14560.0
1573639200,5820.0
1573640100,5820.0
1573641000,5820.0
1573641900,5820.0
1573642800,2340.0
1573643700,2340.0
1573644600,2340.0
1573645500,2340.0
1573646400,11020.0
1573647300,11020.0
1573648200,11020.0
1573649100,11020.0
1573650000,21760.0
1573650900,21760.0
1573651800,21760.0
1573652700,21760.0
1573653600,8700.0
1573654500,8700.0
1573655400,8700.0
1573656300,8700.0
1573657200,29880.0
1573658100,29880.0
1573659000,29880.0
1573659900,29880.0
1573660800,43820.0
1573661700,43820.0
1573662600,43820.0
1573663500,43820.0
1573664400,42380.0
1573665300,42380.0
1573666200,42380.0
1573667100,42380.0
1573668000,16960.0
1573668900,16960.0
1573669800,16960.0
1573670700,16960.0
1573671600,6780.0
1573672500,6780.0
1573673400,6780.0
1573674300,6780.0
1573675200,2720.0
1573676100,2720.0
1573677000,2720.0
1573677900,2720.0
1573678800,1080.0
1573679700,1080.0
1573680600,1080.0
1573681500,1080.0
1573682400,22940.0
1573683300,22940.0
1573684200,22940.0
1573685100,22940.0
1573686000,9180.0
1573686900,9180.0
1573687800,9180.0
1573688700,9180.0
1573689600,3680.0
1573690500,3680.0
1573691400,3680.0
1573692300,3680.0
1573693200,19220.0
1573694100,19220.0
1573695000,19220.0
1573695900,19220.0
1573696800,35020.0
1573697700,35020.0
1573698600,35020.0
1573699500,35020.0
1573700400,41660.0
1573701300,41660.0
1573702200,41660.0
1573703100,41660.0
1573704000,35440.0
1573704900,35440.0
1573705800,35440.0
1573706700,35440.0
1573707600,14180.0
1573708500,14180.0
1573709400,14180.0
1573710300,14180.0
1573711200,26580.0
1573712100,26580.0
1573713000,26580.0
1573713900,26580.0
1573714800,35920.0
1573715700,35920.0
1573716600,35920.0
1573717500,35920.0
1573718400,36180.0
1573719300,36180.0
1573720200,36180.0
1573721100,36180.0
1573722000,14480.0
1573722900,14480.0
1573723800,14480.0
1573724700,14480.0
1573725600,5780.0
1573726500,5780.0
1573727400,5780.0
1573728300,5780.0
1573729200,2320.0
1573730100,2320.0
1573731000,2320.0
1573731900,2320.0
1573732800,920.0
1573733700,920.0
1573734600,920.0
1573735500,920.0
1573736400,15420.0
1573737300,15420.0
1573738200,15420.0
1573739100,15420.0
1573740000,32160.0
1573740900,32160.0
1573741800,32160.0
1573742700,32160.0
1573743600,12860.0
1573744500,12860.0
1573745400,12860.0
1573746300,12860.0
1573747200,21840.0
1573748100,21840.0
1573749000,21840.0
1573749900,21840.0
1573750800,28580.0
1573751700,28580.0
1573752600,28580.0
1573753500,28580.0
1573754400,29740.0
1573755300,29740.0
1573756200,29740.0
1573757100,29740.0
1573758000,11900.0
1573758900,11900.0
1573759800,11900.0
1573760700,11900.0
1573761600,4760.0
1573762500,4760.0
1573763400,4760.0
1573764300,4760.0
1573765200,18000.0
1573766100,18000.0
1573767000,18000.0
1573767900,18000.0
1573768800,33140.0
1573769700,33140.0
1573770600,33140.0
1573771500,33140.0
1573772400,13260.0
1573773300,13260.0
1573774200,13260.0
1573775100,13260.0
1573776000,5300.0
1573776900,5300.0
1573777800,5300.0
1573778700,5300.0
1573779600,2120.0
1573780500,2120.0
1573781400,2120.0
1573782300,2120.0
1573783200,17260.0
1573784100,17260.0
1573785000,17260.0
1573785900,17260.0
1573786800,34500.0
1573787700,34500.0
1573788600,34500.0
1573789500,34500.0
1573790400,43500.0
1573791300,43500.0
1573792200,43500.0
1573793100,43500.0
1573794000,39320.0
1573794900,39320.0
1573795800,39320.0
