,heat
1572912000,19260.0
1572912900,19260.0
1572913800,19260.0
1572914700,19260.0
1572915600,18320.0
1572916500,18320.0
1572917400,18320.0
1572918300,18320.0
1572919200,7340.0
1572920100,7340.0
1572921000,7340.0
1572921900,7340.0
1572922800,2940.0
1572923700,2940.0
1572924600,2940.0
1572925500,2940.0
1572926400,1180.0
1572927300,1180.0
1572928200,1180.0
1572929100,1180.0
1572930000,460.0
1572930900,460.0
1572931800,460.0
1572932700,460.0
1572933600,180.0
1572934500,180.0
1572935400,180.0
1572936300,180.0
1572937200,80.0
1572938100,80.0
1572939000,80.0
1572939900,80.0
1572940800,8280.0
1572941700,8280.0
1572942600,8280.0
1572943500,8280.0
1572944400,14060.0
1572945300,14060.0
1572946200,14060.0
1572947100,14060.0
1572948000,15060.0
1572948900,15060.0
1572949800,15060.0
1572950700,15060.0
1572951600,6020.0
1572952500,6020.0
1572953400,6020.0
1572954300,6020.0
1572955200,2400.0
1572956100,2400.0
1572957000,2400.0
1572957900,2400.0
1572958800,960.0
1572959700,960.0
1572960600,960.0
1572961500,960.0
1572962400,380.0
1572963300,380.0
1572964200,380.0
1572965100,380.0
1572966000,9620.0
1572966900,9620.0
1572967800,9620.0
1572968700,9620.0
1572969600,15780.0
1572970500,15780.0
1572971400,15780.0
1572972300,15780.0
1572973200,15300.0
1572974100,15300.0
1572975000,15300.0
1572975900,15300.0
1572976800,6120.0
1572977700,6120.0
1572978600,6120.0
1572979500,6120.0
1572980400,2440.0
1572981300,2440.0
1572982200,2440.0
1572983100,2440.0
1572984000,980.0
1572984900,980.0
1572985800,980.0
1572986700,980.0
1572987600,400.0
1572988500,400.0
1572989400,400.0
1572990300,400.0
1572991200,7620.0
1572992100,7620.0
1572993000,7620.0
1572993900,7620.0
1572994800,13840.0
1572995700,13840.0
1572996600,13840.0
1572997500,13840.0
1572998400,15620.0
1572999300,15620.0
1573000200,15620.0
1573001100,15620.0
1573002000,12300.0
1573002900,12300.0
1573003800,12300.0
1573004700,12300.0
1573005600,4920.0
1573006500,4920.0
1573007400,4920.0
1573008300,4920.0
1573009200,1960.0
1573010100,1960.0
1573011000,1960.0
1573011900,1960.0
1573012800,780.0
1573013700,780.0
1573014600,780.0
1573015500,780.0
1573016400,320.0
1573017300,320.0
1573018200,320.0
1573019100,320.0
1573020000,9300.0
1573020900,9300.0
1573021800,9300.0
1573022700,9300.0
1573023600,16640.0
1573024500,16640.0
1573025400,16640.0
1573026300,16640.0
1573027200,15000.0
1573028100,15000.0
1573029000,15000.0
1573029900,15000.0
1573030800,9800.0
1573031700,9800.0
1573032600,9800.0
1573033500,9800.0
1573034400,3920.0
1573035300,3920.0
1573036200,3920.0
1573037100,3920.0
1573038000,1560.0
1573038900,1560.0
1573039800,1560.0
1573040700,1560.0
1573041600,620.0
1573042500,620.0
1573043400,620.0
1573044300,620.0
1573045200,260.0
1573046100,260.0
1573047000,260.0
1573047900,260.0
1573048800,6400.0
1573049700,6400.0
1573050600,6400.0
1573051500,6400.0
1573052400,13260.0
1573053300,13260.0
1573054200,13260.0
1573055100,13260.0
1573056000,15280.0
1573056900,15280.0
1573057800,15280.0
1573058700,15280.0
1573059600,12680.0
1573060500,12680.0
1573061400,12680.0
1573062300,12680.0
1573063200,5080.0
1573064100,5080.0
1573065000,5080.0
1573065900,5080.0
