,heat
1573516800,45280.0
1573517700,45280.0
1573518600,45280.0
1573519500,45280.0
1573520400,58520.0
1573521300,58520.0
1573522200,58520.0
1573523100,58520.0
1573524000,54320.0
1573524900,54320.0
1573525800,54320.0
1573526700,54320.0
1573527600,21740.0
1573528500,21740.0
1573529400,21740.0
1573530300,21740.0
1573531200,8700.0
1573532100,8700.0
1573533000,8700.0
1573533900,8700.0
1573534800,3480.0
1573535700,3480.0
1573536600,3480.0
1573537500,3480.0
1573538400,20060.0
1573539300,20060.0
1573540200,20060.0
1573541100,20060.0
1573542000,41380.0
1573542900,41380.0
1573543800,41380.0
1573544700,41380.0
1573545600,44640.0
1573546500,44640.0
1573547400,44640.0
1573548300,44640.0
1573549200,39540.0
1573550100,39540.0
1573551000,39540.0
1573551900,39540.0
1573552800,15820.0
1573553700,15820.0
1573554600,15820.0
1573555500,15820.0
1573556400,6320.0
1573557300,6320.0
1573558200,6320.0
1573559100,6320.0
1573560000,16780.0
1573560900,16780.0
1573561800,16780.0
1573562700,16780.0
1573563600,29080.0
1573564500,29080.0
1573565400,29080.0
1573566300,29080.0
1573567200,45560.0
1573568100,45560.0
1573569000,45560.0
1573569900,45560.0
1573570800,18220.0
1573571700,18220.0
1573572600,18220.0
1573573500,18220.0
1573574400,26100.0
1573575300,26100.0
1573576200,26100.0
1573577100,26100.0
1573578000,33380.0
1573578900,33380.0
1573579800,33380.0
1573580700,33380.0
1573581600,35240.0
1573582500,35240.0
1573583400,35240.0
1573584300,35240.0
1573585200,31380.0
1573586100,31380.0
1573587000,31380.0
1573587900,31380.0
1573588800,12560.0
1573589700,12560.0
1573590600,12560.0
1573591500,12560.0
1573592400,5020.0
1573593300,5020.0
1573594200,5020.0
1573595100,5020.0
1573596000,19980.0
1573596900,19980.0
1573597800,19980.0
1573598700,19980.0
1573599600,37980.0
1573600500,37980.0
1573601400,37980.0
1573602300,37980.0
1573603200,48080.0
1573604100,48080.0
1573605000,48080.0
1573605900,48080.0
1573606800,44820.0
1573607700,44820.0
1573608600,44820.0
1573609500,44820.0
1573610400,17940.0
1573611300,17940.0
1573612200,17940.0
1573613100,17940.0
1573614000,7180.0
1573614900,7180.0
1573615800,7180.0
1573616700,7180.0
1573617600,2860.0
1573618500,2860.0
1573619400,2860.0
1573620300,2860.0
1573621200,21700.0
1573622100,21700.0
1573623000,21700.0
1573623900,21700.0
1573624800,42580.0
1573625700,42580.0
1573626600,42580.0
1573627500,42580.0
1573628400,52920.0
1573629300,52920.0
1573630200,52920.0
1573631100,52920.0
1573632000,40500.0
1573632900,40500.0
1573633800,40500.0
1573634700,40500.0
1573635600,16200.0
1573636500,16200.0
1573637400,16200.0
1573638300,16200.0
1573639200,6480.0
1573640100,6480.0
1573641000,6480.0
1573641900,6480.0
1573642800,2600.0
1573643700,2600.0
1573644600,2600.0
1573645500,2600.0
1573646400,16620.0
1573647300,16620.0
1573648200,16620.0
1573649100,16620.0
1573650000,32100.0
1573650900,32100.0
1573651800,32100.0
1573652700,32100.0
1573653600,51400.0
1573654500,51400.0
1573655400,51400.0
1573656300,51400.0
1573657200,54440.0
1573658100,54440.0
1573659000,54440.0
1573659900,54440.0
1573660800,39980.0
1573661700,39980.0
1573662600,39980.0
1573663500,39980.0
1573664400,16000.0
1573665300,16000.0
1573666200,16000.0
1573667100,16000.0
1573668000,6400.0
1573668900,6400.0
1573669800,6400.0
1573670700,6400.0
1573671600,2560.0
1573672500,2560.0
1573673400,2560.0
1573674300,2560.0
1573675200,1020.0
1573676100,1020.0
1573677000,1020.0
1573677900,1020.0
1573678800,31700.0
1573679700,31700.0
1573680600,31700.0
1573681500,31700.0
1573682400,58720.0
1573683300,58720.0
1573684200,58720.0
1573685100,58720.0
1573686000,66340.0
1573686900,66340.0
1573687800,66340.0
1573688700,66340.0
1573689600,50640.0
1573690500,50640.0
1573691400,50640.0
1573692300,50640.0
1573693200,20260.0
1573694100,20260.0
1573695000,20260.0
1573695900,20260.0
1573696800,8100.0
1573697700,8100.0
1573698600,8100.0
1573699500,8100.0
1573700400,3240.0
1573701300,3240.0
1573702200,3240.0
1573703100,3240.0
1573704000,1300.0
1573704900,1300.0
1573705800,1300.0
1573706700,1300.0
1573707600,520.0
1573708500,520.0
1573709400,520.0
1573710300,520.0
1573711200,43380.0
1573712100,43380.0
1573713000,43380.0
1573713900,43380.0
1573714800,76220.0
1573715700,76220.0
1573716600,76220.0
1573717500,76220.0
1573718400,67020.0
1573719300,67020.0
1573720200,67020.0
1573721100,67020.0
1573722000,38900.0
1573722900,38900.0
1573723800,38900.0
1573724700,38900.0
1573725600,15560.0
1573726500,15560.0
1573727400,15560.0
1573728300,15560.0
1573729200,6220.0
1573730100,6220.0
1573731000,6220.0
1573731900,6220.0
1573732800,2500.0
1573733700,2500.0
1573734600,2500.0
1573735500,2500.0
1573736400,1000.0
1573737300,1000.0
1573738200,1000.0
1573739100,1000.0
1573740000,15900.0
1573740900,15900.0
1573741800,15900.0
1573742700,15900.0
1573743600,33320.0
1573744500,33320.0
1573745400,33320.0
1573746300,33320.0
1573747200,43100.0
1573748100,43100.0
1573749000,43100.0
1573749900,43100.0
1573750800,41460.0
1573751700,41460.0
1573752600,41460.0
1573753500,41460.0
1573754400,16580.0
1573755300,16580.0
1573756200,16580.0
1573757100,16580.0
1573758000,6640.0
1573758900,6640.0
1573759800,6640.0
1573760700,6640.0
1573761600,2660.0
1573762500,2660.0
1573763400,2660.0
1573764300,2660.0
1573765200,29640.0
1573766100,29640.0
1573767000,29640.0
1573767900,29640.0
1573768800,11860.0
1573769700,11860.0
1573770600,11860.0
1573771500,11860.0
1573772400,48320.0
1573773300,48320.0
1573774200,48320.0
1573775100,48320.0
1573776000,72440.0
1573776900,72440.0
1573777800,72440.0
1573778700,72440.0
1573779600,70380.0
1573780500,70380.0
1573781400,70380.0
1573782300,70380.0
1573783200,28160.0
1573784100,28160.0
1573785000,28160.0
1573785900,28160.0
1573786800,11260.0
