,heat
1573516800,1960.0
1573517700,1960.0
1573518600,1960.0
1573519500,1960.0
1573520400,780.0
1573521300,780.0
1573522200,780.0
1573523100,780.0
1573524000,320.0
1573524900,320.0
1573525800,320.0
1573526700,320.0
1573527600,120.0
1573528500,120.0
1573529400,120.0
1573530300,120.0
1573531200,60.0
1573532100,60.0
1573533000,60.0
1573533900,60.0
1573534800,16000.0
1573535700,16000.0
1573536600,16000.0
1573537500,16000.0
1573538400,70280.0
1573539300,70280.0
1573540200,70280.0
1573541100,70280.0
1573542000,74000.0
1573542900,74000.0
1573543800,74000.0
1573544700,74000.0
1573545600,49880.0
1573546500,49880.0
1573547400,49880.0
1573548300,49880.0
1573549200,19960.0
1573550100,19960.0
1573551000,19960.0
1573551900,19960.0
1573552800,7980.0
1573553700,7980.0
1573554600,7980.0
1573555500,7980.0
1573556400,3200.0
1573557300,3200.0
1573558200,3200.0
1573559100,3200.0
1573560000,1280.0
1573560900,1280.0
1573561800,1280.0
1573562700,1280.0
1573563600,520.0
1573564500,520.0
1573565400,520.0
1573566300,520.0
1573567200,200.0
1573568100,200.0
1573569000,200.0
1573569900,200.0
1573570800,80.0
1573571700,80.0
1573572600,80.0
1573573500,80.0
1573574400,8960.0
1573575300,8960.0
1573576200,8960.0
1573577100,8960.0
1573578000,19740.0
1573578900,19740.0
1573579800,19740.0
1573580700,19740.0
1573581600,25860.0
1573582500,25860.0
1573583400,25860.0
1573584300,25860.0
1573585200,24020.0
1573586100,24020.0
1573587000,24020.0
1573587900,24020.0
1573588800,9600.0
1573589700,9600.0
1573590600,9600.0
1573591500,9600.0
1573592400,3840.0
1573593300,3840.0
1573594200,3840.0
1573595100,3840.0
1573596000,1540.0
1573596900,1540.0
1573597800,1540.0
1573598700,1540.0
1573599600,620.0
1573600500,620.0
1573601400,620.0
1573602300,620.0
1573603200,240.0
1573604100,240.0
1573605000,240.0
1573605900,240.0
1573606800,100.0
1573607700,100.0
1573608600,100.0
1573609500,100.0
1573610400,40.0
1573611300,40.0
1573612200,40.0
1573613100,40.0
1573614000,20.0
1573614900,20.0
1573615800,20.0
1573616700,20.0
1573617600,0.0
1573618500,0.0
1573619400,0.0
1573620300,0.0
1573621200,0.0
1573622100,0.0
1573623000,0.0
1573623900,0.0
1573624800,61760.0
1573625700,61760.0
1573626600,61760.0
1573627500,61760.0
1573628400,24700.0
1573629300,24700.0
1573630200,24700.0
1573631100,24700.0
1573632000,38640.0
1573632900,38640.0
1573633800,38640.0
1573634700,38640.0
1573635600,38220.0
1573636500,38220.0
1573637400,38220.0
1573638300,38220.0
1573639200,26400.0
1573640100,26400.0
1573641000,26400.0
1573641900,26400.0
1573642800,10560.0
1573643700,10560.0
1573644600,10560.0
1573645500,10560.0
1573646400,4220.0
1573647300,4220.0
1573648200,4220.0
1573649100,4220.0
1573650000,1680.0
1573650900,1680.0
1573651800,1680.0
1573652700,1680.0
1573653600,680.0
1573654500,680.0
1573655400,680.0
1573656300,680.0
1573657200,10640.0
1573658100,10640.0
1573659000,10640.0
1573659900,10640.0
1573660800,21660.0
1573661700,21660.0
1573662600,21660.0
1573663500,21660.0
1573664400,27020.0
1573665300,27020.0
1573666200,27020.0
1573667100,27020.0
1573668000,23940.0
1573668900,23940.0
1573669800,23940.0
1573670700,23940.0
1573671600,9580.0
1573672500,9580.0
1573673400,9580.0
1573674300,9580.0
1573675200,3840.0
1573676100,3840.0
1573677000,3840.0
1573677900,3840.0
1573678800,1540.0
1573679700,1540.0
1573680600,1540.0
1573681500,1540.0
1573682400,11320.0
1573683300,11320.0
1573684200,11320.0
1573685100,11320.0
1573686000,4520.0
1573686900,4520.0
1573687800,4520.0
1573688700,4520.0
1573689600,1820.0
1573690500,1820.0
1573691400,1820.0
1573692300,1820.0
1573693200,720.0
1573694100,720.0
1573695000,720.0
1573695900,720.0
1573696800,280.0
1573697700,280.0
1573698600,280.0
1573699500,280.0
1573700400,120.0
1573701300,120.0
1573702200,120.0
1573703100,120.0
1573704000,40.0
1573704900,40.0
1573705800,40.0
1573706700,40.0
1573707600,20.0
1573708500,20.0
1573709400,20.0
1573710300,20.0
1573711200,64840.0
1573712100,64840.0
1573713000,64840.0
1573713900,64840.0
1573714800,79500.0
1573715700,79500.0
1573716600,79500.0
1573717500,79500.0
1573718400,31800.0
1573719300,31800.0
1573720200,31800.0
1573721100,31800.0
1573722000,12720.0
1573722900,12720.0
1573723800,12720.0
1573724700,12720.0
1573725600,5080.0
1573726500,5080.0
1573727400,5080.0
1573728300,5080.0
1573729200,2040.0
1573730100,2040.0
1573731000,2040.0
1573731900,2040.0
1573732800,820.0
1573733700,820.0
1573734600,820.0
1573735500,820.0
1573736400,320.0
1573737300,320.0
1573738200,320.0
1573739100,320.0
1573740000,12340.0
1573740900,12340.0
1573741800,12340.0
1573742700,12340.0
1573743600,22860.0
1573744500,22860.0
1573745400,22860.0
1573746300,22860.0
1573747200,25800.0
1573748100,25800.0
1573749000,25800.0
1573749900,25800.0
1573750800,10320.0
1573751700,10320.0
1573752600,10320.0
1573753500,10320.0
1573754400,4120.0
1573755300,4120.0
1573756200,4120.0
1573757100,4120.0
1573758000,1660.0
1573758900,1660.0
1573759800,1660.0
1573760700,1660.0
1573761600,14300.0
1573762500,14300.0
1573763400,14300.0
1573764300,14300.0
1573765200,26520.0
1573766100,26520.0
1573767000,26520.0
1573767900,26520.0
1573768800,31220.0
1573769700,31220.0
1573770600,31220.0
1573771500,31220.0
1573772400,12480.0
1573773300,12480.0
1573774200,12480.0
1573775100,12480.0
1573776000,5000.0
1573776900,5000.0
1573777800,5000.0
