,heat
1573516800,1040.0
1573517700,1040.0
1573518600,1040.0
1573519500,1040.0
1573520400,22800.0
1573521300,22800.0
1573522200,22800.0
1573523100,22800.0
1573524000,43440.0
1573524900,43440.0
1573525800,43440.0
1573526700,43440.0
1573527600,50220.0
1573528500,50220.0
1573529400,50220.0
1573530300,50220.0
1573531200,39520.0
1573532100,39520.0
1573533000,39520.0
1573533900,39520.0
1573534800,15800.0
1573535700,15800.0
1573536600,15800.0
1573537500,15800.0
1573538400,6320.0
1573539300,6320.0
1573540200,6320.0
1573541100,6320.0
1573542000,2520.0
1573542900,2520.0
1573543800,2520.0
1573544700,2520.0
1573545600,1020.0
1573546500,1020.0
1573547400,1020.0
1573548300,1020.0
1573549200,16720.0
1573550100,16720.0
1573551000,16720.0
1573551900,16720.0
1573552800,33860.0
1573553700,33860.0
1573554600,33860.0
1573555500,33860.0
1573556400,34540.0
1573557300,34540.0
1573558200,34540.0
1573559100,34540.0
1573560000,27800.0
1573560900,27800.0
1573561800,27800.0
1573562700,27800.0
1573563600,11120.0
1573564500,11120.0
1573565400,11120.0
1573566300,11120.0
1573567200,4440.0
1573568100,4440.0
1573569000,4440.0
1573569900,4440.0
1573570800,1780.0
1573571700,1780.0
1573572600,1780.0
1573573500,1780.0
1573574400,17700.0
1573575300,17700.0
1573576200,17700.0
1573577100,17700.0
1573578000,33380.0
1573578900,33380.0
1573579800,33380.0
1573580700,33380.0
1573581600,13360.0
1573582500,13360.0
1573583400,13360.0
1573584300,13360.0
1573585200,23040.0
1573586100,23040.0
1573587000,23040.0
1573587900,23040.0
1573588800,29420.0
1573589700,29420.0
1573590600,29420.0
1573591500,29420.0
1573592400,28740.0
1573593300,28740.0
1573594200,28740.0
1573595100,28740.0
1573596000,11500.0
1573596900,11500.0
1573597800,11500.0
1573598700,11500.0
1573599600,4600.0
1573600500,4600.0
1573601400,4600.0
1573602300,4600.0
1573603200,1840.0
1573604100,1840.0
1573605000,1840.0
1573605900,1840.0
1573606800,20220.0
1573607700,20220.0
1573608600,20220.0
1573609500,20220.0
1573610400,37340.0
1573611300,37340.0
1573612200,37340.0
1573613100,37340.0
1573614000,42800.0
1573614900,42800.0
1573615800,42800.0
1573616700,42800.0
1573617600,33640.0
1573618500,33640.0
1573619400,33640.0
1573620300,33640.0
1573621200,13460.0
1573622100,13460.0
1573623000,13460.0
1573623900,13460.0
1573624800,5380.0
1573625700,5380.0
1573626600,5380.0
1573627500,5380.0
1573628400,2160.0
1573629300,2160.0
1573630200,2160.0
1573631100,2160.0
1573632000,860.0
1573632900,860.0
1573633800,860.0
1573634700,860.0
1573635600,18440.0
1573636500,18440.0
1573637400,18440.0
1573638300,18440.0
1573639200,35440.0
1573640100,35440.0
1573641000,35440.0
1573641900,35440.0
1573642800,34680.0
1573643700,34680.0
1573644600,34680.0
1573645500,34680.0
1573646400,26580.0
1573647300,26580.0
1573648200,26580.0
1573649100,26580.0
1573650000,10640.0
1573650900,10640.0
1573651800,10640.0
1573652700,10640.0
1573653600,4260.0
1573654500,4260.0
1573655400,4260.0
1573656300,4260.0
1573657200,1700.0
1573658100,1700.0
1573659000,1700.0
1573659900,1700.0
1573660800,18700.0
1573661700,18700.0
1573662600,18700.0
1573663500,18700.0
1573664400,34960.0
1573665300,34960.0
1573666200,34960.0
1573667100,34960.0
1573668000,41160.0
1573668900,41160.0
1573669800,41160.0
1573670700,41160.0
1573671600,33680.0
1573672500,33680.0
1573673400,33680.0
1573674300,33680.0
1573675200,13480.0
1573676100,13480.0
1573677000,13480.0
1573677900,13480.0
1573678800,5380.0
1573679700,5380.0
1573680600,5380.0
1573681500,5380.0
1573682400,2160.0
1573683300,2160.0
1573684200,2160.0
1573685100,2160.0
1573686000,860.0
1573686900,860.0
1573687800,860.0
1573688700,860.0
1573689600,23060.0
1573690500,23060.0
1573691400,23060.0
1573692300,23060.0
1573693200,43240.0
1573694100,43240.0
1573695000,43240.0
1573695900,43240.0
1573696800,49460.0
1573697700,49460.0
1573698600,49460.0
1573699500,49460.0
1573700400,38380.0
1573701300,38380.0
1573702200,38380.0
1573703100,38380.0
1573704000,15360.0
1573704900,15360.0
1573705800,15360.0
1573706700,15360.0
1573707600,6140.0
1573708500,6140.0
1573709400,6140.0
1573710300,6140.0
1573711200,2460.0
1573712100,2460.0
1573713000,2460.0
1573713900,2460.0
1573714800,980.0
1573715700,980.0
1573716600,980.0
1573717500,980.0
1573718400,17840.0
1573719300,17840.0
1573720200,17840.0
1573721100,17840.0
1573722000,30220.0
1573722900,30220.0
1573723800,30220.0
1573724700,30220.0
1573725600,12080.0
1573726500,12080.0
1573727400,12080.0
1573728300,12080.0
1573729200,15560.0
1573730100,15560.0
1573731000,15560.0
1573731900,15560.0
1573732800,6220.0
1573733700,6220.0
1573734600,6220.0
1573735500,6220.0
1573736400,14360.0
1573737300,14360.0
1573738200,14360.0
1573739100,14360.0
1573740000,18680.0
1573740900,18680.0
1573741800,18680.0
1573742700,18680.0
1573743600,19720.0
1573744500,19720.0
1573745400,19720.0
1573746300,19720.0
1573747200,21380.0
1573748100,21380.0
1573749000,21380.0
1573749900,21380.0
1573750800,20620.0
1573751700,20620.0
1573752600,20620.0
1573753500,20620.0
1573754400,8240.0
1573755300,8240.0
1573756200,8240.0
1573757100,8240.0
1573758000,3300.0
1573758900,3300.0
1573759800,3300.0
1573760700,3300.0
1573761600,19500.0
1573762500,19500.0
1573763400,19500.0
1573764300,19500.0
1573765200,7800.0
1573766100,7800.0
1573767000,7800.0
1573767900,7800.0
1573768800,32680.0
1573769700,32680.0
1573770600,32680.0
1573771500,32680.0
1573772400,49960.0
1573773300,49960.0
1573774200,49960.0
1573775100,49960.0
1573776000,49540.0
1573776900,49540.0
1573777800,49540.0
1573778700,49540.0
1573779600,19820.0
1573780500,19820.0
1573781400,19820.0
1573782300,19820.0
1573783200,7920.0
1573784100,7920.0
1573785000,7920.0
1573785900,7920.0
1573786800,3180.0
1573787700,3180.0
1573788600,3180.0
1573789500,3180.0
1573790400,1260.0
1573791300,1260.0
1573792200,1260.0
1573793100,1260.0
1573794000,20540.0
1573794900,20540.0
1573795800,20540.0
1573796700,20540.0
1573797600,40520.0
1573798500,40520.0
1573799400,40520.0
1573800300,40520.0
1573801200,49440.0
1573802100,49440.0
1573803000,49440.0
1573803900,49440.0
1573804800,42100.0
1573805700,42100.0
1573806600,42100.0
1573807500,42100.0
1573808400,16840.0
1573809300,16840.0
1573810200,16840.0
1573811100,16840.0
1573812000,6740.0
1573812900,6740.0
1573813800,6740.0
1573814700,6740.0
1573815600,2700.0
1573816500,2700.0
1573817400,2700.0
1573818300,2700.0
1573819200,1080.0
1573820100,1080.0
1573821000,1080.0
1573821900,1080.0
1573822800,440.0
1573823700,440.0
1573824600,440.0
1573825500,440.0
1573826400,16900.0
1573827300,16900.0
1573828200,16900.0
1573829100,16900.0
1573830000,27480.0
1573830900,27480.0
1573831800,27480.0
1573832700,27480.0
1573833600,11000.0
1573834500,11000.0
1573835400,11000.0
1573836300,11000.0
1573837200,26240.0
1573838100,26240.0
1573839000,26240.0
1573839900,26240.0
1573840800,10500.0
1573841700,10500.0
1573842600,10500.0
