,heat
1569283200,13779
1569284100,13779
1569285000,13779
1569285900,13779
1569286800,5516
1569287700,5516
1569288600,5516
1569289500,5516
1569290400,16095
1569291300,16095
1569292200,16095
1569293100,16095
1569294000,6442
1569294900,6442
1569295800,6442
1569296700,6442
1569297600,13621
1569298500,13621
1569299400,13621
1569300300,13621
1569301200,17158
1569302100,17158
1569303000,17158
1569303900,17158
1569304800,15316
1569305700,15316
1569306600,15316
1569307500,15316
1569308400,6126
1569309300,6126
1569310200,6126
1569311100,6126
1569312000,2453
1569312900,2453
1569313800,2453
1569314700,2453
1569315600,979
1569316500,979
1569317400,979
1569318300,979
1569319200,389
1569320100,389
1569321000,389
1569321900,389
1569322800,3589
1569323700,3589
1569324600,3589
1569325500,3589
1569326400,1442
1569327300,1442
1569328200,1442
1569329100,1442
1569330000,579
1569330900,579
1569331800,579
1569332700,579
1569333600,4032
1569334500,4032
1569335400,4032
1569336300,4032
1569337200,1611
1569338100,1611
1569339000,1611
1569339900,1611
1569340800,642
1569341700,642
1569342600,642
1569343500,642
1569344400,263
1569345300,263
1569346200,263
1569347100,263
1569348000,105
1569348900,105
1569349800,105
1569350700,105
1569351600,42
1569352500,42
1569353400,42
1569354300,42
1569355200,14747
1569356100,14747
1569357000,14747
1569357900,14747
1569358800,5895
1569359700,5895
1569360600,5895
1569361500,5895
1569362400,17600
1569363300,17600
1569364200,17600
1569365100,17600
1569366000,7189
1569366900,7189
1569367800,7189
1569368700,7189
1569369600,15442
1569370500,15442
1569371400,15442
1569372300,15442
1569373200,6179
1569374100,6179
1569375000,6179
1569375900,6179
1569376800,2474
1569377700,2474
1569378600,2474
1569379500,2474
1569380400,989
1569381300,989
1569382200,989
1569383100,989
1569384000,17600
1569384900,17600
1569385800,17600
1569386700,17600
1569387600,17600
1569388500,17600
1569389400,17600
1569390300,17600
1569391200,17600
1569392100,17600
1569393000,17600
1569393900,17600
1569394800,17600
1569395700,17600
1569396600,17600
1569397500,17600
1569398400,8347
1569399300,8347
1569400200,8347
1569401100,8347
1569402000,3337
1569402900,3337
1569403800,3337
1569404700,3337
1569405600,1337
1569406500,1337
1569407400,1337
1569408300,1337
1569409200,537
1569410100,537
1569411000,537
1569411900,537
1569412800,211
1569413700,211
1569414600,211
1569415500,211
1569416400,84
1569417300,84
1569418200,84
1569419100,84
1569420000,32
1569420900,32
1569421800,32
1569422700,32
1569423600,11
1569424500,11
1569425400,11
1569426300,11
1569427200,0
1569428100,0
1569429000,0
1569429900,0
1569430800,0
1569431700,0
1569432600,0
1569433500,0
1569434400,0
1569435300,0
1569436200,0
1569437100,0
1569438000,0
1569438900,0
1569439800,0
1569440700,0
1569441600,0
1569442500,0
1569443400,0
1569444300,0
1569445200,8389
1569446100,8389
1569447000,8389
1569447900,8389
1569448800,16316
1569449700,16316
1569450600,16316
1569451500,16316
1569452400,17600
1569453300,17600
1569454200,17600
1569455100,17600
1569456000,7779
1569456900,7779
1569457800,7779
1569458700,7779
1569459600,3116
1569460500,3116
1569461400,3116
1569462300,3116
1569463200,1242
1569464100,1242
1569465000,1242
1569465900,1242
1569466800,495
1569467700,495
1569468600,495
1569469500,495
1569470400,16284
1569471300,16284
1569472200,16284
1569473100,16284
1569474000,17600
1569474900,17600
1569475800,17600
1569476700,17600
1569477600,11442
1569478500,11442
1569479400,11442
1569480300,11442
1569481200,4579
1569482100,4579
1569483000,4579
1569483900,4579
1569484800,1832
1569485700,1832
1569486600,1832
1569487500,1832
1569488400,12874
1569489300,12874
1569490200,12874
1569491100,12874
1569492000,5147
1569492900,5147
1569493800,5147
1569494700,5147
1569495600,9242
1569496500,9242
1569497400,9242
1569498300,9242
1569499200,9516
1569500100,9516
1569501000,9516
1569501900,9516
1569502800,3800
1569503700,3800
1569504600,3800
1569505500,3800
1569506400,1526
1569507300,1526
1569508200,1526
1569509100,1526
1569510000,611
1569510900,611
1569511800,611
1569512700,611
1569513600,3758
1569514500,3758
1569515400,3758
1569516300,3758
1569517200,6284
1569518100,6284
1569519000,6284
1569519900,6284
1569520800,9000
1569521700,9000
1569522600,9000
1569523500,9000
1569524400,8968
1569525300,8968
1569526200,8968
1569527100,8968
1569528000,3589
1569528900,3589
1569529800,3589
1569530700,3589
1569531600,1432
1569532500,1432
1569533400,1432
1569534300,1432
1569535200,568
1569536100,568
1569537000,568
1569537900,568
1569538800,5432
1569539700,5432
1569540600,5432
1569541500,5432
1569542400,2179
1569543300,2179
1569544200,2179
1569545100,2179
1569546000,874
1569546900,874
1569547800,874
1569548700,874
1569549600,10589
1569550500,10589
1569551400,10589
1569552300,10589
1569553200,4242
1569554100,4242
1569555000,4242
1569555900,4242
1569556800,1695
1569557700,1695
1569558600,1695
1569559500,1695
1569560400,674
1569561300,674
1569562200,674
1569563100,674
1569564000,274
1569564900,274
1569565800,274
1569566700,274
1569567600,105
1569568500,105
1569569400,105
1569570300,105
1569571200,42
1569572100,42
1569573000,42
1569573900,42
1569574800,21
1569575700,21
1569576600,21
1569577500,21
1569578400,17600
1569579300,17600
1569580200,17600
1569581100,17600
1569582000,17600
1569582900,17600
1569583800,17600
1569584700,17600
1569585600,17600
1569586500,17600
1569587400,17600
1569588300,17600
1569589200,7505
1569590100,7505
1569591000,7505
1569591900,7505
1569592800,3000
1569593700,3000
1569594600,3000
1569595500,3000
1569596400,1200
1569597300,1200
1569598200,1200
1569599100,1200
1569600000,484
1569600900,484
1569601800,484
1569602700,484
1569603600,189
1569604500,189
1569605400,189
1569606300,189
1569607200,74
1569608100,74
1569609000,74
1569609900,74
1569610800,32
1569611700,32
1569612600,32
1569613500,32
1569614400,11
1569615300,11
1569616200,11
1569617100,11
1569618000,0
1569618900,0
1569619800,0
1569620700,0
1569621600,0
1569622500,0
1569623400,0
1569624300,0
1569625200,0
1569626100,0
1569627000,0
1569627900,0
1569628800,0
1569629700,0
1569630600,0
1569631500,0
1569632400,0
1569633300,0
1569634200,0
1569635100,0
1569636000,0
1569636900,0
1569637800,0
1569638700,0
1569639600,17600
1569640500,17600
1569641400,17600
1569642300,17600
1569643200,8295
1569644100,8295
1569645000,8295
1569645900,8295
1569646800,3316
1569647700,3316
1569648600,3316
1569649500,3316
1569650400,1326
1569651300,1326
1569652200,1326
1569653100,1326
1569654000,17600
1569654900,17600
1569655800,17600
1569656700,17600
1569657600,17600
1569658500,17600
1569659400,17600
1569660300,17600
1569661200,17600
1569662100,17600
1569663000,17600
1569663900,17600
1569664800,8095
1569665700,8095
1569666600,8095
1569667500,8095
1569668400,3232
1569669300,3232
1569670200,3232
1569671100,3232
1569672000,1295
1569672900,1295
1569673800,1295
1569674700,1295
1569675600,516
1569676500,516
1569677400,516
1569678300,516
1569679200,211
1569680100,211
1569681000,211
1569681900,211
1569682800,84
1569683700,84
1569684600,84
1569685500,84
1569686400,32
1569687300,32
1569688200,32
1569689100,32
1569690000,11
1569690900,11
1569691800,11
1569692700,11
1569693600,0
1569694500,0
1569695400,0
1569696300,0
1569697200,0
1569698100,0
1569699000,0
1569699900,0
1569700800,0
1569701700,0
1569702600,0
1569703500,0
1569704400,0
1569705300,0
1569706200,0
1569707100,0
1569708000,0
1569708900,0
1569709800,0
1569710700,0
1569711600,0
1569712500,0
1569713400,0
1569714300,0
1569715200,0
1569716100,0
1569717000,0
1569717900,0
1569718800,0
1569719700,0
1569720600,0
1569721500,0
1569722400,3200
1569723300,3200
1569724200,3200
1569725100,3200
1569726000,7221
1569726900,7221
1569727800,7221
1569728700,7221
1569729600,9305
1569730500,9305
1569731400,9305
1569732300,9305
1569733200,8695
1569734100,8695
1569735000,8695
1569735900,8695
1569736800,3474
1569737700,3474
1569738600,3474
1569739500,3474
1569740400,1389
1569741300,1389
1569742200,1389
1569743100,1389
1569744000,558
1569744900,558
1569745800,558
1569746700,558
1569747600,4368
1569748500,4368
1569749400,4368
1569750300,4368
1569751200,1747
1569752100,1747
1569753000,1747
1569753900,1747
1569754800,695
1569755700,695
1569756600,695
1569757500,695
1569758400,284
1569759300,284
1569760200,284
1569761100,284
1569762000,116
1569762900,116
1569763800,116
1569764700,116
1569765600,42
1569766500,42
1569767400,42
1569768300,42
1569769200,21
1569770100,21
1569771000,21
1569771900,21
1569772800,11
1569773700,11
1569774600,11
1569775500,11
1569776400,0
1569777300,0
1569778200,0
1569779100,0
1569780000,0
1569780900,0
1569781800,0
1569782700,0
1569783600,0
1569784500,0
1569785400,0
1569786300,0
1569787200,0
1569788100,0
1569789000,0
1569789900,0
1569790800,0
1569791700,0
1569792600,0
1569793500,0
1569794400,0
1569795300,0
1569796200,0
1569797100,0
1569798000,5116
1569798900,5116
1569799800,5116
1569800700,5116
1569801600,2042
1569802500,2042
1569803400,2042
1569804300,2042
1569805200,821
1569806100,821
1569807000,821
1569807900,821
1569808800,11853
1569809700,11853
1569810600,11853
1569811500,11853
1569812400,17600
1569813300,17600
1569814200,17600
1569815100,17600
1569816000,7726
1569816900,7726
1569817800,7726
1569818700,7726
1569819600,3095
1569820500,3095
1569821400,3095
1569822300,3095
1569823200,1232
1569824100,1232
1569825000,1232
1569825900,1232
1569826800,495
1569827700,495
1569828600,495
1569829500,495
1569830400,10379
1569831300,10379
1569832200,10379
1569833100,10379
1569834000,13695
1569834900,13695
1569835800,13695
1569836700,13695
1569837600,7221
1569838500,7221
1569839400,7221
1569840300,7221
1569841200,2884
1569842100,2884
1569843000,2884
1569843900,2884
1569844800,1158
1569845700,1158
1569846600,1158
1569847500,1158
1569848400,463
1569849300,463
1569850200,463
1569851100,463
1569852000,189
1569852900,189
1569853800,189
1569854700,189
1569855600,74
1569856500,74
1569857400,74
1569858300,74
1569859200,32
1569860100,32
1569861000,32
1569861900,32
1569862800,11
1569863700,11
1569864600,11
1569865500,11
1569866400,0
1569867300,0
1569868200,0
1569869100,0
1569870000,0
1569870900,0
1569871800,0
1569872700,0
1569873600,0
1569874500,0
1569875400,0
1569876300,0
1569877200,0
1569878100,0
1569879000,0
1569879900,0
1569880800,0
1569881700,0
1569882600,0
1569883500,0
1569884400,0
1569885300,0
1569886200,0
1569887100,0
