,heat
1573516800,9200
1573517700,9200
1573518600,9200
1573519500,9200
1573520400,3684
1573521300,3684
1573522200,3684
1573523100,3684
1573524000,8242
1573524900,8242
1573525800,8242
1573526700,8242
1573527600,12084
1573528500,12084
1573529400,12084
1573530300,12084
1573531200,12958
1573532100,12958
1573533000,12958
1573533900,12958
1573534800,5189
1573535700,5189
1573536600,5189
1573537500,5189
1573538400,2074
1573539300,2074
1573540200,2074
1573541100,2074
1573542000,832
1573542900,832
1573543800,832
1573544700,832
1573545600,6558
1573546500,6558
1573547400,6558
1573548300,6558
1573549200,12253
1573550100,12253
1573551000,12253
1573551900,12253
1573552800,14495
1573553700,14495
1573554600,14495
1573555500,14495
1573556400,5800
1573557300,5800
1573558200,5800
1573559100,5800
1573560000,2316
1573560900,2316
1573561800,2316
1573562700,2316
1573563600,926
1573564500,926
1573565400,926
1573566300,926
1573567200,4611
1573568100,4611
1573569000,4611
1573569900,4611
1573570800,8968
1573571700,8968
1573572600,8968
1573573500,8968
1573574400,11411
1573575300,11411
1573576200,11411
1573577100,11411
1573578000,10663
1573578900,10663
1573579800,10663
1573580700,10663
1573581600,4263
1573582500,4263
1573583400,4263
1573584300,4263
1573585200,1705
1573586100,1705
1573587000,1705
1573587900,1705
1573588800,684
1573589700,684
1573590600,684
1573591500,684
1573592400,274
1573593300,274
1573594200,274
1573595100,274
1573596000,8453
1573596900,8453
1573597800,8453
1573598700,8453
1573599600,15137
1573600500,15137
1573601400,15137
1573602300,15137
1573603200,16337
1573604100,16337
1573605000,16337
1573605900,16337
1573606800,11558
1573607700,11558
1573608600,11558
1573609500,11558
1573610400,4621
1573611300,4621
1573612200,4621
1573613100,4621
1573614000,1853
1573614900,1853
1573615800,1853
1573616700,1853
1573617600,737
1573618500,737
1573619400,737
1573620300,737
1573621200,295
1573622100,295
1573623000,295
1573623900,295
1573624800,4305
1573625700,4305
1573626600,4305
1573627500,4305
1573628400,9463
1573629300,9463
1573630200,9463
1573631100,9463
1573632000,12674
1573632900,12674
1573633800,12674
1573634700,12674
1573635600,11495
1573636500,11495
1573637400,11495
1573638300,11495
1573639200,4600
1573640100,4600
1573641000,4600
1573641900,4600
1573642800,1842
1573643700,1842
1573644600,1842
1573645500,1842
1573646400,737
1573647300,737
1573648200,737
1573649100,737
1573650000,295
1573650900,295
1573651800,295
1573652700,295
1573653600,7284
1573654500,7284
1573655400,7284
1573656300,7284
1573657200,13453
1573658100,13453
1573659000,13453
1573659900,13453
1573660800,15116
1573661700,15116
1573662600,15116
1573663500,15116
1573664400,11411
1573665300,11411
1573666200,11411
1573667100,11411
1573668000,4568
1573668900,4568
1573669800,4568
1573670700,4568
1573671600,1821
1573672500,1821
1573673400,1821
1573674300,1821
1573675200,726
1573676100,726
1573677000,726
1573677900,726
1573678800,295
1573679700,295
1573680600,295
1573681500,295
1573682400,6168
1573683300,6168
1573684200,6168
1573685100,6168
1573686000,12295
1573686900,12295
1573687800,12295
1573688700,12295
1573689600,4916
1573690500,4916
1573691400,4916
1573692300,4916
1573693200,8989
1573694100,8989
1573695000,8989
1573695900,8989
1573696800,11832
1573697700,11832
1573698600,11832
1573699500,11832
1573700400,11768
1573701300,11768
1573702200,11768
1573703100,11768
1573704000,4705
1573704900,4705
1573705800,4705
1573706700,4705
1573707600,1884
1573708500,1884
1573709400,1884
1573710300,1884
1573711200,758
1573712100,758
1573713000,758
1573713900,758
1573714800,6779
1573715700,6779
1573716600,6779
1573717500,6779
1573718400,2716
1573719300,2716
1573720200,2716
1573721100,2716
1573722000,10989
1573722900,10989
1573723800,10989
1573724700,10989
1573725600,15568
1573726500,15568
1573727400,15568
1573728300,15568
1573729200,13505
1573730100,13505
1573731000,13505
1573731900,13505
1573732800,5400
1573733700,5400
1573734600,5400
1573735500,5400
1573736400,2158
1573737300,2158
1573738200,2158
1573739100,2158
1573740000,863
1573740900,863
1573741800,863
1573742700,863
1573743600,347
1573744500,347
1573745400,347
1573746300,347
1573747200,137
1573748100,137
1573749000,137
1573749900,137
1573750800,5653
1573751700,5653
1573752600,5653
1573753500,5653
1573754400,11484
1573755300,11484
1573756200,11484
1573757100,11484
1573758000,4589
1573758900,4589
1573759800,4589
1573760700,4589
1573761600,8832
1573762500,8832
1573763400,8832
1573764300,8832
1573765200,11874
1573766100,11874
1573767000,11874
