,heat
1573516800,3060.0
1573517700,3060.0
1573518600,3060.0
1573519500,3060.0
1573520400,1220.0
1573521300,1220.0
1573522200,1220.0
1573523100,1220.0
1573524000,480.0
1573524900,480.0
1573525800,480.0
1573526700,480.0
1573527600,200.0
1573528500,200.0
1573529400,200.0
1573530300,200.0
1573531200,80.0
1573532100,80.0
1573533000,80.0
1573533900,80.0
1573534800,40.0
1573535700,40.0
1573536600,40.0
1573537500,40.0
1573538400,20.0
1573539300,20.0
1573540200,20.0
1573541100,20.0
1573542000,68720.0
1573542900,68720.0
1573543800,68720.0
1573544700,68720.0
1573545600,104720.0
1573546500,104720.0
1573547400,104720.0
1573548300,104720.0
1573549200,41880.0
1573550100,41880.0
1573551000,41880.0
1573551900,41880.0
1573552800,35960.0
1573553700,35960.0
1573554600,35960.0
1573555500,35960.0
1573556400,25040.0
1573557300,25040.0
1573558200,25040.0
1573559100,25040.0
1573560000,10020.0
1573560900,10020.0
1573561800,10020.0
1573562700,10020.0
1573563600,4000.0
1573564500,4000.0
1573565400,4000.0
1573566300,4000.0
1573567200,1600.0
1573568100,1600.0
1573569000,1600.0
1573569900,1600.0
1573570800,24340.0
1573571700,24340.0
1573572600,24340.0
1573573500,24340.0
1573574400,44180.0
1573575300,44180.0
1573576200,44180.0
1573577100,44180.0
1573578000,49760.0
1573578900,49760.0
1573579800,49760.0
1573580700,49760.0
1573581600,38160.0
1573582500,38160.0
1573583400,38160.0
1573584300,38160.0
1573585200,15260.0
1573586100,15260.0
1573587000,15260.0
1573587900,15260.0
1573588800,6100.0
1573589700,6100.0
1573590600,6100.0
1573591500,6100.0
1573592400,2440.0
1573593300,2440.0
1573594200,2440.0
1573595100,2440.0
1573596000,980.0
1573596900,980.0
1573597800,980.0
1573598700,980.0
1573599600,400.0
1573600500,400.0
1573601400,400.0
1573602300,400.0
1573603200,160.0
1573604100,160.0
1573605000,160.0
1573605900,160.0
1573606800,60.0
1573607700,60.0
1573608600,60.0
1573609500,60.0
1573610400,20.0
1573611300,20.0
1573612200,20.0
1573613100,20.0
1573614000,0.0
1573614900,0.0
1573615800,0.0
1573616700,0.0
1573617600,17100.0
1573618500,17100.0
1573619400,17100.0
1573620300,17100.0
1573621200,34340.0
1573622100,34340.0
1573623000,34340.0
1573623900,34340.0
1573624800,107840.0
1573625700,107840.0
1573626600,107840.0
1573627500,107840.0
1573628400,106360.0
1573629300,106360.0
1573630200,106360.0
1573631100,106360.0
1573632000,66980.0
1573632900,66980.0
1573633800,66980.0
1573634700,66980.0
1573635600,26800.0
1573636500,26800.0
1573637400,26800.0
1573638300,26800.0
1573639200,10720.0
1573640100,10720.0
1573641000,10720.0
1573641900,10720.0
1573642800,4280.0
1573643700,4280.0
1573644600,4280.0
1573645500,4280.0
1573646400,1720.0
1573647300,1720.0
1573648200,1720.0
1573649100,1720.0
1573650000,680.0
1573650900,680.0
1573651800,680.0
1573652700,680.0
1573653600,280.0
1573654500,280.0
1573655400,280.0
1573656300,280.0
1573657200,100.0
1573658100,100.0
1573659000,100.0
1573659900,100.0
1573660800,22080.0
1573661700,22080.0
1573662600,22080.0
1573663500,22080.0
1573664400,43020.0
1573665300,43020.0
1573666200,43020.0
1573667100,43020.0
1573668000,50840.0
1573668900,50840.0
1573669800,50840.0
1573670700,50840.0
1573671600,41360.0
1573672500,41360.0
1573673400,41360.0
1573674300,41360.0
1573675200,16540.0
1573676100,16540.0
1573677000,16540.0
1573677900,16540.0
1573678800,6620.0
1573679700,6620.0
1573680600,6620.0
1573681500,6620.0
1573682400,2640.0
1573683300,2640.0
1573684200,2640.0
1573685100,2640.0
1573686000,1060.0
1573686900,1060.0
1573687800,1060.0
1573688700,1060.0
1573689600,420.0
1573690500,420.0
1573691400,420.0
1573692300,420.0
1573693200,160.0
1573694100,160.0
1573695000,160.0
1573695900,160.0
1573696800,60.0
1573697700,60.0
1573698600,60.0
1573699500,60.0
1573700400,20.0
1573701300,20.0
1573702200,20.0
1573703100,20.0
1573704000,13420.0
1573704900,13420.0
1573705800,13420.0
1573706700,13420.0
1573707600,30700.0
1573708500,30700.0
1573709400,30700.0
1573710300,30700.0
1573711200,107500.0
1573712100,107500.0
1573713000,107500.0
1573713900,107500.0
1573714800,109680.0
1573715700,109680.0
1573716600,109680.0
1573717500,109680.0
1573718400,72500.0
1573719300,72500.0
1573720200,72500.0
1573721100,72500.0
1573722000,29000.0
1573722900,29000.0
1573723800,29000.0
1573724700,29000.0
1573725600,11600.0
1573726500,11600.0
1573727400,11600.0
1573728300,11600.0
1573729200,4640.0
1573730100,4640.0
1573731000,4640.0
1573731900,4640.0
1573732800,1860.0
1573733700,1860.0
1573734600,1860.0
1573735500,1860.0
1573736400,740.0
1573737300,740.0
1573738200,740.0
1573739100,740.0
1573740000,300.0
1573740900,300.0
1573741800,300.0
1573742700,300.0
1573743600,120.0
1573744500,120.0
1573745400,120.0
1573746300,120.0
1573747200,40.0
1573748100,40.0
1573749000,40.0
1573749900,40.0
1573750800,26200.0
1573751700,26200.0
1573752600,26200.0
1573753500,26200.0
1573754400,48920.0
1573755300,48920.0
1573756200,48920.0
1573757100,48920.0
1573758000,55040.0
1573758900,55040.0
1573759800,55040.0
1573760700,55040.0
1573761600,42220.0
1573762500,42220.0
1573763400,42220.0
1573764300,42220.0
1573765200,16880.0
1573766100,16880.0
1573767000,16880.0
1573767900,16880.0
1573768800,6760.0
1573769700,6760.0
1573770600,6760.0
1573771500,6760.0
1573772400,2700.0
1573773300,2700.0
1573774200,2700.0
1573775100,2700.0
1573776000,1080.0
1573776900,1080.0
1573777800,1080.0
1573778700,1080.0
1573779600,440.0
1573780500,440.0
1573781400,440.0
1573782300,440.0
1573783200,180.0
1573784100,180.0
1573785000,180.0
1573785900,180.0
1573786800,60.0
1573787700,60.0
1573788600,60.0
1573789500,60.0
1573790400,20.0
1573791300,20.0
1573792200,20.0
1573793100,20.0
1573794000,17040.0
1573794900,17040.0
