,heat
1572912000,600.0
1572912900,600.0
1572913800,600.0
1572914700,600.0
1572915600,9820.0
1572916500,9820.0
1572917400,9820.0
1572918300,9820.0
1572919200,19300.0
1572920100,19300.0
1572921000,19300.0
1572921900,19300.0
1572922800,23520.0
1572923700,23520.0
1572924600,23520.0
1572925500,23520.0
1572926400,9400.0
1572927300,9400.0
1572928200,9400.0
1572929100,9400.0
1572930000,3760.0
1572930900,3760.0
1572931800,3760.0
1572932700,3760.0
1572933600,1500.0
1572934500,1500.0
1572935400,1500.0
1572936300,1500.0
1572937200,600.0
1572938100,600.0
1572939000,600.0
1572939900,600.0
1572940800,240.0
1572941700,240.0
1572942600,240.0
1572943500,240.0
1572944400,17580.0
1572945300,17580.0
1572946200,17580.0
1572947100,17580.0
1572948000,29000.0
1572948900,29000.0
1572949800,29000.0
1572950700,29000.0
1572951600,30260.0
1572952500,30260.0
1572953400,30260.0
1572954300,30260.0
1572955200,12100.0
1572956100,12100.0
1572957000,12100.0
1572957900,12100.0
1572958800,4840.0
1572959700,4840.0
1572960600,4840.0
1572961500,4840.0
1572962400,1940.0
1572963300,1940.0
1572964200,1940.0
1572965100,1940.0
1572966000,780.0
1572966900,780.0
1572967800,780.0
1572968700,780.0
1572969600,320.0
1572970500,320.0
1572971400,320.0
1572972300,320.0
1572973200,18180.0
1572974100,18180.0
1572975000,18180.0
1572975900,18180.0
1572976800,31000.0
1572977700,31000.0
1572978600,31000.0
1572979500,31000.0
1572980400,31200.0
1572981300,31200.0
1572982200,31200.0
1572983100,31200.0
1572984000,19600.0
1572984900,19600.0
1572985800,19600.0
1572986700,19600.0
1572987600,7840.0
1572988500,7840.0
1572989400,7840.0
1572990300,7840.0
1572991200,3140.0
1572992100,3140.0
1572993000,3140.0
1572993900,3140.0
1572994800,1260.0
1572995700,1260.0
1572996600,1260.0
1572997500,1260.0
1572998400,500.0
1572999300,500.0
1573000200,500.0
1573001100,500.0
1573002000,10940.0
1573002900,10940.0
1573003800,10940.0
1573004700,10940.0
1573005600,22200.0
1573006500,22200.0
1573007400,22200.0
1573008300,22200.0
1573009200,27540.0
1573010100,27540.0
1573011000,27540.0
1573011900,27540.0
1573012800,23860.0
1573013700,23860.0
1573014600,23860.0
1573015500,23860.0
1573016400,9540.0
1573017300,9540.0
1573018200,9540.0
1573019100,9540.0
1573020000,3820.0
1573020900,3820.0
1573021800,3820.0
1573022700,3820.0
1573023600,1520.0
1573024500,1520.0
1573025400,1520.0
1573026300,1520.0
1573027200,620.0
1573028100,620.0
1573029000,620.0
1573029900,620.0
1573030800,10560.0
1573031700,10560.0
1573032600,10560.0
1573033500,10560.0
1573034400,16720.0
1573035300,16720.0
1573036200,16720.0
1573037100,16720.0
