,heat
1569283200,2011
1569284100,2011
1569285000,2011
1569285900,2011
1569286800,15179
1569287700,15179
1569288600,15179
1569289500,15179
1569290400,16200
1569291300,16200
1569292200,16200
1569293100,16200
1569294000,9337
1569294900,9337
1569295800,9337
1569296700,9337
1569297600,3737
1569298500,3737
1569299400,3737
1569300300,3737
1569301200,1495
1569302100,1495
1569303000,1495
1569303900,1495
1569304800,6884
1569305700,6884
1569306600,6884
1569307500,6884
1569308400,2747
1569309300,2747
1569310200,2747
1569311100,2747
1569312000,1105
1569312900,1105
1569313800,1105
1569314700,1105
1569315600,13821
1569316500,13821
1569317400,13821
1569318300,13821
1569319200,16200
1569320100,16200
1569321000,16200
1569321900,16200
1569322800,10326
1569323700,10326
1569324600,10326
1569325500,10326
1569326400,4126
1569327300,4126
1569328200,4126
1569329100,4126
1569330000,1653
1569330900,1653
1569331800,1653
1569332700,1653
1569333600,663
1569334500,663
1569335400,663
1569336300,663
1569337200,263
1569338100,263
1569339000,263
1569339900,263
1569340800,105
1569341700,105
1569342600,105
1569343500,105
1569344400,42
1569345300,42
1569346200,42
1569347100,42
1569348000,21
1569348900,21
1569349800,21
1569350700,21
1569351600,11
1569352500,11
1569353400,11
1569354300,11
1569355200,0
1569356100,0
1569357000,0
1569357900,0
1569358800,9958
1569359700,9958
1569360600,9958
1569361500,9958
1569362400,3989
1569363300,3989
1569364200,3989
1569365100,3989
1569366000,1589
1569366900,1589
1569367800,1589
1569368700,1589
1569369600,16200
1569370500,16200
1569371400,16200
1569372300,16200
1569373200,7137
1569374100,7137
1569375000,7137
1569375900,7137
1569376800,2853
1569377700,2853
1569378600,2853
1569379500,2853
1569380400,1137
1569381300,1137
1569382200,1137
1569383100,1137
1569384000,16200
1569384900,16200
1569385800,16200
1569386700,16200
1569387600,8947
1569388500,8947
1569389400,8947
1569390300,8947
1569391200,3579
1569392100,3579
1569393000,3579
1569393900,3579
1569394800,16200
1569395700,16200
1569396600,16200
1569397500,16200
1569398400,9295
1569399300,9295
1569400200,9295
1569401100,9295
1569402000,3716
1569402900,3716
1569403800,3716
1569404700,3716
1569405600,1484
1569406500,1484
1569407400,1484
1569408300,1484
1569409200,589
1569410100,589
1569411000,589
1569411900,589
1569412800,242
1569413700,242
1569414600,242
1569415500,242
1569416400,95
1569417300,95
1569418200,95
1569419100,95
1569420000,12905
1569420900,12905
1569421800,12905
1569422700,12905
1569423600,5168
1569424500,5168
1569425400,5168
1569426300,5168
1569427200,2063
1569428100,2063
1569429000,2063
1569429900,2063
1569430800,832
1569431700,832
1569432600,832
1569433500,832
1569434400,326
1569435300,326
1569436200,326
1569437100,326
1569438000,3442
1569438900,3442
1569439800,3442
1569440700,3442
1569441600,8189
1569442500,8189
1569443400,8189
1569444300,8189
1569445200,11800
1569446100,11800
1569447000,11800
1569447900,11800
1569448800,12842
1569449700,12842
1569450600,12842
1569451500,12842
1569452400,11158
1569453300,11158
1569454200,11158
1569455100,11158
1569456000,4463
1569456900,4463
1569457800,4463
1569458700,4463
1569459600,1789
1569460500,1789
1569461400,1789
1569462300,1789
1569463200,7305
1569464100,7305
1569465000,7305
1569465900,7305
1569466800,14537
1569467700,14537
1569468600,14537
1569469500,14537
1569470400,5811
1569471300,5811
1569472200,5811
1569473100,5811
1569474000,13505
1569474900,13505
1569475800,13505
1569476700,13505
1569477600,5400
1569478500,5400
1569479400,5400
1569480300,5400
1569481200,2158
1569482100,2158
1569483000,2158
1569483900,2158
1569484800,863
1569485700,863
1569486600,863
1569487500,863
1569488400,16200
1569489300,16200
1569490200,16200
1569491100,16200
1569492000,16200
1569492900,16200
1569493800,16200
1569494700,16200
1569495600,11621
1569496500,11621
1569497400,11621
1569498300,11621
1569499200,4653
1569500100,4653
1569501000,4653
