,heat
1573516800,7358
1573517700,7358
1573518600,7358
1573519500,7358
1573520400,8800
1573521300,8800
1573522200,8800
1573523100,8800
1573524000,8800
1573524900,8800
1573525800,8800
1573526700,8800
1573527600,8800
1573528500,8800
1573529400,8800
1573530300,8800
1573531200,4568
1573532100,4568
1573533000,4568
1573533900,4568
1573534800,1832
1573535700,1832
1573536600,1832
1573537500,1832
1573538400,726
1573539300,726
1573540200,726
1573541100,726
1573542000,295
1573542900,295
1573543800,295
1573544700,295
1573545600,5474
1573546500,5474
1573547400,5474
1573548300,5474
1573549200,8800
1573550100,8800
1573551000,8800
1573551900,8800
1573552800,8800
1573553700,8800
1573554600,8800
1573555500,8800
1573556400,8800
1573557300,8800
1573558200,8800
1573559100,8800
1573560000,4284
1573560900,4284
1573561800,4284
1573562700,4284
1573563600,1716
1573564500,1716
1573565400,1716
1573566300,1716
1573567200,684
1573568100,684
1573569000,684
1573569900,684
1573570800,274
1573571700,274
1573572600,274
1573573500,274
1573574400,4874
1573575300,4874
1573576200,4874
1573577100,4874
1573578000,8800
1573578900,8800
1573579800,8800
1573580700,8800
1573581600,8800
1573582500,8800
1573583400,8800
1573584300,8800
1573585200,8800
1573586100,8800
1573587000,8800
1573587900,8800
1573588800,3958
1573589700,3958
1573590600,3958
1573591500,3958
1573592400,1579
1573593300,1579
1573594200,1579
1573595100,1579
1573596000,632
1573596900,632
1573597800,632
1573598700,632
1573599600,253
1573600500,253
1573601400,253
1573602300,253
1573603200,6568
1573604100,6568
1573605000,6568
1573605900,6568
1573606800,8800
1573607700,8800
1573608600,8800
1573609500,8800
1573610400,8800
1573611300,8800
1573612200,8800
1573613100,8800
1573614000,8800
1573614900,8800
1573615800,8800
1573616700,8800
1573617600,4147
1573618500,4147
1573619400,4147
1573620300,4147
1573621200,1663
1573622100,1663
1573623000,1663
1573623900,1663
1573624800,663
1573625700,663
1573626600,663
1573627500,663
1573628400,263
1573629300,263
1573630200,263
1573631100,263
1573632000,4937
1573632900,4937
1573633800,4937
1573634700,4937
1573635600,1968
1573636500,1968
1573637400,1968
1573638300,1968
1573639200,8800
1573640100,8800
1573641000,8800
