,heat
1573516800,24580.0
1573517700,24580.0
1573518600,24580.0
1573519500,24580.0
1573520400,9840.0
1573521300,9840.0
1573522200,9840.0
1573523100,9840.0
1573524000,3940.0
1573524900,3940.0
1573525800,3940.0
1573526700,3940.0
1573527600,26240.0
1573528500,26240.0
1573529400,26240.0
1573530300,26240.0
1573531200,49260.0
1573532100,49260.0
1573533000,49260.0
1573533900,49260.0
1573534800,58640.0
1573535700,58640.0
1573536600,58640.0
1573537500,58640.0
1573538400,49180.0
1573539300,49180.0
1573540200,49180.0
1573541100,49180.0
1573542000,19680.0
1573542900,19680.0
1573543800,19680.0
1573544700,19680.0
1573545600,7860.0
1573546500,7860.0
1573547400,7860.0
1573548300,7860.0
1573549200,3140.0
1573550100,3140.0
1573551000,3140.0
1573551900,3140.0
1573552800,1260.0
1573553700,1260.0
1573554600,1260.0
1573555500,1260.0
1573556400,21900.0
1573557300,21900.0
1573558200,21900.0
1573559100,21900.0
1573560000,40080.0
1573560900,40080.0
1573561800,40080.0
1573562700,40080.0
1573563600,16040.0
1573564500,16040.0
1573565400,16040.0
1573566300,16040.0
1573567200,30940.0
1573568100,30940.0
1573569000,30940.0
1573569900,30940.0
1573570800,48940.0
1573571700,48940.0
1573572600,48940.0
1573573500,48940.0
1573574400,51240.0
1573575300,51240.0
1573576200,51240.0
1573577100,51240.0
1573578000,37580.0
1573578900,37580.0
1573579800,37580.0
1573580700,37580.0
1573581600,15040.0
1573582500,15040.0
1573583400,15040.0
1573584300,15040.0
1573585200,6020.0
1573586100,6020.0
1573587000,6020.0
1573587900,6020.0
1573588800,2400.0
1573589700,2400.0
1573590600,2400.0
1573591500,2400.0
1573592400,960.0
1573593300,960.0
1573594200,960.0
1573595100,960.0
1573596000,28980.0
1573596900,28980.0
1573597800,28980.0
1573598700,28980.0
1573599600,53620.0
1573600500,53620.0
1573601400,53620.0
1573602300,53620.0
1573603200,60020.0
1573604100,60020.0
1573605000,60020.0
1573605900,60020.0
1573606800,45480.0
1573607700,45480.0
1573608600,45480.0
1573609500,45480.0
1573610400,18200.0
1573611300,18200.0
1573612200,18200.0
1573613100,18200.0
1573614000,7280.0
1573614900,7280.0
1573615800,7280.0
1573616700,7280.0
1573617600,2920.0
1573618500,2920.0
1573619400,2920.0
1573620300,2920.0
1573621200,1160.0
1573622100,1160.0
1573623000,1160.0
