,heat
1569283200,3000.0
1569284100,3000.0
1569285000,3000.0
1569285900,3000.0
1569286800,1200.0
1569287700,1200.0
1569288600,1200.0
1569289500,1200.0
1569290400,480.0
1569291300,480.0
1569292200,480.0
1569293100,480.0
1569294000,16820.0
1569294900,16820.0
1569295800,16820.0
1569296700,16820.0
1569297600,6720.0
1569298500,6720.0
1569299400,6720.0
1569300300,6720.0
1569301200,22160.0
1569302100,22160.0
1569303000,22160.0
1569303900,22160.0
1569304800,8860.0
1569305700,8860.0
1569306600,8860.0
1569307500,8860.0
1569308400,19180.0
1569309300,19180.0
1569310200,19180.0
1569311100,19180.0
1569312000,17720.0
1569312900,17720.0
1569313800,17720.0
1569314700,17720.0
1569315600,7080.0
1569316500,7080.0
1569317400,7080.0
1569318300,7080.0
1569319200,2840.0
1569320100,2840.0
1569321000,2840.0
1569321900,2840.0
1569322800,1140.0
1569323700,1140.0
1569324600,1140.0
1569325500,1140.0
1569326400,460.0
1569327300,460.0
1569328200,460.0
1569329100,460.0
1569330000,180.0
1569330900,180.0
1569331800,180.0
1569332700,180.0
1569333600,80.0
1569334500,80.0
1569335400,80.0
1569336300,80.0
1569337200,20.0
1569338100,20.0
1569339000,20.0
1569339900,20.0
1569340800,8820.0
1569341700,8820.0
1569342600,8820.0
1569343500,8820.0
1569344400,3520.0
1569345300,3520.0
1569346200,3520.0
1569347100,3520.0
1569348000,11520.0
1569348900,11520.0
1569349800,11520.0
1569350700,11520.0
1569351600,17180.0
1569352500,17180.0
1569353400,17180.0
1569354300,17180.0
1569355200,18060.0
1569356100,18060.0
1569357000,18060.0
1569357900,18060.0
1569358800,14660.0
1569359700,14660.0
1569360600,14660.0
1569361500,14660.0
1569362400,5860.0
1569363300,5860.0
1569364200,5860.0
1569365100,5860.0
1569366000,2340.0
1569366900,2340.0
1569367800,2340.0
1569368700,2340.0
1569369600,940.0
1569370500,940.0
1569371400,940.0
1569372300,940.0
1569373200,380.0
1569374100,380.0
1569375000,380.0
1569375900,380.0
1569376800,160.0
1569377700,160.0
1569378600,160.0
1569379500,160.0
1569380400,31540.0
1569381300,31540.0
1569382200,31540.0
1569383100,31540.0
1569384000,12620.0
1569384900,12620.0
1569385800,12620.0
1569386700,12620.0
1569387600,5040.0
1569388500,5040.0
1569389400,5040.0
1569390300,5040.0
1569391200,2020.0
1569392100,2020.0
1569393000,2020.0
1569393900,2020.0
1569394800,38560.0
1569395700,38560.0
1569396600,38560.0
1569397500,38560.0
1569398400,45720.0
1569399300,45720.0
1569400200,45720.0
1569401100,45720.0
1569402000,18280.0
1569402900,18280.0
1569403800,18280.0
1569404700,18280.0
1569405600,7320.0
1569406500,7320.0
1569407400,7320.0
1569408300,7320.0
1569409200,2920.0
1569410100,2920.0
1569411000,2920.0
1569411900,2920.0
1569412800,1160.0
1569413700,1160.0
1569414600,1160.0
1569415500,1160.0
1569416400,460.0
1569417300,460.0
1569418200,460.0
1569419100,460.0
1569420000,180.0
1569420900,180.0
1569421800,180.0
1569422700,180.0
1569423600,80.0
1569424500,80.0
1569425400,80.0
1569426300,80.0
1569427200,40.0
1569428100,40.0
1569429000,40.0
1569429900,40.0
1569430800,20.0
1569431700,20.0
1569432600,20.0
1569433500,20.0
1569434400,0.0
1569435300,0.0
1569436200,0.0
1569437100,0.0
1569438000,5700.0
1569438900,5700.0
1569439800,5700.0
1569440700,5700.0
1569441600,13080.0
1569442500,13080.0
1569443400,13080.0
1569444300,13080.0
1569445200,17820.0
1569446100,17820.0
1569447000,17820.0
1569447900,17820.0
1569448800,18100.0
1569449700,18100.0
1569450600,18100.0
1569451500,18100.0
1569452400,14520.0
1569453300,14520.0
1569454200,14520.0
1569455100,14520.0
1569456000,5820.0
1569456900,5820.0
1569457800,5820.0
1569458700,5820.0
1569459600,2320.0
1569460500,2320.0
1569461400,2320.0
1569462300,2320.0
