,COP100_heat
1563840000,304.0
1563840900,304.0
1563841800,304.0
1563842700,304.0
1563843600,304.0
1563844500,304.0
1563845400,304.0
1563846300,304.0
1563847200,304.0
1563848100,304.0
1563849000,304.0
1563849900,304.0
1563850800,304.0
1563851700,304.0
1563852600,304.0
1563853500,304.0
1563854400,304.0
1563855300,304.0
1563856200,304.0
1563857100,304.0
1563858000,304.0
1563858900,304.0
1563859800,304.0
1563860700,304.0
1563861600,304.0
1563862500,304.0
1563863400,304.0
1563864300,304.0
1563865200,304.0
1563866100,304.0
1563867000,304.0
1563867900,304.0
1563868800,304.0
1563869700,304.0
1563870600,304.0
1563871500,304.0
1563872400,304.0
1563873300,304.0
1563874200,304.0
1563875100,304.0
1563876000,304.0
1563876900,304.0
1563877800,304.0
1563878700,304.0
1563879600,304.0
1563880500,304.0
1563881400,304.0
1563882300,304.0
1563883200,304.0
1563884100,304.0
1563885000,304.0
1563885900,304.0
1563886800,304.0
1563887700,304.0
1563888600,304.0
1563889500,304.0
1563890400,304.0
1563891300,304.0
1563892200,304.0
1563893100,304.0
1563894000,304.0
1563894900,304.0
1563895800,304.0
1563896700,304.0
1563897600,304.0
1563898500,304.0
1563899400,304.0
1563900300,304.0
1563901200,304.0
1563902100,304.0
1563903000,304.0
1563903900,304.0
1563904800,304.0
1563905700,304.0
1563906600,304.0
1563907500,304.0
1563908400,304.0
1563909300,304.0
1563910200,304.0
1563911100,304.0
1563912000,304.0
1563912900,304.0
1563913800,304.0
1563914700,304.0
1563915600,304.0
1563916500,304.0
1563917400,304.0
1563918300,304.0
1563919200,304.0
1563920100,304.0
1563921000,304.0
1563921900,304.0
1563922800,304.0
1563923700,304.0
1563924600,304.0
1563925500,304.0
1563926400,304.0
1563927300,304.0
1563928200,304.0
1563929100,304.0
1563930000,304.0
1563930900,304.0
1563931800,304.0
1563932700,304.0
1563933600,299.0
1563934500,299.0
1563935400,299.0
1563936300,299.0
1563937200,299.0
1563938100,299.0
1563939000,299.0
1563939900,299.0
1563940800,484.0
1563941700,484.0
1563942600,484.0
1563943500,484.0
1563944400,484.0
1563945300,484.0
1563946200,484.0
1563947100,484.0
1563948000,484.0
1563948900,484.0
1563949800,484.0
1563950700,484.0
1563951600,484.0
1563952500,484.0
1563953400,484.0
1563954300,484.0
1563955200,484.0
1563956100,484.0
1563957000,484.0
1563957900,484.0
1563958800,484.0
1563959700,484.0
1563960600,484.0
1563961500,484.0
1563962400,484.0
1563963300,484.0
1563964200,484.0
1563965100,484.0
1563966000,484.0
1563966900,484.0
1563967800,484.0
1563968700,484.0
1563969600,484.0
1563970500,484.0
1563971400,484.0
1563972300,484.0
1563973200,484.0
1563974100,484.0
1563975000,484.0
1563975900,484.0
1563976800,484.0
1563977700,484.0
1563978600,484.0
1563979500,484.0
1563980400,484.0
1563981300,484.0
1563982200,484.0
1563983100,484.0
1563984000,484.0
1563984900,484.0
1563985800,484.0
1563986700,484.0
1563987600,484.0
1563988500,484.0
1563989400,484.0
1563990300,484.0
1563991200,484.0
1563992100,484.0
1563993000,484.0
1563993900,484.0
1563994800,484.0
1563995700,484.0
1563996600,484.0
1563997500,484.0
1563998400,484.0
1563999300,484.0
1564000200,484.0
1564001100,484.0
1564002000,484.0
1564002900,484.0
1564003800,484.0
1564004700,484.0
1564005600,484.0
1564006500,484.0
1564007400,484.0
1564008300,484.0
1564009200,484.0
1564010100,484.0
1564011000,484.0
1564011900,484.0
1564012800,484.0
1564013700,484.0
1564014600,484.0
1564015500,484.0
1564016400,484.0
1564017300,484.0
1564018200,484.0
1564019100,484.0
1564020000,484.0
1564020900,484.0
1564021800,484.0
1564022700,484.0
1564023600,484.0
1564024500,484.0
1564025400,484.0
1564026300,484.0
1564027200,484.0
1564028100,484.0
1564029000,484.0
1564029900,484.0
1564030800,484.0
1564031700,484.0
1564032600,484.0
1564033500,484.0
1564034400,484.0
1564035300,484.0
1564036200,484.0
1564037100,484.0
1564038000,484.0
1564038900,484.0
1564039800,484.0
1564040700,484.0
1564041600,484.0
1564042500,484.0
1564043400,484.0
1564044300,484.0
1564045200,484.0
1564046100,484.0
1564047000,484.0
1564047900,484.0
1564048800,484.0
1564049700,484.0
1564050600,484.0
1564051500,484.0
1564052400,484.0
1564053300,484.0
1564054200,484.0
1564055100,484.0
1564056000,484.0
1564056900,484.0
1564057800,484.0
1564058700,484.0
1564059600,484.0
1564060500,484.0
1564061400,484.0
1564062300,484.0
1564063200,484.0
1564064100,484.0
1564065000,484.0
1564065900,484.0
1564066800,484.0
1564067700,484.0
1564068600,484.0
1564069500,484.0
1564070400,484.0
1564071300,484.0
1564072200,484.0
1564073100,484.0
1564074000,484.0
1564074900,484.0
1564075800,484.0
1564076700,484.0
1564077600,484.0
1564078500,484.0
1564079400,484.0
1564080300,484.0
1564081200,484.0
1564082100,484.0
1564083000,484.0
1564083900,484.0
1564084800,484.0
1564085700,484.0
1564086600,484.0
1564087500,484.0
1564088400,484.0
1564089300,484.0
1564090200,484.0
1564091100,484.0
1564092000,467.0
1564092900,467.0
1564093800,467.0
1564094700,467.0
1564095600,458.0
1564096500,458.0
1564097400,458.0
1564098300,458.0
1564099200,299.0
1564100100,299.0
1564101000,299.0
1564101900,299.0
1564102800,432.0
1564103700,432.0
1564104600,432.0
1564105500,432.0
1564106400,441.0
1564107300,441.0
1564108200,441.0
1564109100,441.0
1564110000,437.0
1564110900,437.0
1564111800,437.0
1564112700,437.0
1564113600,428.0
1564114500,428.0
1564115400,428.0
1564116300,428.0
1564117200,428.0
1564118100,428.0
1564119000,428.0
1564119900,428.0
1564120800,438.0
1564121700,438.0
1564122600,438.0
1564123500,438.0
1564124400,455.0
1564125300,455.0
1564126200,455.0
1564127100,455.0
1564128000,500.0
1564128900,500.0
1564129800,500.0
1564130700,500.0
1564131600,527.0
1564132500,527.0
1564133400,527.0
1564134300,527.0
1564135200,565.0
1564136100,565.0
1564137000,565.0
1564137900,565.0
1564138800,588.0
1564139700,588.0
1564140600,588.0
1564141500,588.0
1564142400,600.0
1564143300,600.0
1564144200,600.0
1564145100,600.0
1564146000,606.0
1564146900,606.0
1564147800,606.0
1564148700,606.0
1564149600,613.0
1564150500,613.0
1564151400,613.0
1564152300,613.0
1564153200,615.0
1564154100,615.0
1564155000,615.0
1564155900,615.0
1564156800,604.0
1564157700,604.0
1564158600,604.0
1564159500,604.0
1564160400,597.0
1564161300,597.0
1564162200,597.0
1564163100,597.0
1564164000,337.0
1564164900,337.0
1564165800,337.0
1564166700,337.0
1564167600,540.0
1564168500,540.0
1564169400,540.0
1564170300,540.0
1564171200,487.0
1564172100,487.0
1564173000,487.0
1564173900,487.0
1564174800,491.0
1564175700,491.0
1564176600,491.0
1564177500,491.0
1564178400,487.0
1564179300,487.0
1564180200,487.0
1564181100,487.0
1564182000,491.0
1564182900,491.0
1564183800,491.0
1564184700,491.0
1564185600,292.0
1564186500,292.0
1564187400,292.0
1564188300,292.0
1564189200,292.0
1564190100,292.0
1564191000,292.0
1564191900,292.0
1564192800,292.0
1564193700,292.0
1564194600,292.0
1564195500,292.0
1564196400,292.0
1564197300,292.0
1564198200,292.0
1564199100,292.0
1564200000,292.0
1564200900,292.0
1564201800,292.0
1564202700,292.0
1564203600,292.0
1564204500,292.0
1564205400,292.0
1564206300,292.0
1564207200,292.0
1564208100,292.0
1564209000,292.0
1564209900,292.0
1564210800,292.0
1564211700,292.0
1564212600,292.0
1564213500,292.0
1564214400,292.0
1564215300,292.0
1564216200,292.0
1564217100,292.0
1564218000,451.99999999999994
1564218900,451.99999999999994
1564219800,451.99999999999994
1564220700,451.99999999999994
1564221600,451.99999999999994
1564222500,451.99999999999994
1564223400,451.99999999999994
1564224300,451.99999999999994
1564225200,451.99999999999994
1564226100,451.99999999999994
1564227000,451.99999999999994
1564227900,451.99999999999994
1564228800,451.99999999999994
1564229700,451.99999999999994
1564230600,451.99999999999994
1564231500,451.99999999999994
1564232400,451.99999999999994
1564233300,451.99999999999994
1564234200,451.99999999999994
1564235100,451.99999999999994
1564236000,451.99999999999994
1564236900,451.99999999999994
1564237800,451.99999999999994
1564238700,451.99999999999994
1564239600,455.99999999999994
1564240500,455.99999999999994
1564241400,455.99999999999994
1564242300,455.99999999999994
1564243200,475.0
1564244100,475.0
1564245000,475.0
1564245900,475.0
1564246800,478.0
1564247700,478.0
1564248600,478.0
1564249500,478.0
1564250400,467.0
1564251300,467.0
1564252200,467.0
1564253100,467.0
1564254000,306.0
1564254900,306.0
1564255800,306.0
1564256700,306.0
1564257600,441.0
1564258500,441.0
1564259400,441.0
1564260300,441.0
1564261200,422.0
1564262100,422.0
1564263000,422.0
1564263900,422.0
1564264800,403.0
1564265700,403.0
1564266600,403.0
1564267500,403.0
1564268400,396.0
1564269300,396.0
1564270200,396.0
1564271100,396.0
1564272000,390.0
1564272900,390.0
1564273800,390.0
1564274700,390.0
1564275600,381.0
1564276500,381.0
1564277400,381.0
1564278300,381.0
1564279200,390.0
1564280100,390.0
1564281000,390.0
1564281900,390.0
1564282800,393.0
1564283700,393.0
1564284600,393.0
1564285500,393.0
1564286400,394.0
1564287300,394.0
1564288200,394.0
1564289100,394.0
1564290000,390.0
1564290900,390.0
1564291800,390.0
1564292700,390.0
1564293600,401.0
1564294500,401.0
1564295400,401.0
1564296300,401.0
