,COP100_heat
1563840000,353.0
1563840900,353.0
1563841800,353.0
1563842700,353.0
1563843600,353.0
1563844500,353.0
1563845400,353.0
1563846300,353.0
1563847200,353.0
1563848100,353.0
1563849000,353.0
1563849900,353.0
1563850800,353.0
1563851700,353.0
1563852600,353.0
1563853500,353.0
1563854400,353.0
1563855300,353.0
1563856200,353.0
1563857100,353.0
1563858000,353.0
1563858900,353.0
1563859800,353.0
1563860700,353.0
1563861600,353.0
1563862500,353.0
1563863400,353.0
1563864300,353.0
1563865200,353.0
1563866100,353.0
1563867000,353.0
1563867900,353.0
1563868800,353.0
1563869700,353.0
1563870600,353.0
1563871500,353.0
1563872400,353.0
1563873300,353.0
1563874200,353.0
1563875100,353.0
1563876000,353.0
1563876900,353.0
1563877800,353.0
1563878700,353.0
1563879600,353.0
1563880500,353.0
1563881400,353.0
1563882300,353.0
1563883200,353.0
1563884100,353.0
1563885000,353.0
1563885900,353.0
1563886800,353.0
1563887700,353.0
1563888600,353.0
1563889500,353.0
1563890400,353.0
1563891300,353.0
1563892200,353.0
1563893100,353.0
1563894000,353.0
1563894900,353.0
1563895800,353.0
1563896700,353.0
1563897600,353.0
1563898500,353.0
1563899400,353.0
1563900300,353.0
1563901200,353.0
1563902100,353.0
1563903000,353.0
1563903900,353.0
1563904800,353.0
1563905700,353.0
1563906600,353.0
1563907500,353.0
1563908400,353.0
1563909300,353.0
1563910200,353.0
1563911100,353.0
1563912000,353.0
1563912900,353.0
1563913800,353.0
1563914700,353.0
1563915600,353.0
1563916500,353.0
1563917400,353.0
1563918300,353.0
1563919200,353.0
1563920100,353.0
1563921000,353.0
1563921900,353.0
1563922800,353.0
1563923700,353.0
1563924600,353.0
1563925500,353.0
1563926400,353.0
1563927300,353.0
1563928200,353.0
1563929100,353.0
1563930000,353.0
1563930900,353.0
1563931800,353.0
1563932700,353.0
1563933600,353.0
1563934500,353.0
1563935400,353.0
1563936300,353.0
1563937200,353.0
1563938100,353.0
1563939000,353.0
1563939900,353.0
1563940800,353.0
1563941700,353.0
1563942600,353.0
1563943500,353.0
1563944400,353.0
1563945300,353.0
1563946200,353.0
1563947100,353.0
1563948000,353.0
1563948900,353.0
1563949800,353.0
1563950700,353.0
1563951600,353.0
1563952500,353.0
1563953400,353.0
1563954300,353.0
1563955200,353.0
1563956100,353.0
1563957000,353.0
1563957900,353.0
1563958800,353.0
1563959700,353.0
1563960600,353.0
1563961500,353.0
1563962400,353.0
1563963300,353.0
1563964200,353.0
1563965100,353.0
1563966000,353.0
1563966900,353.0
1563967800,353.0
1563968700,353.0
1563969600,353.0
1563970500,353.0
1563971400,353.0
1563972300,353.0
1563973200,353.0
1563974100,353.0
1563975000,353.0
1563975900,353.0
1563976800,353.0
1563977700,353.0
1563978600,353.0
1563979500,353.0
1563980400,349.0
1563981300,349.0
1563982200,349.0
1563983100,349.0
1563984000,283.0
1563984900,283.0
1563985800,283.0
1563986700,283.0
1563987600,283.0
1563988500,283.0
1563989400,283.0
1563990300,283.0
1563991200,283.0
1563992100,283.0
1563993000,283.0
1563993900,283.0
1563994800,283.0
1563995700,283.0
1563996600,283.0
1563997500,283.0
1563998400,283.0
1563999300,283.0
1564000200,283.0
1564001100,283.0
1564002000,283.0
1564002900,283.0
1564003800,283.0
1564004700,283.0
1564005600,283.0
1564006500,283.0
1564007400,283.0
1564008300,283.0
1564009200,283.0
1564010100,283.0
1564011000,283.0
1564011900,283.0
1564012800,283.0
1564013700,283.0
1564014600,283.0
1564015500,283.0
1564016400,283.0
1564017300,283.0
1564018200,283.0
1564019100,283.0
1564020000,283.0
1564020900,283.0
1564021800,283.0
1564022700,283.0
1564023600,283.0
1564024500,283.0
1564025400,283.0
1564026300,283.0
1564027200,283.0
1564028100,283.0
1564029000,283.0
1564029900,283.0
1564030800,283.0
1564031700,283.0
1564032600,283.0
1564033500,283.0
1564034400,283.0
1564035300,283.0
1564036200,283.0
1564037100,283.0
1564038000,283.0
1564038900,283.0
1564039800,283.0
1564040700,283.0
1564041600,283.0
1564042500,283.0
1564043400,283.0
1564044300,283.0
1564045200,283.0
1564046100,283.0
1564047000,283.0
1564047900,283.0
1564048800,283.0
1564049700,283.0
1564050600,283.0
1564051500,283.0
1564052400,283.0
1564053300,283.0
1564054200,283.0
1564055100,283.0
1564056000,283.0
1564056900,283.0
1564057800,283.0
1564058700,283.0
1564059600,283.0
1564060500,283.0
1564061400,283.0
1564062300,283.0
1564063200,283.0
1564064100,283.0
1564065000,283.0
1564065900,283.0
1564066800,283.0
1564067700,283.0
1564068600,283.0
1564069500,283.0
1564070400,283.0
1564071300,283.0
1564072200,283.0
1564073100,283.0
1564074000,283.0
1564074900,283.0
1564075800,283.0
1564076700,283.0
1564077600,283.0
1564078500,283.0
1564079400,283.0
1564080300,283.0
1564081200,283.0
1564082100,283.0
1564083000,283.0
1564083900,283.0
1564084800,283.0
1564085700,283.0
1564086600,283.0
1564087500,283.0
1564088400,283.0
1564089300,283.0
1564090200,283.0
1564091100,283.0
1564092000,283.0
1564092900,283.0
1564093800,283.0
1564094700,283.0
1564095600,283.0
1564096500,283.0
1564097400,283.0
1564098300,283.0
1564099200,283.0
1564100100,283.0
1564101000,283.0
1564101900,283.0
1564102800,283.0
1564103700,283.0
1564104600,283.0
1564105500,283.0
1564106400,283.0
1564107300,283.0
1564108200,283.0
1564109100,283.0
1564110000,322.0
1564110900,322.0
1564111800,322.0
1564112700,322.0
1564113600,322.0
1564114500,322.0
1564115400,322.0
1564116300,322.0
1564117200,322.0
1564118100,322.0
1564119000,322.0
1564119900,322.0
1564120800,322.0
1564121700,322.0
1564122600,322.0
1564123500,322.0
1564124400,322.0
1564125300,322.0
1564126200,322.0
1564127100,322.0
1564128000,322.0
1564128900,322.0
1564129800,322.0
1564130700,322.0
1564131600,322.0
1564132500,322.0
1564133400,322.0
1564134300,322.0
1564135200,322.0
1564136100,322.0
1564137000,322.0
1564137900,322.0
1564138800,478.0
1564139700,478.0
1564140600,478.0
1564141500,478.0
1564142400,478.0
1564143300,478.0
1564144200,478.0
1564145100,478.0
1564146000,478.0
1564146900,478.0
1564147800,478.0
1564148700,478.0
1564149600,478.0
1564150500,478.0
1564151400,478.0
1564152300,478.0
1564153200,478.0
1564154100,478.0
1564155000,478.0
1564155900,478.0
1564156800,478.0
1564157700,478.0
1564158600,478.0
