,COP100_heat
1563840000,259.0
1563840900,259.0
1563841800,259.0
1563842700,259.0
1563843600,259.0
1563844500,259.0
1563845400,259.0
1563846300,259.0
1563847200,259.0
1563848100,259.0
1563849000,259.0
1563849900,259.0
1563850800,259.0
1563851700,259.0
1563852600,259.0
1563853500,259.0
1563854400,259.0
1563855300,259.0
1563856200,259.0
1563857100,259.0
1563858000,309.0
1563858900,309.0
1563859800,309.0
1563860700,309.0
1563861600,309.0
1563862500,309.0
1563863400,309.0
1563864300,309.0
1563865200,309.0
1563866100,309.0
1563867000,309.0
1563867900,309.0
1563868800,309.0
1563869700,309.0
1563870600,309.0
1563871500,309.0
1563872400,309.0
1563873300,309.0
1563874200,309.0
1563875100,309.0
1563876000,309.0
1563876900,309.0
1563877800,309.0
1563878700,309.0
1563879600,309.0
1563880500,309.0
1563881400,309.0
1563882300,309.0
1563883200,309.0
1563884100,309.0
1563885000,309.0
1563885900,309.0
1563886800,309.0
1563887700,309.0
1563888600,309.0
1563889500,309.0
1563890400,309.0
1563891300,309.0
1563892200,309.0
1563893100,309.0
1563894000,278.0
1563894900,278.0
1563895800,278.0
1563896700,278.0
1563897600,278.0
1563898500,278.0
1563899400,278.0
1563900300,278.0
1563901200,278.0
1563902100,278.0
1563903000,278.0
1563903900,278.0
1563904800,278.0
1563905700,278.0
1563906600,278.0
1563907500,278.0
1563908400,278.0
1563909300,278.0
1563910200,278.0
1563911100,278.0
1563912000,278.0
1563912900,278.0
1563913800,278.0
1563914700,278.0
1563915600,278.0
1563916500,278.0
1563917400,278.0
1563918300,278.0
1563919200,278.0
1563920100,278.0
1563921000,278.0
1563921900,278.0
1563922800,278.0
1563923700,278.0
1563924600,278.0
1563925500,278.0
1563926400,278.0
1563927300,278.0
1563928200,278.0
1563929100,278.0
1563930000,278.0
1563930900,278.0
1563931800,278.0
1563932700,278.0
1563933600,278.0
1563934500,278.0
1563935400,278.0
1563936300,278.0
1563937200,278.0
1563938100,278.0
1563939000,278.0
1563939900,278.0
1563940800,278.0
1563941700,278.0
1563942600,278.0
1563943500,278.0
1563944400,278.0
1563945300,278.0
1563946200,278.0
1563947100,278.0
1563948000,278.0
1563948900,278.0
1563949800,278.0
1563950700,278.0
1563951600,278.0
