,COP100_heat
1563840000,300.0
1563840900,300.0
1563841800,300.0
1563842700,300.0
1563843600,300.0
1563844500,300.0
1563845400,300.0
1563846300,300.0
1563847200,300.0
1563848100,300.0
1563849000,300.0
1563849900,300.0
1563850800,300.0
1563851700,300.0
1563852600,300.0
1563853500,300.0
1563854400,300.0
1563855300,300.0
1563856200,300.0
1563857100,300.0
1563858000,300.0
1563858900,300.0
1563859800,300.0
1563860700,300.0
1563861600,300.0
1563862500,300.0
1563863400,300.0
1563864300,300.0
1563865200,300.0
1563866100,300.0
1563867000,300.0
1563867900,300.0
1563868800,300.0
1563869700,300.0
1563870600,300.0
1563871500,300.0
1563872400,300.0
1563873300,300.0
1563874200,300.0
1563875100,300.0
1563876000,300.0
1563876900,300.0
1563877800,300.0
1563878700,300.0
1563879600,300.0
1563880500,300.0
1563881400,300.0
1563882300,300.0
1563883200,300.0
1563884100,300.0
1563885000,300.0
1563885900,300.0
1563886800,300.0
1563887700,300.0
1563888600,300.0
1563889500,300.0
1563890400,300.0
1563891300,300.0
1563892200,300.0
1563893100,300.0
1563894000,300.0
1563894900,300.0
1563895800,300.0
1563896700,300.0
1563897600,300.0
1563898500,300.0
1563899400,300.0
1563900300,300.0
1563901200,300.0
1563902100,300.0
1563903000,300.0
1563903900,300.0
1563904800,300.0
1563905700,300.0
1563906600,300.0
1563907500,300.0
1563908400,300.0
1563909300,300.0
1563910200,300.0
1563911100,300.0
1563912000,300.0
1563912900,300.0
1563913800,300.0
1563914700,300.0
1563915600,300.0
1563916500,300.0
1563917400,300.0
1563918300,300.0
1563919200,300.0
1563920100,300.0
1563921000,300.0
1563921900,300.0
1563922800,300.0
1563923700,300.0
1563924600,300.0
1563925500,300.0
1563926400,300.0
1563927300,300.0
1563928200,300.0
1563929100,300.0
1563930000,300.0
1563930900,300.0
1563931800,300.0
1563932700,300.0
1563933600,300.0
1563934500,300.0
1563935400,300.0
1563936300,300.0
1563937200,300.0
1563938100,300.0
1563939000,300.0
1563939900,300.0
1563940800,325.0
1563941700,325.0
1563942600,325.0
1563943500,325.0
1563944400,325.0
1563945300,325.0
1563946200,325.0
1563947100,325.0
1563948000,325.0
1563948900,325.0
1563949800,325.0
1563950700,325.0
1563951600,325.0
1563952500,325.0
1563953400,325.0
1563954300,325.0
1563955200,325.0
1563956100,325.0
1563957000,325.0
1563957900,325.0
1563958800,325.0
1563959700,325.0
1563960600,325.0
1563961500,325.0
1563962400,325.0
1563963300,325.0
1563964200,325.0
1563965100,325.0
1563966000,325.0
1563966900,325.0
1563967800,325.0
1563968700,325.0
1563969600,325.0
1563970500,325.0
1563971400,325.0
1563972300,325.0
1563973200,325.0
1563974100,325.0
1563975000,325.0
1563975900,325.0
1563976800,325.0
1563977700,325.0
1563978600,325.0
1563979500,325.0
1563980400,325.0
1563981300,325.0
1563982200,325.0
1563983100,325.0
1563984000,325.0
1563984900,325.0
1563985800,325.0
1563986700,325.0
1563987600,325.0
1563988500,325.0
1563989400,325.0
1563990300,325.0
1563991200,325.0
1563992100,325.0
1563993000,325.0
1563993900,325.0
1563994800,325.0
1563995700,325.0
1563996600,325.0
1563997500,325.0
1563998400,562.0
1563999300,562.0
