,COP100_heat
1563840000,308.0
1563840900,308.0
1563841800,308.0
1563842700,308.0
1563843600,308.0
1563844500,308.0
1563845400,308.0
1563846300,308.0
1563847200,308.0
1563848100,308.0
1563849000,308.0
1563849900,308.0
1563850800,319.0
1563851700,319.0
1563852600,319.0
1563853500,319.0
1563854400,319.0
1563855300,319.0
1563856200,319.0
1563857100,319.0
1563858000,319.0
1563858900,319.0
1563859800,319.0
1563860700,319.0
1563861600,319.0
1563862500,319.0
1563863400,319.0
1563864300,319.0
1563865200,319.0
1563866100,319.0
1563867000,319.0
1563867900,319.0
1563868800,319.0
1563869700,319.0
1563870600,319.0
1563871500,319.0
1563872400,367.0
1563873300,367.0
1563874200,367.0
1563875100,367.0
1563876000,367.0
1563876900,367.0
1563877800,367.0
1563878700,367.0
1563879600,367.0
1563880500,367.0
1563881400,367.0
1563882300,367.0
1563883200,367.0
1563884100,367.0
1563885000,367.0
1563885900,367.0
1563886800,367.0
1563887700,367.0
1563888600,367.0
1563889500,367.0
1563890400,367.0
1563891300,367.0
1563892200,367.0
1563893100,367.0
1563894000,367.0
1563894900,367.0
1563895800,367.0
1563896700,367.0
1563897600,367.0
1563898500,367.0
1563899400,367.0
1563900300,367.0
1563901200,367.0
1563902100,367.0
1563903000,367.0
1563903900,367.0
1563904800,334.0
1563905700,334.0
1563906600,334.0
1563907500,334.0
1563908400,334.0
1563909300,334.0
1563910200,334.0
1563911100,334.0
1563912000,334.0
1563912900,334.0
1563913800,334.0
1563914700,334.0
1563915600,334.0
1563916500,334.0
1563917400,334.0
1563918300,334.0
1563919200,334.0
1563920100,334.0
1563921000,334.0
1563921900,334.0
1563922800,334.0
1563923700,334.0
1563924600,334.0
1563925500,334.0
1563926400,334.0
1563927300,334.0
1563928200,334.0
1563929100,334.0
1563930000,334.0
1563930900,334.0
1563931800,334.0
1563932700,334.0
1563933600,334.0
1563934500,334.0
1563935400,334.0
1563936300,334.0
1563937200,334.0
1563938100,334.0
1563939000,334.0
1563939900,334.0
1563940800,334.0
1563941700,334.0
1563942600,334.0
1563943500,334.0
1563944400,334.0
1563945300,334.0
1563946200,334.0
1563947100,334.0
1563948000,334.0
1563948900,334.0
1563949800,334.0
1563950700,334.0
1563951600,334.0
1563952500,334.0
1563953400,334.0
1563954300,334.0
1563955200,334.0
1563956100,334.0
1563957000,334.0
1563957900,334.0
1563958800,334.0
1563959700,334.0
1563960600,334.0
1563961500,334.0
1563962400,321.0
1563963300,321.0
1563964200,321.0
1563965100,321.0
1563966000,321.0
1563966900,321.0
1563967800,321.0
1563968700,321.0
1563969600,321.0
1563970500,321.0
1563971400,321.0
1563972300,321.0
1563973200,321.0
1563974100,321.0
1563975000,321.0
1563975900,321.0
1563976800,321.0
1563977700,321.0
1563978600,321.0
1563979500,321.0
1563980400,321.0
1563981300,321.0
1563982200,321.0
1563983100,321.0
1563984000,321.0
1563984900,321.0
1563985800,321.0
1563986700,321.0
1563987600,321.0
1563988500,321.0
1563989400,321.0
1563990300,321.0
1563991200,321.0
1563992100,321.0
1563993000,321.0
1563993900,321.0
1563994800,321.0
1563995700,321.0
1563996600,321.0
1563997500,321.0
1563998400,318.0
1563999300,318.0
1564000200,318.0
1564001100,318.0
1564002000,306.0
1564002900,306.0
1564003800,306.0
1564004700,306.0
1564005600,306.0
1564006500,306.0
1564007400,306.0
1564008300,306.0
1564009200,306.0
1564010100,306.0
1564011000,306.0
1564011900,306.0
1564012800,306.0
1564013700,306.0
1564014600,306.0
1564015500,306.0
1564016400,306.0
1564017300,306.0
1564018200,306.0
1564019100,306.0
1564020000,306.0
1564020900,306.0
1564021800,306.0
1564022700,306.0
1564023600,306.0
1564024500,306.0
1564025400,306.0
1564026300,306.0
1564027200,306.0
1564028100,306.0
1564029000,306.0
1564029900,306.0
1564030800,307.0
1564031700,307.0
1564032600,307.0
1564033500,307.0
1564034400,325.0
1564035300,325.0
1564036200,325.0
1564037100,325.0
1564038000,325.0
1564038900,325.0
1564039800,325.0
1564040700,325.0
1564041600,325.0
1564042500,325.0
1564043400,325.0
1564044300,325.0
1564045200,325.0
1564046100,325.0
1564047000,325.0
1564047900,325.0
1564048800,325.0
1564049700,325.0
1564050600,325.0
1564051500,325.0
1564052400,449.0
1564053300,449.0
1564054200,449.0
1564055100,449.0
1564056000,449.0
1564056900,449.0
1564057800,449.0
1564058700,449.0
1564059600,449.0
1564060500,449.0
1564061400,449.0
1564062300,449.0
1564063200,449.0
1564064100,449.0
1564065000,449.0
1564065900,449.0
1564066800,449.0
1564067700,449.0
1564068600,449.0
1564069500,449.0
1564070400,449.0
1564071300,449.0
1564072200,449.0
1564073100,449.0
1564074000,449.0
1564074900,449.0
1564075800,449.0
1564076700,449.0
1564077600,449.0
1564078500,449.0
1564079400,449.0
1564080300,449.0
1564081200,449.0
1564082100,449.0
1564083000,449.0
1564083900,449.0
1564084800,449.0
1564085700,449.0
1564086600,449.0
1564087500,449.0
1564088400,449.0
1564089300,449.0
1564090200,449.0
1564091100,449.0
1564092000,449.0
1564092900,449.0
