,COP100_heat
1569283200,400.0
1569284100,400.0
1569285000,400.0
1569285900,400.0
1569286800,403.0
1569287700,403.0
1569288600,403.0
1569289500,403.0
1569290400,396.0
1569291300,396.0
1569292200,396.0
1569293100,396.0
1569294000,395.0
1569294900,395.0
1569295800,395.0
1569296700,395.0
1569297600,403.0
1569298500,403.0
1569299400,403.0
1569300300,403.0
1569301200,398.0
1569302100,398.0
1569303000,398.0
1569303900,398.0
1569304800,399.0
1569305700,399.0
1569306600,399.0
1569307500,399.0
1569308400,399.0
1569309300,399.0
1569310200,399.0
1569311100,399.0
1569312000,408.0
1569312900,408.0
1569313800,408.0
1569314700,408.0
1569315600,446.0
1569316500,446.0
1569317400,446.0
1569318300,446.0
1569319200,459.0
1569320100,459.0
1569321000,459.0
1569321900,459.0
1569322800,471.0
1569323700,471.0
1569324600,471.0
1569325500,471.0
1569326400,463.0
1569327300,463.0
1569328200,463.0
1569329100,463.0
1569330000,468.0
1569330900,468.0
1569331800,468.0
1569332700,468.0
1569333600,471.0
1569334500,471.0
1569335400,471.0
1569336300,471.0
1569337200,476.0
1569338100,476.0
1569339000,476.0
1569339900,476.0
1569340800,473.00000000000006
1569341700,473.00000000000006
1569342600,473.00000000000006
1569343500,473.00000000000006
1569344400,459.99999999999994
1569345300,459.99999999999994
1569346200,459.99999999999994
1569347100,459.99999999999994
1569348000,426.99999999999994
1569348900,426.99999999999994
1569349800,426.99999999999994
1569350700,426.99999999999994
1569351600,409.0
1569352500,409.0
1569353400,409.0
1569354300,409.0
1569355200,397.0
1569356100,397.0
1569357000,397.0
1569357900,397.0
1569358800,392.0
1569359700,392.0
1569360600,392.0
1569361500,392.0
1569362400,383.0
1569363300,383.0
1569364200,383.0
1569365100,383.0
1569366000,381.0
1569366900,381.0
1569367800,381.0
1569368700,381.0
1569369600,348.0
1569370500,348.0
1569371400,348.0
1569372300,348.0
1569373200,321.0
1569374100,321.0
1569375000,321.0
1569375900,321.0
1569376800,292.0
1569377700,292.0
1569378600,292.0
1569379500,292.0
1569380400,372.0
1569381300,372.0
1569382200,372.0
1569383100,372.0
1569384000,360.0
1569384900,360.0
1569385800,360.0
1569386700,360.0
1569387600,358.0
1569388500,358.0
1569389400,358.0
1569390300,358.0
1569391200,352.0
1569392100,352.0
1569393000,352.0
1569393900,352.0
1569394800,303.0
1569395700,303.0
1569396600,303.0
1569397500,303.0
1569398400,398.0
1569399300,398.0
1569400200,398.0
1569401100,398.0
1569402000,429.0
1569402900,429.0
1569403800,429.0
1569404700,429.0
1569405600,446.0
1569406500,446.0
