,COP100_heat
1569283200,371.0
1569284100,371.0
1569285000,371.0
1569285900,371.0
1569286800,374.0
1569287700,374.0
1569288600,374.0
1569289500,374.0
1569290400,365.0
1569291300,365.0
1569292200,365.0
1569293100,365.0
1569294000,274.0
1569294900,274.0
1569295800,274.0
1569296700,274.0
1569297600,374.0
1569298500,374.0
1569299400,374.0
1569300300,374.0
1569301200,347.0
1569302100,347.0
1569303000,347.0
1569303900,347.0
1569304800,329.0
1569305700,329.0
1569306600,329.0
1569307500,329.0
1569308400,369.0
1569309300,369.0
1569310200,369.0
1569311100,369.0
1569312000,381.0
1569312900,381.0
1569313800,381.0
1569314700,381.0
1569315600,430.0
1569316500,430.0
1569317400,430.0
1569318300,430.0
1569319200,447.0
1569320100,447.0
1569321000,447.0
1569321900,447.0
1569322800,463.99999999999994
1569323700,463.99999999999994
1569324600,463.99999999999994
1569325500,463.99999999999994
1569326400,453.0
1569327300,453.0
1569328200,453.0
1569329100,453.0
1569330000,459.0
1569330900,459.0
1569331800,459.0
1569332700,459.0
1569333600,463.99999999999994
1569334500,463.99999999999994
1569335400,463.99999999999994
1569336300,463.99999999999994
1569337200,470.0
1569338100,470.0
1569339000,470.0
1569339900,470.0
1569340800,467.0
1569341700,467.0
1569342600,467.0
1569343500,467.0
1569344400,449.0
1569345300,449.0
1569346200,449.0
1569347100,449.0
1569348000,405.0
1569348900,405.0
1569349800,405.0
1569350700,405.0
1569351600,382.0
1569352500,382.0
1569353400,382.0
1569354300,382.0
1569355200,263.0
1569356100,263.0
1569357000,263.0
1569357900,263.0
1569358800,260.0
1569359700,260.0
1569360600,260.0
1569361500,260.0
1569362400,349.0
1569363300,349.0
1569364200,349.0
1569365100,349.0
1569366000,347.0
1569366900,347.0
1569367800,347.0
1569368700,347.0
1569369600,345.0
1569370500,345.0
1569371400,345.0
1569372300,345.0
1569373200,342.0
1569374100,342.0
1569375000,342.0
1569375900,342.0
1569376800,304.0
1569377700,304.0
1569378600,304.0
1569379500,304.0
1569380400,335.0
1569381300,335.0
1569382200,335.0
1569383100,335.0
1569384000,259.0
1569384900,259.0
1569385800,259.0
1569386700,259.0
1569387600,318.0
1569388500,318.0
1569389400,318.0
1569390300,318.0
1569391200,311.0
1569392100,311.0
1569393000,311.0
1569393900,311.0
1569394800,328.0
1569395700,328.0
1569396600,328.0
1569397500,328.0
1569398400,368.0
1569399300,368.0
1569400200,368.0
1569401100,368.0
1569402000,408.0
1569402900,408.0
1569403800,408.0
1569404700,408.0
1569405600,430.0
1569406500,430.0
1569407400,430.0
1569408300,430.0
1569409200,462.0
1569410100,462.0
1569411000,462.0
1569411900,462.0
1569412800,487.0
1569413700,487.0
1569414600,487.0
1569415500,487.0
1569416400,501.99999999999994
1569417300,501.99999999999994
1569418200,501.99999999999994
1569419100,501.99999999999994
1569420000,512.0
1569420900,512.0
1569421800,512.0
1569422700,512.0
1569423600,509.99999999999994
1569424500,509.99999999999994
1569425400,509.99999999999994
1569426300,509.99999999999994
1569427200,504.0
1569428100,504.0
1569429000,504.0
1569429900,504.0
1569430800,302.0
1569431700,302.0
1569432600,302.0
1569433500,302.0
1569434400,428.0
1569435300,428.0
1569436200,428.0
1569437100,428.0
1569438000,393.0
1569438900,393.0
1569439800,393.0
1569440700,393.0
1569441600,389.0
1569442500,389.0
1569443400,389.0
1569444300,389.0
1569445200,369.0
1569446100,369.0
1569447000,369.0
1569447900,369.0
1569448800,359.0
1569449700,359.0
1569450600,359.0
1569451500,359.0
1569452400,334.0
1569453300,334.0
1569454200,334.0
1569455100,334.0
1569456000,345.0
1569456900,345.0
1569457800,345.0
1569458700,345.0
1569459600,336.0
1569460500,336.0
1569461400,336.0
1569462300,336.0
1569463200,330.0
1569464100,330.0
1569465000,330.0
1569465900,330.0
1569466800,332.0
1569467700,332.0
1569468600,332.0
1569469500,332.0
1569470400,324.0
1569471300,324.0
1569472200,324.0
1569473100,324.0
1569474000,318.0
1569474900,318.0
1569475800,318.0
1569476700,318.0
1569477600,321.0
1569478500,321.0
1569479400,321.0
1569480300,321.0
1569481200,325.0
1569482100,325.0
1569483000,325.0
1569483900,325.0
1569484800,360.0
1569485700,360.0
1569486600,360.0
1569487500,360.0
1569488400,383.0
1569489300,383.0
1569490200,383.0
1569491100,383.0
1569492000,401.99999999999994
1569492900,401.99999999999994
1569493800,401.99999999999994
1569494700,401.99999999999994
1569495600,423.00000000000006
1569496500,423.00000000000006
1569497400,423.00000000000006
1569498300,423.00000000000006
1569499200,433.0
1569500100,433.0
1569501000,433.0
1569501900,433.0
1569502800,437.0
1569503700,437.0
1569504600,437.0
1569505500,437.0
1569506400,434.0
1569507300,434.0
1569508200,434.0
1569509100,434.0
1569510000,436.00000000000006
1569510900,436.00000000000006
1569511800,436.00000000000006
1569512700,436.00000000000006
1569513600,433.0
1569514500,433.0
1569515400,433.0
1569516300,433.0
1569517200,430.99999999999994
1569518100,430.99999999999994
1569519000,430.99999999999994
1569519900,430.99999999999994
1569520800,426.0
1569521700,426.0
1569522600,426.0
1569523500,426.0
1569524400,424.0
1569525300,424.0
1569526200,424.0
1569527100,424.0
1569528000,421.0
1569528900,421.0
1569529800,421.0
1569530700,421.0
1569531600,416.0
1569532500,416.0
1569533400,416.0
1569534300,416.0
1569535200,413.99999999999994
1569536100,413.99999999999994
1569537000,413.99999999999994
1569537900,413.99999999999994
1569538800,413.0
1569539700,413.0
1569540600,413.0
1569541500,413.0
1569542400,413.0
1569543300,413.0
1569544200,413.0
1569545100,413.0
1569546000,417.0
1569546900,417.0
1569547800,417.0
1569548700,417.0
1569549600,409.0
1569550500,409.0
1569551400,409.0
1569552300,409.0
1569553200,409.0
1569554100,409.0
1569555000,409.0
1569555900,409.0
1569556800,405.0
1569557700,405.0
1569558600,405.0
1569559500,405.0
1569560400,409.0
1569561300,409.0
1569562200,409.0
1569563100,409.0
1569564000,409.99999999999994
1569564900,409.99999999999994
1569565800,409.99999999999994
1569566700,409.99999999999994
1569567600,419.00000000000006
1569568500,419.00000000000006
1569569400,419.00000000000006
1569570300,419.00000000000006
1569571200,434.0
1569572100,434.0
1569573000,434.0
1569573900,434.0
1569574800,312.0
1569575700,312.0
1569576600,312.0
1569577500,312.0
1569578400,461.00000000000006
1569579300,461.00000000000006
1569580200,461.00000000000006
1569581100,461.00000000000006
1569582000,305.0
1569582900,305.0
1569583800,305.0
1569584700,305.0
1569585600,451.99999999999994
1569586500,451.99999999999994
1569587400,451.99999999999994
1569588300,451.99999999999994
1569589200,501.0
1569590100,501.0
1569591000,501.0
1569591900,501.0
1569592800,504.0
1569593700,504.0
1569594600,504.0
1569595500,504.0
1569596400,512.0
1569597300,512.0
1569598200,512.0
1569599100,512.0
1569600000,509.0
1569600900,509.0
1569601800,509.0
1569602700,509.0
1569603600,496.0
1569604500,496.0
1569605400,496.0
1569606300,496.0
1569607200,461.00000000000006
1569608100,461.00000000000006
1569609000,461.00000000000006
1569609900,461.00000000000006
1569610800,424.0
1569611700,424.0
1569612600,424.0
1569613500,424.0
1569614400,284.0
1569615300,284.0
1569616200,284.0
1569617100,284.0
1569618000,408.0
1569618900,408.0
1569619800,408.0
1569620700,408.0
1569621600,276.0
1569622500,276.0
1569623400,276.0
1569624300,276.0
1569625200,391.0
1569626100,391.0
1569627000,391.0
1569627900,391.0
1569628800,380.0
1569629700,380.0
1569630600,380.0
1569631500,380.0
1569632400,386.0
1569633300,386.0
1569634200,386.0
1569635100,386.0
1569636000,382.0
1569636900,382.0
1569637800,382.0
1569638700,382.0
1569639600,382.0
1569640500,382.0
1569641400,382.0
1569642300,382.0
1569643200,373.0
1569644100,373.0
1569645000,373.0
1569645900,373.0
1569646800,371.0
1569647700,371.0
1569648600,371.0
1569649500,371.0
1569650400,374.0
1569651300,374.0
1569652200,374.0
1569653100,374.0
1569654000,393.0
1569654900,393.0
1569655800,393.0
1569656700,393.0
1569657600,417.0
1569658500,417.0
1569659400,417.0
1569660300,417.0
1569661200,434.0
1569662100,434.0
1569663000,434.0
1569663900,434.0
1569664800,462.0
1569665700,462.0
1569666600,462.0
1569667500,462.0
1569668400,495.0
1569669300,495.0
1569670200,495.0
1569671100,495.0
1569672000,527.0
1569672900,527.0
1569673800,527.0
1569674700,527.0
1569675600,533.0
1569676500,533.0
1569677400,533.0
1569678300,533.0
1569679200,535.0
1569680100,535.0
1569681000,535.0
1569681900,535.0
1569682800,538.0
1569683700,538.0
1569684600,538.0
1569685500,538.0
1569686400,520.0
1569687300,520.0
1569688200,520.0
1569689100,520.0
1569690000,499.0
1569690900,499.0
1569691800,499.0
1569692700,499.0
1569693600,484.99999999999994
1569694500,484.99999999999994
1569695400,484.99999999999994
1569696300,484.99999999999994
1569697200,468.0
1569698100,468.0
1569699000,468.0
1569699900,468.0
1569700800,459.0
1569701700,459.0
1569702600,459.0
1569703500,459.0
1569704400,455.99999999999994
1569705300,455.99999999999994
1569706200,455.99999999999994
1569707100,455.99999999999994
1569708000,450.0
1569708900,450.0
1569709800,450.0
1569710700,450.0
1569711600,447.0
1569712500,447.0
1569713400,447.0
1569714300,447.0
1569715200,428.0
1569716100,428.0
1569717000,428.0
1569717900,428.0
1569718800,372.0
1569719700,372.0
1569720600,372.0
1569721500,372.0
1569722400,426.99999999999994
1569723300,426.99999999999994
1569724200,426.99999999999994
1569725100,426.99999999999994
1569726000,436.00000000000006
1569726900,436.00000000000006
1569727800,436.00000000000006
1569728700,436.00000000000006
1569729600,424.0
1569730500,424.0
1569731400,424.0
1569732300,424.0
1569733200,383.0
1569734100,383.0
1569735000,383.0
1569735900,383.0
1569736800,408.0
1569737700,408.0
1569738600,408.0
1569739500,408.0
1569740400,430.0
1569741300,430.0
1569742200,430.0
1569743100,430.0
1569744000,335.0
1569744900,335.0
1569745800,335.0
1569746700,335.0
1569747600,473.00000000000006
1569748500,473.00000000000006
1569749400,473.00000000000006
1569750300,473.00000000000006
1569751200,505.99999999999994
1569752100,505.99999999999994
1569753000,505.99999999999994
1569753900,505.99999999999994
1569754800,514.0
1569755700,514.0
1569756600,514.0
1569757500,514.0
1569758400,552.0
1569759300,552.0
1569760200,552.0
1569761100,552.0
1569762000,349.0
1569762900,349.0
1569763800,349.0
1569764700,349.0
1569765600,581.0
1569766500,581.0
1569767400,581.0
1569768300,581.0
1569769200,581.0
1569770100,581.0
1569771000,581.0
1569771900,581.0
1569772800,573.0
1569773700,573.0
1569774600,573.0
1569775500,573.0
1569776400,542.0
1569777300,542.0
1569778200,542.0
1569779100,542.0
1569780000,501.99999999999994
1569780900,501.99999999999994
1569781800,501.99999999999994
1569782700,501.99999999999994
1569783600,474.0
1569784500,474.0
1569785400,474.0
1569786300,474.0
1569787200,292.0
1569788100,292.0
1569789000,292.0
1569789900,292.0
1569790800,428.0
1569791700,428.0
1569792600,428.0
1569793500,428.0
1569794400,420.0
1569795300,420.0
1569796200,420.0
1569797100,420.0
1569798000,426.0
1569798900,426.0
1569799800,426.0
1569800700,426.0
1569801600,401.99999999999994
1569802500,401.99999999999994
1569803400,401.99999999999994
1569804300,401.99999999999994
1569805200,394.0
1569806100,394.0
1569807000,394.0
1569807900,394.0
1569808800,397.0
1569809700,397.0
1569810600,397.0
1569811500,397.0
1569812400,398.0
1569813300,398.0
1569814200,398.0
1569815100,398.0
1569816000,399.0
1569816900,399.0
1569817800,399.0
1569818700,399.0
1569819600,386.0
1569820500,386.0
1569821400,386.0
1569822300,386.0
1569823200,377.0
1569824100,377.0
1569825000,377.0
1569825900,377.0
1569826800,401.99999999999994
1569827700,401.99999999999994
1569828600,401.99999999999994
1569829500,401.99999999999994
1569830400,440.00000000000006
1569831300,440.00000000000006
1569832200,440.00000000000006
1569833100,440.00000000000006
1569834000,474.0
1569834900,474.0
1569835800,474.0
1569836700,474.0
1569837600,501.0
1569838500,501.0
1569839400,501.0
1569840300,501.0
1569841200,520.0
1569842100,520.0
1569843000,520.0
1569843900,520.0
1569844800,554.0
1569845700,554.0
1569846600,554.0
1569847500,554.0
1569848400,564.0
1569849300,564.0
1569850200,564.0
1569851100,564.0
1569852000,573.0
1569852900,573.0
1569853800,573.0
1569854700,573.0
1569855600,564.0
1569856500,564.0
1569857400,564.0
1569858300,564.0
1569859200,547.0
1569860100,547.0
1569861000,547.0
1569861900,547.0
1569862800,519.0
1569863700,519.0
1569864600,519.0
1569865500,519.0
1569866400,487.0
1569867300,487.0
1569868200,487.0
1569869100,487.0
1569870000,468.0
1569870900,468.0
1569871800,468.0
1569872700,468.0
1569873600,447.0
1569874500,447.0
1569875400,447.0
1569876300,447.0
1569877200,430.0
1569878100,430.0
1569879000,430.0
1569879900,430.0
1569880800,419.00000000000006
1569881700,419.00000000000006
1569882600,419.00000000000006
1569883500,419.00000000000006
1569884400,419.00000000000006
1569885300,419.00000000000006
1569886200,419.00000000000006
1569887100,419.00000000000006
