,COP100_heat
1569283200,383.0
1569284100,383.0
1569285000,383.0
1569285900,383.0
1569286800,387.0
1569287700,387.0
1569288600,387.0
1569289500,387.0
1569290400,377.0
1569291300,377.0
1569292200,377.0
1569293100,377.0
1569294000,376.0
1569294900,376.0
1569295800,376.0
1569296700,376.0
1569297600,387.0
1569298500,387.0
1569299400,387.0
1569300300,387.0
1569301200,380.0
1569302100,380.0
1569303000,380.0
1569303900,380.0
1569304800,381.0
1569305700,381.0
1569306600,381.0
1569307500,381.0
1569308400,381.0
1569309300,381.0
1569310200,381.0
1569311100,381.0
1569312000,394.0
1569312900,394.0
1569313800,394.0
1569314700,394.0
1569315600,446.0
1569316500,446.0
1569317400,446.0
1569318300,446.0
1569319200,463.99999999999994
1569320100,463.99999999999994
1569321000,463.99999999999994
1569321900,463.99999999999994
1569322800,482.0
1569323700,482.0
1569324600,482.0
1569325500,482.0
1569326400,471.0
1569327300,471.0
1569328200,471.0
1569329100,471.0
1569330000,476.99999999999994
1569330900,476.99999999999994
1569331800,476.99999999999994
1569332700,476.99999999999994
1569333600,482.0
1569334500,482.0
1569335400,482.0
1569336300,482.0
1569337200,488.0
1569338100,488.0
1569339000,488.0
1569339900,488.0
1569340800,484.99999999999994
1569341700,484.99999999999994
1569342600,484.99999999999994
1569343500,484.99999999999994
1569344400,466.0
1569345300,466.0
1569346200,466.0
1569347100,466.0
1569348000,419.00000000000006
1569348900,419.00000000000006
1569349800,419.00000000000006
1569350700,419.00000000000006
1569351600,395.0
1569352500,395.0
1569353400,395.0
1569354300,395.0
1569355200,379.0
1569356100,379.0
1569357000,379.0
1569357900,379.0
1569358800,372.0
1569359700,372.0
1569360600,372.0
1569361500,372.0
1569362400,360.0
1569363300,360.0
1569364200,360.0
1569365100,360.0
1569366000,358.0
1569366900,358.0
1569367800,358.0
1569368700,358.0
1569369600,355.0
1569370500,355.0
1569371400,355.0
1569372300,355.0
1569373200,352.0
1569374100,352.0
1569375000,352.0
1569375900,352.0
1569376800,351.0
1569377700,351.0
1569378600,351.0
1569379500,351.0
1569380400,345.0
1569381300,345.0
1569382200,345.0
1569383100,345.0
1569384000,329.0
1569384900,329.0
1569385800,329.0
1569386700,329.0
1569387600,327.0
1569388500,327.0
1569389400,327.0
1569390300,327.0
1569391200,319.0
1569392100,319.0
1569393000,319.0
1569393900,319.0
1569394800,323.0
1569395700,323.0
1569396600,323.0
1569397500,323.0
1569398400,380.0
1569399300,380.0
1569400200,380.0
1569401100,380.0
1569402000,422.0
1569402900,422.0
1569403800,422.0
1569404700,422.0
1569405600,446.0
1569406500,446.0
1569407400,446.0
1569408300,446.0
1569409200,480.0
1569410100,480.0
1569411000,480.0
1569411900,480.0
1569412800,505.99999999999994
1569413700,505.99999999999994
1569414600,505.99999999999994
1569415500,505.99999999999994
1569416400,523.0
1569417300,523.0
1569418200,523.0
1569419100,523.0
1569420000,534.0
1569420900,534.0
1569421800,534.0
1569422700,534.0
1569423600,532.0
1569424500,532.0
1569425400,532.0
1569426300,532.0
1569427200,525.0
1569428100,525.0
1569429000,525.0
1569429900,525.0
1569430800,495.0
1569431700,495.0
1569432600,495.0
1569433500,495.0
1569434400,444.00000000000006
1569435300,444.00000000000006
1569436200,444.00000000000006
1569437100,444.00000000000006
1569438000,405.99999999999994
1569438900,405.99999999999994
1569439800,405.99999999999994
1569440700,405.99999999999994
1569441600,276.0
1569442500,276.0
1569443400,276.0
1569444300,276.0
1569445200,381.0
1569446100,381.0
1569447000,381.0
1569447900,381.0
1569448800,371.0
