,COP100_heat
1563840000,313.0
1563840900,313.0
1563841800,313.0
1563842700,313.0
1563843600,313.0
1563844500,313.0
1563845400,313.0
1563846300,313.0
1563847200,313.0
1563848100,313.0
1563849000,313.0
1563849900,313.0
1563850800,313.0
1563851700,313.0
1563852600,313.0
1563853500,313.0
1563854400,313.0
1563855300,313.0
1563856200,313.0
1563857100,313.0
1563858000,313.0
1563858900,313.0
1563859800,313.0
1563860700,313.0
1563861600,374.0
1563862500,374.0
1563863400,374.0
1563864300,374.0
1563865200,374.0
1563866100,374.0
1563867000,374.0
1563867900,374.0
1563868800,374.0
1563869700,374.0
1563870600,374.0
1563871500,374.0
1563872400,374.0
1563873300,374.0
1563874200,374.0
1563875100,374.0
1563876000,374.0
1563876900,374.0
1563877800,374.0
1563878700,374.0
1563879600,374.0
1563880500,374.0
1563881400,374.0
1563882300,374.0
1563883200,374.0
1563884100,374.0
1563885000,374.0
1563885900,374.0
1563886800,374.0
1563887700,374.0
1563888600,374.0
1563889500,374.0
1563890400,374.0
1563891300,374.0
1563892200,374.0
1563893100,374.0
1563894000,374.0
1563894900,374.0
1563895800,374.0
1563896700,374.0
1563897600,374.0
1563898500,374.0
1563899400,374.0
1563900300,374.0
1563901200,329.0
1563902100,329.0
1563903000,329.0
1563903900,329.0
1563904800,329.0
1563905700,329.0
1563906600,329.0
1563907500,329.0
1563908400,329.0
1563909300,329.0
1563910200,329.0
1563911100,329.0
1563912000,329.0
1563912900,329.0
1563913800,329.0
1563914700,329.0
1563915600,329.0
1563916500,329.0
1563917400,329.0
1563918300,329.0
1563919200,329.0
1563920100,329.0
1563921000,329.0
1563921900,329.0
1563922800,329.0
1563923700,329.0
1563924600,329.0
1563925500,329.0
1563926400,329.0
1563927300,329.0
1563928200,329.0
1563929100,329.0
1563930000,329.0
1563930900,329.0
1563931800,329.0
1563932700,329.0
1563933600,329.0
1563934500,329.0
1563935400,329.0
1563936300,329.0
1563937200,329.0
1563938100,329.0
1563939000,329.0
1563939900,329.0
1563940800,329.0
1563941700,329.0
1563942600,329.0
1563943500,329.0
1563944400,329.0
1563945300,329.0
1563946200,329.0
1563947100,329.0
1563948000,329.0
1563948900,329.0
1563949800,329.0
1563950700,329.0
1563951600,329.0
1563952500,329.0
1563953400,329.0
1563954300,329.0
1563955200,329.0
1563956100,329.0
1563957000,329.0
1563957900,329.0
1563958800,329.0
1563959700,329.0
1563960600,329.0
1563961500,329.0
1563962400,329.0
1563963300,329.0
1563964200,329.0
1563965100,329.0
1563966000,329.0
1563966900,329.0
1563967800,329.0
1563968700,329.0
1563969600,329.0
1563970500,329.0
1563971400,329.0
1563972300,329.0
1563973200,329.0
1563974100,329.0
1563975000,329.0
1563975900,329.0
1563976800,329.0
1563977700,329.0
1563978600,329.0
1563979500,329.0
1563980400,329.0
1563981300,329.0
1563982200,329.0
1563983100,329.0
1563984000,329.0
1563984900,329.0
1563985800,329.0
1563986700,329.0
1563987600,329.0
1563988500,329.0
1563989400,329.0
1563990300,329.0
1563991200,329.0
1563992100,329.0
1563993000,329.0
1563993900,329.0
1563994800,329.0
1563995700,329.0
1563996600,329.0
1563997500,329.0
1563998400,329.0
1563999300,329.0
1564000200,329.0
1564001100,329.0
1564002000,329.0
1564002900,329.0
1564003800,329.0
1564004700,329.0
1564005600,329.0
1564006500,329.0
1564007400,329.0
1564008300,329.0
1564009200,329.0
1564010100,329.0
1564011000,329.0
1564011900,329.0
