,COP100_heat
1563840000,365.0
1563840900,365.0
1563841800,365.0
1563842700,365.0
1563843600,365.0
1563844500,365.0
1563845400,365.0
1563846300,365.0
1563847200,365.0
1563848100,365.0
1563849000,365.0
1563849900,365.0
1563850800,365.0
1563851700,365.0
1563852600,365.0
1563853500,365.0
1563854400,365.0
1563855300,365.0
1563856200,365.0
1563857100,365.0
1563858000,365.0
1563858900,365.0
1563859800,365.0
1563860700,365.0
1563861600,365.0
1563862500,365.0
1563863400,365.0
1563864300,365.0
1563865200,365.0
1563866100,365.0
1563867000,365.0
1563867900,365.0
1563868800,365.0
1563869700,365.0
1563870600,365.0
1563871500,365.0
1563872400,365.0
1563873300,365.0
1563874200,365.0
1563875100,365.0
1563876000,365.0
1563876900,365.0
1563877800,365.0
1563878700,365.0
1563879600,365.0
1563880500,365.0
1563881400,365.0
1563882300,365.0
1563883200,365.0
1563884100,365.0
1563885000,365.0
1563885900,365.0
1563886800,365.0
1563887700,365.0
1563888600,365.0
1563889500,365.0
1563890400,365.0
1563891300,365.0
1563892200,365.0
1563893100,365.0
1563894000,365.0
1563894900,365.0
1563895800,365.0
1563896700,365.0
1563897600,365.0
1563898500,365.0
1563899400,365.0
1563900300,365.0
1563901200,365.0
1563902100,365.0
1563903000,365.0
1563903900,365.0
1563904800,365.0
1563905700,365.0
1563906600,365.0
1563907500,365.0
1563908400,319.0
1563909300,319.0
1563910200,319.0
1563911100,319.0
1563912000,319.0
1563912900,319.0
1563913800,319.0
1563914700,319.0
1563915600,319.0
1563916500,319.0
1563917400,319.0
1563918300,319.0
1563919200,316.0
1563920100,316.0
1563921000,316.0
1563921900,316.0
1563922800,316.0
1563923700,316.0
1563924600,316.0
1563925500,316.0
1563926400,316.0
1563927300,316.0
1563928200,316.0
1563929100,316.0
1563930000,316.0
1563930900,316.0
1563931800,316.0
1563932700,316.0
1563933600,316.0
1563934500,316.0
1563935400,316.0
1563936300,316.0
1563937200,316.0
1563938100,316.0
1563939000,316.0
1563939900,316.0
1563940800,316.0
1563941700,316.0
1563942600,316.0
1563943500,316.0
1563944400,316.0
1563945300,316.0
1563946200,316.0
1563947100,316.0
1563948000,316.0
1563948900,316.0
1563949800,316.0
1563950700,316.0
1563951600,316.0
1563952500,316.0
1563953400,316.0
1563954300,316.0
1563955200,316.0
1563956100,316.0
1563957000,316.0
1563957900,316.0
1563958800,316.0
1563959700,316.0
1563960600,316.0
1563961500,316.0
1563962400,316.0
1563963300,316.0
1563964200,316.0
1563965100,316.0
1563966000,316.0
1563966900,316.0
1563967800,316.0
1563968700,316.0
1563969600,316.0
1563970500,316.0
1563971400,316.0
1563972300,316.0
1563973200,316.0
1563974100,316.0
1563975000,316.0
1563975900,316.0
1563976800,316.0
1563977700,316.0
1563978600,316.0
1563979500,316.0
1563980400,316.0
1563981300,316.0
1563982200,316.0
1563983100,316.0
1563984000,316.0
1563984900,316.0
1563985800,316.0
1563986700,316.0
1563987600,316.0
1563988500,316.0
1563989400,316.0
1563990300,316.0
1563991200,316.0
1563992100,316.0
1563993000,316.0
1563993900,316.0
1563994800,316.0
1563995700,316.0
1563996600,316.0
1563997500,316.0
1563998400,316.0
1563999300,316.0
1564000200,316.0
1564001100,316.0
1564002000,316.0
1564002900,316.0
1564003800,316.0
1564004700,316.0
1564005600,316.0
1564006500,316.0
1564007400,316.0
1564008300,316.0
1564009200,316.0
1564010100,316.0
1564011000,316.0
1564011900,316.0
1564012800,316.0
1564013700,316.0
1564014600,316.0
1564015500,316.0
1564016400,316.0
1564017300,316.0
1564018200,316.0
1564019100,316.0
1564020000,316.0
1564020900,316.0
1564021800,316.0
1564022700,316.0
1564023600,316.0
1564024500,316.0
1564025400,316.0
1564026300,316.0
1564027200,316.0
1564028100,316.0
1564029000,316.0
1564029900,316.0
1564030800,316.0
1564031700,316.0
1564032600,316.0
1564033500,316.0
1564034400,316.0
1564035300,316.0
1564036200,316.0
1564037100,316.0
1564038000,316.0
1564038900,316.0
1564039800,316.0
1564040700,316.0
1564041600,328.0
1564042500,328.0
1564043400,328.0
1564044300,328.0
1564045200,328.0
1564046100,328.0
1564047000,328.0
1564047900,328.0
1564048800,328.0
1564049700,328.0
1564050600,328.0
1564051500,328.0
1564052400,328.0
1564053300,328.0
1564054200,328.0
1564055100,328.0
1564056000,328.0
1564056900,328.0
1564057800,328.0
1564058700,328.0
1564059600,328.0
1564060500,328.0
1564061400,328.0
1564062300,328.0
1564063200,328.0
1564064100,328.0
1564065000,328.0
1564065900,328.0
1564066800,328.0
1564067700,328.0
1564068600,328.0
1564069500,328.0
1564070400,328.0
1564071300,328.0
1564072200,328.0
1564073100,328.0
1564074000,328.0
1564074900,328.0
1564075800,328.0
1564076700,328.0
1564077600,328.0
1564078500,328.0
1564079400,328.0
1564080300,328.0
1564081200,289.0
1564082100,289.0
1564083000,289.0
1564083900,289.0
1564084800,289.0
1564085700,289.0
1564086600,289.0
1564087500,289.0
1564088400,289.0
1564089300,289.0
1564090200,289.0
1564091100,289.0
1564092000,289.0
1564092900,289.0
1564093800,289.0
1564094700,289.0
1564095600,289.0
1564096500,289.0
1564097400,289.0
1564098300,289.0
1564099200,289.0
1564100100,289.0
1564101000,289.0
1564101900,289.0
1564102800,289.0
1564103700,289.0
1564104600,289.0
1564105500,289.0
1564106400,289.0
1564107300,289.0
1564108200,289.0
1564109100,289.0
1564110000,289.0
1564110900,289.0
1564111800,289.0
1564112700,289.0
1564113600,289.0
1564114500,289.0
1564115400,289.0
1564116300,289.0
1564117200,289.0
1564118100,289.0
1564119000,289.0
1564119900,289.0
1564120800,289.0
1564121700,289.0
1564122600,289.0
1564123500,289.0
1564124400,350.0
1564125300,350.0
1564126200,350.0
1564127100,350.0
1564128000,350.0
1564128900,350.0
1564129800,350.0
1564130700,350.0
1564131600,350.0
1564132500,350.0
1564133400,350.0
1564134300,350.0
1564135200,350.0
1564136100,350.0
1564137000,350.0
1564137900,350.0
1564138800,350.0
1564139700,350.0
1564140600,350.0
1564141500,350.0
1564142400,350.0
1564143300,350.0
1564144200,350.0
1564145100,350.0
1564146000,350.0
1564146900,350.0
1564147800,350.0
1564148700,350.0
1564149600,350.0
1564150500,350.0
1564151400,350.0
1564152300,350.0
1564153200,479.0
1564154100,479.0
1564155000,479.0
1564155900,479.0
1564156800,479.0
1564157700,479.0
1564158600,479.0
1564159500,479.0
1564160400,479.0
1564161300,479.0
1564162200,479.0
1564163100,479.0
1564164000,479.0
1564164900,479.0
1564165800,479.0
1564166700,479.0
1564167600,479.0
1564168500,479.0
1564169400,479.0
1564170300,479.0
1564171200,479.0
1564172100,479.0
1564173000,479.0
1564173900,479.0
1564174800,479.0
1564175700,479.0
1564176600,479.0
1564177500,479.0
1564178400,479.0
1564179300,479.0
1564180200,479.0
1564181100,479.0
1564182000,479.0
1564182900,479.0
1564183800,479.0
1564184700,479.0
1564185600,479.0
1564186500,479.0
1564187400,479.0
1564188300,479.0
1564189200,479.0
1564190100,479.0
1564191000,479.0
1564191900,479.0
1564192800,479.0
1564193700,479.0
1564194600,479.0
1564195500,479.0
1564196400,479.0
1564197300,479.0
1564198200,479.0
1564199100,479.0
1564200000,479.0
1564200900,479.0
1564201800,479.0
1564202700,479.0
1564203600,479.0
1564204500,479.0
1564205400,479.0
1564206300,479.0
1564207200,479.0
1564208100,479.0
1564209000,479.0
1564209900,479.0
1564210800,479.0
1564211700,479.0
1564212600,479.0
1564213500,479.0
1564214400,479.0
1564215300,479.0
1564216200,479.0
1564217100,479.0
1564218000,479.0
1564218900,479.0
1564219800,479.0
1564220700,479.0
1564221600,479.0
1564222500,479.0
1564223400,479.0
1564224300,479.0
1564225200,479.0
1564226100,479.0
1564227000,479.0
1564227900,479.0
1564228800,479.0
1564229700,479.0
1564230600,479.0
1564231500,479.0
1564232400,479.0
1564233300,479.0
1564234200,479.0
1564235100,479.0
1564236000,479.0
1564236900,479.0
1564237800,479.0
