,COP100_heat
1572912000,409.0
1572912900,409.0
1572913800,409.0
1572914700,409.0
1572915600,408.0
1572916500,408.0
1572917400,408.0
1572918300,408.0
1572919200,405.0
1572920100,405.0
1572921000,405.0
1572921900,405.0
1572922800,405.0
1572923700,405.0
1572924600,405.0
1572925500,405.0
1572926400,408.0
1572927300,408.0
1572928200,408.0
1572929100,408.0
1572930000,405.0
1572930900,405.0
1572931800,405.0
1572932700,405.0
1572933600,401.99999999999994
1572934500,401.99999999999994
1572935400,401.99999999999994
1572936300,401.99999999999994
1572937200,401.99999999999994
1572938100,401.99999999999994
1572939000,401.99999999999994
1572939900,401.99999999999994
1572940800,401.0
1572941700,401.0
1572942600,401.0
1572943500,401.0
1572944400,401.99999999999994
1572945300,401.99999999999994
1572946200,401.99999999999994
1572947100,401.99999999999994
1572948000,404.0
1572948900,404.0
1572949800,404.0
1572950700,404.0
1572951600,405.0
1572952500,405.0
1572953400,405.0
1572954300,405.0
1572955200,408.0
1572956100,408.0
1572957000,408.0
1572957900,408.0
1572958800,412.0
1572959700,412.0
1572960600,412.0
1572961500,412.0
1572962400,413.0
1572963300,413.0
1572964200,413.0
1572965100,413.0
1572966000,413.0
1572966900,413.0
1572967800,413.0
1572968700,413.0
1572969600,411.00000000000006
1572970500,411.00000000000006
1572971400,411.00000000000006
1572972300,411.00000000000006
1572973200,405.99999999999994
1572974100,405.99999999999994
1572975000,405.99999999999994
1572975900,405.99999999999994
1572976800,401.99999999999994
1572977700,401.99999999999994
1572978600,401.99999999999994
1572979500,401.99999999999994
1572980400,394.0
1572981300,394.0
1572982200,394.0
1572983100,394.0
1572984000,388.0
1572984900,388.0
1572985800,388.0
1572986700,388.0
1572987600,383.0
1572988500,383.0
1572989400,383.0
1572990300,383.0
1572991200,387.0
1572992100,387.0
1572993000,387.0
1572993900,387.0
1572994800,380.0
1572995700,380.0
1572996600,380.0
1572997500,380.0
1572998400,383.0
1572999300,383.0
1573000200,383.0
1573001100,383.0
1573002000,384.0
1573002900,384.0
1573003800,384.0
1573004700,384.0
1573005600,384.0
1573006500,384.0
1573007400,384.0
1573008300,384.0
1573009200,384.0
1573010100,384.0
1573011000,384.0
1573011900,384.0
1573012800,387.0
1573013700,387.0
1573014600,387.0
1573015500,387.0
1573016400,387.0
1573017300,387.0
1573018200,387.0
1573019100,387.0
1573020000,384.0
1573020900,384.0
1573021800,384.0
1573022700,384.0
1573023600,384.0
1573024500,384.0
1573025400,384.0
1573026300,384.0
1573027200,390.0
1573028100,390.0
1573029000,390.0
1573029900,390.0
1573030800,392.0
1573031700,392.0
1573032600,392.0
1573033500,392.0
1573034400,399.0
1573035300,399.0
1573036200,399.0
1573037100,399.0
1573038000,397.0
1573038900,397.0
1573039800,397.0
1573040700,397.0
1573041600,399.0
1573042500,399.0
1573043400,399.0
1573044300,399.0
1573045200,394.0
1573046100,394.0
1573047000,394.0
1573047900,394.0
1573048800,391.0
1573049700,391.0
1573050600,391.0
1573051500,391.0
1573052400,379.0
1573053300,379.0
1573054200,379.0
1573055100,379.0
1573056000,366.0
1573056900,366.0
1573057800,366.0
1573058700,366.0
1573059600,362.0
1573060500,362.0
1573061400,362.0
1573062300,362.0
1573063200,357.0
1573064100,357.0
1573065000,357.0
1573065900,357.0
1573066800,351.0
1573067700,351.0
1573068600,351.0
1573069500,351.0
1573070400,345.0
1573071300,345.0
1573072200,345.0
1573073100,345.0
1573074000,334.0
1573074900,334.0
1573075800,334.0
1573076700,334.0
1573077600,335.0
1573078500,335.0
1573079400,335.0
1573080300,335.0
1573081200,330.0
1573082100,330.0
1573083000,330.0
1573083900,330.0
1573084800,323.0
1573085700,323.0
1573086600,323.0
1573087500,323.0
1573088400,321.0
1573089300,321.0
1573090200,321.0
1573091100,321.0
1573092000,323.0
1573092900,323.0
1573093800,323.0
1573094700,323.0
1573095600,322.0
1573096500,322.0
1573097400,322.0
1573098300,322.0
1573099200,312.0
1573100100,312.0
1573101000,312.0
1573101900,312.0
1573102800,309.0
1573103700,309.0
1573104600,309.0
1573105500,309.0
1573106400,301.0
1573107300,301.0
