,COP100_heat
1563840000,306.0
1563840900,306.0
1563841800,306.0
1563842700,306.0
1563843600,306.0
1563844500,306.0
1563845400,306.0
1563846300,306.0
1563847200,306.0
1563848100,306.0
1563849000,306.0
1563849900,306.0
1563850800,306.0
1563851700,306.0
1563852600,306.0
1563853500,306.0
1563854400,306.0
1563855300,306.0
1563856200,306.0
1563857100,306.0
1563858000,306.0
1563858900,306.0
1563859800,306.0
1563860700,306.0
1563861600,306.0
1563862500,306.0
1563863400,306.0
1563864300,306.0
1563865200,306.0
1563866100,306.0
1563867000,306.0
1563867900,306.0
1563868800,306.0
1563869700,306.0
1563870600,306.0
1563871500,306.0
1563872400,306.0
1563873300,306.0
1563874200,306.0
1563875100,306.0
1563876000,306.0
1563876900,306.0
1563877800,306.0
1563878700,306.0
1563879600,306.0
1563880500,306.0
1563881400,306.0
1563882300,306.0
1563883200,306.0
1563884100,306.0
1563885000,306.0
1563885900,306.0
1563886800,306.0
1563887700,306.0
1563888600,306.0
1563889500,306.0
1563890400,306.0
1563891300,306.0
1563892200,306.0
1563893100,306.0
1563894000,306.0
1563894900,306.0
1563895800,306.0
1563896700,306.0
1563897600,306.0
1563898500,306.0
1563899400,306.0
1563900300,306.0
1563901200,306.0
1563902100,306.0
1563903000,306.0
1563903900,306.0
1563904800,306.0
1563905700,306.0
1563906600,306.0
1563907500,306.0
1563908400,306.0
1563909300,306.0
1563910200,306.0
1563911100,306.0
1563912000,306.0
1563912900,306.0
1563913800,306.0
1563914700,306.0
1563915600,306.0
1563916500,306.0
1563917400,306.0
1563918300,306.0
1563919200,306.0
1563920100,306.0
1563921000,306.0
1563921900,306.0
1563922800,306.0
1563923700,306.0
1563924600,306.0
1563925500,306.0
1563926400,306.0
1563927300,306.0
1563928200,306.0
1563929100,306.0
1563930000,306.0
1563930900,306.0
1563931800,306.0
1563932700,306.0
1563933600,306.0
1563934500,306.0
1563935400,306.0
1563936300,306.0
1563937200,306.0
1563938100,306.0
1563939000,306.0
1563939900,306.0
1563940800,306.0
1563941700,306.0
1563942600,306.0
1563943500,306.0
1563944400,306.0
1563945300,306.0
1563946200,306.0
1563947100,306.0
1563948000,306.0
1563948900,306.0
1563949800,306.0
1563950700,306.0
1563951600,306.0
1563952500,306.0
1563953400,306.0
1563954300,306.0
1563955200,306.0
1563956100,306.0
1563957000,306.0
1563957900,306.0
1563958800,306.0
1563959700,306.0
1563960600,306.0
1563961500,306.0
1563962400,306.0
1563963300,306.0
1563964200,306.0
1563965100,306.0
1563966000,306.0
1563966900,306.0
1563967800,306.0
1563968700,306.0
1563969600,306.0
1563970500,306.0
1563971400,306.0
1563972300,306.0
1563973200,306.0
1563974100,306.0
1563975000,306.0
1563975900,306.0
1563976800,306.0
1563977700,306.0
1563978600,306.0
1563979500,306.0
1563980400,306.0
1563981300,306.0
1563982200,306.0
1563983100,306.0
1563984000,306.0
1563984900,306.0
1563985800,306.0
1563986700,306.0
1563987600,306.0
1563988500,306.0
1563989400,306.0
1563990300,306.0
1563991200,306.0
1563992100,306.0
1563993000,306.0
1563993900,306.0
1563994800,306.0
1563995700,306.0
1563996600,306.0
1563997500,306.0
1563998400,306.0
1563999300,306.0
1564000200,306.0
1564001100,306.0
1564002000,306.0
1564002900,306.0
1564003800,306.0
1564004700,306.0
1564005600,306.0
1564006500,306.0
1564007400,306.0
1564008300,306.0
1564009200,306.0
1564010100,306.0
1564011000,306.0
1564011900,306.0
1564012800,451.99999999999994
1564013700,451.99999999999994
1564014600,451.99999999999994
1564015500,451.99999999999994
1564016400,451.99999999999994
1564017300,451.99999999999994
1564018200,451.99999999999994
1564019100,451.99999999999994
1564020000,451.99999999999994
1564020900,451.99999999999994
1564021800,451.99999999999994
1564022700,451.99999999999994
1564023600,451.99999999999994
1564024500,451.99999999999994
1564025400,451.99999999999994
1564026300,451.99999999999994
1564027200,451.99999999999994
1564028100,451.99999999999994
1564029000,451.99999999999994
1564029900,451.99999999999994
1564030800,451.99999999999994
1564031700,451.99999999999994
1564032600,451.99999999999994
1564033500,451.99999999999994
1564034400,451.99999999999994
1564035300,451.99999999999994
1564036200,451.99999999999994
1564037100,451.99999999999994
1564038000,451.99999999999994
1564038900,451.99999999999994
1564039800,451.99999999999994
1564040700,451.99999999999994
1564041600,451.99999999999994
1564042500,451.99999999999994
1564043400,451.99999999999994
1564044300,451.99999999999994
1564045200,451.99999999999994
1564046100,451.99999999999994
1564047000,451.99999999999994
1564047900,451.99999999999994
1564048800,451.99999999999994
1564049700,451.99999999999994
1564050600,451.99999999999994
1564051500,451.99999999999994
1564052400,451.99999999999994
1564053300,451.99999999999994
1564054200,451.99999999999994
1564055100,451.99999999999994
1564056000,451.99999999999994
1564056900,451.99999999999994
1564057800,451.99999999999994
1564058700,451.99999999999994
1564059600,451.99999999999994
1564060500,451.99999999999994
1564061400,451.99999999999994
1564062300,451.99999999999994
1564063200,451.99999999999994
1564064100,451.99999999999994
1564065000,451.99999999999994
1564065900,451.99999999999994
1564066800,451.99999999999994
1564067700,451.99999999999994
1564068600,451.99999999999994
1564069500,451.99999999999994
1564070400,451.99999999999994
1564071300,451.99999999999994
1564072200,451.99999999999994
1564073100,451.99999999999994
1564074000,451.99999999999994
1564074900,451.99999999999994
1564075800,451.99999999999994
1564076700,451.99999999999994
1564077600,451.99999999999994
1564078500,451.99999999999994
1564079400,451.99999999999994
1564080300,451.99999999999994
1564081200,451.99999999999994
1564082100,451.99999999999994
1564083000,451.99999999999994
1564083900,451.99999999999994
1564084800,451.99999999999994
1564085700,451.99999999999994
1564086600,451.99999999999994
1564087500,451.99999999999994
1564088400,451.99999999999994
1564089300,451.99999999999994
1564090200,451.99999999999994
1564091100,451.99999999999994
1564092000,451.99999999999994
1564092900,451.99999999999994
1564093800,451.99999999999994
1564094700,451.99999999999994
1564095600,451.99999999999994
1564096500,451.99999999999994
1564097400,451.99999999999994
1564098300,451.99999999999994
1564099200,451.99999999999994
1564100100,451.99999999999994
1564101000,451.99999999999994
1564101900,451.99999999999994
1564102800,451.99999999999994
1564103700,451.99999999999994
1564104600,451.99999999999994
1564105500,451.99999999999994
1564106400,451.99999999999994
1564107300,451.99999999999994
1564108200,451.99999999999994
1564109100,451.99999999999994
1564110000,451.99999999999994
1564110900,451.99999999999994
1564111800,451.99999999999994
1564112700,451.99999999999994
1564113600,451.99999999999994
1564114500,451.99999999999994
1564115400,451.99999999999994
1564116300,451.99999999999994
1564117200,451.99999999999994
1564118100,451.99999999999994
1564119000,451.99999999999994
1564119900,451.99999999999994
1564120800,451.99999999999994
1564121700,451.99999999999994
1564122600,451.99999999999994
1564123500,451.99999999999994
1564124400,451.99999999999994
1564125300,451.99999999999994
1564126200,451.99999999999994
1564127100,451.99999999999994
1564128000,451.99999999999994
1564128900,451.99999999999994
1564129800,451.99999999999994
1564130700,451.99999999999994
1564131600,451.99999999999994
1564132500,451.99999999999994
1564133400,451.99999999999994
1564134300,451.99999999999994
1564135200,539.0
1564136100,539.0
1564137000,539.0
1564137900,539.0
1564138800,555.0
1564139700,555.0
1564140600,555.0
1564141500,555.0
1564142400,564.0
1564143300,564.0
1564144200,564.0
1564145100,564.0
1564146000,351.0
1564146900,351.0
1564147800,351.0
1564148700,351.0
1564149600,573.0
1564150500,573.0
1564151400,573.0
1564152300,573.0
1564153200,575.0
1564154100,575.0
1564155000,575.0
1564155900,575.0
1564156800,567.0
1564157700,567.0
1564158600,567.0
1564159500,567.0
1564160400,562.0
1564161300,562.0
1564162200,562.0
1564163100,562.0
1564164000,548.0
1564164900,548.0
1564165800,548.0
1564166700,548.0
1564167600,522.0
1564168500,522.0
1564169400,522.0
1564170300,522.0
1564171200,484.0
1564172100,484.0
1564173000,484.0
1564173900,484.0
1564174800,486.00000000000006
1564175700,486.00000000000006
1564176600,486.00000000000006
1564177500,486.00000000000006
1564178400,484.0
1564179300,484.0
1564180200,484.0
1564181100,484.0
1564182000,486.00000000000006
1564182900,486.00000000000006
1564183800,486.00000000000006
1564184700,486.00000000000006
1564185600,480.0
1564186500,480.0
1564187400,480.0
1564188300,480.0
1564189200,465.00000000000006
1564190100,465.00000000000006
1564191000,465.00000000000006
1564191900,465.00000000000006
1564192800,465.00000000000006
1564193700,465.00000000000006
1564194600,465.00000000000006
1564195500,465.00000000000006
1564196400,465.00000000000006
1564197300,465.00000000000006
1564198200,465.00000000000006
1564199100,465.00000000000006
1564200000,465.00000000000006
1564200900,465.00000000000006
1564201800,465.00000000000006
1564202700,465.00000000000006
1564203600,465.00000000000006
1564204500,465.00000000000006
1564205400,465.00000000000006
1564206300,465.00000000000006
1564207200,465.00000000000006
1564208100,465.00000000000006
1564209000,465.00000000000006
1564209900,465.00000000000006
1564210800,465.00000000000006
1564211700,465.00000000000006
1564212600,465.00000000000006
1564213500,465.00000000000006
1564214400,465.00000000000006
1564215300,465.00000000000006
1564216200,465.00000000000006
1564217100,465.00000000000006
1564218000,465.00000000000006
1564218900,465.00000000000006
1564219800,465.00000000000006
1564220700,465.00000000000006
1564221600,466.0
1564222500,466.0
1564223400,466.0
1564224300,466.0
1564225200,459.99999999999994
1564226100,459.99999999999994
1564227000,459.99999999999994
1564227900,459.99999999999994
1564228800,449.0
1564229700,449.0
1564230600,449.0
1564231500,449.0
1564232400,459.0
1564233300,459.0
1564234200,459.0
1564235100,459.0
1564236000,458.0
1564236900,458.0
1564237800,458.0
1564238700,458.0
1564239600,461.00000000000006
1564240500,461.00000000000006
1564241400,461.00000000000006
1564242300,461.00000000000006
1564243200,475.0
1564244100,475.0
1564245000,475.0
1564245900,475.0
1564246800,476.99999999999994
1564247700,476.99999999999994
1564248600,476.99999999999994
1564249500,476.99999999999994
1564250400,469.00000000000006
1564251300,469.00000000000006
1564252200,469.00000000000006
1564253100,469.00000000000006
1564254000,462.0
1564254900,462.0
1564255800,462.0
1564256700,462.0
1564257600,450.0
1564258500,450.0
1564259400,450.0
1564260300,450.0
1564261200,436.00000000000006
1564262100,436.00000000000006
1564263000,436.00000000000006
1564263900,436.00000000000006
1564264800,421.0
1564265700,421.0
1564266600,421.0
1564267500,421.0
1564268400,416.0
1564269300,416.0
1564270200,416.0
1564271100,416.0
1564272000,412.0
1564272900,412.0
1564273800,412.0
1564274700,412.0
1564275600,264.0
1564276500,264.0
1564277400,264.0
1564278300,264.0
1564279200,412.0
1564280100,412.0
1564281000,412.0
1564281900,412.0
1564282800,413.99999999999994
1564283700,413.99999999999994
1564284600,413.99999999999994
1564285500,413.99999999999994
1564286400,415.00000000000006
1564287300,415.00000000000006
1564288200,415.00000000000006
1564289100,415.00000000000006
1564290000,267.0
1564290900,267.0
1564291800,267.0
1564292700,267.0
1564293600,420.0
1564294500,420.0
1564295400,420.0
1564296300,420.0
1564297200,434.0
1564298100,434.0
1564299000,434.0
1564299900,434.0
1564300800,451.0
1564301700,451.0
1564302600,451.0
1564303500,451.0
1564304400,455.99999999999994
1564305300,455.99999999999994
1564306200,455.99999999999994
1564307100,455.99999999999994
1564308000,475.0
1564308900,475.0
1564309800,475.0
1564310700,475.0
1564311600,484.0
1564312500,484.0
1564313400,484.0
1564314300,484.0
1564315200,498.00000000000006
1564316100,498.00000000000006
1564317000,498.00000000000006
1564317900,498.00000000000006
1564318800,515.0
1564319700,515.0
1564320600,515.0
1564321500,515.0
1564322400,509.99999999999994
1564323300,509.99999999999994
1564324200,509.99999999999994
1564325100,509.99999999999994
1564326000,512.0
1564326900,512.0
1564327800,512.0
1564328700,512.0
1564329600,513.0
1564330500,513.0
1564331400,513.0
1564332300,513.0
1564333200,516.0
1564334100,516.0
1564335000,516.0
1564335900,516.0
1564336800,505.99999999999994
1564337700,505.99999999999994
1564338600,505.99999999999994
1564339500,505.99999999999994
1564340400,490.00000000000006
1564341300,490.00000000000006
1564342200,490.00000000000006
1564343100,490.00000000000006
1564344000,463.0
1564344900,463.0
1564345800,463.0
1564346700,463.0
1564347600,434.99999999999994
1564348500,434.99999999999994
1564349400,434.99999999999994
1564350300,434.99999999999994
1564351200,425.0
1564352100,425.0
1564353000,425.0
1564353900,425.0
1564354800,411.00000000000006
1564355700,411.00000000000006
1564356600,411.00000000000006
1564357500,411.00000000000006
1564358400,401.0
1564359300,401.0
1564360200,401.0
1564361100,401.0
1564362000,393.0
1564362900,393.0
1564363800,393.0
1564364700,393.0
1564365600,382.0
1564366500,382.0
1564367400,382.0
1564368300,382.0
1564369200,378.0
1564370100,378.0
1564371000,378.0
1564371900,378.0
1564372800,372.0
1564373700,372.0
1564374600,372.0
1564375500,372.0
1564376400,387.0
1564377300,387.0
1564378200,387.0
1564379100,387.0
1564380000,413.99999999999994
1564380900,413.99999999999994
1564381800,413.99999999999994
1564382700,413.99999999999994
1564383600,445.0
1564384500,445.0
1564385400,445.0
1564386300,445.0
1564387200,297.0
1564388100,297.0
1564389000,297.0
1564389900,297.0
1564390800,483.0
1564391700,483.0
1564392600,483.0
1564393500,483.0
1564394400,507.0
1564395300,507.0
1564396200,507.0
1564397100,507.0
1564398000,525.0
1564398900,525.0
1564399800,525.0
1564400700,525.0
1564401600,538.0
1564402500,538.0
1564403400,538.0
1564404300,538.0
1564405200,537.0
1564406100,537.0
1564407000,537.0
1564407900,537.0
1564408800,540.0
1564409700,540.0
1564410600,540.0
1564411500,540.0
1564412400,549.0
1564413300,549.0
1564414200,549.0
1564415100,549.0
1564416000,545.0
1564416900,545.0
1564417800,545.0
1564418700,545.0
1564419600,533.0
1564420500,533.0
1564421400,533.0
1564422300,533.0
1564423200,521.0
1564424100,521.0
1564425000,521.0
1564425900,521.0
1564426800,493.0
1564427700,493.0
1564428600,493.0
1564429500,493.0
1564430400,471.0
1564431300,471.0
1564432200,471.0
1564433100,471.0
1564434000,450.0
1564434900,450.0
1564435800,450.0
1564436700,450.0
1564437600,447.0
1564438500,447.0
1564439400,447.0
1564440300,447.0
1564441200,450.0
1564442100,450.0
1564443000,450.0
1564443900,450.0
