,COP100_heat
1569283200,379.0
1569284100,379.0
1569285000,379.0
1569285900,379.0
1569286800,383.0
1569287700,383.0
1569288600,383.0
1569289500,383.0
1569290400,267.0
1569291300,267.0
1569292200,267.0
1569293100,267.0
1569294000,373.0
1569294900,373.0
1569295800,373.0
1569296700,373.0
1569297600,383.0
1569298500,383.0
1569299400,383.0
1569300300,383.0
1569301200,377.0
1569302100,377.0
1569303000,377.0
1569303900,377.0
1569304800,378.0
1569305700,378.0
1569306600,378.0
1569307500,378.0
1569308400,378.0
1569309300,378.0
1569310200,378.0
1569311100,378.0
1569312000,390.0
1569312900,390.0
1569313800,390.0
1569314700,390.0
1569315600,442.0
1569316500,442.0
1569317400,442.0
1569318300,442.0
1569319200,459.99999999999994
1569320100,459.99999999999994
1569321000,459.99999999999994
1569321900,459.99999999999994
1569322800,476.99999999999994
1569323700,476.99999999999994
1569324600,476.99999999999994
1569325500,476.99999999999994
1569326400,466.0
1569327300,466.0
1569328200,466.0
1569329100,466.0
1569330000,472.0
1569330900,472.0
1569331800,472.0
1569332700,472.0
1569333600,476.99999999999994
1569334500,476.99999999999994
1569335400,476.99999999999994
1569336300,476.99999999999994
1569337200,483.0
1569338100,483.0
1569339000,483.0
1569339900,483.0
1569340800,480.0
1569341700,480.0
1569342600,480.0
1569343500,480.0
1569344400,461.00000000000006
1569345300,461.00000000000006
1569346200,461.00000000000006
1569347100,461.00000000000006
1569348000,415.00000000000006
1569348900,415.00000000000006
1569349800,415.00000000000006
1569350700,415.00000000000006
1569351600,392.0
1569352500,392.0
1569353400,392.0
1569354300,392.0
1569355200,375.0
1569356100,375.0
1569357000,375.0
1569357900,375.0
1569358800,369.0
1569359700,369.0
1569360600,369.0
1569361500,369.0
1569362400,262.0
1569363300,262.0
1569364200,262.0
1569365100,262.0
1569366000,355.0
1569366900,355.0
1569367800,355.0
1569368700,355.0
1569369600,352.0
1569370500,352.0
1569371400,352.0
1569372300,352.0
1569373200,350.0
1569374100,350.0
1569375000,350.0
1569375900,350.0
1569376800,348.0
1569377700,348.0
1569378600,348.0
1569379500,348.0
1569380400,342.0
1569381300,342.0
1569382200,342.0
1569383100,342.0
1569384000,327.0
1569384900,327.0
1569385800,327.0
1569386700,327.0
1569387600,324.0
1569388500,324.0
1569389400,324.0
1569390300,324.0
1569391200,317.0
1569392100,317.0
1569393000,317.0
1569393900,317.0
1569394800,347.0
1569395700,347.0
1569396600,347.0
1569397500,347.0
1569398400,377.0
1569399300,377.0
1569400200,377.0
1569401100,377.0
1569402000,418.0
1569402900,418.0
1569403800,418.0
1569404700,418.0
1569405600,442.0
1569406500,442.0
1569407400,442.0
1569408300,442.0
1569409200,475.0
1569410100,475.0
1569411000,475.0
1569411900,475.0
1569412800,501.0
1569413700,501.0
1569414600,501.0
1569415500,501.0
1569416400,518.0
1569417300,518.0
1569418200,518.0
1569419100,518.0
1569420000,528.0
1569420900,528.0
1569421800,528.0
1569422700,528.0
1569423600,526.0
1569424500,526.0
1569425400,526.0
1569426300,526.0
1569427200,519.0
1569428100,519.0
1569429000,519.0
1569429900,519.0
1569430800,490.00000000000006
1569431700,490.00000000000006
1569432600,490.00000000000006
1569433500,490.00000000000006
1569434400,440.00000000000006
1569435300,440.00000000000006
1569436200,440.00000000000006
1569437100,440.00000000000006
1569438000,403.0
1569438900,403.0
1569439800,403.0
1569440700,403.0
1569441600,398.0
1569442500,398.0
1569443400,398.0
1569444300,398.0
1569445200,378.0
1569446100,378.0
1569447000,378.0
1569447900,378.0
1569448800,367.0
1569449700,367.0
1569450600,367.0
1569451500,367.0
1569452400,365.0
1569453300,365.0
1569454200,365.0
1569455100,365.0
1569456000,352.0
1569456900,352.0
1569457800,352.0
1569458700,352.0
1569459600,343.0
1569460500,343.0
1569461400,343.0
1569462300,343.0
1569463200,337.0
1569464100,337.0
1569465000,337.0
1569465900,337.0
1569466800,339.0
1569467700,339.0
1569468600,339.0
1569469500,339.0
1569470400,330.0
1569471300,330.0
1569472200,330.0
1569473100,330.0
1569474000,324.0
1569474900,324.0
1569475800,324.0
1569476700,324.0
1569477600,328.0
1569478500,328.0
1569479400,328.0
1569480300,328.0
1569481200,331.0
1569482100,331.0
1569483000,331.0
1569483900,331.0
1569484800,266.0
1569485700,266.0
1569486600,266.0
1569487500,266.0
1569488400,393.0
1569489300,393.0
1569490200,393.0
1569491100,393.0
1569492000,412.0
1569492900,412.0
1569493800,412.0
1569494700,412.0
1569495600,434.0
1569496500,434.0
1569497400,434.0
1569498300,434.0
1569499200,445.0
1569500100,445.0
1569501000,445.0
1569501900,445.0
1569502800,449.0
1569503700,449.0
1569504600,449.0
1569505500,449.0
1569506400,446.0
1569507300,446.0
1569508200,446.0
1569509100,446.0
1569510000,448.00000000000006
1569510900,448.00000000000006
1569511800,448.00000000000006
1569512700,448.00000000000006
1569513600,445.0
1569514500,445.0
1569515400,445.0
1569516300,445.0
1569517200,443.0
1569518100,443.0
1569519000,443.0
1569519900,443.0
1569520800,437.0
1569521700,437.0
1569522600,437.0
1569523500,437.0
1569524400,436.00000000000006
1569525300,436.00000000000006
1569526200,436.00000000000006
1569527100,436.00000000000006
1569528000,433.0
1569528900,433.0
1569529800,433.0
1569530700,433.0
1569531600,426.99999999999994
1569532500,426.99999999999994
1569533400,426.99999999999994
1569534300,426.99999999999994
1569535200,425.0
1569536100,425.0
1569537000,425.0
1569537900,425.0
1569538800,308.0
1569539700,308.0
1569540600,308.0
1569541500,308.0
1569542400,424.0
1569543300,424.0
1569544200,424.0
1569545100,424.0
1569546000,428.0
1569546900,428.0
1569547800,428.0
1569548700,428.0
1569549600,420.0
1569550500,420.0
1569551400,420.0
1569552300,420.0
1569553200,420.0
1569554100,420.0
1569555000,420.0
1569555900,420.0
1569556800,415.00000000000006
1569557700,415.00000000000006
1569558600,415.00000000000006
1569559500,415.00000000000006
1569560400,420.0
1569561300,420.0
1569562200,420.0
1569563100,420.0
1569564000,421.0
1569564900,421.0
1569565800,421.0
1569566700,421.0
1569567600,430.0
1569568500,430.0
1569569400,430.0
1569570300,430.0
1569571200,446.0
1569572100,446.0
1569573000,446.0
1569573900,446.0
1569574800,455.0
1569575700,455.0
1569576600,455.0
1569577500,455.0
1569578400,474.0
1569579300,474.0
1569580200,474.0
1569581100,474.0
1569582000,487.0
1569582900,487.0
1569583800,487.0
1569584700,487.0
1569585600,501.0
1569586500,501.0
1569587400,501.0
1569588300,501.0
1569589200,516.0
1569590100,516.0
1569591000,516.0
1569591900,516.0
1569592800,519.0
1569593700,519.0
1569594600,519.0
1569595500,519.0
1569596400,528.0
1569597300,528.0
1569598200,528.0
1569599100,528.0
1569600000,524.0
1569600900,524.0
1569601800,524.0
1569602700,524.0
1569603600,511.00000000000006
1569604500,511.00000000000006
1569605400,511.00000000000006
1569606300,511.00000000000006
1569607200,474.0
1569608100,474.0
1569609000,474.0
1569609900,474.0
1569610800,436.00000000000006
1569611700,436.00000000000006
1569612600,436.00000000000006
1569613500,436.00000000000006
1569614400,434.0
1569615300,434.0
1569616200,434.0
1569617100,434.0
1569618000,418.0
1569618900,418.0
1569619800,418.0
1569620700,418.0
1569621600,412.0
1569622500,412.0
1569623400,412.0
1569624300,412.0
1569625200,401.0
1569626100,401.0
1569627000,401.0
1569627900,401.0
1569628800,389.0
1569629700,389.0
1569630600,389.0
1569631500,389.0
1569632400,396.0
1569633300,396.0
1569634200,396.0
1569635100,396.0
1569636000,392.0
1569636900,392.0
1569637800,392.0
1569638700,392.0
1569639600,392.0
1569640500,392.0
1569641400,392.0
1569642300,392.0
1569643200,382.0
1569644100,382.0
1569645000,382.0
1569645900,382.0
1569646800,379.0
1569647700,379.0
1569648600,379.0
1569649500,379.0
1569650400,383.0
1569651300,383.0
1569652200,383.0
1569653100,383.0
1569654000,403.0
1569654900,403.0
1569655800,403.0
1569656700,403.0
1569657600,304.0
1569658500,304.0
1569659400,304.0
1569660300,304.0
1569661200,446.0
1569662100,446.0
1569663000,446.0
1569663900,446.0
1569664800,475.0
1569665700,475.0
1569666600,475.0
1569667500,475.0
1569668400,509.0
1569669300,509.0
1569670200,509.0
1569671100,509.0
1569672000,543.0
1569672900,543.0
1569673800,543.0
1569674700,543.0
1569675600,328.0
1569676500,328.0
1569677400,328.0
1569678300,328.0
1569679200,552.0
1569680100,552.0
1569681000,552.0
1569681900,552.0
1569682800,555.0
1569683700,555.0
1569684600,555.0
1569685500,555.0
1569686400,536.0
1569687300,536.0
1569688200,536.0
1569689100,536.0
1569690000,514.0
1569690900,514.0
1569691800,514.0
1569692700,514.0
1569693600,499.0
1569694500,499.0
1569695400,499.0
1569696300,499.0
1569697200,482.0
1569698100,482.0
1569699000,482.0
1569699900,482.0
1569700800,472.0
1569701700,472.0
1569702600,472.0
1569703500,472.0
1569704400,469.00000000000006
1569705300,469.00000000000006
1569706200,469.00000000000006
1569707100,469.00000000000006
1569708000,463.0
1569708900,463.0
1569709800,463.0
1569710700,463.0
1569711600,459.99999999999994
1569712500,459.99999999999994
1569713400,459.99999999999994
1569714300,459.99999999999994
1569715200,440.00000000000006
1569716100,440.00000000000006
1569717000,440.00000000000006
1569717900,440.00000000000006
1569718800,446.0
1569719700,446.0
1569720600,446.0
1569721500,446.0
1569722400,438.99999999999994
1569723300,438.99999999999994
1569724200,438.99999999999994
1569725100,438.99999999999994
1569726000,448.00000000000006
1569726900,448.00000000000006
1569727800,448.00000000000006
1569728700,448.00000000000006
1569729600,436.00000000000006
1569730500,436.00000000000006
1569731400,436.00000000000006
1569732300,436.00000000000006
1569733200,430.0
1569734100,430.0
1569735000,430.0
1569735900,430.0
1569736800,418.0
1569737700,418.0
1569738600,418.0
1569739500,418.0
1569740400,442.0
1569741300,442.0
1569742200,442.0
1569743100,442.0
1569744000,458.0
1569744900,458.0
1569745800,458.0
1569746700,458.0
1569747600,487.0
1569748500,487.0
1569749400,487.0
1569750300,487.0
1569751200,521.0
1569752100,521.0
1569753000,521.0
1569753900,521.0
1569754800,529.0
1569755700,529.0
1569756600,529.0
1569757500,529.0
1569758400,569.0
1569759300,569.0
1569760200,569.0
1569761100,569.0
1569762000,593.0
1569762900,593.0
1569763800,593.0
1569764700,593.0
1569765600,600.0
1569766500,600.0
1569767400,600.0
1569768300,600.0
1569769200,600.0
1569770100,600.0
1569771000,600.0
1569771900,600.0
1569772800,591.0
1569773700,591.0
1569774600,591.0
1569775500,591.0
1569776400,559.0
1569777300,559.0
1569778200,559.0
1569779100,559.0
1569780000,518.0
1569780900,518.0
1569781800,518.0
1569782700,518.0
1569783600,488.0
1569784500,488.0
1569785400,488.0
1569786300,488.0
1569787200,461.00000000000006
1569788100,461.00000000000006
1569789000,461.00000000000006
1569789900,461.00000000000006
1569790800,440.00000000000006
1569791700,440.00000000000006
1569792600,440.00000000000006
1569793500,440.00000000000006
1569794400,430.99999999999994
1569795300,430.99999999999994
